,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,a el día,a el fin,a el lado,a el mismo,a el que,a el ver,a la calle,a la casa,a la puerta,a los que,a su casa,a su lado,a y a,así es que,de el cielo,de el día,de el mundo,de el pueblo,de el que,de el y,de la calle,de la casa,de la ciudad,de la joven,de la noche,de la que,de la vida,de lo que,de los que,de que no,de que se,de todos los,de una manera,de y de,dirigiendo se a,el corazón de,el de la,el día siguiente,el fondo de,el lado de,el mismo tiempo,el nombre de,en aquel momento,en el fondo,en el mundo,en la calle,en la casa,en la mano,en la puerta,en que se,es lo que,la calle de,la casa de,la de el,la hora de,la idea de,la luz de,la mano de,la muerte de,la puerta de,la vida de,la voz de,lo mismo que,lo que es,lo que le,lo que me,lo que se,los ojos de,para que no,por lo que,por qué no,puerta de la,que a el,que en el,que iba a,que le había,que no me,que no se,que se había,que se le,se a el,se a la,se de el,se de la,se dirigió a,se en el,se en la,todo el mundo,todo lo que,una de las,una especie de,uno de los,y a el,y a la,y de el,y de la,y de los,y en el,y en la,y sin embargo
0,subgenre-theme,novela histórica,other,100,3gram_words,zscore,0,0.0,0.5710573189020717,1.097734177788833,0.2949942937746276,-0.5971458980635327,-0.07196480989881762,-0.4696446774126529,0.7483723342517327,-0.29277501643375003,0.31692195239751464,0.16886056497256374,0.9928020642599801,0.7790944697418681,-0.768463148347692,-0.4246905317745288,-0.18405133599916484,-0.133103349561367,0.8204602327764849,-0.40147638073771996,0.6642786409311257,-0.9336907870963864,0.2536646521150676,0.4830996943439416,-1.0898878431756234,0.4305294320861696,-0.6206226617314091,0.11278830605416837,1.040586464163357,0.3845800247852848,0.04052345900477117,-0.7505498290608119,-0.12476404690753855,0.06150379591726785,0.0022373350143629726,-0.766129638835876,0.3198872866606882,0.08239502617177469,0.044890503088683656,-0.1914113610833276,-0.4369898426421458,-0.01995964967953712,-0.03805243985064749,-0.12839665322376245,-0.06820055239856107,0.2504388188825674,0.7155532366626552,-0.10827671906560436,0.8949108953767828,-0.1323651469360686,-0.4408351698945218,-0.6465946343123424,-0.2747267162866762,-0.2460981997457653,-0.1543202914651356,-0.16569224394247453,0.3851481022751673,-0.1895665833503088,-0.000878983198759592,0.27625165502149984,-1.347654205014065,-0.2263657243670217,-0.7648087637458436,0.20293679597338865,0.4104561758515505,0.8549712820800867,0.5788967290432583,0.6948599533169032,-0.35761014882794817,0.8296008490812358,-0.8283150274224979,-0.13685222596888308,0.5915046064202562,-0.9740748094441664,0.23174707101810146,0.8825810689575245,0.2243879722081773,0.09555738861351193,-0.7040182548746127,0.49985023370411896,0.1194872238267402,-0.8224217491185272,-0.5655795505335631,-0.31889774281719724,0.09411211937744007,0.07663100874222348,-0.5934278982401416,-0.037184340825416856,-0.6349642041289216,1.2997869160141609,0.4072015614074861,0.8966279592108292,0.15451144560030622,-0.2229114335832055,0.3337065082351243,0.2388777857473647,-0.337170593470812,-1.1444376599068569,0.33467556363674084,-0.05559341250110095,0.9409134678252168,-0.5842573803915768
1,subgenre-theme,novela histórica,other,100,3gram_words,zscore,0,1.0,0.2953247055106062,0.9193754030385616,0.5685764735225552,-0.505572822851041,-0.14208569951857994,-0.6538656159857714,0.4793982433483757,0.18875311920256616,0.1113716314564206,-0.2991179011979052,0.3921977795763786,0.5275165643755313,-0.5351792539903311,-0.3848333634820815,0.04536833336702353,-0.5962077373424529,0.7104736896558042,-0.20361259324785946,0.5626356764549576,-1.3899680469809579,0.4298962609006193,0.2756249327180777,-1.0590606267212417,0.055369296177117285,-0.6162681910262248,0.0443228930150249,1.369254284333844,0.2321719882818757,-0.3835877429733492,-0.49515477472843,-0.17803659497039004,0.25554919071254045,-0.3207169827462877,-0.5462794813575373,0.4650552163598565,0.16632475389330478,-0.09660553719614096,-0.2089932119755098,-0.5102540225946193,-0.2191177014991013,0.11048473331965836,-0.4289061058463892,-0.016737507315960243,0.07308111779021842,0.37892020162377815,0.06071769933084534,1.0677097367596522,-0.5424617403291532,-1.0365085735833002,-0.4177602173554712,-0.3340934898430705,-0.2951784797259445,-0.4249247514900596,-0.1618209657933668,0.497214980169695,0.07802361303400374,-0.19873524026720035,0.6363207277820124,-1.3578616026157908,-0.26524462984942543,-0.8957010459540531,0.4146828634805321,0.4971133028765726,0.7951734033235794,0.44347372227203097,0.8451350540719075,-0.41502188008541,0.7454724953376103,-0.7457478843361866,-0.21427014405210304,0.30385456644230946,-0.8623954496294228,0.17394301019344716,0.6623351244579996,0.5516320633135505,-0.07864242037150312,-0.0633729798180459,0.4117686149027673,-0.2511139694759966,-1.2204050624773626,-0.5299530711092888,-0.04461662273935807,0.013384793147611096,0.6434179381599145,-0.8798255947721827,-0.02364838180338369,-0.06814976708204074,0.9870412309383771,0.7178681031376959,0.650526384516032,0.14008145018638374,-0.21764782904181967,0.35854639879651673,0.18797115982555168,-0.2480214272016396,-0.7738659159653776,0.2099196509184877,0.2094456290919217,0.8426873222050769,-0.3726653800261888
2,subgenre-theme,novela histórica,other,100,3gram_words,zscore,0,2.0,0.20448296438513647,0.50304431403219,0.6058866862131305,-0.4060102487481328,0.26172867296274205,-0.17502431873820962,0.9209177079208872,-0.2304922327962386,0.05229768151395955,0.10777271385559686,0.5272212304272048,0.6430302641159792,-0.7386457344561488,-0.6244424814403929,-0.3238115843561641,-0.22201109665774796,0.7133330648169157,-0.2248117229755168,0.8289960245908977,-1.012371096386221,0.3584418390312555,0.321346886483897,-0.8306415696813478,0.07373656571834042,-0.06284993334300806,0.12593772273649229,1.0873742578550176,0.3812508341646732,-0.19344550634840635,-0.5631065641112847,-0.03835435034947442,-0.25911376937953434,0.7903376445572818,-0.7900785399779356,0.10363258715470652,0.3490054549863438,-0.22845506320581746,-0.3532538497898272,-0.4283583321572907,0.01496273660831571,-0.011746759225402135,-0.3558145189441598,-0.2917788473227121,0.25892723200503026,0.19328721096722665,0.1556023658010261,0.7767070167924846,-0.3946455551277161,-0.7181665812763446,-0.7641604752491641,-0.2707823390208575,-0.4559261280861761,-0.5826461036474269,-0.4620039384070767,0.6627600524503985,-0.3725014785141093,-0.4049486218509593,0.1467558735004293,-0.992512486618216,-0.1866705514951709,-0.5661984362056602,0.2581618437244117,0.6888904904198836,0.6734227912214629,0.6501057393469203,0.6535742698790368,-0.06463018345916666,0.5588988556452936,-0.24353596185118614,-0.2227823018069693,0.564976961732647,-0.8985352056335503,0.3465773064147504,0.8360571406605388,0.15306556740168425,0.052362252960695535,-0.32556127855228,0.3237271079665718,-0.2861639885006704,-0.7980165713339735,-0.838679890460988,-0.3157008417941187,0.2609914960301336,0.3294515492336939,-0.9055089266853928,-0.007065286920645272,-0.4595349937930972,1.088878736210397,0.752206671951835,0.7034552284511472,0.447648532009705,-0.6454475828667623,0.1464957581490629,0.12264800174455015,-0.4351786725489933,-0.7278379899680438,0.032172716183072825,-0.2675902808790672,0.7316555392062434,-0.3938125419916929
3,subgenre-theme,novela histórica,other,100,3gram_words,zscore,0,3.0,0.2200554856872568,0.9921305553883044,0.4347537955279396,-0.30975201717572154,-0.05243180585242724,-0.7416476467417679,0.955103715588779,-0.08171602698261762,-0.013334490829833762,-0.3466902684950463,0.5726145414960591,0.6560883891421523,-1.1231336867838722,-0.6192232146805253,-0.4524240095429395,-0.2033045674344288,0.753601093254413,-0.15718512292239656,0.8757815803670673,-1.4620403830252484,0.5919528121011521,-0.2387159439142706,-0.8481572734284264,-0.0008417439666481562,-0.4152941711548164,-0.06935116839633139,0.9981121895063799,0.1653590613826762,-0.08134678297904574,-1.0348755376431575,-0.2626218095065558,-0.28709546235650985,-0.10545375125281052,-0.6685490815988029,0.17595563514230708,0.09875585628997613,-0.3756921873385375,-0.17266538407200138,-0.6621646112015239,0.038661779291572274,0.04172159073695425,-0.5852710179330539,0.3212235667080101,0.12086658078980322,0.36797234508902543,0.03954462522372057,0.7733776364976328,-0.8449461993104398,-0.2909480646665748,-0.2298897480274385,-0.23072136014000946,-0.3061729612452085,-0.23235770167462355,-0.11429715430993807,0.7588158991217107,-0.3171312399921636,-0.1288368196788582,0.5440867176722953,-0.6747556538973746,-0.15511424633095738,-0.6408229514797318,0.19537282307319576,0.7016268920863074,0.6561679476773138,0.33057998796538385,0.9435103648403176,0.00018329819535833905,0.6647802381032132,-0.3451127451799429,0.04321954008124862,0.7178085331730957,-1.1379308875592633,0.3118718167049569,0.3010899188496217,0.7875464030616233,-0.042344956415909414,-0.07760183791556784,0.3089304879499313,-0.3843243981153604,-0.8916899128934179,-0.7461168611464649,0.0028956282911680176,-0.20009166556694868,0.3103791698730698,-0.7411540570296057,-0.1411776686351057,0.2278529700889453,1.2706488359512305,0.9483006382454316,0.6794048723481311,0.615451975086271,0.07439910239475295,0.3574130164566541,-0.04995497173089822,-0.0028071179362937353,-0.5029488253883374,0.2898788056381597,0.10297597571787577,0.4110160723295239,-0.3889594479845077
4,subgenre-theme,novela histórica,other,100,3gram_words,zscore,0,4.0,0.022650722381582108,0.6724316307298795,0.6629156892106379,-0.6891454635587533,0.4392538927552663,-0.22973532179853398,0.6466468268963437,-0.05106940727638987,0.05414659473801648,-0.16603925852030907,0.7902283267825537,0.5276995433472417,-0.9233046988059246,-1.137194591262353,-0.07032086127445414,-0.26411620809383235,1.0751940538824003,-0.5958236964715001,0.5214194750226655,-1.070052482356676,0.4916034008234298,0.5882491844508685,-1.4805569209423737,0.06706325193689577,-0.4765084704389637,-0.0333665356029573,1.3498069792390073,-0.24808332675630834,-0.15602315624247487,-0.7559319216828623,-0.16064827855648284,-0.2645875329537455,-0.07559256093576673,-0.9254446867279869,0.14695762458313158,0.812778125209952,-0.3741733089007892,-0.4358236205106243,-0.40004404873520505,0.046631323483656166,-0.122882137391627,0.09181079529282984,-0.10352220143502673,0.08757768480739507,0.3495382376415689,0.07817371705794465,0.7590450259657529,-0.5069106666375405,-0.6290508122625167,-0.32942124843790194,-0.3152384870332656,-0.29378581645555896,-0.2075311761519797,-0.4680972139636537,0.6889877271120275,-0.20807991058387004,-0.7093230129141186,0.09281829693689528,-1.050148409411939,-0.2218404041426708,-0.7267547422918006,0.3293069696603183,0.3255326611333335,1.1960448090208746,0.6594186664531125,0.7722667421600169,-0.2643214340756068,0.7060422867200041,0.12877766071414332,0.09005788760808023,0.7982109314408974,-0.9958776873867454,0.3797199280611823,0.5242841561049468,0.5475056249369266,-0.0408064104776351,-0.07301363762807261,1.03717423166465,-0.4326539480987312,-0.612516646321424,-0.5682549253509692,-0.3165863559442827,-0.2031720953940585,0.4847874516810004,-0.8188822304213097,-0.20597047784488534,-0.4104554472264591,1.3275148541811188,0.5283636930087244,0.4213194990274364,0.2793370594902347,0.039199695515190085,0.4556133072945903,-0.15958733772748362,-0.245846654502977,-0.928416286739489,0.2633644430286858,0.37852516948353215,0.7431772368126911,-0.6274908994715687
5,subgenre-theme,novela histórica,other,100,3gram_words,zscore,0,5.0,0.2369654127978737,0.6618291477658599,0.7966099684308299,-0.22397226085307687,0.009489316335495712,-0.2100230095624668,0.5390329112226275,0.1344637796063888,-0.2145073418510643,-0.002192432919343068,0.35524924746137343,0.34461439870536675,-0.7671332726904133,-0.7009204123766566,-0.4499855905460897,-0.3291454667317891,0.7145270284371795,-0.28821525515005064,0.8954078677580914,-1.3592693200741048,0.32867753877347183,0.28700469319729194,-1.167971670295507,0.1555073205213976,-0.2677143158470449,0.0007600600427759148,0.7477435686670678,0.11928394518317192,0.010880128875407208,-1.1473295258072638,-0.03059626480944226,0.02575660577301536,-0.35478682905471903,-0.6818489224267921,0.2426829219485533,0.5538132315750943,0.0600908008013532,-0.042813999480742486,-0.3191271466216676,0.4130226255023851,-0.008752509342805248,-0.22036679925766106,0.03182736345380573,0.2703591014234077,0.33692629453651435,-0.0817699318200314,0.96644082742725,-0.3799962243896533,-0.6293160953618593,-1.1085219202540568,-0.12463480319205054,-0.5317401205735144,-0.3516431898667266,-0.3249476713712345,0.4449548753147264,-0.2245181784414203,-0.4634880016116766,0.27409962984350544,-0.9829501253976372,0.0555756641533795,-0.9413637162007292,0.31240159306759896,0.8103126267735409,0.8937294204907213,0.4897206896090723,0.8009520470662066,-0.1569465224541749,0.6985984847983182,-0.4720516856978687,-0.4816717934866852,0.7039163416995635,-0.7462640181122897,0.326877371505573,0.7934771737350975,0.8759883871395884,0.11983093686654442,-0.13507199061655215,0.5754765362875811,0.0698692988408991,-0.5554770717650354,-0.9222756867251944,-0.5610675007145489,0.06794321253239333,0.13707761188199644,-0.680312517902717,0.30690374281043675,-0.024244868828209337,1.4445645874120667,0.7084479854251626,0.9077058996616848,0.4507165681277407,-0.001187875024766638,0.2619402961259485,0.3078952387566578,-0.4161809035340688,-0.7836785432244535,0.15298997978987633,0.1317679036881385,0.3551254638561773,-0.26271758202074913
6,subgenre-theme,novela histórica,other,100,3gram_words,zscore,0,6.0,0.016979031680963153,0.8445890269817369,0.5984783804381092,-0.6230934062341734,0.2417611620265573,-0.527620774116671,0.7452222287803971,-0.2717338434056652,0.16231077567718782,0.26500258450024305,0.6346442787033042,0.8543214071278855,-0.8465526940812643,-0.6971651164258872,-0.5819506086579669,-0.4430839066566907,0.6560257925436284,-0.19197932190084374,0.6565083031654514,-1.490772042874701,0.4670519641673556,0.4088497676851373,-1.616826376017454,0.20373773045550506,-0.4876374001847814,0.287430391492547,1.1579341362174544,-0.04930638861782555,-0.3362846556563591,-0.6525865952861473,-0.0992487507397509,-0.034506173980077826,-0.4179240441290918,-0.6000373941449622,0.0469157603626526,0.5066303548752176,0.004012680706114824,-0.43872959609310347,-0.6629583420888282,0.050450924574047096,0.045878795781891024,-0.279003104958217,-0.6469019661171821,0.019449437096392547,0.5368279876786337,0.09743271201065223,0.9411512254522132,-0.5608914640282648,-0.3840363740224321,-0.5222551531003348,-0.32468589653825064,-0.4395213862593943,-0.08193172803739622,-0.34510103374263845,0.7625223713926887,0.3485719167802685,0.11408281075324532,0.30149074443437923,-0.9408516634777708,-0.11682270537980675,-0.6526500440808931,0.2657448603980512,0.3846815686069517,0.6620710315481115,0.2564338995136439,0.462950530323077,-0.23992996566164135,0.456200192122971,-0.07497816879302698,-0.5661801073219961,0.36433688880713816,-1.0084958935430626,0.46965383320844395,0.8563081716587972,0.5798958926462874,0.08840617316765392,-0.4765269496374168,0.3327432705438742,-0.09538021779409413,-0.9330702945806286,-0.7572174988380123,-0.2674950678069277,-0.17848153265724376,0.22414021986228536,-0.8747681959108754,0.18934781629112835,-0.1836597042556076,1.3128776763167893,0.816221586946134,0.293836632612382,0.21640744893585429,-0.3643288963113625,0.3001752364378509,0.14176290517331247,-0.4482733537599825,-0.6231736451582439,-0.265915112396418,-0.05793724637974373,0.8911552084228528,-0.5013492397477639
7,subgenre-theme,novela histórica,other,100,3gram_words,zscore,0,7.0,0.19274450203352766,0.7479880517969609,0.5176844386058733,-0.4899861556984082,0.10138007524155412,-0.3692500200121682,0.5211949107824024,-0.17434232124133933,0.10630270681908256,0.06453885131078341,0.4665919225215918,0.7959876217377242,-0.7111499651756007,-0.5667924936136807,-0.2728242302583533,0.2544836628772261,0.2443840383177601,-0.6066955235876142,0.2488925205630208,-1.3993600513655142,0.3891436075404655,0.32228124100932465,-1.2649326368115537,0.17040962257078365,-0.2348148298981513,-0.4577816959590656,1.1264440070488415,-0.09752873794298413,-0.37982362459085983,-0.4492277461144957,0.3366732071789336,-0.2443682953343659,-0.36663810911343214,-0.6805403107361503,0.43992637617851377,0.5814068437396627,-0.056804559649015124,-0.13848082903679704,-0.3843662520362432,0.31447040402798354,-0.12707309451428686,-0.12208243471935655,-0.28047418005121394,-0.17832084577330426,0.2935949919424156,-0.0861107650997554,1.0231746186475887,-0.14031192574950402,-0.5750514622011164,-0.5183057491035714,-0.5920457744883619,-0.1561274839184459,-0.3277364811693728,-0.7335519726262023,1.0809246984099041,-0.4475269601798429,-0.463244484338105,0.3335669662105428,-1.1720021308305797,0.01693233005396699,-1.0082785405368115,0.3147792064930041,0.4324478332197974,0.8358881347542648,0.6461903293182889,0.7735954502061657,0.17711118237568368,0.4285412918326866,-0.5084233494919888,-0.6514645085913741,0.3426505707869895,-1.1427969944081986,0.5302582427993141,0.36151736026410336,0.7133633314531592,0.06844765581239748,-0.14203173904921396,0.19270264872859053,-0.044790628796840606,-0.5457215550775405,-0.6695976444607311,0.10608180637088528,-0.06728232283412988,0.17167778135354098,-0.8966803722647172,-0.3676523414352815,-0.2114007806482337,0.9243260133972326,0.4807894946133363,1.070621540978268,0.2034089035974712,-0.17512865808962394,0.3765707649902028,0.3209898248378077,-0.4258838487224363,-0.6199994751549064,0.3945271998440294,0.06774699897339265,0.2675825323155965,-0.5882370701751732
8,subgenre-theme,novela histórica,other,100,3gram_words,zscore,0,8.0,0.480531256602449,0.3682528092110613,0.4706231375907207,-0.3596479423483976,0.4204223675666355,-0.383027831428314,0.4399484706170324,0.1819307856712562,0.16846813129912358,-0.3155419360962156,0.4695196205027993,0.3760073884597275,-0.808965935590515,-0.8429746388768329,-0.5316859471289062,0.21723813693577013,0.4215196124636249,-0.3805489159394385,0.7400623850508895,-0.6217754975726153,-0.0990833278476893,-0.22650075504303635,-0.7397880088250826,0.34335957052863697,-0.4200127528207264,0.23469186154263394,0.8122309258661056,0.6661131025196722,-0.5673327552642434,-0.5020889590270718,-0.12260792160109225,0.03131643802675585,-0.5871253608318084,-0.7366642213386909,0.26854282991384026,0.2501410687488098,0.22173186094724207,-0.2744029771345737,-0.4606114636453778,0.07211107122782573,0.16517850695684033,-0.8372478720686404,-0.008048912897127955,-0.15677013951908106,0.5097297021055339,0.583735537071439,0.5920768121551329,-0.4353765964442384,-0.7096446335239933,-0.7553805609589701,-0.35568769121831584,-0.3471412427782917,0.07535849375363879,-0.08058453973785643,1.0549567734709366,0.4755183774225869,-0.013534973904893971,0.11102998428051404,-1.0821592896083354,-0.5622973029352004,-1.0546450056779642,0.3881456791086368,0.5783190744107747,0.8178151238960598,0.8985018766386337,0.6564013765646672,-0.2261088651089929,0.24998029840289204,-0.5893673125191551,-0.11965555085253887,0.5770695371262118,-1.077768015593526,0.1343539277445605,0.4859241788591706,0.4472925075382584,-0.09627410277029924,0.09767739309519917,0.19599955803850344,0.1229945931764924,-0.7622329138290548,-0.5055618361538026,-0.14663204132167046,-0.2168941775849041,0.2475352836049101,-1.0400587795838534,0.2059674284941767,-0.6570565175069429,1.0787910154367062,0.9265738769274388,0.5923858177090321,0.479830628437135,-0.4196330460770327,-0.045878780036065166,0.07283962534385954,0.05701631117615957,-0.47817570356177097,0.04101798760762226,0.3837233584286723,0.8790146567517299,-0.005062708245059028
9,subgenre-theme,novela histórica,other,100,3gram_words,zscore,0,9.0,-0.016183687975457106,1.0891007582169066,0.6274981756656006,-0.5996166860558213,0.2460102930618823,-0.8997644349922584,0.4912777695409645,-0.061547836088771464,0.20823704690317413,0.030232156582239506,0.6425425639953469,0.8069556291908007,-0.4544580264393402,0.15169076231418893,-0.5136184367487215,-0.4438886922684963,0.6512192050426485,-0.18127334803212505,0.6567950149785967,-1.3106289210822684,0.27856165441399783,0.50256201527496,-1.0170459112809689,-0.44634519916288107,-0.5223637329051569,0.2411184748723332,1.3633266845827183,0.33572169628977544,-0.2693265754026384,-1.2347700381216675,-0.29341373344805577,-0.5603410084854165,-0.3807276699721692,-0.8022911998840891,1.080760691314366,1.2065530895940884,0.06950782337423739,-0.5489980353543489,-0.36765642781809615,-0.07243885321797494,-0.13930899747184133,-0.03498791137553807,-0.018615448214147283,0.5498093935648796,0.5733728738314362,0.00446568149316022,0.9336079522080808,-0.10384978746449187,-0.6799456010878602,-0.7412854584109188,-0.5940458272196787,-0.2131335481988077,-0.3331524827850538,0.0036797996573867953,0.6043971747459193,0.5347924783141106,-0.3664202732257239,0.493458066279086,-1.2399508085275053,-0.16828433914350382,-0.9156586173883526,0.08674363113990946,0.13179409047686605,0.9097462388468788,0.28318561291019745,0.4706530834647639,-0.28279910469929104,0.5545625204952184,-0.14261846554697494,-0.22254526244942816,0.5163201395441269,-1.1051018305793552,0.27844850061320137,0.520026539008728,0.7014974214056904,-0.3792241548739391,0.023552090011022986,0.29158672998421964,-0.2203661251538825,-0.4977991878259961,-0.5854726290667125,-0.1862054465477456,-0.0811059593605992,0.41621211316182016,-0.6434623871648708,-0.0688083237492999,-0.33884172265109536,0.914812481279636,0.9259350526672471,0.7915726799538315,0.04148282655667912,-0.6030311147875602,-0.193287888673332,0.13221379102680705,0.14194241858508705,-0.26533450239747325,0.008273038491333415,-0.03208436416682731,0.4621198595152834,-0.6770101325274533
