,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl,a el día siguiente,a el extremo de,a el fin de,a el lado de,a el llegar a,a el mismo tiempo,a el otro día,a el pie de,a el salir de,a el través de,a el ver a,a el ver la,a el ver le,a el ver que,a el ver se,a la cabeza de,a la casa de,a la hora de,a la luz de,a la puerta de,a la vista de,a lo largo de,a los ojos de,a los pies de,a uno de los,cada uno de los,de el lado de,de la calle de,de la casa de,de la casa y,de lo que se,de un momento a,de uno de los,dirigiendo se a el,el centro de la,el corazón de el,el día en que,el fondo de el,el fondo de la,el fondo de su,el lado de el,el lado de la,el lado de su,el lugar en que,el mismo tiempo que,el momento en que,el nombre de el,el resto de la,en el centro de,en el corazón de,en el fondo de,en el momento en,en el seno de,en la calle de,en la casa de,en la puerta de,en los brazos de,en que se hallaba,en una de las,en uno de los,la calle de el,la casa de el,la casa de la,la hora de el,la hora de la,la hora en que,la idea de que,la luz de el,la luz de la,la mano de el,la mayor parte de,la noche de el,la primera vez que,la puerta de el,la puerta de la,la verdad es que,la vida de el,la voz de el,los ojos de el,más de lo que,más de una vez,no es más que,no hay más que,para que no se,poco más o menos,por la primera vez,puerta de la calle,que a el fin,qué es lo que,rayos de el sol,se acercó a el,se dirigió a el,se dirigió a la,un cuarto de hora,un momento a otro,y a el fin,y a el ver,y dirigiendo se a,y se dirigió a,y se puso a
0,subgenre-theme,novela histórica,other,100,4gram_words,zscore,0,0,novela histórica,other,0.007451431041468177,0.0047474300586157914,0.016290344304918464,0.03389884946869891,0.007686293924300317,0.030141330105723292,0.006281717451875024,0.00507849407157512,0.004599911936598599,0.01947444053421107,0.006645238275811009,0.012651904091774554,0.004884752182714616,0.007023289384204859,0.005554987622505727,0.02793954137269344,0.012540027886495829,0.004603382629609587,0.009459702330228905,0.00927622611495456,0.003662935340333621,0.007645326236563627,0.006244589879826966,0.00920362754262224,0.01700085149792889,0.008164895451163884,0.005476981871829367,0.004837059936601244,0.007679401896744163,0.010195566588149437,0.011487749144346665,0.026182706586873137,0.006048039444117651,0.0102844716778959,0.019436171190217275,0.0028147998983932814,0.008085427886836064,0.007730554057102549,0.013884605001048869,0.00714840989681429,0.00917354362791862,0.007840555266199608,0.01509369154427435,0.010740529639901871,0.009623907204433471,0.01258523189094388,0.0076840980603498825,0.007017869235379201,0.007480733189239223,0.006228979280450979,0.012343162859107418,0.007206813896672301,0.007359692088670351,0.008221419485493927,0.018940423051383364,0.009949539728876744,0.007074450305980004,0.013456075230993864,0.009096076031182537,0.01616464546620757,0.004764161701638488,0.022039354740692577,0.0039041978673628836,0.013317097415143522,0.004535764875738421,0.009185016330976676,0.012097607087106953,0.009300974541665176,0.005789546146629578,0.041874935090040366,0.005829774689735322,0.012584606692968842,0.005857071320245126,0.013868480091925815,0.008853870197180503,0.007860412918583788,0.013062645975065273,0.0033064119695079934,0.005260196106765232,0.005710834262197211,0.0034827513666912044,0.010106472445727599,0.006771071793998322,0.003954178793771644,0.005611720725971694,0.0033320320657081112,0.006343861561300415,0.006967946842348253,0.010839684268984965,0.008742075660583251,0.008305838203501488,0.009568922434520991,0.007429189450830082,0.004548441333790363,0.02311072327781487,0.006054052407018774,0.010021119289048424,0.005092200596262328,0.00623721421551011,0.011752640347401009
1,subgenre-theme,novela histórica,other,100,4gram_words,zscore,0,1,novela histórica,other,0.015232222064811661,0.015422233208575864,0.02160107107299168,0.018388431703199423,0.013147532165470259,0.025730132824907742,0.003931311086610237,0.005669741076122837,0.009008101962016405,0.027188172797532457,0.006712304613956653,0.006423336217989161,0.006507384839384246,0.00786660759079106,0.0029099345167520885,0.021423202999047264,0.006933673960833071,0.005963121527567635,0.011667539873132559,0.012805757661770953,0.010008691231868172,0.005092479800756837,0.006396669705344885,0.005280713173679264,0.010378764976512047,0.003155811632293994,0.005525328480289567,0.004186395778735632,0.009625180350586616,0.007281680836098322,0.00757044156192041,0.028992468486648278,0.008001667880374643,0.008738418624356538,0.01402623726383124,0.007259972008680091,0.006462159886730498,0.0039838941410466734,0.006634448798651588,0.010814632528414537,0.0056149270500628545,0.007390155579356949,0.009926126019781501,0.008714822473693111,0.00829432576899832,0.012110951862723852,0.004160943743804851,0.004596368206161487,0.01130152378980782,0.005134817547528686,0.00973234263313805,0.015287411313091607,0.010038078844472102,0.005794907809215712,0.030850607031140943,0.005422463760480792,0.00808306394061657,0.0026681646164266304,0.01286167423165999,0.01084584745447823,0.007907255809258105,0.035886386300679224,0.0052310362505581555,0.006889321137413464,0.006446863112340039,0.013067716251542523,0.009277176436502164,0.012032292971972744,0.004690378941645462,0.017889742112364267,0.01001401372296788,0.004765239769935721,0.0037265608987039006,0.013317459624169178,0.0030033825145540814,0.013386260129844766,0.015857796502817458,0.005629696959136845,0.00760711464467117,0.008543959772457707,0.0037471785699550067,0.010058449497749384,0.006206838993011394,0.007598700839886364,0.0015674017225260919,0.004902741536544888,0.005566536697889857,0.01013901848397383,0.010218852829194625,0.006921772193380733,0.012152425025057194,0.012198183213401005,0.013008681455783362,0.00949213229507294,0.02902022368042805,0.007633948999782188,0.008455902832438446,0.004195378150254521,0.011264383936539854,0.017704200596672378
2,subgenre-theme,novela histórica,other,100,4gram_words,zscore,0,2,novela histórica,other,0.012940130583637213,0.008641307700964704,0.01154662075530386,0.02503476412658885,0.015474050777067315,0.02932650279912373,0.004373807583285321,0.004124885737327127,0.0076972266070116325,0.031932761831779566,0.007336594404495543,0.00965445550799363,0.00764865769336705,0.007173602200342057,0.006906878811790363,0.016936249274588776,0.009931542456234697,0.009146625965288263,0.013288753165179586,0.010013067237226178,0.009604718338832065,0.010383052864906704,0.011047620350779972,0.005896348811664956,0.009049245427422952,0.008270485083873964,0.007094953457949408,0.005239844092982746,0.007645500183806068,0.006940117769499637,0.004607251038108868,0.014417482896176972,0.005985508528764917,0.006709676257418608,0.02535928908947104,0.008310840516290162,0.008090922855360574,0.012863087675739899,0.011303043411840576,0.007040826977347389,0.008901940742666063,0.006366096542750418,0.009406149287243024,0.02908707844594157,0.013851147102088459,0.009358403419848633,0.00511205056313585,0.0026842707826448603,0.010040426646882365,0.004918665434775964,0.005653409272161046,0.011162429574228411,0.009604937631920076,0.0020210851412280216,0.025347315359431594,0.008426878704746555,0.006003714338704264,0.008779786985998765,0.012289535343058766,0.013236230225049267,0.006878720663858193,0.018205149546654843,0.0023542072475947347,0.009855044816088142,0.0052029291758305405,0.013889052804553664,0.016061581158149107,0.010209229242705748,0.004040830948481539,0.015605888401764977,0.015031574661831977,0.011420631511890086,0.009442802534691068,0.01291209592634279,0.011340192950931036,0.010422043106678403,0.009921672522876143,0.004022494705401904,0.0030106998288307015,0.004204498430379998,0.006310220480790597,0.0074689423750496165,0.003925029653169641,0.010880218685598858,0.0035716857783828614,0.007889671623490614,0.005192593246978452,0.011920135831533556,0.011197352380316392,0.009551061270536145,0.009094680732465369,0.008974654059715656,0.012279291254336128,0.006194944890839264,0.017362901488790865,0.005360337458608719,0.007633096676936593,0.007802023138581723,0.003405908325103907,0.012714058071902533
3,subgenre-theme,novela histórica,other,100,4gram_words,zscore,0,3,novela histórica,other,0.008791754620685422,0.010163639372993553,0.012214310616469682,0.017791500118703566,0.010806476865972168,0.026880626346048687,0.008679471284332664,0.0061271007455594,0.005923134649596572,0.011586771778796048,0.009715754562335015,0.008560235934035073,0.005548500076462795,0.008537248450602383,0.0030183245077664324,0.011600235073903122,0.009527531285305089,0.0084703814783826,0.007110207030343306,0.012112687072667178,0.0121030653125441,0.006651898242781284,0.012394577902821067,0.009259426980049066,0.010195688233833648,0.00941380607823148,0.010747887271236265,0.004815981322683618,0.013397987117473807,0.011708590068654679,0.009757365772187065,0.024509308116106188,0.003715705408525449,0.013195929900276198,0.021989410548641102,0.008826116557350966,0.008622712370121556,0.00967901057699761,0.011279109714260903,0.005287624919075665,0.011691477563368595,0.0049104252972504946,0.00840764080937157,0.0154650769329289,0.006804045939916047,0.004634923666135659,0.007505963818781994,0.004927526754561313,0.011911359039122741,0.008129699165371002,0.00864132861620419,0.010223883715007836,0.012193349206325348,0.006011276573141849,0.021578729361694207,0.009346712993090475,0.00529727675556182,0.011938641518153024,0.008993820862932546,0.007832094600151185,0.004288272129107731,0.03203782243467593,0.004763083649962097,0.008128905937057802,0.008867074475497172,0.011191375381957564,0.010480214809487066,0.011849112609727002,0.009422401854554431,0.026761348805606083,0.010518761697907754,0.006693927939121229,0.008868981930437983,0.016921464605387744,0.00801178288706585,0.0048236417175563685,0.011883579071031247,0.008862872089325404,0.00505083552628669,0.006262999840565298,0.01004433965117733,0.008196158685014837,0.0006885512439880986,0.008007674606474275,0.002642257111666947,0.0043833504363149514,0.00471364750085687,0.012933480763185774,0.008989193342821875,0.00705571849608323,0.010059511971879818,0.008340650096857406,0.003962020664700087,0.005823557678740844,0.023514309447474277,0.005162491172009609,0.018201876419741893,0.006468235026047804,0.007594480517275765,0.020367688301486622
4,subgenre-theme,novela histórica,other,100,4gram_words,zscore,0,4,novela histórica,other,0.012968578565262118,0.014512111041457422,0.021475842282752525,0.024859936753700976,0.014370479741708185,0.0247264268511144,0.003469466837466614,0.0032606369197860463,0.005445989864433862,0.01647939335247485,0.004020215596522958,0.006223317952737509,0.006729950000880039,0.008265847273319093,0.006988897320615707,0.011636441011621106,0.005897272542607185,0.012984835800875361,0.005278132967110169,0.007080315545041187,0.011788220232877884,0.008082961965546294,0.013579347525471573,0.012765728474315167,0.008927640805525668,0.005845862698996558,0.007656448311365408,0.004292628285656442,0.0081126980544993,0.00851405298005005,0.010464738885505016,0.027441709091419873,0.01147310301296543,0.009538627470340438,0.02463120843339798,0.017033122913042546,0.010929811630930384,0.005912891165168917,0.017323338812370873,0.008939361535207283,0.005771542958838796,0.008485160395808274,0.009938972073472335,0.015381485107391946,0.007344164422771169,0.0128959583501142,0.010385289209363692,0.007503974066939495,0.012536645741350534,0.006276222239880543,0.009559481600113807,0.009781212917140602,0.007566772589528716,0.006130366849563156,0.014905909126551842,0.007527739146218526,0.010347596401685739,0.007449869570315011,0.008962993951621147,0.007933406800359153,0.01040747244706994,0.014164121050155182,0.005733938322709043,0.011988430709476633,0.006060706716379849,0.006842818039809994,0.007705420683324027,0.010931474134624981,0.005208900618666824,0.013280275243439056,0.014342992372760712,0.009779928500452362,0.006044618356828327,0.007887667951785665,0.013177175872924479,0.008028343811893334,0.007093068218398893,0.009895484650699447,0.00876856839434397,0.003822874818334687,0.006902458435735831,0.005580538902255008,0.006816164575645628,0.007384460856523787,0.006350430105409206,0.005757987299684465,0.0041414336047338116,0.01243198813086473,0.016685075792170635,0.005878060844713792,0.005195529985478895,0.012057354591798576,0.010286003696787074,0.0041267425144033264,0.023014734173764508,0.00791802181727744,0.013761033700406882,0.004493052932377323,0.008844532252441546,0.014597760848281049
5,subgenre-theme,novela histórica,other,100,4gram_words,zscore,0,5,novela histórica,other,0.017803819469281168,0.012347724697265456,0.016447800773707597,0.0368190628770284,0.022427352220330366,0.0440922281658174,0.0048625343678311665,0.0064621629250315085,0.00389636310362942,0.01846789555410601,0.004661395502078583,0.008487172883648156,0.0051073376030041605,0.007629749484055319,0.006356543570092846,0.01622234862738364,0.005298190430612422,0.006509481187232139,0.015177624071539607,0.010650323164205914,0.009498208067492287,0.005330531458100252,0.007464471179150569,0.012223467331528863,0.006131326530548863,0.0038406470539559434,0.006971933542729302,0.0050815989131202674,0.009976880902062219,0.00988132467027606,0.006346812780394102,0.02747260854277205,0.009459269205080022,0.009517132440002607,0.01483452219318595,0.0066021907844318415,0.010169315568438184,0.005970987600864324,0.009190641601248167,0.005681626960636973,0.006436796303245018,0.011115160708855352,0.009467176640282597,0.016198895287223444,0.014707743222895371,0.010064887199868429,0.009301878168927174,0.008690723427143934,0.0118847800000946,0.005527874127880742,0.010541787761033025,0.01254169342377492,0.0038068255492166325,0.004831756064417052,0.022362810656073796,0.009207298634708755,0.008911684540022821,0.007491118443588612,0.008825280305603518,0.01367916336475628,0.004875027680799838,0.03416439923027277,0.00418836989598487,0.007646545492320237,0.0048907060244622715,0.007033005284194867,0.005010185771070229,0.008125019648172489,0.004421289387575455,0.011810856019363037,0.008953127242235617,0.009144514152211146,0.009693508671890876,0.009982512378704988,0.006747872583010105,0.0080925778167966,0.008072987301902588,0.00761871617390459,0.0036192258037184085,0.0056851427310276245,0.007681436337076266,0.006366684854886825,0.0040703016585321924,0.008118178236781187,0.006905898118206749,0.005121569647724604,0.003759636214287699,0.009469586741673128,0.016815795198281462,0.0024141776526856425,0.008304594059173468,0.008642711752220773,0.008096455882225342,0.005536228797348174,0.029243584304305795,0.007337721946407598,0.011256651880293043,0.010022085161434295,0.005183221191389764,0.00890994924193522
6,subgenre-theme,novela histórica,other,100,4gram_words,zscore,0,6,novela histórica,other,0.009407626696434019,0.014395379031212656,0.021750354965470817,0.019464428768238458,0.009751194547544311,0.04027440116195967,0.004189961321507129,0.009095317237884955,0.0067512174167351354,0.014377716097001336,0.00653824245178252,0.010116707921677586,0.005748761943095619,0.01688970527531335,0.003835301602022802,0.012540502160851215,0.012008376529432718,0.009518950215516988,0.012232302822379656,0.008753560577571737,0.012464340189912512,0.006835186659257013,0.007962499264154013,0.013442543070939568,0.008539143942599975,0.006918584055268715,0.008392169231567615,0.0058134271952503345,0.011828476583446846,0.007172290271678656,0.00399648687566397,0.02255886875639624,0.008236327148169992,0.009072120378960142,0.012733018415915589,0.009301768709096433,0.012315269886624822,0.008204299353300673,0.010549042451058232,0.008095552831505573,0.005657940657946896,0.009828492064304046,0.00506053632868925,0.028063384054937565,0.010478135241520947,0.017905980348479657,0.007655555255457847,0.008417429553421129,0.010887585348099329,0.0066870148365899724,0.013876226951327357,0.013479310176765822,0.005957503432347543,0.008036455856654749,0.018695513458072844,0.006802677830279568,0.00576171765139612,0.006125441894159098,0.013502300347364386,0.00956363391565574,0.0057380195711900705,0.03293348792159793,0.0049468193988808406,0.005821630030915619,0.0067111760750381815,0.00830475138965633,0.005215029265748968,0.0077090490083696755,0.005957368862341906,0.018078123600667635,0.009023537301580661,0.008741414792809191,0.004727949014400685,0.011154107503672801,0.004822875886842221,0.007533335751293101,0.011140484952047608,0.004851052743398433,0.00598679465935093,0.005190415801074694,0.007170094587883849,0.00819236247875069,0.004706558652436872,0.009976261829347483,0.009278056611284304,0.0027069797854189287,0.0036735436669046665,0.008416222462978365,0.008500652855721378,0.006189706668158924,0.007762539119572671,0.0038550534279775672,0.007363138019565458,0.007495385084649405,0.030711550739728057,0.00789204630251105,0.014204950422110202,0.003134900310364756,0.009057892982109897,0.010610421243778723
7,subgenre-theme,novela histórica,other,100,4gram_words,zscore,0,7,novela histórica,other,0.014316568854049772,0.01330943278884132,0.015608714903316258,0.01776221892544027,0.006677357818024566,0.03239083366397842,0.0069899571729538455,0.00899486011641985,0.005839519954053503,0.01090295466546322,0.006008018262141311,0.009474316668987995,0.002077466419885325,0.010667254336297127,0.0024116646495818844,0.024005042721292957,0.012988626219887747,0.012349177774380191,0.010196735021756187,0.004797119638504912,0.00733196152078642,0.008400902623563739,0.00334809620384748,0.010579197652758466,0.013618938024484894,0.004319618343221505,0.0070062819066342335,0.003377756354393262,0.009379854389177452,0.011256673044667816,0.010749788045895003,0.03370523278210671,0.011989903945281622,0.011335226018482683,0.017050400434246684,0.0094422988571414,0.018231235536191017,0.006376478478879438,0.009547104362060386,0.005184785869653402,0.008985294934290067,0.004862026848414307,0.010687052103446813,0.013907094041484398,0.0058350261838343515,0.007946521629843502,0.0075937658326401675,0.008731517312287693,0.019678229870090245,0.004460160156534508,0.01321804327485157,0.011870658137174682,0.005260716120953885,0.0037058084012961392,0.017630793929229685,0.004396949037995619,0.005846269306394532,0.004429684241230985,0.010393040000983482,0.005992333470050162,0.003797054117074198,0.025249231579909586,0.006923452958567495,0.007053580941063145,0.003961776906863589,0.008553552038453378,0.014743122193357756,0.013017500073709326,0.006416275469259016,0.03638171638755888,0.007597956653686253,0.005860467407185536,0.0077658295871650485,0.006488270246026041,0.007069925065099184,0.00885771189127011,0.008896479206321908,0.007391343822656887,0.00447611635849817,0.005148862875766428,0.006074989327933996,0.005480032220030883,0.0045038877193231824,0.010320769276419483,0.006165841708351926,0.0033957125961584537,0.0034459038417929155,0.014528131329289162,0.020546454815302165,0.006087645201874442,0.008406146142945667,0.015828890528897133,0.0029019037861926,0.004192614287288334,0.03251625426789437,0.006629359863662157,0.011509150601358617,0.0014485446107880466,0.008211379019854696,0.016725603273392953
8,subgenre-theme,novela histórica,other,100,4gram_words,zscore,0,8,novela histórica,other,0.013782526517265829,0.01730669243180951,0.017468925919244517,0.01998197436721667,0.015325341369222242,0.048740566441240016,0.0061859216371682145,0.008063595338783662,0.0050773511368232506,0.0172852551674038,0.009008848608004523,0.004993881911468414,0.007622024232624205,0.00890925151294167,0.004065744558720363,0.016279641814872795,0.010305275393686773,0.010161525663717917,0.009766996503644154,0.00637277133758873,0.011354818282288414,0.005873187375684788,0.008145064943515518,0.008164679923301403,0.01394657989646738,0.004161569505058899,0.0022856000129292935,0.0032032764632366133,0.00937675003717561,0.012215864376757044,0.004607209048026701,0.018609769732406328,0.011816427310719597,0.005068305737195784,0.019876178026394332,0.006080631483663262,0.014384052249640589,0.004510146237346755,0.011568472227858492,0.006625928520282506,0.006596172719283434,0.006365359008330951,0.006532752712169692,0.016774505643087304,0.016940294330755768,0.010533926296425989,0.006622393953163177,0.00737936740423174,0.02251464345689869,0.010003650034395963,0.01376868225779504,0.015776623877169018,0.006211269067750544,0.005516098253532157,0.014830959924802399,0.006898713994186826,0.006841896348415791,0.00867293111225562,0.006289920496197227,0.006313197454587642,0.005246941518119505,0.027970688013036673,0.00917619941114891,0.008432214430280085,0.0035053167687305094,0.009433470153038906,0.006569202507181963,0.010504063787057314,0.009688256981623282,0.02499216243118333,0.005637424051361853,0.011288120735506703,0.008431876951674092,0.010562853622445302,0.00905001535365707,0.013823203710060149,0.00810395808640062,0.00411444027559561,0.005449308454051837,0.0069703748391486565,0.008816282834353335,0.007772068969590487,0.0034026510304810374,0.005930442373999777,0.005009042480569232,0.005004285407065101,0.004434195397095466,0.010452762211711077,0.008784070861565806,0.005789076271153628,0.006757655634097749,0.015398854332074562,0.007452543328975189,0.005668512310646958,0.021463702658665342,0.0071828097837806516,0.011423445668055325,0.0043997639517749645,0.007467138667183284,0.008478622147027125
9,subgenre-theme,novela histórica,other,100,4gram_words,zscore,0,9,novela histórica,other,0.009622037750246499,0.00747807644908045,0.011182113200645718,0.016044401735914305,0.009145170149654264,0.05293909149225685,0.004409821891117445,0.010932609870884923,0.006025072946562115,0.027458582632678495,0.00454709184336583,0.004540242016209842,0.006536049031275561,0.004926348750930429,0.008227313268780994,0.019465368095921653,0.011563700612101595,0.0049289195877419536,0.011779163191096167,0.005420334439863878,0.00923819660028679,0.011079158482213823,0.006894655466756241,0.011548477524794069,0.01419644535199376,0.0039039276834917365,0.007404565064915961,0.006883609644335011,0.007044009616926277,0.00597383580893613,0.004762509452131783,0.015771045718816875,0.01968670091724239,0.004873946760449674,0.02571968861933662,0.007615839593143239,0.016996304125187985,0.011375054734413444,0.0077683929044040445,0.006103234918970634,0.006896377037764026,0.008981344942644876,0.008157279586265437,0.025392483268763852,0.013884256893097744,0.010715450414921947,0.0054630741368336825,0.004889307780861257,0.010177124892091476,0.007130761890585218,0.011691756201928307,0.012066926777902736,0.011034184622414797,0.006697073952086566,0.024375964050593682,0.006665532208489949,0.007703610541964262,0.005583758295573088,0.01081544788167084,0.008069610807730975,0.005023506562556328,0.037559394566825374,0.005994721751816882,0.01088184872734801,0.009057069572021084,0.010266393602902333,0.009195140715267445,0.013529491251839497,0.007251341102956626,0.015642256138659043,0.006492683070200975,0.009013055408932023,0.012044755588055503,0.0063727240816581765,0.005301630990692029,0.011610155223232017,0.00869217385229903,0.005903140821661149,0.0038802361595513886,0.0049041244170364194,0.009726217481325676,0.006881180942571148,0.0009560694995548892,0.005750746924843261,0.00753085630623596,0.007654121178192006,0.005419263167437302,0.009395134348525108,0.01045934133889661,0.007758474831349913,0.005606406874209754,0.011785479186369291,0.00473144609873095,0.007307987510807596,0.019388024511240363,0.004756512157986646,0.007547502470466392,0.0035554767239178004,0.009303884068332937,0.007467596644234959
