,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,cv_call
0,subgenre-theme,novela histórica,other,60,,0,4,0.30444999620927393,0.6916402749764965,-0.37378142707709017,-0.8209400065942429,-0.6399429425420476,0.2959570880110318,0.24223483851882435,1.034489356518278,-0.02963735336698723,-0.05364865442599797,-0.5917193772848502,0.8395099000011823,-1.0475550134941494,0.22009383749672465,-0.7403176141936867,1.3848015229781467,-0.7273468340878008,0.568330706386191,0.15933796241483725,-1.049478428008765,1.4435885281114542,-1.0594299825305546,0.5727578800776998,-0.8306722254727108,0.26283371457523746,-0.2810350652447244,-0.4433414343450733,0.696923390826047,0.6462781522735676,0.07240285690811782,-0.6163034698638392,0.11355376027387393,-0.7966457961484236,0.6447282946573549,0.9401909600279889,-2.1265332359674933,0.4611558709843445,-0.9256781900043946,0.978410996253552,0.4518938481241162,0.10543152352315194,-0.8009588184045403,1.1444638030113048,-0.689187027395885,0.8573984052162946,-1.4285111288029426,-1.378813986957519,0.24986449764610266,0.09392587495864542,0.7114302927909151,-0.6750777077731145,0.20514093584578927,0.000773625445080639,-0.6022461006315593,0.6097476613501422,-0.020644045407810063,0.9043378402835748,0.1773511979267045,0.6887137784664348,0.16237384004601385,0.0
1,subgenre-theme,novela histórica,other,60,,0,4,0.2463618536304253,0.4606943865886417,-0.33802100900384263,-1.5219347812813495,-0.5982027600546023,0.4585899923408785,0.2455889274316794,0.996340282489208,-0.13226523051924133,0.032193293131449634,-0.5836922678322692,0.7526125557363179,-1.2763054510791223,0.08036071702271863,-0.3458040312289841,1.498825781243272,-0.6551238686455794,0.5636893151840776,0.2406737982120405,-1.2537989877914013,1.455567627331661,-0.9995724166298484,0.5314635503117479,-0.9943245698734771,-0.08315286798898344,0.05518820690203542,-0.5820428022148753,0.6632433548561419,1.2244015506101973,-0.3000282124074923,-0.5333119582993879,0.16259660233591594,-0.8760951080959908,1.0049458822106403,0.9485633066320172,-0.3573830494329177,0.484955171870448,-0.9760818014456516,1.2140199847166355,0.5749225844703008,0.2284597506839189,-0.7466064872732974,0.959457176435335,-0.9635259880271236,1.2627569607114686,-1.091421056377328,-1.055329229691413,0.40062246853578587,0.16309955501963594,0.5788194166086319,-0.8863077606507553,0.4371236147225415,0.10761526980352837,-0.4487941799409215,0.29869450874405606,-0.050610125960388885,0.9376397128706692,0.25604147831091306,0.29721698651229617,0.4499141200596626,1.0
2,subgenre-theme,novela histórica,other,60,,0,4,0.29493193637317233,0.6584577305736018,-0.3155946994664123,-1.4093911002467403,-0.3648979399884875,0.4002720290697507,0.12320907721033257,1.0506805659633225,-0.3122098363644158,-0.08213933163279115,-0.596033591948959,0.743115808951383,-1.2507230999722947,0.08769180981447078,-0.6144993155115763,1.1973415663644256,-0.6721207601721462,0.5013913757854715,0.12694499435119885,-1.2254579713765286,1.5475283578185244,-1.0395903060798066,0.6036839326187237,-1.0561313624814714,0.11801740079606805,-0.30914684072002285,-0.4559118681705529,0.7488737002205864,0.8672096061810706,0.3789285381546742,-0.3421635279475549,0.11724442071200206,-0.8211489664439763,0.805875815075277,0.7852478998084206,-1.013714730944092,0.4167784660261527,-0.9151750487189784,1.1072015821476089,0.6173682198612161,0.03622438261864239,-0.7496178858825686,0.9115022900481708,-0.7356924799379411,1.3469383942903603,-1.5962539465330612,-1.2313969903618949,0.3119553034245882,0.0485759082877189,0.6096512533220334,-0.6881333469840227,0.4081346714802456,0.3758100435691385,-0.4116571614556933,0.8300684352987642,-0.25677135092345515,0.8871274000953007,-0.10601766991444972,0.43242660120129134,0.33223742583354404,2.0
3,subgenre-theme,novela histórica,other,60,,0,4,0.28595279751863834,0.6703779399183084,0.12327976660527985,-1.4428949321288516,-0.5666176533866295,0.26122569564219217,0.268966688555776,0.9210543389408176,-0.01910348869451252,0.029893217348803718,0.09065179284995004,0.7201688397490438,-0.8361505178112215,-0.16002400932273408,-0.44483239229328336,1.3845716996652335,-0.7748385314352644,0.524086542137424,0.28706438056597844,-1.2100963055267355,1.3540861340323838,-1.0345612172386738,-0.1559648588228065,-1.2924984181904882,0.3640146460273893,-0.2106086468257987,-0.6017898267599738,0.6412611990684814,0.8574921862522817,0.21088734564104056,-0.7163457717911668,0.035234823983227616,-0.8434648504152705,0.7501139072801908,0.7672451352511789,-1.014602412358795,0.3680114389185304,-1.0000403601694876,1.1836181885521275,0.6441205105655802,0.0756582701277545,-0.6601956595641854,1.02445071139893,-0.8567389758127727,1.1633646195241316,-1.4999131591272523,-0.8890883214986223,0.3563944690153805,0.109807883870717,0.6410362420415812,-0.8223991870063209,0.23020068153499265,0.3238709693388304,0.2098582989800717,0.8059979525979573,-0.10741341502082337,0.4404533394000773,0.18542419044719197,0.4869912841006355,0.16147789428249115,3.0
4,subgenre-theme,novela histórica,other,60,,0,4,0.30074410871747226,0.6422866969614057,-0.3787462155761546,-1.4794194931481328,-0.5913362402218112,-0.15998966203075038,0.241946280938102,0.9419518514287016,-0.09152919288112972,-0.08377214152455606,-1.0131149461810156,0.9030306137529392,-1.0598913206646048,-0.782394774836263,-0.3939462546991321,1.4573027154191678,-0.6855126814069694,0.5675614337019549,0.22348229084803106,-1.315558685408855,1.4971423593323316,-0.2746245512430987,0.3752372300540577,-1.241329629005458,-0.28273597110662035,-0.11769138389306286,0.28624286858052306,0.8071426447002846,0.9224732621723848,0.3474864061321783,-0.5201781573154598,0.1681815430141242,-0.9282214417321224,0.7064230491807346,0.8639187423146039,-0.856544733373835,-0.07129325323112197,-0.9178970580189948,1.3279715247214356,0.8057515936368597,0.04505295265942419,-0.4416055698477213,0.854336862033824,-0.9224493137776858,0.929668814258924,-1.4720398919801194,-1.2252917959976333,0.2602977759423066,0.33030645341244397,0.6346611702963746,-0.29039734157068114,0.2013239560135609,0.3364185696920605,-0.3408549013177771,0.8352639779490142,-0.3304751261982516,0.1386197215182554,0.1887697776016877,0.675616082120531,0.26948231594718697,4.0
5,subgenre-theme,novela histórica,other,60,,0,4,0.2948627643653683,0.7422393122940889,-0.4176107047263796,-1.3333116565791314,-0.6170887978421854,0.4598593487716125,0.23581298131733844,1.0134478998697751,-0.6225065421701751,-0.05146505344456757,-0.5144198018196281,0.6216273720885244,-1.171895150564204,0.029202605247689417,-0.7101774310065323,1.3594467954946945,-0.7505862641423602,-0.08369565802397552,-0.06658680591759178,-0.6983629331522938,1.6416855476612688,-0.9884311879404928,0.5662822067217318,-0.977587393981874,-0.07575541806651101,-0.06351208226795828,-0.6419563546278897,0.33047300315392275,0.3479818166934547,0.40441446480971854,-0.4709958464222289,0.09151877888729572,-0.7976602289522327,0.914009910709999,0.8857928719280612,-0.948668845153943,0.2945397860791805,-0.8979827269871771,1.3373928937714308,0.2011167191085751,-0.005518276772859548,-0.356262416358382,0.7156399671295021,-0.8168809815391397,0.8476992483115724,-1.5165226633265148,-1.2691856057843227,0.4904582990297058,-0.1704971716285823,0.7946763016693051,-0.7897353067197155,0.31761814900752205,0.4930268553447585,-0.27441734075538565,0.963097929128762,-0.2707875292712175,0.8384208715353832,0.29694782724946417,0.5961445073415018,0.4577256148526446,5.0
6,subgenre-theme,novela histórica,other,60,,0,4,0.29616492995108057,0.7138288212042351,-0.3831941374840183,-1.2556504181872492,-0.5438200970936328,0.41384281191629707,0.1316308600501672,1.0732621356941472,-0.06893223886386103,-0.06030576041759704,-0.6070444916394888,0.8936123830408501,-1.0682445771916853,0.004623194118471896,-0.3437339012019618,1.3982655306295622,-0.7169078508669129,0.5555105280499476,0.22825293944904834,-1.204924053173794,1.4348079773822349,-0.8963724474192798,0.4784361225619873,-1.15772252598784,0.008234266965498544,-0.13490734816174915,-0.42122784609602665,0.7101240901208212,0.402225142016516,0.3352524335167397,-0.6860303831725326,-0.022055729367083683,-0.8505242396978141,0.9026919610619204,0.8829317377954986,-0.8822571703581651,0.5004314027429229,-0.6952369432969553,0.9639566065072548,0.4684507532201917,0.015082349424745041,-0.5258564675583997,0.855891554865489,-0.8775766903845988,1.073846131833996,-1.4488608209185363,-1.26064111568811,0.33991612910324953,-0.11747420932301825,0.4683146288997218,-0.8632654677924181,0.2945256603595103,0.3426859047103212,0.10682399067242436,0.8653274299097361,-0.296432576333342,0.9070011165566296,0.19054853712012285,0.3189128269591873,0.2831948785067,6.0
7,subgenre-theme,novela histórica,other,60,,0,4,0.2329834749220859,0.4576668422194583,-0.3535579513507396,-1.3308584959569354,-0.5869173975185622,0.3421899151015765,0.124262327732012,1.0248694198397459,-0.11310598730100732,-0.06359724658023495,-0.582242878211626,0.8792501811999661,-1.2139298443193591,0.3256757622605465,-0.44858512502587855,1.3643366370679717,-0.6460926988720331,0.5724970294497109,0.26639633722851896,-1.1423748074710756,1.2805364365244882,-0.9602195914404628,0.5536442527451453,-1.0972160689877348,0.2014929723155468,-0.13878119862631255,-0.4643044803061329,0.6994949080632454,0.541691932503518,0.2866533150903821,-0.5638524719843883,0.10428155056752914,-0.8316187300630307,0.9006514918124522,-0.014065886938494178,-0.9513965543567926,0.7786261861333422,-0.8104167954490741,1.2657759488160505,0.6805725236343471,0.05499030111282265,-0.7319820543805371,0.924739010408656,-0.7527480670139627,1.1673468723513296,-1.6015586761170817,-0.9784134221965912,0.4144797880382004,0.07928942514610618,0.5828330434388296,-0.7979066567116992,0.4030207408540576,0.3222335756024252,-0.5656700373423226,0.8893503806441841,-0.31191461584994923,0.915367500380233,0.06670723342112436,0.6726944590769023,0.3680002278428671,7.0
8,subgenre-theme,novela histórica,other,60,,0,4,0.12872545256560425,0.6190306004021402,-0.3221168186465121,-1.2280825336947083,-0.5411722856847748,0.4366027707265716,0.2299894205023993,0.4286657588872229,-0.2696914815089593,-0.031017025026640086,-0.6140443031563815,0.8428437658339557,-1.230606146817193,-0.4603389529273545,-0.24177127713155955,1.1827863907491358,-0.7135827653636322,0.4930254575136761,0.18467288819569416,-1.3900999012349804,1.7178562712219232,-0.9143057285348376,0.4221660260874853,-1.0335507647661597,0.23957075566125616,-0.014844440536706485,-0.4974697469980008,0.733330191597338,0.8807444010731319,0.5354617821410529,-0.4911144912679343,0.1301720492513977,-0.8445536283085397,0.8293574829147099,0.8103975720237306,-0.6066297912885534,0.13815284934464306,-0.7215736881782583,0.9392088922077984,0.3312239223709392,0.021932912734505424,-0.4931785077899369,0.6697186459578904,-0.8703697411343005,1.461430671416944,-1.3214845217232989,-1.2756843603587402,0.27382302880715365,-0.5795206328906537,0.8195976016385239,-0.8361804956447809,0.26722057350925565,0.0435751134571984,-0.4372980110924792,0.8572925183012952,-0.05224141357817691,0.8538633168540576,0.19468841189696054,0.6963369475992921,0.4722466891510642,8.0
9,subgenre-theme,novela histórica,other,60,,0,4,0.29559134710450363,0.6936217823079747,-0.4587514779787437,-1.304361542238211,-0.468874337275787,0.3251440401588673,0.3242503443672074,0.9990249876092896,0.12612431756645526,-0.024561954069546282,-0.612909843833844,0.6335123749713558,-0.8804888312120429,0.22072011873944108,-0.2755134546699103,1.3544953331650842,-0.7678485756192448,0.489740356835957,0.39833976271656296,-1.429387194963412,1.661195280163672,-1.104605378240429,0.4477453207337944,-1.1158322596534949,0.24413999731636302,-0.17757980401241935,-0.4841700167914218,0.6613174370873932,0.6070012658531523,0.4168958792273728,-0.6310813020270094,0.09619555841772938,-0.8541474387652135,0.7892021471638281,0.880668761671098,-1.1584653125447242,0.3867859512813581,-1.035735425628528,1.0703854639602677,0.4573848562965007,0.044952389634832106,-0.19872643065983686,0.8005905187989186,-0.8580945506131956,0.8102802698773978,-1.609723451944715,-1.2068026367426357,0.41683687142606296,0.22223165807443288,0.6165411764103849,-0.9314696016668488,0.37473326902445625,0.16434322845545205,-0.5593896695618891,0.8496287891566869,-0.20981797845124275,0.7790802036976467,0.25192772093183835,0.4982414993769344,0.4332420740651492,9.0
