,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl,a el día,a el fin,a el lado,a el mismo,a el que,a el ver,a la calle,a la casa,a la puerta,a los que,a su casa,a su lado,a y a,así es que,de el cielo,de el día,de el mundo,de el pueblo,de el que,de el y,de la calle,de la casa,de la ciudad,de la joven,de la noche,de la que,de la vida,de lo que,de los que,de que no,de que se,de todos los,de una manera,de y de,dirigiendo se a,el corazón de,el de la,el día siguiente,el fondo de,el lado de,el mismo tiempo,el nombre de,en aquel momento,en el fondo,en el mundo,en la calle,en la casa,en la mano,en la puerta,en que se,es lo que,la calle de,la casa de,la de el,la hora de,la idea de,la luz de,la mano de,la muerte de,la puerta de,la vida de,la voz de,lo mismo que,lo que es,lo que le,lo que me,lo que se,los ojos de,para que no,por lo que,por qué no,puerta de la,que a el,que en el,que iba a,que le había,que no me,que no se,que se había,que se le,se a el,se a la,se de el,se de la,se dirigió a,se en el,se en la,todo el mundo,todo lo que,una de las,una especie de,uno de los,y a el,y a la,y de el,y de la,y de los,y en el,y en la,y sin embargo
0,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,0,novela histórica,other,0.003956194477219238,0.009324617329628759,0.022653952775095076,0.021946622765854885,0.002370597369193082,0.0071588233523147545,0.006939557364480677,0.0009030634395408404,0.007048667195724541,0.007079328663709531,0.004794920924000285,0.006178938894231809,0.0037952058759040887,0.007676228498910026,0.008141610667114565,0.004545654553173474,0.010538075370799845,0.018602738484566162,0.007348235402036582,0.0267441643265122,0.027890384927843098,0.01010202117687901,0.02444654650422421,0.006072584409715077,0.009296403755381539,0.008637305941262356,0.03998725835261483,0.011251771549569668,0.006323587765826048,0.006839023615692718,0.006898198162024244,0.020768997909312418,0.003805402899567376,0.018191462663653762,0.006781631705071022,0.004586488658653509,0.006029471147868642,0.006059467470480905,0.006813085442942409,0.012664208007713127,0.011086921031391148,0.005807046831028217,0.003129875300736737,0.010208184607855593,0.024425457160262926,0.024642205376955988,0.004148824498622621,0.014723831944791037,0.004758472790052128,0.011531994017851696,0.0049708278881606775,0.002797194400153622,0.01057232393759334,0.014488255090525159,0.011172276504097975,0.019419645429909947,0.007595292134669458,0.009772263288367654,0.012687317083725563,0.0033248143595216006,0.0024637683390441537,0.010701284224975422,0.0014404646096732524,0.011455175610171524,0.012223790312821756,0.03276344246654872,0.005350715152066171,0.006772025220574723,0.01247453408203468,0.004070311185937744,0.011318677714640617,0.0019609766928744606,0.0021679236550316977,0.006747452797796139,0.010265370221071045,0.0040847003815085384,0.007515116669218077,0.0072280405435097336,0.0029842617109489865,0.006554569733542888,0.004712458136032745,0.010426445803674543,0.006560668790209319,0.016616058000028796,0.014272121601714689,0.006042941937457886,0.006503092671980462,0.015225189370657947,0.011336988240310859,0.008842668729558507,0.006000896251211013,0.024963301921987636,0.010107089993424676,0.007870163074676981,0.006127487264512127,0.007669410917198915,0.006581255966228025,0.011750782768962803,0.008359173795244056,0.0070336799683582245
1,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,1,novela histórica,other,0.002385975019366209,0.0016362439513206717,0.023053787747749827,0.018611486268137196,0.004253583410376178,0.0088908950169678,0.007559932206770133,0.0051299262176603385,0.005350043578726062,0.009907161047381149,0.007445006774325981,0.006012180478740036,0.0020326293533249207,0.006501113281248931,0.008379311667119105,0.004531264845001131,0.011023549527797388,0.02514654441865308,0.004110291843754333,0.061509391110502076,0.022928171837973986,0.009314613653288955,0.024113872017830818,0.00803752282228918,0.005660209078798992,0.0061869305184819425,0.024718341648843414,0.01618099334606045,0.006348232366633077,0.0063196136734286305,0.008591645317401874,0.026029035379984192,0.00449872445677286,0.03099603266375415,0.0013023385815740388,0.006282764642111539,0.00864493132041284,0.00608120420585633,0.006811822581966212,0.010273567340298766,0.004650908215321097,0.009214959588283557,0.0040385556321248925,0.009435624051030284,0.015680961757514527,0.014549777655439107,0.004214099641094887,0.012105590222017161,0.004566533905824234,0.012138507622011154,0.007146005118934652,0.0036943062527489763,0.012176140835593747,0.01739925264822237,0.010703846825571406,0.006883104514413373,0.011143212270314893,0.005433194164272863,0.010383749693567089,0.012109405963414184,0.004356562582525115,0.013418171480154072,0.004696572581354485,0.01173380607079118,0.009434361818798646,0.030353329352464088,0.005297852202167268,0.0037853430373151675,0.01079038670464148,0.013811015284707451,0.014391550332603689,0.006912681455919526,0.004001707514741857,0.004260882813527092,0.00821359338675441,0.0038208640132363814,0.009407594398125732,0.008037019654429994,0.0038088075396521454,0.00720459739290229,0.012528685935262369,0.0062914965236025135,0.007395566243958791,0.008077924070445337,0.010658083854988112,0.005532612451562661,0.00413620077127016,0.016611020632281478,0.009073229186528175,0.005199870901403856,0.011101797104476068,0.01930413511750508,0.007983925932711605,0.0070666580165666725,0.005913161818541135,0.006510243847477398,0.006514075841344022,0.005304732886021399,0.006795167417953469,0.00980609003288834
2,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,2,novela histórica,other,0.005736119521123764,0.006557058889277546,0.01972839967177524,0.039168735297951306,0.0027049765703320273,0.006870732282354932,0.005386691602377639,0.006200968355289594,0.00445697396467914,0.011173764379145957,0.0029968205298897483,0.005738671314923028,0.0047101535587323745,0.006784990437704462,0.006275394583914394,0.006488943750479385,0.005328881718716062,0.01461253876157141,0.009202954800481408,0.030647526777607376,0.0169124879719338,0.005353659708027481,0.0196499610087884,0.006929407833389341,0.0079315490445238,0.007120248950744463,0.02935063041370121,0.00962467075678785,0.006295092142854156,0.008715317229178317,0.007753406750420653,0.019410631847758736,0.009356819434659287,0.020868066669042715,0.005155391594474836,0.005207771445423958,0.007915664773579722,0.005779065889280205,0.0082759589142542,0.0085098510244141,0.008854957094019351,0.024885433266200546,0.009604426611170967,0.00957960612264851,0.019436772410382754,0.01968677281049076,0.005361487262120983,0.010048228675486682,0.0030315261417749977,0.0172398299432509,0.0061837011029134935,0.004192451738508796,0.0135674968822505,0.013978501068255201,0.014043080652330111,0.008779861624196741,0.00624168732461775,0.007222090501657249,0.004817570039778623,0.0034445709233112552,0.0024732129908101863,0.005655276660856329,0.005074280393844393,0.014236327151620359,0.009938281484167494,0.037895721493735476,0.0070874826719219755,0.0027999088306736863,0.009141268405009728,0.005764448061094249,0.020113265021578636,0.005394953738615196,0.0018330549007151092,0.005428058613051575,0.013727146746394255,0.003670254510465711,0.002382903075906884,0.003536316796707708,0.0045389369437346845,0.011189948324168997,0.013721991480702212,0.01265619450072324,0.0021870462144649174,0.011061390461803058,0.024670856709380195,0.006773839130332071,0.004006386821034826,0.014456936243659116,0.012444278066536746,0.007541832714417867,0.004642599660253133,0.026170871114831882,0.010462609919235888,0.0072236401174641425,0.004680725968192928,0.005543029904297262,0.011159910873547894,0.0067121096894538265,0.005372785534887697,0.0095429156927783
3,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,3,novela histórica,other,0.0058788167780134265,0.008776604936562855,0.010078056812592124,0.027137350165183722,0.005492843697303058,0.008940270489622515,0.005736499611953111,0.00432381535954967,0.009183259743147565,0.012264648392476001,0.004629450769873697,0.009538198726386596,0.01123847563718584,0.0067911723969726456,0.007204950800208785,0.006417496576262334,0.01930759685102284,0.014336486239249047,0.00875994870267787,0.03528133603655195,0.017905540766258735,0.006842708563333308,0.021774874554923485,0.014160895501715969,0.00544985441354869,0.007037464832699943,0.027860977733272105,0.009956479528132415,0.002427517947029184,0.00605244495703175,0.01168441178982609,0.03416189769261698,0.004551509355588235,0.031989824843147496,0.0048165751533003984,0.006590380034165298,0.010062681689500802,0.005691237007860936,0.003740337843231047,0.00620945813318167,0.009182670099115203,0.009851662502605258,0.009397596527476475,0.014002099614090761,0.018256459664034625,0.01528596940870265,0.006717802156110442,0.011359778349236372,0.00511484150053378,0.014743910831292312,0.00882895431809287,0.0069094575276508795,0.010441180162535259,0.0201893755988219,0.013850207967237573,0.005444820458253716,0.006620971568225439,0.007550325603154266,0.008919740310511149,0.004062386375596492,0.0064896148736300185,0.009270919273971607,0.003133209155393542,0.011072540061898553,0.0105608234145747,0.02966082307627533,0.002872024283248668,0.0036446847269990296,0.0047798403120682615,0.0068646468833290595,0.013813890335739118,0.007199400931347459,0.007961144137057537,0.0046456555338788685,0.008290387457545428,0.002278387556971678,0.006304242496181668,0.009227420993659998,0.005939402022433379,0.010637590192414307,0.005748426521703571,0.014547737885318194,0.008229203841669683,0.010354850828514095,0.018227237883154817,0.00559704827466848,0.005958507845081016,0.012548955394527661,0.007280999560740434,0.004582578989208841,0.008191209744288365,0.0056528086269162425,0.0085979101989151,0.006125782929434629,0.010321662669093448,0.006420634609196578,0.007701859658111224,0.007319074086834132,0.005733248785449112,0.009199052342118727
4,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,4,novela histórica,other,0.011168638347262054,0.012247564432462086,0.02044888024977598,0.024693490763019618,0.002014597381318925,0.011027121046700812,0.011252812611876783,0.005058331065893258,0.007897098933817731,0.00817001192412083,0.008728498838654161,0.006604215113504035,0.0033055064019886227,0.005094504675563839,0.008791733458239923,0.006486994096972053,0.010516749929567368,0.016848995502996716,0.010118508687095273,0.043917369141362995,0.01450247940621845,0.013186082154328387,0.02098604051832158,0.011336120892649045,0.0047064146649745744,0.002339438394092229,0.008210543739881645,0.004464913445071345,0.00413992617149668,0.006298439936555993,0.004903601442230173,0.028036080856791563,0.00419285088806881,0.024215643382344436,0.00366671422457873,0.004128656121670144,0.005025013054741626,0.006625572678543665,0.010585889763328723,0.0166677660553554,0.007956363866526255,0.014712756855959398,0.014500229993321742,0.004645833236104956,0.015397397158330167,0.020431096461230244,0.0060260551052971935,0.015553733808267129,0.003910085463232633,0.013131936192093754,0.003796539845058647,0.004999603907687783,0.006219714174094471,0.016825105539882125,0.011655632365049979,0.0020680559013121947,0.006040669823892097,0.011331841209951279,0.0068078416799288045,0.009341821477101447,0.0051282870080503005,0.004965511758457402,0.005942578035590623,0.01474172247125039,0.008616877178163137,0.04862994872988963,0.004580654421051845,0.005706628302768821,0.00481068722277024,0.004947892629709255,0.02967281075911852,0.009103768133024102,0.008205618460466984,0.0045041208949329,0.01060633395273347,0.002130330984635235,0.009026447170039505,0.01155227120319498,0.0031174684163739965,0.0074183216666614225,0.014763570137186564,0.010091328362234158,0.003362681664285369,0.012997632939959636,0.012294458966766467,0.005580450500043881,0.006421290851565251,0.003296685679061101,0.018164884035328396,0.001476658721176462,0.008742505257641992,0.012933102247186712,0.0053346180745783775,0.01037155066185347,0.00775720216189403,0.009792848767689943,0.004572030408623099,0.00746056178589548,0.005733636755142214,0.007481898165246087
5,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,5,novela histórica,other,0.012110022059330877,0.004160499795693969,0.017796018048012164,0.03535932436852917,0.005495745397025392,0.004690595866411866,0.009932484193750216,0.005038520819640684,0.005733032179483931,0.005813474470115243,0.003570586963890353,0.013163250544282417,0.008253103291938263,0.005696963392726348,0.004748814650804614,0.005335145612100987,0.013907934136603961,0.024101162907156196,0.009422157476663928,0.0436939104896553,0.019799685962622212,0.007376726655705909,0.017465430660758233,0.007179688338939663,0.006062076263205777,0.00973084082925601,0.023811971047320052,0.009024954171851013,0.00281168965995628,0.008099832325161854,0.007626278241144318,0.02336180826537106,0.0069422103533138355,0.010445362340361053,0.001791837790455829,0.004775547538347189,0.00671813723871175,0.006490171333412928,0.007342595965750924,0.01597992066544064,0.019796046742675287,0.01519470979489154,0.01619982510256987,0.014322439425010325,0.01962197014278301,0.01439656433067821,0.0052376059969535815,0.006973588340206418,0.0038456876803552027,0.019386404699643395,0.005978572352433123,0.005136018308772083,0.007875210608662838,0.00857983324808305,0.011525557476136556,0.004013752685358706,0.009712477697789879,0.004954303217243307,0.009527417423388857,0.0037044382611967214,0.004353578767287268,0.006095607308823782,0.0028307006162594196,0.008105848401076612,0.004663037088806566,0.028534538434858314,0.006716179130034456,0.005914666887487593,0.007785703486259174,0.005393142101781413,0.02926491222740038,0.0049770055956409095,0.005441606683764771,0.0054201114008051695,0.0122631668085686,0.005991229949380722,0.006957000847162382,0.008926986535230932,0.005362979671775501,0.01245232105311769,0.008791899199820253,0.018901736364930682,0.006578030181475811,0.012775612996270827,0.010316046270209099,0.008060632840189333,0.004046525850114862,0.011072084968985183,0.015673109069082487,0.003720323478730335,0.010016274557246359,0.008537623216564484,0.008417525039376338,0.0061212509462142675,0.0044311281727539105,0.008212681633448248,0.012659017008542153,0.004343028906964995,0.009340560191535037,0.0036926502662893213
6,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,6,novela histórica,other,0.008718784881742719,0.008554904776687695,0.014959692016937682,0.023290821160300002,0.006801565261953337,0.00966908236653317,0.011699654707308682,0.008686514264741782,0.005552862701402034,0.011378046669818377,0.0035974497851026977,0.004501297557861116,0.006632166936892258,0.005192683092741694,0.011027670850487512,0.005931962002336813,0.012987989173413735,0.014440794204032078,0.009886107388497512,0.025903507046416432,0.019721246504246434,0.01026607270883023,0.017767228808071422,0.007246681735191305,0.0055806274542250945,0.004080642257775125,0.03094991631049902,0.008632181267902711,0.004077399304075565,0.006144542249039905,0.005859770301037515,0.027120632823372768,0.008926470018190217,0.02626006781553341,0.00330672071409933,0.006542012121058961,0.002894540073094648,0.00329067745642585,0.010874113405077063,0.011593127434073557,0.008733199967609701,0.024202678409349265,0.020054193684518475,0.009428155514170745,0.01918790540143903,0.013535470664981309,0.004090617522016961,0.00891990017346084,0.005187790417936912,0.013635580552924069,0.00490763996106834,0.005301822303048771,0.014330118556170208,0.013330829334483221,0.015466132498799494,0.009809768882524257,0.008460420009689324,0.009855133094261915,0.013948529476406074,0.010835476861335498,0.0069027909722445425,0.005225335646110978,0.00291106277543282,0.008266759223318848,0.00514282008696757,0.032264248111799274,0.005848972277715633,0.006072532367321501,0.010030502779104033,0.0054741358147893885,0.02445515843995499,0.008895422374134133,0.005722293052385695,0.001909833464480113,0.007943289644594852,0.005356162243517053,0.007995471070514374,0.0035761328690312845,0.0032062569936758124,0.010189498069379032,0.016226635943675433,0.013338278420882223,0.006810718465106225,0.005401022482834294,0.01260266525630748,0.0023189135474156195,0.0031605692923218857,0.011406156800173105,0.011682373243460206,0.008483398268692747,0.0046521426540909825,0.012682013262713681,0.005697761028092306,0.011832643817033717,0.004534168464896383,0.004177863680808569,0.009479679462281421,0.01090505572909785,0.009291615045512642,0.00415805596490947
7,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,7,novela histórica,other,0.006906373526715077,0.0051177523259507696,0.013616952962155156,0.026640698912768438,0.007129812305805375,0.007005085073028374,0.009764509544302274,0.002918502845885488,0.008011531216899001,0.004591797784327641,0.005557625473298212,0.0071169773697694685,0.005077595367022002,0.0053727568780004824,0.0058209230951440285,0.005848784890743304,0.015502643853721416,0.011914608403355328,0.005528522902209329,0.037467306241304565,0.024164617309965053,0.013713336911921063,0.027302747873613177,0.009232027991619195,0.0061305242761000595,0.005879436512680463,0.016224712329859597,0.005927439643661598,0.006761932962069731,0.009898804812926829,0.0036418074159961893,0.016200925928422306,0.004872275621924679,0.01763005915020613,0.006404651787361118,0.0046257717496353675,0.008277156483810041,0.004419793796473476,0.0065988941925824215,0.009077729458922284,0.008555793543167739,0.019341445011744424,0.008471292896869946,0.014625424452548622,0.015522881776950166,0.017113811660774247,0.004994263539061444,0.01470851578176926,0.006239044660826826,0.016359746342905945,0.003830597534284125,0.004900219462207371,0.00896712755983311,0.017198877519814724,0.013605588628899608,0.008261896806844865,0.007155894644803113,0.011494602762025538,0.01105943826518555,0.008933626809639652,0.004023103060527447,0.006587672779878078,0.0029608962582466894,0.009213298697894882,0.004136830334631101,0.023518103940850233,0.005614468407549589,0.00722319222347457,0.008864770047489472,0.0069390905964201175,0.022518487190295748,0.00500249669342356,0.0017771202307485519,0.006751826136756003,0.015548457499516827,0.0051671289120217585,0.0075491794559934535,0.015480446015240174,0.005949440826864885,0.010611291676014874,0.01906910537574599,0.009708381314831128,0.0076058096961337425,0.015561892646808136,0.018968642552040622,0.004776238288398534,0.007920897793626295,0.012965800649102957,0.01440409138378324,0.0026352538703159276,0.0080461675465585,0.01756923519260496,0.009963996287620529,0.011889682815649864,0.007362159035468062,0.006274182945064455,0.006274272860305098,0.00479287205389978,0.005488545662589521,0.00804997420330164
8,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,8,novela histórica,other,0.009160146639900774,0.006395507949637147,0.01657194397829178,0.027859885793530745,0.003484207591978846,0.005220569775064228,0.010765530472128198,0.00555683224673924,0.006353601744137666,0.01420197868817904,0.002735129498407019,0.006346134424530734,0.006099398263325027,0.006205736206387067,0.006581341643727484,0.004194859749365007,0.012575184526744033,0.01614637814771932,0.0055778841355559675,0.03522111486595134,0.012152783291731608,0.009997656544207537,0.017809057290529853,0.00944089674118458,0.005641577343571133,0.005486858271822036,0.03309599134290376,0.006092506585544808,0.004522571410165228,0.004117708566015346,0.005342794210251002,0.029360383957723047,0.0072503954587602604,0.03389219913676919,0.005097981183439356,0.005645866105519197,0.0043388317369442994,0.004893632612545538,0.0053398994345734505,0.009651684280599825,0.017059484467503886,0.020775841790522206,0.010385360509891845,0.011406856167680163,0.01549903151282241,0.015328254191950427,0.0070571898551671985,0.008630929144277304,0.0014103144889573648,0.00991256434871413,0.0022875671509830203,0.0035028911448342277,0.009435077288081697,0.009781086263944454,0.014195143970495894,0.0057819460833085645,0.006424080720221401,0.012961393482795836,0.014692587205999499,0.007999219300720836,0.007120391292350486,0.007873499191541386,0.0042691479298994466,0.0058541100414524795,0.011850284177961056,0.0468438195067988,0.004287701355705477,0.0074662513755350025,0.006010559410333659,0.005531122778581593,0.03901410339486401,0.005687091528618562,0.0013067746301901157,0.003763874323814674,0.007030245375497396,0.004024396232975783,0.01043210606836633,0.005670273612328348,0.0047992539012497015,0.008095524230168552,0.008791790570975478,0.012755287847443807,0.00487301240560875,0.014500232814187537,0.012645023538213533,0.005862861022242198,0.004488780614524302,0.013495188309130981,0.02020579043375713,0.002169315826342057,0.008181792301384294,0.006979358841006631,0.006185348306913963,0.014473387407886049,0.003864026918009733,0.004926039311081003,0.01008360420109035,0.010773025371111553,0.0009938826105154704,0.005870260055368243
9,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,9,novela histórica,other,0.006831734520034706,0.007423561972597365,0.014615175755785295,0.04180717927765095,0.004616890577141608,0.007576440254162798,0.003842334638455646,0.004014014343113404,0.00440643850345927,0.01603413040054798,0.009403995662569765,0.0049159703656934855,0.00589440755767748,0.005539923316454529,0.00584526153869219,0.007147746924321439,0.014731574535717582,0.017848130784292926,0.003230305290877559,0.03196304223843865,0.00880836707097208,0.006852586030656191,0.013342024694646468,0.014344583249656645,0.008457727063451418,0.00456839443968496,0.0342559558875874,0.006685305701113222,0.004738353511255709,0.006643245239253424,0.007138164772374133,0.025533220500219295,0.002774211996811275,0.026917765538122567,0.004197136445480577,0.00840754618696536,0.007043237596848347,0.0029972886811555294,0.004198493613073979,0.008870425879488084,0.021040664306528484,0.017051316155195735,0.009352824106946132,0.01205723786789004,0.020548498400660604,0.022291613098928867,0.004625333416052723,0.01160482356084632,0.007691131241262531,0.019885623015437365,0.006456228518075334,0.0040312911987447075,0.013470781428054503,0.014951385862579564,0.008954407502842463,0.004720719595639144,0.007531445804081529,0.008600200382222279,0.012079263763048553,0.004652518236166751,0.008069012514024297,0.005389214233131688,0.003026639370226976,0.014405580971483216,0.0067974196602371036,0.029855839409533912,0.006848656807513888,0.006477336058872296,0.007201453489463436,0.009391171678237688,0.025913272703551055,0.003973501263928116,0.007884391592979692,0.001986886999187293,0.012020992645332162,0.005632840494124785,0.0061357851863815946,0.003542089006169617,0.003892050656927301,0.014161784226668398,0.019090284493619082,0.007333841366538628,0.003583136887899339,0.010261062656240544,0.01353120285946414,0.0070619911905643,0.007623736797579498,0.010580062005750254,0.008411910538222826,0.003707466458001812,0.0063279902844278054,0.012367016062668101,0.007223627769080689,0.0104488830348949,0.002186668379616617,0.004783743216994303,0.006505378791791893,0.007705571040105848,0.003598048656207877,0.009002858524652248
