,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,cv_call
0,subgenre-theme,novela histórica,other,70,5000,0,4,0.6341573784688591,-0.3971625022234849,0.28671902679985944,-0.0815585350384307,0.6949200626631253,0.4923503220947187,-1.4348197434885028,1.4497716546467574,1.1614379656746936,-0.4738519373326956,-0.43458117436645205,0.97239775666515,-0.3366848495202054,0.6788751347679836,-0.6320301637190076,0.1254546644516464,-0.7477929095846314,-0.5143947553191505,-0.4770622804838313,0.8840505091183363,-1.0287474950986502,0.8002551711813729,1.0880777560074453,-1.110041568292813,-1.4795565377277495,-0.2913531363699565,0.945731179736738,-0.13238269888805096,-1.1794556118282935,0.4646514157004279,-0.28218380191876696,0.4698205229942536,-0.4372139980073108,-0.8113549372911555,-0.0323234222121214,0.31291546296727063,-0.4643257999868196,0.7295993695780322,0.5770388232156969,-0.08249589497050225,-0.7157503046113658,-1.0275299403415958,0.5596291740697561,-0.5017712204476298,0.6138706052212647,0.3764689392053296,0.1719746940116407,-1.0345652414782465,0.1072633950207411,-0.7441724389074861,0.7412157948319631,-1.0658685938340986,-0.029342161822034973,-0.44154914615293256,0.2831392602150826,0.4262085871586224,0.5568527536552036,-0.28021006533407505,0.7032139621556049,-1.0106692704574618,-0.4884067310181069,-0.6267813425585169,-0.12591304695669428,0.9247530132186442,0.4667949534412972,-0.27629935743438444,0.798083526532823,0.3576357095797717,0.4718441547431033,0.12596269388276485,0.0
1,subgenre-theme,novela histórica,other,70,5000,0,4,0.4591009114150223,-0.14800800886887616,0.1969806690483861,-0.09085312682779098,0.4673386234274862,0.44950392016144397,-1.4499668340446508,1.5007708554962165,1.3532621145965238,-0.4458715741069729,-0.4565273015246876,0.912977854766037,0.035719110473588445,0.5406037187281274,-0.6357072508621179,-0.043777322679513134,-0.6783318774449918,-0.6346812284426161,-0.5215352340818741,0.296051147950912,-0.9065950259376808,0.7309053853979685,1.007925977338103,-1.1549999087830694,-0.7977478175730908,-0.3206633822582,0.9201684940543086,0.031241904553987038,-0.9631599832662592,-0.35654793906542903,-0.3126281672275949,0.2989942187924047,-0.7611387387625095,-0.8176248067435905,-0.053361620211900274,0.14057754374944198,-0.5674018466558476,0.8344573323031121,0.8959228771751688,-0.5340714034848808,-0.6215510964776235,-0.9339452111830228,0.6547917901550706,-0.5399514312473612,0.03960833784873473,0.4936863361115373,0.07906800798860783,-1.392153837667808,0.2555032321967711,-0.7964782406581228,0.5445613582915882,-0.7777121449917912,0.2273874878127556,-0.4366941971848478,0.5103733386346876,0.5664929477860607,1.201716816981868,-0.08618282466548602,0.8198755167294909,-0.9164122358943428,-0.5293815711660906,-0.7255031982389684,-0.09051303762675963,0.791500764628312,0.4424167382843229,-0.1392006893644488,1.2508861504202535,0.5866089397978868,0.30470092307996777,0.13984145838676953,1.0
2,subgenre-theme,novela histórica,other,70,5000,0,4,0.5133293142953107,-0.4389094329041697,0.3067654417714648,-0.08646608758167088,0.4516881903093076,0.4992934699067655,-1.2168054129701675,1.118803425921102,1.2544997939024558,-0.4990706658324516,-0.4993330469188617,0.9832881832795606,-0.21828850414558754,0.6746517506380072,-0.7567549704486907,0.017155391962364156,-0.7835760520195885,-0.4398620708697361,-0.4896100585688333,0.5826452828410457,-1.0227845264169353,0.5780477658994752,0.9731158586907936,-1.4819103757989045,-1.270788793671536,-0.4292098385225599,0.937939275076608,-0.5080538912278707,-1.2430062139956952,0.5044798239080086,-0.19643996453116466,0.43100266633187,-0.5314385738958208,-0.7101183958709593,0.05919238618518264,0.22132701018920325,-0.577943460595675,0.7460494531007679,0.9113746991502624,-0.16508096234320147,-0.21751814951658052,-0.898113194119879,0.5486885647702524,-0.4495786092237436,0.7588306370006228,0.4375437195532289,0.2401487296574433,-1.3998176770622135,0.055727260777813765,-0.7541307408849911,0.13611874949328712,-0.9244022385038481,0.1450877217637057,-0.2865892783362546,0.4707678874545205,0.3789237838025663,0.7702506688165586,0.25654317454457065,0.7546160329226995,-0.9962953844983384,-0.5376380318293112,-0.7091762777474413,-0.18388151879206732,0.7321871301294292,0.6080563577631113,-0.23418595358646205,0.8874480569561534,-0.007876478760605266,0.5564133969211594,0.1719240457572641,2.0
3,subgenre-theme,novela histórica,other,70,5000,0,4,0.3620793204187113,-0.3377606949550133,0.2463835042294538,-0.08897495754998905,0.6975221259375428,0.602417881360749,-1.3600768564921355,1.3425504055632145,1.149646418948528,-0.5264120987480998,0.3722903015561085,0.8426920692344203,-0.1269773846559062,0.7955086881943942,-0.7435507742954734,0.06134756967809985,-0.6713301877079244,-0.6437199577753462,-0.03323060627871518,0.4933684574493389,-1.0652854313856706,0.6477942837999169,0.5345271450315938,-1.2490018885303351,-1.1963055036302654,-0.2897338224613255,0.7828156301569228,-0.1995001795801813,-1.25903628504948,0.4677581097644195,-0.34940923763533066,0.4225817865169325,-0.7377140415676389,-0.7986392407890992,-0.035264323568205774,0.1667327183550841,-0.686379686542054,0.9377953433327776,0.6230121517821088,-0.351140734204944,-0.5684992622989816,-0.3171630385760576,0.4713812364890613,-0.6076408775177203,0.6169707347485387,0.4753394360264942,0.009919721650485484,-1.4833704169068576,0.04748530834410791,-0.7843912753916239,0.33247115943241023,-1.0493096626184344,0.2466028720771448,-0.4753317379538725,0.36224343235338174,0.42089852545515577,0.8478106391584205,-0.09802296633943493,0.6800380429234049,-0.9513414315064742,0.18309281105505973,-0.4427165531013163,-0.04612780386799515,0.8908238114591889,0.40665042285928255,-0.26720764731899604,0.6780599975326791,0.4593276928409149,0.617063982924658,0.19803516395510012,3.0
4,subgenre-theme,novela histórica,other,70,5000,0,4,0.6607641382199008,-0.28940370899559353,0.10540922432225568,-0.08261999667177078,0.5154163563502844,0.5405453157038834,-1.3196701768978372,1.4316017706794772,1.3003664026646444,-0.6144995679090342,-0.4169542233194776,0.9347358904278738,-0.23374654865375435,-0.5305756278127706,-0.585276787923697,-0.02536265721031678,-0.6935272746121889,-0.056396329227247965,-0.4823535141170283,0.5949721760651455,-0.2675886986480815,0.8936982282656399,0.15542490443508533,-1.3648322447473478,-1.1436039854416915,-0.5758098688213759,0.9522111926694656,0.020598620818191585,-1.2982127235084455,0.3980769214988395,-0.11264558678935445,0.4897868824944154,-0.6942343248648766,-0.8569054470378613,-0.04069615998144038,0.3193522086693039,0.08326125619527,0.809172836211311,0.9494668234618552,-0.3626253491874611,-0.6795132370021262,-1.0631075328759438,0.015950609986080902,-0.5660196053404394,0.6431127453047082,0.4686546601931838,0.126245152132072,-1.4880948599457482,0.08609879964359701,-0.7286906120240468,0.5282027092400703,-1.0389260417534725,0.24487126576063395,-0.4290413446469207,0.2924616832920279,0.33546164108231685,0.7512674937861982,-0.29393427267002564,0.8706818320099066,-0.8906942113427639,-0.994388410108091,-0.5558144784468605,-0.1969048840199655,0.7124632012525349,0.6522147698646767,-0.16129376835552778,0.9253870160004471,0.38278411533151024,0.7861074271422392,0.2390749151461827,4.0
5,subgenre-theme,novela histórica,other,70,5000,0,4,0.10022901810003684,-0.3221345788441833,0.18804038752330784,-0.08050327402297851,0.5019815270962552,0.4133693539489897,-1.3536606217965799,1.3977366111433944,1.1760012642532935,-0.5637621893703504,-0.3265981629731887,0.6502009684717763,0.03177421614747583,0.4933506086304756,-0.5475101580367614,-0.01797082798638322,-0.5708020253624507,-0.7097188679954938,-0.6100281435400461,0.6697474786209756,-0.9702296637438376,0.5665931613986561,1.010919915743529,-1.191713698671142,-1.0491561427460074,-0.5146863963980035,0.9126163736374052,0.05654918888000063,-0.64930713307887,0.41477744822522894,-0.283546186169289,0.4557943194921786,-0.6801023920023389,-0.8754473993341425,-0.01878461247130167,0.2609583744287232,-0.6833224686819276,0.7790140623961062,1.0353393256877736,-0.36188756545450906,-0.6511043557509836,-1.163807027841144,0.07434386286485753,-0.6817858797325467,0.6597365598946935,0.4849268879215933,0.3290082704432155,-1.3061316640006075,0.1464629667138005,-0.2943949217454925,0.4746029732144603,-1.0236721863133589,0.06457677144012816,-0.5229752851559974,0.5398483765121083,0.493362870766939,0.7299730800764416,-0.3595777721050995,0.3633666271821751,-0.2988868343153683,-0.4769163351198526,-0.7336292255218385,-0.17514599481687604,0.44664427642191,0.6577900620519074,-0.1687539437928483,1.111287139852818,0.5410402766561284,0.323478700500901,0.2382232986798268,5.0
6,subgenre-theme,novela histórica,other,70,5000,0,4,0.3976108338233843,-0.3085290480357488,0.10743038460007197,-0.08187432490731597,0.537534224188146,0.6325107697315164,-1.152753180958373,1.4576244891653178,1.0731191774875404,-0.5794766323932112,-0.3707887207428596,0.8431773551162971,-0.02602056410177417,0.5631199451303236,-0.5521485316716193,-0.057308162102678174,-0.7142801602259711,-0.6143952957852103,-0.6441339322758157,0.8353199592669509,-0.8430269679220375,0.7397211765213482,1.0426103573333665,-1.221440120827189,-0.9488230834401492,-0.30513115277233954,0.8842635234033331,0.04904384452426741,-1.1778145554802109,0.4209009625215366,-0.2830610062929945,0.19101566054248267,-1.073760742141195,-0.7812493838738992,0.008586617136969276,-0.03240902183509321,-0.6436596967415645,0.7739964918081474,0.9222743047647916,-0.22177616310917625,-0.5171946666299382,-1.068204356507142,0.6410865041391828,-0.6004393590614443,0.6804466493861789,0.5135602986365386,0.2541091820554295,-1.4275209134313431,0.06784062977092398,-0.7532595343252265,0.5355399081660294,-0.953427025887336,-0.038989162116286336,-0.3642719436345643,0.4047717619027392,0.4260809904092514,0.31593486921635283,-0.1874023824324912,0.8023846057443444,-0.6855922460190685,-0.51297395287334,-0.1564032793968101,-0.10655017126292572,0.7629397565779149,0.7976067675685198,-0.11453063261372665,0.7199134490748323,0.3157755838164721,0.4813649733480668,0.2273087222848041,6.0
7,subgenre-theme,novela histórica,other,70,5000,0,4,0.5335408134939505,-0.3779648025066981,-0.016505858105617055,0.0053230463193919475,0.6295821944169573,0.4956712543573689,-1.1207318300610103,1.4397411249279095,0.8982780420819204,-0.4735049302913151,-0.4055575326691849,0.9441087454624936,0.04457779946922656,0.5874277095043807,-0.4946698391981931,0.17012166325996944,-0.8003298360628988,-0.15123513634332236,-0.5610018366404586,0.5425944722890256,-0.9077967280152496,0.7352957930345659,1.055272622158165,-1.2640668009274696,-1.2419718213746884,-0.8853931723963091,-0.010574889563588956,-0.23438495344103735,-1.1144547465744397,0.38298162141081626,0.2628011567005191,0.4360169418576948,-0.6696865186050178,-0.7702248227366946,0.0919769637931315,0.2507945050102183,-0.6366649095640303,0.6901156042316544,0.8629462591950898,0.04533231204884977,-0.6243996464831135,-0.5769767137639997,1.0308564431171774,-0.6069214824675506,0.5719260393490184,0.4313507453898668,0.16237883020281518,-1.4567442108977111,0.03652670404153412,-0.7886478452929327,0.2358698993319335,-1.0584019984704656,-0.05693708003806064,-0.05857466015077641,0.42105726680442535,0.4305546144067022,0.8237879349818774,-0.20874380975792145,0.6239605061160817,-0.8653817809774356,-0.4916490192932708,-0.5869154636318443,-0.1355685252139424,0.6756232171862919,0.4971764461537327,-0.1353491145246041,0.7779276985586954,0.2412158643156754,0.590414892232582,0.2499515795491483,7.0
8,subgenre-theme,novela histórica,other,70,5000,0,4,0.20655641724395316,-0.912788827410065,0.10351944788296784,-0.06870340265538917,0.5372819231096526,0.6251229764219759,-1.1795547600890133,1.1791145985350182,1.328912888967289,-0.5933406175173349,-1.115654778350186,0.8234778627720096,0.37456702065380026,0.9146968972539262,-0.6330750775944058,0.07859933831629967,-0.8719954198334521,-0.6389063686187884,-0.5746845692894285,0.6230184891163231,-0.8849038895272334,0.662957412110658,1.0156689424481269,-0.4340573854813681,-0.8088152419332859,-0.5450033489075121,1.0058596943379483,-0.01886409199095793,-1.3887252549374502,0.5512892017133587,-0.3024989030717956,0.4082902661447728,-0.4593646907814359,-0.6821223449381113,-0.055417168087377525,0.2276487619361361,-0.5325997079694532,0.9596933511208764,0.8814704520826898,-0.6214045399810977,-0.6122627026774453,-1.037596420148711,0.6489037060341396,-0.5585057022613598,0.5358672444951293,0.5071539059543467,0.2335635910491277,-1.4250868362009428,0.13110749814567155,-0.8115763699763558,0.5753020865381248,-0.7170545818871334,-0.10594548000437756,-0.5980642839977096,0.4900831769480312,0.4181045471412647,0.5771860396610398,-0.2620963666597728,0.7234548260734224,-0.9377944469778275,-0.5029811200657264,-1.0591436572211477,-0.1713033448668894,0.6432222973177121,0.6934538666738853,-0.2435517292211937,0.9214685804458496,0.4491340224453864,0.692843675977437,0.05493493918603661,8.0
9,subgenre-theme,novela histórica,other,70,5000,0,4,0.31683805983865865,-0.013293012373573162,-0.12926505954556922,-0.09690542554556072,0.4669062002700877,0.4956928107909974,-1.5392434268083894,1.4285013242494338,1.228076090556948,-0.5814283047239751,-0.540668232791702,0.8625821094941785,0.2258055321529265,0.5885819704591351,-0.6793898023493543,-0.05533893619103685,-0.5860360647907286,-0.7272173451960888,-0.6278549268466582,0.7211095357383891,-1.1135686565709026,0.7515244921819705,0.8999401142347061,-1.3096201958693092,-1.10714208665599,-0.4790421224126581,0.8977765365665997,-0.021479516548918748,-1.3282589257845745,0.4284518742479213,0.12987382201274966,0.4740509112815589,-0.5858470400114232,-0.3018034760986745,-0.0323670842706178,0.16680771807326816,-0.7387356056752832,0.8116027732384419,0.6165650113517313,-0.13823576299833729,-0.5974965680922998,-1.0314139509018718,0.5454767444087693,-0.6288523508281508,0.6613121293027959,0.4758688288557793,0.3649717535794295,-1.4351145258978115,0.04655868805678444,-0.8919784250307721,0.4530508974456074,-1.0543673108130605,0.6320745588888621,-0.4263354280043551,0.4489344693580217,0.45428227851519304,0.6599483485094276,-0.27261125631075617,0.8991339603748929,-0.9922789095875968,-0.5381697304490737,-0.7530335014378521,-0.10352957072284508,0.768914523853533,0.7388950032166227,-0.20084818201379215,0.8497095812865526,0.4842370545360498,0.5066136136201668,0.19289183021893389,9.0
