,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl,a,aquel,aquella,aquí,así,bien,casa,como,con,corazón,cuando,de,decir,dijo,donde,dos,día,el,ella,en,entonces,entre,era,es,esa,ese,eso,esta,estaba,este,está,fue,ha,había,hacer,hasta,he,hombre,joven,la,las,le,les,lo,los,mano,me,mi,mis,mismo,mujer,muy,más,nada,ni,no,noche,nos,o,ojos,os,otra,otro,padre,para,pero,por,porque,pues,que,quien,qué,se,ser,señor,si,siempre,sin,sobre,su,sus,sí,también,tan,te,tenía,tiempo,todo,todos,tu,un,una,uno,usted,ver,vida,y,ya,yo,él
0,subgenre-theme,novela histórica,other,100,word,tf,0,0,novela histórica,other,2.6356721740816558,1.3054641137839527,0.45783186555342614,0.930105071373375,1.433555527379937,-2.399037128080722,-2.2346124992590584,-1.0034781159587487,-0.0927081953865061,-0.5656031106006951,1.4223889767612952,-1.3396071015703557,0.6526056385716905,-1.814470669235984,-0.5948236588025981,0.1576332716494342,2.015193343282508,-2.3596068325263815,1.4834043610191388,-2.4631329638522934,-0.6300744141293149,-0.4471408008506952,-0.23287358730834828,1.039330233652401,1.9182310490160541,-2.3066095101432973,3.6227552967196766,-0.8038025125989936,-0.5598744157112474,2.3778354753034785,-2.011774750406885,-2.0364846114686217,0.5906653188383384,0.5207537339644199,1.908812824302844,-0.6555188959766038,2.271074528589639,1.0175181382484801,-0.6793795446995725,3.323104617271046,3.6981365171445626,-0.13064799671346883,-0.4121523191630871,0.4544936903456467,-2.4755042332381247,1.013458682708904,1.8588606267762704,-1.3139800945133344,0.29198481632261963,-3.407646038115199,-2.165234036278208,1.4375371074729468,1.919022619516439,-2.6659785987788225,0.6952729779579787,0.9587398920218067,1.9353860368832276,-0.4178472044150764,1.6374684582712404,0.7581376707284678,-4.401334162852885,1.2026620748848003,-1.234674141337102,1.4497595007625141,-2.002671264687184,-0.9861123945928325,-2.74746544425853,-0.8643510475054772,-0.5139647393255429,-0.3812853848758504,-2.4838056356050893,3.113800881834289,2.359613724969543,3.20302711510637,-0.978394394155244,0.8851807848644948,-0.16361388655308895,-0.04190008428533165,-1.0183014902961487,-1.3636155031918609,2.7987833012765804,-1.0312846243832083,0.5928621647158037,0.18893219858593535,2.9202583915804885,1.042421695898636,0.532945718484255,1.972379477700502,-2.1463138887685362,-2.798268395312304,-1.396172042333216,1.3903825554558558,1.68424172150529,0.0038315091076621677,-0.0027561973960832375,-0.13693329617591687,-1.535207981577792,-4.212610875090597,-0.015111507503526855,2.0259637488500877
1,subgenre-theme,novela histórica,other,100,word,tf,0,1,novela histórica,other,2.3928596468809804,1.397724472079073,0.7271036874338801,-1.0220568408108326,1.691671855945967,-3.312418334343511,-1.877660910431576,-0.47431523832248246,-0.6369030929118633,-0.614217971735449,1.0983832999020926,-0.8792352243458268,0.28734195342071445,-2.453882754183831,-0.5972143053634831,1.3907573005001659,1.3884536514923562,-2.4572543186339857,1.3766561915034794,-2.509215195818747,-1.2465245685403605,0.21949077900609915,-0.6061828030886502,1.1681521760245523,2.934317669394167,-2.81337878832615,3.5662329003367947,-0.5685579534320322,-0.042183390705453405,2.0701516147078607,-1.5908128855774883,-1.3324929841188329,1.1707131876644867,0.9020563734863707,2.2955232813424846,-1.179942013060895,1.4554155672210234,0.8221733400229132,-1.2142930763831252,2.4900878628103182,3.987616866894892,0.9832850495220509,-1.2920903208378007,0.678034344514904,-2.214301661837986,1.8668515362850266,1.4494056489998894,-0.5447782130520231,0.2214477757874631,-3.0076817660478508,-2.2248047176810513,2.1387223661528427,1.4393955932389737,-2.2733650687955897,0.7807310357877215,0.49241288775653125,0.841849517278427,-0.05232648442075183,1.199046714592237,0.5612155772413261,-4.218549808310869,2.080874724911898,-1.623111181380974,1.3656676884410106,-2.0400189720869193,-1.1852035830381515,-1.9776549000434507,-0.8505530784105906,-0.2995941929231387,0.006547848592258987,-1.8621517465920832,1.9765833446609342,1.2041279760866619,2.818676540796636,-0.3088285621815423,1.0455328581116987,-0.7255397793157954,-0.8307314863253765,-1.4729164073174363,-1.3929203846252332,3.79395509788837,0.17294026111351446,0.2719604455168283,0.5476092628733005,2.454189211798431,1.0119321162086798,1.3925754014419658,2.0378963550103713,-1.6133462607620146,-2.719791117900134,-1.1663590899170178,0.7478192356195486,0.8418662385863467,0.3502792363737117,-0.9538858920195565,0.1740846407069485,-2.0720951851122624,-3.787313207751536,0.22895223362696493,2.6231040912833206
2,subgenre-theme,novela histórica,other,100,word,tf,0,2,novela histórica,other,2.385576110494375,1.6267063308783438,1.655300908149405,0.13387347717851572,2.081371355650184,-3.7119758426296325,-1.9177898132096134,-0.6623494081493124,-0.7881735362663562,0.159392629408444,1.0897135696597076,-0.9658387692690198,0.15635062358868446,-1.4799980456447077,-0.5863177379247801,1.2731141276321907,0.4538292542333284,-2.280997957854261,0.4000070254268677,-1.9091025818557235,-1.0508692340331347,-1.105012825748151,0.1936944810732566,0.599258243320989,2.4005754157689525,-1.0212352617288616,3.0076177793481924,-0.035569060399541996,-0.5351227892708739,1.0754081898400045,-1.6827743204444126,-1.7922100119577795,1.3956110674386624,-0.7720657919012606,2.356491470049562,-1.5816453589797206,1.9107331523315674,-0.2703576182971865,-0.9459256353483667,3.0309681810840567,1.9252436228441505,0.44092356328090965,-1.152628563759981,0.41141770443028314,-2.3856824182279226,1.2291486635210873,1.8488767817757945,-0.22384885639040242,-0.3981664320778484,-2.274782673731716,-1.8502394077270043,2.0463632075884375,3.3723225706097946,-2.63577578566775,1.0725334775710547,2.3289516774600836,2.341720608059344,0.7553236127143714,1.3125606829267902,0.14935970327259618,-3.944483624123167,0.9167667064133802,-1.6714557559895358,0.7560676924915395,-1.6313301900473292,-1.2192114592815422,-1.8946253547825513,-1.4551383808672274,-0.7073976301365139,0.17881855278728054,-3.0253431331036253,2.9856672975464265,0.7263892105604661,1.4405588667599911,-1.0773826566688685,0.760033322840231,-0.568075225994809,-1.5897416428941114,-0.3615099808959261,-1.0039441696103015,3.2066199886778843,-1.006503716482979,0.7256844117770731,-0.4708004994094246,2.15172297547384,0.019598053464893184,1.2980613346942667,2.9239889570154105,-1.9686888383039438,-3.313862958390728,-0.9769518545113698,0.4321613515968483,2.0185689269194365,-0.6708560185870791,0.40261749227002586,-0.7081653074623944,-1.2723089833875356,-3.433365787639845,-0.4220206612346935,3.1943965691239464
3,subgenre-theme,novela histórica,other,100,word,tf,0,3,novela histórica,other,1.29926804823587,1.4769374114440712,0.932688991255306,1.208854510873742,0.8742920309957727,-2.323171056783413,-1.7463153819274613,-0.9688582266491075,0.7158123235062401,-0.486820077150417,0.8050371427168788,-1.0942957139959155,0.6166111919996329,-2.7391656361339853,-1.2497952005367452,0.46417127120177604,1.0811510637700459,-1.1678634373820378,1.4062787418255271,-2.471005421600738,-0.931500883098451,-0.4932656538915978,0.16387235239769105,1.7424733207791627,1.7489941273302279,-2.9772908739119632,3.4589273949901784,0.6738980351237185,-0.6015915134279917,2.5310837422995416,-1.745475160970443,-1.63198880839772,-0.3865790924826049,-1.0991767682123372,1.715331016037215,-1.067683443945013,1.390590531358284,0.5785714141384011,-1.2239835605117992,3.619025330298175,1.9725910840106717,0.7282091852941184,-0.7156553103109067,0.1938940127256279,-1.917699319133769,1.098123292190886,2.597539005956123,-0.5974148437102205,-0.017071423456461954,-2.0464280230343457,-1.3622900900772112,1.2950451647346553,0.6830101627772542,-1.920530977744205,0.5243329004433575,1.4069980865089189,2.387584407311948,0.0319052751171216,1.4175565367354954,-0.4976243049224607,-3.795173731754578,1.2320896004762698,-1.5251682808928564,-0.9061409063188792,-0.29833889406012126,-2.871340633139855,-2.6482715444993588,-0.3960981041782192,0.3968070863993609,0.0976247262289398,-2.256754402156013,2.6200983952722003,0.9799410790894765,2.762796322888992,-1.5845858015093435,-0.8722179009373621,0.5925906304307116,-2.1175503444848847,-0.5312237861707452,-0.6879706636928091,2.4283146303101955,-0.27880296846163155,0.1858373783863989,1.3251796927707042,2.089483694890034,2.0049876776153397,1.577873266129946,1.6426580090561895,-2.002371086207649,-2.9558713072081995,-0.5407551930116181,1.6093056590849475,1.434841779534457,-0.3702328554989509,0.23870918504286198,0.2646841138999516,-1.5507874727629032,-2.737719853734454,-0.13170346280260903,1.6736268481160526
4,subgenre-theme,novela histórica,other,100,word,tf,0,4,novela histórica,other,2.44385701931457,1.933854349228185,0.5031763263438012,0.3928111199960569,1.386682006458569,-3.276074266324434,-1.5401823278926863,-0.7354481651618354,-0.4931745555710805,-1.4853961700898068,0.44682392890829803,-1.1290952597097226,0.3976823659550033,-2.4359170266088563,-0.4720361342821007,1.0869175896251542,2.0207477564633094,-3.1420455814734027,1.8189382913824796,-2.6595685269432825,-1.1696101228068212,-0.41777891218126806,-1.9444191974552365,0.3254943102504364,2.686696814619615,-2.554836669153111,3.682336656193095,-1.1725677089205044,-1.3885109772080317,2.3733454535431724,-0.827413369104216,-0.9721895454471312,0.5773026713980389,-0.27417426701414493,2.712359696037537,-0.6561248513571436,2.0033658631668962,1.0198596551961552,-0.2808634516002657,3.638438327951905,3.9850239645013765,-0.14241664752129335,-0.8986010136049987,0.8973242049516714,-2.470588244515942,1.6100253843645902,2.0625278989327716,-1.2094490215289306,0.6333577203067723,-2.744044281255502,-1.9726809562833751,1.6898250329800288,1.1962663069090018,-2.1426486413789627,1.3217471973296842,1.7227006865965127,1.8698304241936508,0.35706198923740184,1.7019671947997943,0.8755271865761922,-3.093865116150416,0.5264506110328862,-1.163916307789636,1.105636559947352,-0.9555533492508155,-1.775626685374843,-2.812544795376263,-1.2054710391130894,-0.3912447459983006,-0.48652590295307174,-3.007012746322309,2.5673724349485427,1.5096596633903698,2.513522747567439,-0.13059483698429675,0.7633967756711089,-0.19450107453063548,-0.879671432650408,-0.8004444121801062,-0.3475857599029051,3.481992405631554,-0.903475083503529,0.9040599460961465,-0.20236234876154424,2.0650683137808015,1.6218584898844177,1.0872020254320098,1.3940961282091293,-1.150820580255297,-3.3423714748211992,-0.5587191738562303,0.8829439596054236,1.3150238325312549,-0.03972339711975992,0.3614067827595613,-0.2572801898088626,-1.7196360313508077,-3.077898987097472,0.02629892529429667,2.255046007530378
5,subgenre-theme,novela histórica,other,100,word,tf,0,5,novela histórica,other,2.1462685044164322,1.6013391574778406,0.19460231040701137,-0.13713979300427437,2.22891457872323,-1.579561709771985,-1.3697104895444012,-0.8552965123125049,0.2587648780500824,-0.719312656308894,1.6867263886982815,-0.8716945813331032,0.9458343892553849,-2.2417605587988754,0.149926401743941,0.9661487719308897,1.0522209807133387,-3.8711479436342624,1.9044796304872842,-2.2818864365891067,-0.23166127131873826,-1.014466033166432,-0.3486702376324582,0.9212110029876937,2.9681928425379285,-1.5167236232596117,3.184641934243153,-1.0390614246661236,-0.80187693029608,2.2313198737326245,-1.1378280265261165,-1.182833480881881,0.4151871782594425,0.30612504522926454,3.144194639215085,-0.7105259917040425,1.7675292952972745,1.0261497988000212,-0.08611520939958073,3.064195774541101,2.998121779077199,0.3154271740497361,-1.1185802364706616,0.5317577049408821,-1.9688301693278265,0.7808867454907895,2.2142604827880423,-0.5709867481647866,0.2888833127652004,-3.306680392550165,-2.8243251073445226,0.9634121820476584,1.5936503411730176,-2.6815625191454826,-0.3077907937729276,0.7796687702020413,1.7140782434747082,1.3059873788027434,1.4777518207296092,0.5020613487642137,-3.7602329952526157,1.6437874828148262,-1.292792120031197,0.818120318467896,-1.9257458486839032,-2.0950127045042235,-2.735472917898097,-1.3364214674727917,-1.734730322483986,-0.13123583960865925,-2.967641549790639,3.0515001366991763,1.7431650083877672,2.6830959226996507,-0.9302962444901984,0.4845261185205332,-0.13171854653960402,-0.6294549382638062,-0.4961528828561679,-1.2498834540574961,2.8119772713132356,-1.1089827576369755,0.7655843718912776,0.08296891454440436,2.5216710630093466,1.2389068330056783,0.39983144850484176,1.41696861688154,-2.4360183666181876,-2.957272019025872,-1.4065983447481591,0.9906537222803213,1.337972885003697,-0.6545815378856101,-0.3406590629716013,0.06477407991453188,-0.7561306529268885,-4.069993970304499,-0.7193671955020764,3.127996447640641
6,subgenre-theme,novela histórica,other,100,word,tf,0,6,novela histórica,other,-0.3428549130007532,1.2714460179301685,1.4800127001988184,-1.297741640943868,1.977957476025118,-2.225706097160842,-2.065381326085232,-1.7067564164193563,-0.45856597567552626,0.13620831611366757,1.8495754111429488,-1.7861476188048933,-0.3117674948627389,-1.5648006522791382,0.22582941058388428,1.1585108943440598,0.8896598608272157,-3.397444683342549,1.195325702912201,-0.5478272453354602,-1.2035073892437858,-1.176566787201736,-0.9045568378289843,0.4722134263438438,1.5103808238671181,-1.8361706568491467,3.406975286814665,0.7877261362506118,0.31413147425480226,1.3460764197115154,-0.17555812236842172,-0.5081122158432283,-0.024098996923596516,0.02045627138411099,1.6658949627573403,-1.1524420385152254,0.24101401843173598,0.4836951957866553,-0.5712655101513011,2.082055809609235,2.756930904751548,0.19352213898497794,1.1014474619609365,0.9462502971003719,-1.8870573771110593,1.60393805889281,1.0919391355070678,-2.0331999328446915,-1.3688288763530554,-2.928228176761614,-1.865110775394725,1.4343339781090592,1.9622753852471657,-2.1961584745933536,0.8123724635822249,1.7104334361862588,1.1585065317684862,1.0927735730331127,0.31279253625360326,0.772705183917795,-3.125743379008577,0.9971978346111001,-1.3337940650591733,0.37899974258951863,-2.847145696398904,-1.5860899507154471,-1.7969550106396586,-0.29185176309366057,-0.923205318015051,0.2659081454107586,-2.0194860498059137,3.3270245309865576,1.5049927297046022,2.6497941408593455,0.185546205427376,1.2587918124484077,-0.11250563620821552,0.48941550353130836,-0.4565754832287503,-1.3870168189211025,2.3831416734790043,-1.953010990486126,1.460602510935181,0.10163751601172599,1.9762206208851358,0.6820536688696368,1.2469450348719917,1.2857259317353211,-2.639058216501944,-1.9892719894091933,-0.05826426972589083,0.9610049978512052,1.3397655601617462,0.22953027778794555,0.9404409156944133,0.4850558923876802,-1.4343024954152561,-5.146971586140834,1.6396094724761738,1.3545448879989817
7,subgenre-theme,novela histórica,other,100,word,tf,0,7,novela histórica,other,1.8058149459850217,1.3273911336203332,-0.12717852373836058,0.5549955404694429,1.9060836309667315,-3.898969892187016,-1.5717849897735725,-1.1682757791947158,0.15750277365434684,0.6392074705007497,1.146774229416767,2.531308496145357e-14,0.551228190388111,-1.6120396820013083,-0.14194452876826325,1.35932008602919,0.88603189545883,-3.2270251138194066,1.68880927994263,-2.2681965307293983,-0.7914690279017226,-0.2673750470159735,-1.6668985650337818,1.6310906345397553,0.7283423971319236,-1.735574401035417,2.509125945134369,-0.95822948092918,-0.5109284932738748,2.2456121537917646,-1.3717218074453834,-0.7419712624812047,0.06656357158397652,0.33918967707664766,2.6239023670552317,-2.034420771089338,1.5789404810252732,1.1306833409412453,-1.2057984160058337,2.376644628637714,3.0683857762590674,1.0792392477442532,-0.5271605992811172,-0.13059015666172102,-2.126285947406491,1.1205892858478577,2.4356090343002,-0.6145956677103601,-0.13672693262170393,-3.5918389387249006,-1.359039070516297,0.4648173163868424,1.3447191365773392,-1.4840320732180565,0.21917562130243518,1.832240831493039,1.6501235590265877,-0.13461556422488324,1.035117463218949,-0.442650787460097,-2.6006709405051196,0.9200534523602094,-0.7071004642731291,0.7858166616443175,-2.758873036443557,-1.9299707810114026,-3.033350825831523,-1.3114991117510801,-0.6073753149792505,0.6475713156302412,-2.6477033161514805,2.837183524184431,2.733761919926173,1.8659467982895952,-0.7919836434483949,1.1424896098068662,-0.31639595390188047,0.5143278072438465,-2.0997393032001472,-1.5702099222024022,2.683692263336045,-1.2260791748373299,0.4921356470752981,0.17060485864828412,3.0304775339377574,0.6157458378130671,1.5477553075615278,2.5413411139252378,-1.9925354708942944,-3.4732782860777562,-0.7385499118568752,2.0226813493398756,1.3498632746830665,-0.057581693266252953,0.06449313652304789,-0.687865875703527,-0.9678747491789612,-3.354840326899116,-1.120493652966881,1.3845150346341284
8,subgenre-theme,novela histórica,other,100,word,tf,0,8,novela histórica,other,1.2556189023059996,0.9834868620884907,0.9252566641347272,-0.012568212497169884,0.786315576728361,-3.2273026889210428,-1.2092986782143813,-0.632143027680767,0.09127446759794908,-1.1324428347666546,1.197010278374094,-0.7137756771488187,0.6670731195943069,-1.4215793138624468,0.04485753850878421,0.2990112282208916,-0.6280781717426797,-2.672178208021187,0.6020088613541328,-0.6595495984756456,-0.531593715639739,0.07031098787085677,1.7023775618105494,0.5373702163245297,-0.10797651392079982,-2.3194862540159247,2.5088175498741796,0.14666502536407852,-0.5467999614306269,2.344304078738596,0.06911324005999922,-1.8589781790241555,0.48027303485394846,0.15394376016063807,0.4774896372059851,-0.4381055676385688,1.4473210240856833,0.7799393280087218,-1.572029892455456,2.110092125206277,1.4639906474622368,1.2522437110887206,0.5238336328087276,2.111179816608897,-0.9914010093993738,1.7010990364290557,1.6414060893978022,0.9683653344670886,0.3438108374504246,-3.1408378803241233,-2.3721320510151473,2.3208697874230593,0.6230767007604068,-1.9848115329528198,1.2887691456049761,1.2235895531160073,1.1022415765444824,-1.6968936739479048,1.4617045771383925,0.21420189090619018,-3.1153025946132002,1.3803498716221865,-2.094502388446013,1.2430673557156446,-3.197320263020615,-1.2999765546855118,-1.1367374085748798,-1.386627328518723,-0.6193886769822845,0.7015714913320191,-0.14616479415901373,3.988580809426028,0.8752538398060911,2.9918363516194506,0.1713949743592887,-1.3883197630362623,-0.1296624441149734,-1.2512988140169208,0.21370489672518558,-0.7896150416194749,2.329666297663637,0.3024426678923018,0.17671754481445268,0.7156945720794063,1.6625840630863284,0.44706847469509886,0.5877043494058625,1.844170505417622,-2.7052186530271225,-1.527954135870808,-1.3090245603744532,1.858976683300009,0.6091921328197779,-0.9750448214729603,-0.4896349004926846,0.7827626067928308,-1.1848879609121559,-1.784953490547696,-0.4526375527872409,2.858174549369628
9,subgenre-theme,novela histórica,other,100,word,tf,0,9,novela histórica,other,3.380113679299874,1.2539561343838095,1.3355324068783307,0.5576955981975251,2.6727894832729637,-1.8108017333305877,-2.5353470158883935,-1.4171399817927819,-0.9012348195272235,-0.725257452373925,1.2381010116308122,-1.2546847410802968,1.2848431133280496,-1.0859770105209074,-0.4992931737713615,0.6877729487533211,1.4351997106491803,-3.283897986630972,0.41332092115479924,-1.3542710233378537,-1.47511738941268,-1.3550600394783583,-0.7093174746469977,0.26609284628860763,1.37784826414038,-1.4748290724281432,2.603601116027799,-0.9855717137650926,-0.6829564338518148,1.2385191888005274,-0.8131503529457826,-2.8429888298461883,0.15216688939796663,0.15185555869155642,1.9986134038297259,-1.5323611480879231,2.565849769592836,1.1433881725427382,-1.2637749439347843,3.4675831258622836,3.054032721542807,0.9283227391851065,-1.4919311012877703,0.36102175952485505,-2.9513114383384362,0.6560968801893701,1.130516785321288,-0.634938060904475,0.19464991118144115,-3.2127476862128743,-1.6895865829291203,0.9153122078285243,2.342564512694918,-3.059076372568194,0.3328790674613815,1.4155570013862757,1.6494457400528715,0.41278294890088896,1.3513923431849717,0.9710762784866684,-3.720257089238473,2.0239115597226283,-1.9594290916607395,0.993451416423677,-1.713257852219824,-1.221429357891572,-2.407730010183032,-1.4640358093040762,0.043137712705916265,-0.05821428371353665,-2.507118242869123,2.546951289870358,1.4956296926168453,2.6521174848457276,-0.4970012576907553,1.1310379105482191,-0.7709370788671484,-0.3466052710157834,0.20408130356376297,-1.4861027188978113,2.873595743787453,-1.6806393752106192,1.2832106324379313,0.3914845229515018,2.65095408507604,1.8918116902172812,0.44602921061045464,1.2613510073643006,-1.8149905946085756,-2.9598038371392343,-0.9279489413350408,1.5104523312421883,2.2069399738748516,-1.0980566447616995,1.0869201558469208,-0.7817191738099649,-0.13542489180120576,-3.8933088409792305,-0.30863718738013324,1.9725851412561237
