,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl,ente,ando,para,ment,esta,ento,ante,como,habí,cont,enci,entr,endo,pero,ella,aban,amen,aque,taba,todo,quel,ació,ombr,ones,enta,ados,estr,quie,cuan,espe,mien,comp,obre,esto,reci,pres,desp,pues,sent,rado,tado,tant,uell,uste,acer,cion,seño,eñor,raba,dijo,stab,anto,aron,sobr,pare,uert,asta,cien,iemp,orqu,cons,porq,hace,homb,toda,raci,casa,caba,mano,bien,much,stra,otro,inte,ello,segu,ontr,tras,fuer,mism,rada,adre,"nte,",amos,echo,nada,leva,onde,sper,ador,rand,part,anta,tien,medi,este,eran,ener,esen,endi
0,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tfidf,0,0,novela histórica,other,-0.8781382775926265,-0.014872838781553543,0.8942648847366321,1.5291595965090226,0.312573456335441,-2.6465843501611452,0.28326408035099204,0.3701961873822184,0.8369299260822807,0.6568967171656994,0.5145599315244616,-2.2001572394903817,-0.45624168217661154,-1.713250515653887,2.443596931692454,-1.7341333131987775,-1.0965568786471422,-1.2359459672804718,0.03589877243513584,-1.2104405406976326,-1.1810892892727995,1.9379453470159946,-0.42214216289209894,1.2613744513440222,1.6006901830786062,-3.473325662482912,-0.9306681606179408,1.1128485292299102,-0.34299700521712806,-0.23512929301965935,-1.6519997149386172,1.0581189284250154,-0.15909815121565218,0.840105486656924,-1.2183852572168066,-1.5529075592908148,2.7592056424994595,0.11002621429292825,0.7177296997208062,-1.3629288642367516,0.6951662714230782,-0.35203190100193993,1.2591855288642435,0.9859085780786631,0.09311506756438348,1.303137454225229,0.135162665234013,0.14312832891264238,3.610416822385548,-3.265741134398877,-0.009137997661071928,0.688726485527428,1.2155773802455743,0.5955506284408489,2.5999967145657257,-2.092971040875069,-0.922205591146164,-2.6085684867633807,-1.4545443768192459,1.1002804683319245,-2.1168896618294273,-0.2801804996902022,2.120288729551498,1.135903187951743,1.0101355158643646,1.905900077228261,-1.588173181667794,-1.3361365789064998,0.33866267932256156,-1.6734766655992064,0.6091977686823258,-0.9759988883088861,-0.9417749554301902,-2.9819952139346584,3.1163041989764624,0.6027695624580289,0.9339677301765144,-0.010530385504772921,-0.19318813912131638,-1.6621418833290615,3.272104467102319,0.35183555080967666,-0.04636215751453854,1.6954949933560088,2.099482989934419,-0.9596362156385096,-0.12645507655591892,0.2790928351757791,-1.29361044381276,-1.6176435127402775,-1.668466762840425,1.8791873011012932,0.850661036657498,0.7732585511201457,0.7440361596101588,1.4096768220643927,-0.7753397632353991,-2.4864390454171783,0.732059142312103,1.316429493294771
1,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tfidf,0,1,novela histórica,other,-0.6700237660774347,0.09778400803367761,-0.6653893391492535,-0.031137023659666172,0.6438951763488667,-2.301257751293786,-1.069917718600016,0.2312389423949478,2.0126399302673423,-0.36579823989840715,2.2189050986522845,-1.3298340436472917,-0.1430094392182542,-2.5078689030568833,1.8350359151199325,-0.7596557300561401,-1.0125815798367255,-1.0409838653767365,1.105359719407259,-0.7384533814290672,-1.0304509487620268,0.5887980960311189,0.44815818390761697,1.9263284074235025,-1.046105707641092,-4.2985215167241915,-0.8455668262391182,0.2834083322922981,-0.6992185234827635,0.9304731922582302,-1.6636833959259016,1.3832555442321668,-0.972486393416168,-0.21725278889114738,-0.2738806632918124,-1.1061231840515566,2.510657072826317,-1.0073030335478217,0.06463817915530319,-0.27199294459151296,0.9744532119748589,0.22052131296411057,1.3854693653950167,0.34764449689400495,2.0000090083185422,1.6415851179778214,0.2649122507844541,0.3508720745513349,2.1026667507965544,-3.043906560730579,-0.47692274815701147,0.9308056388625894,0.19523453434866306,0.1413104139707988,0.8460837932878559,-3.444629565907198,0.2538100127810257,-3.409752436811656,-0.3753633944467918,0.40921834300643467,-1.6662124561534037,-0.4458672566192653,1.1918299291126568,0.18855794597779177,0.6926419557619593,0.574457388962812,-1.6960182738687088,-1.6197262002686714,0.47355263161669725,-1.1147750857858973,1.221517779683916,-1.263595891703734,-1.7244331709380751,-1.616618096424763,1.9974345575653103,0.2691561516157569,0.31851431827244553,0.2610000507188927,-0.9458783135100419,-0.9660554720237122,3.2846144678691447,2.4545590873712064,0.10012076463061442,1.3190086810363686,1.3344036091920515,-0.3460264534849016,1.1256517365398109,-0.7830370962963923,-2.431001184646551,-2.5410962890319975,0.7892518991792062,2.7198529682064025,0.24020359655162385,0.959965482241899,1.0317370500248502,2.280905879402351,-0.8619256076770907,-1.0249751426261702,0.7729414746197302,0.18210706025968146
2,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tfidf,0,2,novela histórica,other,-1.3287025339681486,-0.7776181849906885,-2.238706511514404,1.4309733746346893,1.0934595888881997,-2.19029836577051,-0.8855832280393181,0.8123424047295531,1.9804255996673863,0.6762505324448984,1.6533712406584522,-1.1496658749004025,-0.11940038111892814,-1.061801928334741,3.0096176102899763,-1.7361364359381595,0.06965286296668527,-1.7304528546091813,-0.3756537182184081,-0.6353890156422501,-1.2176556082675738,1.4967130635217272,0.5789450803053047,1.1016453241912512,0.3251896156704568,-3.407253134335839,-0.7485596446635883,0.3779509752180159,-1.73090565329296,1.5866962122880697,-1.7837613757717707,2.2643551488448175,-0.8762235688600803,0.10324108225452733,-0.5416734827991254,-1.457988353941647,2.567568016183544,0.28520255980800924,-0.20290638682270945,0.4680734951830092,-0.19192263720304892,0.4233857653803055,1.3892277878949386,0.9266856677769824,0.7529217227720286,0.9618690199798392,-0.4633418039816848,-0.37188393547377574,3.551476959461962,-3.9670115606494347,-0.0930202994077236,0.7085425284355171,-0.3737217272721205,0.8698295905551037,-0.543337169593594,-2.006703284185166,-0.3465207029118753,-1.5411313615456539,-1.061819245167651,0.6396767982510276,-2.301859561438164,-0.16441515037703347,3.3938867177853824,0.021886451052376188,0.7049396594533235,0.3269035548284327,-1.3603944386134121,-2.3019715050507243,0.8184064744913453,-1.49979893943304,1.829101026940291,-1.5452993088425295,-1.1795618092381157,-1.5999054245712134,2.258206538234223,-0.19200266253178278,0.4906584267693148,-0.31883759406610146,-1.1606602956870216,-1.591149803345182,4.2549305974669895,1.2754018381593732,-0.9485489637713203,2.1135580378578256,1.2788062420949267,-1.7140831192018942,0.2247849783592759,0.14878339905258464,-1.1980767218482757,-1.911349952038675,-0.3949076986575828,2.3648240262784945,0.35504379776618267,0.5098569142718494,0.4992609189442483,-0.27415207297807864,0.34294362325725025,-2.1830646543217416,-0.03166490332775096,0.20268439047875964
3,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tfidf,0,3,novela histórica,other,-1.167920098539303,-0.9517437206651782,-0.4231432534793941,0.6739222408219661,1.0404562004867115,-1.8432384351606714,-1.1164731820504987,-0.3805639361412218,0.821615917318702,0.08063916027070477,3.1392178710639365,-1.5708547410325908,-0.300583446514956,-3.881420628018888,2.552421315189992,-1.115533568378641,-0.29725553464069754,-0.9678701159467034,0.8750619968556514,-1.2832731450008144,-1.1699655749435298,-0.11673013638876573,-0.4904502999397241,1.2673034829942262,0.49479398622147597,-3.14716427652435,-2.6637113228209945,0.028465995937115823,0.24333174674714803,0.775112844965092,-1.3338117476051792,0.9261702693701191,-1.578575841308871,-0.3778573145533514,-0.3754986228253752,-0.9016394825694186,2.9394021221304634,-0.06355654063446815,0.09777464762279683,-0.5352540285560623,-0.6933623422360362,1.1283127944988625,1.0560310936625623,-0.10751191670702209,-0.5618085872504253,0.6236844048019442,-0.1858468066042668,-0.20271926759450234,3.5285322981791003,-3.4163977951395426,-0.1682426065666653,1.6245443316477033,0.7988449888702441,1.0462011961820217,0.07463688684726413,-1.703656311504863,-0.8949705986810775,-2.3508092041842765,-1.032433395681977,1.4029673693355296,-1.7856426076072947,0.07383092479806316,2.676821862751384,0.4952275786981304,2.5074668968899116,0.36250260350806546,-0.7465632779892925,-2.1291513008388985,-0.44477360741831196,-1.763340815932133,0.3100639887637415,-0.8033301835143242,0.9239241163380532,-1.7564568115761663,1.1479406314013707,0.26367401938157237,0.23045888674874554,-0.29398502919590885,-2.1649632686878513,-1.4538413211965873,2.8325226135690964,0.661682166377975,0.8864365201672582,1.097999257435883,0.16291467794336542,-1.1628609020912506,0.3844341885501248,-1.6954561151242498,-1.1548036926588732,-1.2663812013173645,-0.8127065269770486,3.6493438439024866,0.22334524019453025,0.8338419202870297,0.9158136685309173,2.1444713847882437,-0.5954727195382944,-1.060553653374799,-0.3931229341815129,0.36670280202153005
4,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tfidf,0,4,novela histórica,other,-0.7420083413109453,-1.213922925473534,-0.5181570659390602,0.293511388133299,0.5593405398064831,-1.9653978422337228,0.06897122119503785,0.7563250515218504,1.7125922906764939,0.12984089676658583,2.2835737132674163,-1.7584927683305618,-0.4387784999018294,-1.9845264336551935,2.3191497406574366,-1.6097826168588882,-0.45261801192120177,-1.5234819456686213,1.0174007656270745,-1.1777051815159154,-1.1014078210235552,-0.3490517295021497,1.0735349680770934,1.7087925694005357,1.010507682616997,-2.5783825065747403,-0.64059894018781,0.2602497035140726,-1.6323656212214028,1.3757617087232101,-1.1807508020241637,2.2511277760021313,-1.5165424272997374,-0.6560111364486254,0.059751529771448375,-0.5711762859590777,3.005653448139899,1.014911321543343,-0.8788425463800047,-1.6103613342967251,-0.5444581406707836,-0.7217752503232044,0.8594573390519377,-1.0558156552109024,1.636059634364392,1.622088801476059,0.4264171518920023,0.5751866885682171,3.8155595845139816,-3.066490363432071,0.3068545158842261,0.7953860722585842,0.4224485790566997,-0.3948735921140748,0.785309779322231,-3.016400804673236,0.07107999642451013,-2.478509376560387,-0.6844117650848306,0.11190034674814264,-2.021584182077106,-0.6641288418408535,1.9214674208189158,-0.1982609533029529,1.6051607657554192,0.6830597867450324,-0.647948957891675,-1.8887738007015047,0.5890182991887742,-1.8332795944513243,0.6937855987129732,-1.841746213166639,-0.710034537651475,-1.6229507107038794,2.4754197775949054,-0.017966519340408493,-0.039293880912755874,-0.15718519537242293,-1.24165856229878,-0.9822045513328831,2.152010582933014,0.5443144481006884,0.7418764115879728,2.1299166817085036,2.165238509819416,-0.20823352004878992,0.8635572839604607,0.97783056447342,-1.994512770678099,-0.24883881766659915,0.24502927721725878,2.66278131253698,0.09308439017327297,0.7561919574721739,-0.35088683457150593,1.096616342205727,-1.6766303669802118,-2.1926720911405906,-0.46239789626025496,0.13494106845372922
5,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tfidf,0,5,novela histórica,other,-1.951144167637226,-0.07877666492299662,-1.4891229221805844,1.3702827738825007,0.17560142617583274,-3.3486385859222603,0.23177921434719417,0.22565755040877722,2.3768638827184123,0.2873291025882132,1.2774273834005205,-1.5896129700563195,-0.45696029949181494,-3.0266721756246224,2.0377912376937775,-2.3047940003719525,-0.46438661069826015,-1.85463617417202,-0.33316456887586376,-0.5430390882180989,-1.7612761055853543,0.8562916521297073,0.22049073272296038,1.4092889499111663,1.1585784832829766,-3.2119051012797595,-0.5112306334194497,1.2698479198875647,-0.05832451138331951,0.1512687257646972,-1.8506118022950035,0.9123138897014531,-1.463008368019508,0.07823522673473526,-1.9728675669133642,-1.6514233069365343,2.9618881630151286,-0.6970371641086377,0.8953944764122577,-0.1860956697590277,-0.4532779068839643,-0.0016458588588301737,1.2128401589326323,0.35015966020223976,0.4152570058933813,1.8697159663956358,-0.24765969036180113,-0.15130782319936653,4.314815483208861,-4.288609441751057,0.6556849021122213,1.7552346736349507,1.0443627098042851,0.12720281332989103,0.5755209273236601,-2.917314936420918,0.12749575004130786,-2.795087519145947,-1.904653436190607,0.9754205755478731,-2.320844320943311,-0.5526972078875865,2.518043004579564,0.09745831402653682,0.334302462093123,1.1686012219551056,-0.47296542132234354,-1.8001866409857663,1.2150439639961483,-0.723988788309609,1.3594574420475585,-0.8277979150086974,-1.8286644657724365,-2.890717437456579,1.9865287707025008,0.4649493630040027,0.360794206704095,0.16156256193865293,-1.065966526545786,-1.9246337456661706,3.5645495460385197,0.1463907797752857,-0.11173803411198735,1.709890706026716,1.5244552773993147,-1.4129035376565935,-0.5747569014581888,0.17016386540287742,-0.7658623879763704,-2.396628166187365,-0.6778478856532995,1.954162544155075,0.5346739931066966,-0.18909897876635995,1.2417903306130662,1.6180667400154372,-0.17844269116786116,-1.534204434328469,1.0415531776325881,0.030694678312086054
6,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tfidf,0,6,novela histórica,other,-1.4874527204668548,0.2560229331677104,-2.7623044023252152,0.27409556659515566,1.402780814006725,-2.7970881024992535,-0.6372980459753783,-1.7158316842061565,2.2773100030542865,-0.1750403341455602,0.8595097107355802,0.5607472756269645,0.17745935029598092,-0.34469749365911095,2.7918859317336393,-1.3443363128506083,1.3331196643907606,-1.1180506071887457,0.14143419583328765,0.3940275479545985,-1.1353088282100163,0.5383646202504324,0.008900604479370688,1.2989136782225899,-0.35865958097164485,-2.553111032981824,-1.8140742414190152,0.4323229710770975,0.7356777127394034,-0.35061314835143964,0.6053927992610899,1.0540559413151356,0.4013903580010767,0.8300428929470653,-0.3021260389146305,0.21098506987491117,1.4972497648531222,0.18561280338619213,0.6852177793068297,0.13301093057782643,-0.6084665360668269,0.8532287690504456,1.0164435655966848,0.22664902434405854,0.30823473967307446,0.4852761878040801,0.08330498208382453,0.08551872256934345,3.5922322107034885,-2.5858426772072836,-0.26976896732436106,-0.21744544882478634,0.695379825731897,-0.11933502561238374,0.997685734957789,-0.797203682216753,0.6289945585121934,-0.9904700347253867,-1.0844633205601784,0.7697136769412469,-1.9445953845968025,0.03880056563366763,1.2404372170198465,-0.7730910007976322,0.14464279653240641,2.432463124819411,-0.9844418930594334,-1.750419069399002,-0.4856154643451287,-1.553946616301965,1.397819105783285,-0.44404471324101946,-0.7357749759455721,0.45703868066285525,1.4753243853130105,-0.1120568743170951,-0.5991825845106535,0.01238948513350513,-0.19489033077615936,-1.57032783909834,1.888093270328665,0.577121079912331,1.3332724106527114,0.625137110649721,0.43428644015075335,-1.0177042911292462,0.8256257210808924,-0.39709052381734367,-1.2660221628186545,-0.878030504864963,1.5280857139441548,1.1482525148434446,-0.5484649844124412,0.6846771327336778,0.23270617487782896,0.9344347864367588,-0.6564369006298456,-1.0763079268459528,1.0204432527229308,0.06055542959810234
7,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tfidf,0,7,novela histórica,other,0.2441239946564986,0.7306773495814145,-1.5035804646234086,-0.184354719268633,0.25319060433172247,-1.21900690467126,0.03722369291721872,-0.7884066000928112,2.0788769590745133,0.2424596972603541,1.265050029701341,-1.049819659133588,-1.5249201758588713,-2.6240912159149277,1.3879489016503443,-1.2910323364906686,-1.0068233865459728,-1.311830859364239,0.8731767352117306,-0.7092123303455811,-1.363893661964445,1.7869060270545658,-0.7684265625925129,0.9387505644204661,1.3993308694737818,-3.8111799684995873,-1.5137591954866774,1.025621536724441,-0.3593563279117662,0.1673787435538605,-0.5605054734342163,0.36372231301774693,-0.7914443338853991,1.3552503894715944,-0.7284472007975866,-1.2936230778449502,1.849647381507335,-0.3307028762198865,0.5340051334516911,-1.5108748839266664,0.3283815338680469,0.1817918106182006,0.9886064134168944,0.4651891252257012,0.6783883781526256,0.2526194383407012,0.027560260315808494,0.10231089163470597,3.2960786103707425,-2.706523719626662,0.5653150429345413,-0.10141301292470128,0.19271431952310092,-0.07767766331049941,1.5111273098709996,-2.613265133954542,-0.8693120287182818,-1.5501620215798622,-0.6775265648797824,0.456095960550277,-0.6952883429749894,-0.027967740910853855,2.2293785317328094,-0.14223761497352605,1.5440650981430526,1.0149164221423694,-1.0262892857896446,-1.055980024212591,0.8686066962977694,-2.8646160995128294,0.8629297449594784,0.030051196752349796,-0.6449599612944894,-2.2079927513128323,1.4496106962596578,0.16059647113422848,0.5189199019915591,-1.2805794439847644,0.03873774062016544,-1.833299814061279,4.144483638320028,1.9491804752272703,0.7762491069956274,0.2740784340370188,-0.14578407733529009,-0.5144842894492769,-0.8586074149918392,0.5480330824922617,-2.0127096317364987,-0.9181767760545494,1.4840289988552575,2.065161187207467,0.2503300293288806,0.3361480606616256,-0.1620769883332649,1.4352085935773626,-0.25841654193597563,-1.3966542052098472,0.7276169505466972,0.47334194442583755
8,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tfidf,0,8,novela histórica,other,-1.657519439887004,-0.9748506194102964,-0.24072168345982625,1.095069456801688,0.38087390965304735,-1.7461289701493428,-0.5779367291349011,0.4988840074718506,1.555512232764345,0.07220679394424057,1.4812815046101222,-1.5239513230695998,-1.0908091301987248,-2.1891540278335935,2.6017548794955676,-2.157870117177262,-0.06645711148698297,-1.7020268446273974,0.6948902477005472,0.01718906287255617,-1.6136344229354327,-0.4009422877122568,-0.17909284624612765,0.9687326673968866,0.8590446734841128,-3.271037514399236,-1.187209546742873,1.4019847853533127,0.4349868535703001,0.48955934380967037,-1.0266784019690007,2.5258218760650077,-0.11805015878444958,-0.22552928083160406,-0.3855797137422714,-1.5111400160604456,2.803090227006219,-0.4915162939249993,1.554029464614995,-0.919454143128331,-0.20702425483316755,-0.8810743987389249,0.815658243446209,-0.24765750328030167,0.07107150289814079,1.3415884965319025,0.09268191899284162,0.1457334355251927,2.7151322541957006,-3.5429963801156568,0.3777646167885451,0.18660608986535898,0.92617985986334,0.22501691469649865,1.3316295165055791,-2.8538272563035862,0.844865048978753,-1.0553321131858762,-3.0409775774633583,0.5666277921443661,-2.251740546804914,-0.6390071078482245,0.907672476818286,1.1399491604964163,1.842598224532658,-0.04369061957739806,-0.7394384079396819,-2.7071644297139272,1.6242178160517518,-1.2634491308499833,1.0608699207148853,-0.7175155992679005,-1.059392990419746,-0.4690864843468967,2.792252243175996,0.27250489060921446,1.6519427003359035,-0.35931484908232925,-0.5190113420090317,-2.318002626153369,2.1973411196049613,1.0305086679930717,0.8399732203014654,0.7665220353855506,1.458785440694943,-0.6080003548303308,-0.40639635239192895,-0.46746245259566366,-1.5622561241439463,-2.5600849464634425,-1.845391713981047,1.8630188351171721,0.4342301556750907,0.20088063818583057,0.007396829819313666,0.4418532584159083,-0.3434465574709513,-1.9098612680472442,0.6419663475993449,1.5236176304808038
9,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tfidf,0,9,novela histórica,other,-1.2684469262559013,-1.0126522689553852,-1.7275702278938825,1.7752332528704429,0.6104401329598259,-3.082985369637338,-0.8299018919833525,0.029313979851142147,1.511254485197207,-0.11577480755994474,1.6410518689245945,-0.47171380961496645,0.4102175016031042,-1.8343828503469255,2.28137488053048,-2.8465931450565276,-0.8716894459637734,-1.519213364339664,-0.20451867438915716,-0.15485992815634675,-1.3468831832905277,0.03689112752156287,-0.3348720241268124,1.6462364356762471,1.3650557562554804,-3.0336032362800287,-1.5253064194323684,-0.11713617248649832,-0.9839552411170329,0.679091774671595,-1.8756454334218908,1.9143966891168738,0.3047255325917657,-1.0439513175434585,-0.8409525190597367,-1.7135975372911099,1.9027850439775498,1.8591718988740438,-0.7073344029774351,-0.513603006735663,-0.03132858672965977,-0.144253869465369,0.2761392690683788,0.2101208171831047,1.4824873356559998,2.374593075583408,-0.0563767176809955,0.014722397626527828,2.124650040902551,-2.4375978151809607,1.2313548151340052,0.8486874481603897,-0.3225674167667405,-0.2777839212944242,1.731384888861315,-2.34593914895813,-1.0482267673727081,-2.9957169441360234,-0.8375909340241612,0.8684034887486431,-1.900562735967616,-0.23840180039312298,1.149577409872554,0.6863802321917736,0.6436412883396949,0.8271533417152086,-1.4680566020796326,-1.1459802691910452,1.295439066444604,-0.7124413012642634,2.025216565106968,-1.353891944579732,-0.07501780436204486,-1.812303199618499,1.3563698103457127,-0.3175684871410005,0.02151011639165379,0.22515004345536216,-0.16939236794681456,-2.134120125016585,2.9634160011861055,0.49042421447192885,-0.593672634423104,1.3290643292738669,-0.10481612005987628,-0.5224148075559725,0.11841596326694859,0.933110276692648,-0.8533342222519722,-1.6867925130811892,-1.5828320176390216,1.2405309129012179,0.4154360802592669,-0.001751522691155749,0.06340000634637688,-0.7810867220314521,-1.7769719155565669,-3.8260297669859655,0.8099111505216425,0.6770373658844622
