,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,cv_call
0,subgenre-theme,novela histórica,other,60,,0,2,0.008243157639212786,0.012546183465556018,0.04266783123924157,0.006712347243467407,0.007455097901026006,0.007579790199867226,0.008878357056541927,0.062309163125838465,0.008910705302774446,0.00594100028669272,0.009783328036421176,0.0040636946605420755,0.009620888983916078,0.005418952551250235,0.006052344821585732,0.012931400274764172,0.014619181956748162,0.012244701790388116,0.01066318925960925,0.015522462782524369,0.007087509595492626,0.015132455239387282,0.017324522119136012,0.016716129065412488,0.0064187317186899144,0.0048943473361654066,0.010879222887840687,0.034017952141878305,0.01934153199540277,0.031976502237433924,0.007313325383478609,0.049412828072322085,0.003819444428445069,0.08981341816761791,0.0037068648475640092,0.02871243789391909,0.01465893741987604,0.010443721448611177,0.012322351092684605,0.010068480876821098,0.007910863462396727,0.008782668602532608,0.025226522108360874,0.009690897441040588,0.009469177930458962,0.013819295644872484,0.010060180953236962,0.03135310387388681,0.034632805538200064,0.0471972390695332,0.012537008123709566,0.008013321964313189,0.012233842157517915,0.010140619490280408,0.032287965874144474,0.007014713681092551,0.007472201030790663,0.00914305479158484,0.029169536381884343,0.007620489334015491,0.0
1,subgenre-theme,novela histórica,other,60,,0,2,0.0064857626961928525,0.007743819823052385,0.03088913901609825,0.007297338731872755,0.011255433748532651,0.010769529594768332,0.013299575806890968,0.034463688499235354,0.006435334984227563,0.005759196731002374,0.008383348403252704,0.007663453065580691,0.006133561942888087,0.004535761797946065,0.005100418727933371,0.01266426361578978,0.014048335418974276,0.021691321272860664,0.011688174872718437,0.024853467949968767,0.007891789841715686,0.018902336808442968,0.01744249337034566,0.018261401594484444,0.005972041223637517,0.0069224903913265145,0.009739120810679071,0.02326501918615615,0.02257177397639756,0.024633395565484318,0.008072962192816398,0.06450419227137039,0.0072095897621052675,0.08058833406860842,0.007272636313206351,0.02073524596348376,0.01027298664070124,0.009765421758702555,0.00813156692111521,0.006824069309847542,0.013758923409748216,0.008241461424597396,0.023166948777142857,0.009272597616920885,0.009448484048404815,0.022137133442427445,0.006105413289989314,0.04271277270821679,0.04299802029854175,0.0437079666932096,0.00850375888151042,0.00933028620541708,0.013807896072430109,0.007658703670374,0.03639726133796703,0.009643051513233712,0.006474064564013615,0.012124208293930143,0.023663647227653756,0.02070760585385771,1.0
2,subgenre-theme,novela histórica,other,60,,0,2,0.009177314831539085,0.010675290643640454,0.03317629741224782,0.007197771536066135,0.008851011795777323,0.010424428294138343,0.008479710636128249,0.043926984133617585,0.008496715746756079,0.004181068343716801,0.006571411553428857,0.007899780280595476,0.006247233378826151,0.0070879017189226096,0.003942081087171729,0.009331916571466292,0.02844215656081848,0.011457041007249327,0.01012610778592926,0.01732108648109001,0.010624862347173351,0.016501942516017176,0.01841314393457857,0.013128301742353668,0.008187839467404803,0.004693936045449057,0.007230299430634249,0.04427558202633751,0.018551099402014614,0.03798590036688178,0.009869481821069694,0.032333412219688946,0.001977166856790796,0.07902855662819501,0.0033620194115384612,0.04065816370773513,0.007148584643391988,0.015687638042743656,0.0076685829516336184,0.003096172409432476,0.009877848122497588,0.010008901306498091,0.02317585771279911,0.007237048342323191,0.01220799453698914,0.015406067775989248,0.0060191218283117244,0.03270208794121189,0.04363438368583388,0.06357688702785633,0.014094572627767837,0.009051288256337098,0.01151449941493819,0.011323759590243159,0.039792067006690274,0.00831936165091555,0.004001371150208994,0.009911305381641491,0.02294181132126404,0.011767769549492359,2.0
3,subgenre-theme,novela histórica,other,60,,0,2,0.012495666525922296,0.007803335268346941,0.02818548693154345,0.005978622515928004,0.00831830430360986,0.006047141374706236,0.010599808420369651,0.04596159064570453,0.012932962380231415,0.00521058640970849,0.010042589356794977,0.007309267225272829,0.010667170784241122,0.004665717693286747,0.012451969462964872,0.010592484478201252,0.023066408400889932,0.011912650383534085,0.0087673920916124,0.019508721018783724,0.007396593420001747,0.010643565885984913,0.018698442717208767,0.019831884089221475,0.005248746900498504,0.005691747689790753,0.006091283455962888,0.022462110790741417,0.013482980788003257,0.03301832670402116,0.006697290766642668,0.05306227099110045,0.008823484496061693,0.08811046271268091,0.007762091631851659,0.0363189359057132,0.0042958412534039965,0.010801015975090776,0.006751062799671408,0.009422625628587516,0.011737415910843077,0.008279833772756272,0.02639889897458008,0.004920061372017249,0.008200924943559696,0.016880986274595996,0.00294254775211958,0.0261643536738239,0.0477120871654237,0.06027783518392686,0.012708039333727278,0.013420936938348454,0.012168162751983371,0.008575146260299225,0.03382382097481218,0.007530882659099386,0.006892129354470188,0.009857203783184785,0.025131710307560725,0.01924838233897604,3.0
4,subgenre-theme,novela histórica,other,60,,0,2,0.010559948591217352,0.008158156030365588,0.031221055610356582,0.0062632818499796005,0.008380653969110481,0.004913885561484026,0.007457081938580003,0.05334254700942078,0.013799015614661823,0.005037592171970803,0.006900147398841849,0.008250961696950861,0.0052786484195403395,0.004261545604072194,0.010157538093719942,0.01459244983176524,0.028324261246568238,0.010680459171705571,0.013580717415077236,0.014099711884065653,0.004521429716233252,0.011901289658724851,0.02055082328393736,0.016912692439839873,0.008110594807731466,0.006175677815371999,0.0061861028339044825,0.03148698008020183,0.0153749512357708,0.02334347432661818,0.007731431791052777,0.056662924913143176,0.009720224562819535,0.06354836546231422,0.0057321234063902994,0.041268840170429685,0.0117681508815495,0.011042295109871744,0.008064668723848397,0.011496282801932562,0.01106227097750143,0.01286731295503078,0.027840162648726567,0.0038487061035633826,0.009006164992609667,0.007864384447163413,0.005111945106409496,0.029467908853830712,0.0392142044508925,0.08281244473002478,0.0135999465971987,0.0063019282932891135,0.010049474366225008,0.006881977850284984,0.02506262100471201,0.009049416661208409,0.008213318106461807,0.00884552669883293,0.03290771180732768,0.013133590217566498,4.0
5,subgenre-theme,novela histórica,other,60,,0,2,0.007718916049368851,0.004717380128827723,0.035147023230138165,0.006483746234190316,0.003784162683591427,0.007988807590882321,0.01294937785785158,0.033420737383559385,0.01186647062878565,0.007431137753950994,0.011537141015453905,0.0059914180329300295,0.004668150109043658,0.0047709951823100465,0.0067485547772043325,0.009482109789730079,0.01591557420055282,0.013648967070253941,0.010970336598179104,0.017883164965508524,0.004107158723704972,0.01511645569804604,0.014996888233617743,0.016489099250812312,0.0045828287687535215,0.007088381291362261,0.010699759643722136,0.026285092611372133,0.021086202728271598,0.02709512918808281,0.00626965403740511,0.05732395068885356,0.003299313377424275,0.08588021005600516,0.007725120423235876,0.04678281034182825,0.008274875871969312,0.009478045091791166,0.0076803281217412735,0.007850850321827139,0.008344520752863514,0.007688297942640113,0.02275382021861753,0.008822202725550355,0.006004552632323278,0.009514860936128506,0.009823070851032324,0.033069771084684764,0.05291433773786355,0.06447774388263128,0.021145266458148945,0.008635218169191727,0.011946878974038606,0.009006309097608772,0.031052644789893294,0.00853379749531142,0.0021622799977167955,0.009368143207527718,0.03912361737160418,0.014376339922483843,5.0
6,subgenre-theme,novela histórica,other,60,,0,2,0.008396387496491185,0.005012441136806093,0.0380945273270752,0.005917477525871558,0.006116694221914045,0.008930797625643711,0.014342590120426074,0.036938167669240816,0.011032607798152277,0.0045885589752506254,0.009458257232772143,0.0064466397885711785,0.006309358195074103,0.00551181676852389,0.009623315597837677,0.00912076365466853,0.018192151989837056,0.010971019667685863,0.014705137227249731,0.0166911646422373,0.005286485477767706,0.006796461859585289,0.02289810868115801,0.01994682038384557,0.011406760287827387,0.003788341250748597,0.01621942360883549,0.032013756600997416,0.014172689191668525,0.03401574799143972,0.0048840981503542324,0.04882251216204364,0.009181287320966442,0.08084369161629908,0.0027989649906368865,0.03100970588889753,0.017596532919423553,0.009012039161909598,0.01146346511400578,0.007977099408499399,0.009642240702882523,0.0025988485321113185,0.02863940098569709,0.008805050929786477,0.01273846500414666,0.015047946737332419,0.005924572940491991,0.02880126330064049,0.052014229659684455,0.061788384763910874,0.01880486053750744,0.00750230164072664,0.012105639866363926,0.006739383746268421,0.031726162877345296,0.00757492654988757,0.004995115012910589,0.005481738540139242,0.02948285784470966,0.013052743099217966,6.0
7,subgenre-theme,novela histórica,other,60,,0,2,0.012680447032063115,0.0032079546302524013,0.02933037587637241,0.007027340258394776,0.008610462601292716,0.007906505567579077,0.010329533524086956,0.04739205315988663,0.010827980460782757,0.007231294443170838,0.00786596863837683,0.004878620093253018,0.0059358461836567285,0.004011794094933783,0.010517680351544094,0.01326586046368158,0.015120620326057729,0.005815126752724081,0.012030624379071785,0.014132824433357075,0.00661319308579687,0.011666425499213344,0.014898994573066288,0.009382430863849692,0.008335997006755604,0.004264321107202386,0.010571689282262566,0.01774903881979869,0.018766276623978617,0.04561477249335511,0.008804122420248776,0.05053638677386806,0.010335247254324878,0.08830932838664184,0.006960957877965382,0.04215056335711992,0.01488074974898081,0.014830831931910354,0.010090510903859526,0.006984858665209317,0.010840995112879705,0.003983278680757741,0.03361106686944325,0.010832587261213255,0.009485786669778376,0.012599029451358138,0.007458379603276017,0.031388202990537135,0.05126519719165325,0.048510991979931035,0.01079921136461342,0.0116100512017851,0.00916179947102056,0.010124038529188991,0.030540074757540718,0.008977217234120125,0.009640413843355691,0.008520051341612536,0.022554126521242245,0.01823188997874647,7.0
8,subgenre-theme,novela histórica,other,60,,0,2,0.013526801059576932,0.006672548245117498,0.028323639076843963,0.00963325435675716,0.007016146293877846,0.0045169041572977004,0.011634321109911252,0.03480944491370192,0.023882927033637424,0.009612077931605751,0.0073299500296017065,0.006192595447805372,0.008311670703393136,0.007336639510869898,0.0045557651376760796,0.014719540671915363,0.013456712301706655,0.014827097842227143,0.016028881844238767,0.023699001591052826,0.006845626565475383,0.01725223145870922,0.014103785045729528,0.01218894391043741,0.010666657296262634,0.004513693123489583,0.008279802066550929,0.024094008575227737,0.009439391311846705,0.03661626236061887,0.005802728201671418,0.06553286507251664,0.005959665447716086,0.08283473689486799,0.005297951826614883,0.024126447331762123,0.010999305176860886,0.015633528993368322,0.009611621055264656,0.004787469627810189,0.010737625736265386,0.007467128136998491,0.025048875548180617,0.007335772051262742,0.0077797970458307435,0.013729627745296132,0.009882452858040949,0.03240740666108407,0.05496788042087662,0.03926204988994077,0.008586178846556606,0.010163607075650031,0.007131414434017287,0.005905977613217061,0.047506316288309314,0.010460476853725321,0.006847800601468088,0.006489902720398217,0.03287025135217219,0.014746817519093897,8.0
9,subgenre-theme,novela histórica,other,60,,0,2,0.004985192448727698,0.007322559466606959,0.02678069390737971,0.007396983106984873,0.005934841672972927,0.009492702012383643,0.013016728273441323,0.041767067963443184,0.015896008268069483,0.00609991707233199,0.01040366974600723,0.01012042629426347,0.004049988213322714,0.008188808713906131,0.007350835232245158,0.015216713590954369,0.015991455817892457,0.01410653386600739,0.010651170614216,0.014563815480955766,0.005824477477751749,0.01101572613575175,0.01938232418656963,0.006982100399636935,0.009076982074920649,0.005259720449216519,0.005843564831185956,0.02647259556053817,0.013323795635613006,0.02204767133858412,0.008716131948560427,0.07103470626439261,0.008516848488315668,0.09612992450354456,0.005802343101400387,0.0421891162760076,0.013208944436764954,0.011474978783102965,0.011909729581128972,0.022111458047630643,0.012136498533821791,0.008828028245445674,0.028469247242367587,0.004254821974171956,0.007218638395586564,0.013163334609699156,0.0068210783140211255,0.0380056385530192,0.0349587382807075,0.04718462329538379,0.011161480111206431,0.01114002840670695,0.014536913495850024,0.009902340447131851,0.039887846038259615,0.010103179609624945,0.005475916611456597,0.006059567657097047,0.019336877679830885,0.005695951215881353,9.0
