,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl,que,ent,con,est,los,ado,aba,ndo,era,por,las,par,sta,res,and,des,tra,ero,per,ant,com,men,una,ara,ada,end,ido,pre,dos,ida,lla,hab,rec,ier,esp,aci,cia,dad,enc,ten,ció,bre,ran,tan,uer,ell,ste,qui,"os,",sus,uel,nos,tod,man,ron,ont,bía,ora,más,eci,ros,omo,ras,tro,tar,pro,ese,mos,cua,esa,pue,str,cio,cer,ist,ter,ene,aqu,lle,les,tes,tos,nes,ven,ver,cas,car,rad,ban,one,ita,"es,",sin,cho,sto,ici,tab,ser,cha,esc
0,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,0,0,novela histórica,other,-0.03836427113865047,-0.4025502612708162,-0.30489575650377787,0.07121121104124875,0.2698223567244449,-0.07342914837340073,0.0051168986506828495,0.15004159511094373,0.2652872895178921,-0.2582173220636723,0.24464406049168141,-0.010607727946878386,0.07082402629394591,-0.6776646492688113,-0.11534192435859411,0.3353539249914193,0.6104429689111781,-0.3564672932595703,0.3980940770234256,-0.3054165996751822,0.20986846680423998,0.4418983139983409,0.22454870118663162,-0.005184409202706505,0.1590470201657617,-0.10958030611039427,0.21568602811507775,-0.06396227335238641,-0.04626827518451254,0.5400415240112139,0.07341362711062013,0.14243045947128258,-0.1691793149464637,0.20612717865977928,-0.9414067138021862,-0.01785919776931369,-0.1849599680944235,0.41445541682590636,-0.32103329765736954,-0.07097979252245365,-0.2910064471558788,-0.27386073848028514,-0.07770356061347986,0.3520777431829466,-0.4694666690282103,0.8949901050216358,-0.08388442916259982,0.3060780336797611,-0.16566765834638525,0.24503432347417492,-0.1078792727673569,-0.37572601671241773,-0.2858281704033838,0.3368847762795344,0.0728413019117271,-0.1942927325235867,-0.10928434089822245,0.0176578363139846,-0.10158434736872825,-0.4925200424658017,-0.30499709376604656,0.02943313750334675,0.1876790513754912,-0.48890474726240213,0.23179330397778028,0.30184293182817074,0.2573692648023933,0.30080746912087697,0.050469158027586704,0.1358642835793245,-0.19401164040293306,-0.29124717986476195,0.46740095882788735,0.012525046057178663,0.23886934792992065,0.17782227104077802,-0.21669724913888772,0.10262846863795838,-0.33655806886120665,0.2740345156201221,-0.09371086615554736,0.07967594079726786,0.32430987313091947,-0.3232762235282366,0.16959813811930846,0.07364970337717709,-0.10665762358887462,0.2674465676938087,-0.12431884025439455,-0.5701537425811278,0.7194501560203515,-0.2926503928610686,-0.19652606262790856,0.9423130040158441,0.7848901725834903,-1.0864195586029635,0.09151108059074159,-0.11554394639070663,0.14380148447594324,-0.6028158429361432
1,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,0,1,novela histórica,other,0.14524570157444378,-0.2796632274356347,0.09418476026799598,0.19287189196855214,0.1804813216011304,-0.2547785165532972,-0.02960193366623033,0.42848094530002323,0.2617565892720084,-0.20638930175322415,0.3478687308325778,-0.26496923906723746,0.22156908469228168,-0.8562264026873999,-0.20175697518971986,0.4169576861671398,0.6550410466346008,-0.29814719763008185,0.37964946173145864,0.12384621280971646,-0.15226554340032816,0.25605912747515075,0.38281115748244404,0.1434645922707659,-0.05858648238463622,-0.1519341866773993,0.11549129142338886,0.14912295573114825,-0.03803204842811641,0.5340977076948065,-0.10368288952499577,0.018103650598739696,-0.2218226375429217,-0.0912948007295399,-0.9083788076981066,-0.323675002328497,-0.2506478953420989,0.259809094608321,-0.2935289840397483,-0.38233193088739126,-0.16303640229548835,-0.3031121280206162,-0.15312970400178505,0.5835491237376081,-0.13984499376593804,0.6720707001656507,0.2217525018371239,0.4684995652167841,-0.4842443242069776,0.3790648688638532,0.052233369225761196,-0.5660701099037051,-0.48301081149684433,0.23575532694530033,0.21126737698598422,-0.2373656569302493,0.2750243219923139,0.08144656439145997,0.275814253090201,-0.4137755595518535,-0.4859207262245969,-0.14665471137706274,0.25599747371223497,0.08956797025591418,0.11654085269080494,0.3556103124932837,0.11829814186056054,0.20125972650547388,0.10913926140489784,0.032979613796098595,-0.19847023462140953,-0.4614186023000583,0.23923935618886044,-0.04608624340058495,0.45401473796936853,0.29933838822655623,-0.24348262549343838,-0.0829818119461029,-0.2229153393619012,0.17576586850599601,-0.08587203175731811,-0.04882458002727608,0.33858333435210586,-0.6068296810386727,0.13271568377518675,-0.028906450089802815,-0.15336389891116636,0.4952279539889632,-0.06058430728620817,-0.12154956700583079,0.5820773508817665,-0.02348960470643202,-0.38389266867267613,0.6314751483512491,0.4539086306059822,-0.6239265179534882,0.09956812397575605,0.005873429187846273,-0.045479533148114495,-0.6594816052975085
2,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,0,2,novela histórica,other,-0.0488324195427852,-0.3779729505170648,-0.19016409718643157,0.1971988317366994,0.4447532951346127,-0.048165042262566765,0.026369767267190175,0.1465709929082226,0.48523712127139396,-0.20080961217475646,0.2943813845248765,-0.1567051821846904,0.08551478772853313,-0.7532766566000926,-0.28792982048756355,0.1821085682305273,0.5481179605014271,-0.5663985231029115,0.38818098877856966,0.07088182072040344,0.2265552057276473,0.2913853445927748,0.41056854184024194,-0.09279522843490551,0.022595525123954824,0.27922451265889414,0.13580578543787564,-0.23551067670669806,-0.20149249633598587,0.4024929544517719,-0.04894052474134272,0.17532478940301055,-0.053117677699114296,0.2293303681000572,-1.0057460955956428,-0.15289426020949756,-0.16798023381768484,0.22804749024412133,-0.26335430441386126,-0.3848894977146557,-0.33599910067314376,-0.17471019689727368,0.2222903388144314,0.6154941422378706,-0.42424936400756985,0.9101018334026403,-0.0005028231863327404,0.05767065261504034,-0.4011791818715634,0.5017046738671171,0.04797277725939231,-0.5186283931028474,-0.14518294921844177,0.15474337090542156,0.17529389103824977,-0.17554951302192873,0.18412120460284742,0.0548461964930983,0.12186554177950248,-0.46589958937395226,-0.4232094205849366,-0.04851190435988195,0.15344387718039404,-0.36984323932423513,0.2061969162273904,0.6376092410818708,0.29009742601606536,0.5914788762270423,0.21788432826359724,0.22085511144575373,-0.11084531110037908,-0.4173190150538376,0.36425136742073894,-0.10759188723449989,0.3502639190348115,0.047274451241189286,-0.15600013596109918,-0.12052708732030137,-0.1682908758805251,0.17942708363424587,0.005059467341272689,-0.11387616833016931,0.10694027440963302,-0.3394088159118336,0.03304085194040235,0.02315104616829705,0.03984384486372654,0.3559020675677231,-0.33509869555415794,-0.48051166460837613,0.4256724034938707,-0.4964672268028761,-0.04961124904251846,0.7654877492655396,0.7551835913206321,-0.8362368013002051,-0.059182159589778016,-0.01333752854262274,0.21091003011695894,-0.3679397540925222
3,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,0,3,novela histórica,other,4.163336342344337e-17,-0.32178295853583094,0.014770478435177203,-0.053375139368951,0.19115218785866114,-0.031365200318947295,0.08051284855915518,0.19379446886246782,0.1834302007781018,-0.09938084405563363,0.37200638630949157,0.055709704493769996,0.03186723265833513,-0.5278880617872402,-0.1314968223298963,0.3555607387705616,0.36519374983794095,-0.44806333072022625,0.25344265160730695,-0.09157180839368895,-0.09846423141978522,0.16571532443999837,0.4605206401101133,-0.09611306402490838,0.014405780032514914,-0.011567087897020878,0.02496331111761614,-0.12508022848388756,-0.10390106144826708,0.42982905317556797,-0.07873083316343454,-0.13088214411114074,-0.2513605648777475,0.06904866925332553,-0.9416687572673119,-0.2504469102569832,-0.14605596572905288,0.21956017874841416,-0.06752325858144848,-0.2573345150341451,-0.21750523749703188,0.11389023180976654,-0.020776243735317668,0.37618238280188065,-0.5160565329424145,0.5452186017335628,-0.18230660275541322,0.2732760747830827,-0.3120050312591117,0.11058155313565515,0.0648048303701998,-0.6406836350497433,-0.16268201215408518,0.3879864598311067,0.039204455952268624,-0.23757958767957232,0.12147480789321885,0.10179902833856391,-0.14394366676482978,-0.224512907236725,-0.34538550440566174,-0.03361637772031356,0.07343972357982942,-0.4987079167747097,0.07782094589992394,0.6725798582544138,-0.21308758904664604,0.6572459469546921,0.3172717537134714,0.1632425128294981,-0.37805609085408576,-0.5119909317789721,0.4075719943304643,-0.17416273424757756,0.43649312329097856,0.20499539178601156,0.13153484568387763,-0.038661600865461554,0.02298054242949929,0.41440275351174677,-0.16107241077598133,0.05439799405739931,0.13500002265110167,-0.08711410018906968,0.45740289835737746,-0.17519549768689957,-0.10862286240462649,0.35472032548952326,-0.08721565355092425,-0.5952901504788597,0.18904902565744175,-0.23965926177200314,0.047159252964306286,0.6391830596737531,0.8375983687907517,-0.4435775628760623,0.3322706257310818,-0.035522983200412694,-0.16359217204444831,-0.3636890106185778
4,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,0,4,novela histórica,other,-0.007066244301675802,-0.4501356056734264,-0.21759668980401808,0.15969385412505294,0.24241148287428815,-0.0434105972742819,0.09320613719424586,0.34032260686246774,0.29262421347079415,-0.28243774425176094,0.18085361120948024,-0.2434235712954208,0.08047902899815462,-0.959773900341059,-0.19929927512876539,0.3789439236848436,0.7314496208721701,-0.44637206055488104,0.18093710847781141,-0.002830137269485944,0.19556225324061305,0.35935432088566266,0.37683249159208804,0.13891486815496695,-0.014186143231932735,0.047583792765380384,0.10464991315311728,-0.12625446227210377,-0.1060432138118289,0.5280297629067737,-0.04188044415666939,0.02324287133831976,-0.11604251255928805,0.03641418843143042,-1.1712202945615249,-0.22115071950543355,-0.3207492357605683,0.34393537709481403,-0.3458663711784958,-0.14658076293043495,-0.3373446662550147,-0.06822257707211676,-0.17549195830350117,0.6318346284392619,-0.31680736574326196,0.8345971870745097,0.02513447264526733,0.3461412213699615,-0.38195318986706606,0.45753991610534817,0.04849218189849669,-0.4916595931677613,-0.17179916190249545,0.324789740008095,0.2074514146106211,-0.16309327339813245,-0.08131437915092454,0.16246036643909711,0.0072927386363321745,-0.5323038188794857,-0.4782916060091884,-0.20717149317334604,0.19835281230402624,-0.40983008912203356,0.23109786856005976,0.7010796162372961,0.2834965770192812,0.5050657554084355,0.1505979846008188,0.3470400777422306,-0.23518709325805015,-0.43493140207870656,0.4139597559753199,0.14797225056335903,-0.04881745547931382,0.10979126436776937,-0.08512553626664388,-0.02595588366143875,-0.2182299142198718,0.34490088498539073,-0.07229138886668646,-0.043719287918269845,0.4293801090043864,-0.3469950646624994,0.18795820670659513,-0.08962423129269537,-0.05831109445115626,0.23752759123444778,-0.29314167944295777,-0.4144100626060706,0.5238224954557876,-0.22464992796786745,-0.11176760785773476,0.8902369208958006,0.7643942986947949,-0.742044838746071,0.12355518841427443,-0.03253053700622295,0.035011693797638924,-0.5310795500927808
5,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,0,5,novela histórica,other,-0.04460922370356082,-0.3167063987763721,-0.25925935541909473,0.2638494743230645,0.41097275152045853,-0.26177021805020917,0.15607485718519665,0.37585441598814223,0.34947409983813194,-0.34868103814506834,0.29993715158439666,-0.1607473684390638,-0.025454461966307074,-0.6482110977467368,0.03632459488316479,0.43792449313310333,0.63214459713233,-0.5232677665308499,0.3321151984799291,-0.0563063283399165,0.28432088324245214,0.3375842282731201,0.2693006030788583,0.1656173581612556,0.27512097894909154,-0.08978060620830179,0.05829198837230684,-0.06105671544154989,-0.3297389430035266,0.23529798077409053,-0.13012506406207694,0.2451379647418545,-0.3591423739546128,0.06739860471247199,-0.9124263544965856,-0.09515986250897737,-0.6088702012794958,0.2681106046696976,0.14617010064865854,-0.08103223992621017,-0.3331444976958052,0.06555713503423352,-0.11204823987673013,0.6548135491220185,-0.4708771992973186,0.6119063539897807,0.06143072541413375,0.17573942494822933,-0.24931509053069267,0.20078393234849862,-0.07056959478249178,-0.5397252195445755,-0.20319172429744026,0.3446055964317494,0.18478094139250642,-0.1809809011583735,0.1613131700095137,0.11394905301159336,0.05253632330634814,-0.5286997555208727,-0.5854069411808187,-0.2131338148814485,0.30633990634362884,-0.4995972407289535,0.10186532508424052,0.6420666133496893,0.0007857931143871871,0.5070248229541714,0.16284443843716184,0.1784651779997164,-0.19468246812434076,-0.31552307412244407,0.39273416798097927,-0.07029745097540213,0.1339048167340576,-0.10433465459915559,0.08335216874759019,0.13787639499749874,-0.2255038146047115,0.35720283733504576,0.12755670051426526,0.21848920095951868,0.43928313179795586,-0.18445451716460323,0.010505939657285503,-0.013781509749626383,-0.034600766181228065,0.35230396526959207,-0.2605946743357236,-0.7155633634401742,0.5429105853911471,-0.329302269821368,-0.012761197383844347,0.6289013921389687,0.6211990373033129,-0.7925822368102162,0.13041042317931967,0.02828033634950796,-0.08960204212301259,-0.5081423703467491
6,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,0,6,novela histórica,other,-0.058224883528065347,-0.399520096540112,-0.22537336054047308,0.1880512895344394,0.08713390564447504,-0.4104291562431206,0.1479960294236396,0.24938635956248234,0.17433439888359809,0.003352037531028529,0.021040535887193457,0.000839816995863274,0.2317472219339023,-0.5308874408636434,0.04205009435717749,0.17101267953087862,0.5874795118661998,-0.5036255587449301,0.35885527594643896,-0.11014606263702004,-0.08856082416156524,0.24139418195364432,0.24511386454664558,-0.2399135771861798,-0.019743375703199284,0.16026396726260483,0.053055773529792655,-0.060314673167915,-0.3475107136002342,0.19396665246259281,0.15388842625555077,0.33696035688167425,0.019643296005828592,-0.05571604220750992,-0.625159742585579,-0.2812379716768337,-0.3304503793296951,0.45569360689388316,-0.01171292968225457,-0.12279949430219017,-0.14439455419925307,-0.035744643827085726,0.15079069420135272,0.3986564574663092,-0.10956360091499456,0.7255200712626924,-0.04522109658201656,0.10760200684191557,-0.18265319347414422,0.4096308386430866,-0.013192910742817254,-0.23693309740202806,-0.3221794115949124,0.059673610551316106,0.2055964127249224,-0.3860583038662351,-0.04709720211086876,0.01934083496826977,0.08348912602537667,-0.9043131826857231,-0.31384074335772216,-0.1366397324153188,0.34790358568609003,-0.6200250686642246,0.0918197360996226,0.5279450811909387,0.017194054231381206,0.4630289907860905,-0.012770893576550868,0.03660035656461358,-0.03695951907171363,-0.6501168418177122,0.1464654472386796,-0.028170873081889425,0.2713135687639653,0.12144883030047704,-0.08108405462002233,0.090636158609118,-0.07247981499242498,0.5021408848112348,0.12130332357549956,-0.009871712526703935,0.560207365661913,-0.15217085409969594,-0.0501617362757385,-0.13417048500133544,0.08371223898516461,0.26137818194525314,-0.24938870273208605,-0.5757156590289745,0.4146176143548593,-0.09312958648561565,0.05555168985704728,0.7859367615423242,0.7334017395426493,-0.7058377158167585,0.19345970142078878,0.3342520804581216,-0.11759169329748922,-0.3692787601701035
7,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,0,7,novela histórica,other,1.5265566588595902e-16,-0.15072482136170517,0.11000540978878548,0.14898675558185426,0.4349483504914271,-0.2256887583171469,-0.019029788519053292,0.3615060338752523,0.3003278433790877,-0.2364650573113869,0.24529719895602764,-0.0734181440676055,0.16446988034454801,-0.5488099285104842,0.07375158136332027,0.5829908789654394,0.34073346834694873,-0.5352888437515569,0.41185688240464,0.12827258521044993,-0.17258650742684334,0.4361176331957705,0.2356053994174594,-0.08016595009046787,0.03666881045589743,-0.12532694940122768,0.1405851232553303,-0.36501015330611897,-0.3568111494624604,0.4833673225950208,-0.0034241746583325017,0.029071720036389026,-0.052071640117621776,-0.010967396836165877,-1.0698105890969152,-0.026765346058782447,-0.30676187517824505,0.4585171941728483,-0.4435373208751465,-0.11810262658528259,-0.20266778952674847,-0.33230099602701074,-0.07404667782799368,0.7353414993771166,-0.34520137008266794,0.8380693290660047,0.0039272040718880685,0.45610344897186406,-0.19896960536502617,0.22820528166336318,0.007091433821100335,-0.3467048707104574,-0.13645790042928335,0.1929928065677386,0.3039413587103507,-0.2390124978595799,0.17095205906507616,0.07047795412013347,-0.15133942646803084,-0.7049157608331337,-0.4108314116104329,0.007655153810343207,0.14371667704231306,-0.35183256961418735,0.11953784877395235,0.4482432604928779,0.10303780692492259,0.3145895858537102,0.1309541993451354,0.22429255937178882,-0.22476147930260432,-0.3395360361437638,0.5031425132725342,0.05015541503309051,-0.0803285748716065,0.10867074307732028,0.015449653321034762,0.11011523456918049,-0.23415667436612925,0.33724430206803535,0.01093989842492582,-0.1796765487152182,0.1170505757716025,-0.4769312818823627,-0.08504328508599113,0.08408931493584282,0.15595508354732002,0.3098534484405657,-0.2846786749151753,-0.5403529003419957,0.4626495411727418,-0.179521927092676,-0.11941901712930147,0.6897952963642102,0.8945187122424061,-1.0372875992377486,0.06500260068200404,0.2347703893623927,-0.1883019536446603,-0.2130429662034551
8,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,0,8,novela histórica,other,0.06518737503003437,-0.3792646664845261,0.21073092303358,0.22143719898237504,0.15487501861135355,-0.2829997777820655,0.29932649196288397,-0.07284503392847935,0.3146143827631951,-0.16339215412520047,0.35338405369477927,-0.24901201279331928,0.07167664530294279,-0.5705756733477958,-0.3203411991090283,0.40333418680304284,0.44207374478086153,-0.2934371918650871,0.36275016529718707,-0.12545893102096867,0.07740618698488762,0.2975988440236976,0.30558168587997736,0.14062116485212542,-0.04571741526219458,0.06172559481326739,0.17281387791737884,0.021180916180737502,-0.35150037300495474,0.13438340050207442,-0.07322017134440234,0.1812320485142871,-0.06024115912899358,0.41463836970960327,-1.2623489672158665,-0.2702344579116634,-0.3360349847188203,0.021954341199551905,-0.052577771446464805,-0.15501786796038983,-0.33657709806178837,0.024569967936351078,-0.3371961434041216,0.2431883314020412,-0.1817554136954757,0.7991269175954525,0.04690460359885759,-0.000492298073733799,-0.036333099635705454,0.441981945034811,-0.1924955394428709,-0.26152741161582416,-0.07448207589982747,0.15703133019901783,0.05708431683470638,-0.08578213555073927,0.009272387569291607,0.04694138271147941,-0.2815626258019571,-0.3814631060534992,-0.3971338307017986,-0.0141082426830125,0.5899688370203153,-0.6359178239985434,0.34629773212992737,0.5448585040124347,0.19467176046751283,0.3320717589508765,0.1410902656777085,-0.057554937603213285,-0.4412963048293942,-0.1039273447499425,0.1987976978628832,-0.22719664936481043,0.11874206092771522,0.3264787602011424,0.11251009622597463,-0.03514633662181477,-0.3079640576935009,0.34232033677080326,0.08970161376285651,0.1051302384301392,0.3467869532337824,-0.39855833707598,0.1356398695518226,-0.10040755113678912,0.35021506308167905,0.3296897690958574,-0.3205148708726243,-0.6896750473021701,0.3398169511943203,0.029927941210779185,-0.056238527073015354,0.5418829683163617,0.4138809089174406,-0.569692212782388,0.06638614898748738,0.04078302854514909,0.017549325665873583,-0.3044129094071293
9,subgenre-theme,novela histórica,other,100,3gram_chars_affix-punct,zscore,0,9,novela histórica,other,5.551115123125783e-17,-0.36785056931419036,-0.09201289782034894,0.24577523269876522,0.47949622281010995,-0.14795079716530812,0.2889012521185134,0.4574427734746962,0.4334270143064253,-0.24348524946372962,0.3245487865066864,-0.16631809948807452,0.22260169298809263,-0.8908656382411381,-0.21408203094359593,0.33838168125369705,0.599862264355721,-0.36729367660721013,0.40995313021478197,0.09470137339410933,0.02901737187408404,0.3743133012432184,0.3049945036689484,0.008622543380444214,0.0777204886806977,0.07047866372358946,0.0027052498491069443,-0.0025433898987038406,-0.15158172303939615,0.405896017454619,-0.032528913628990797,0.28826548388131346,-0.14408551838097328,0.3312800287107287,-1.2157453072889886,-0.1517590696673119,-0.008825739008285094,0.42172066071976566,-0.21174033757746913,-0.10186553699003409,-0.26918348316512974,-0.08208097950913956,-0.16243370419458425,0.61832225927718,-0.11230801909333168,0.7061182014998391,-0.054332900991596045,0.07691503342733802,-0.3131858176552955,0.12538592726660958,-0.19979403707215415,-0.49622800487992225,-0.3383087449196771,0.17078954660037005,0.16895073501734373,-0.505554454694644,0.02324160124987662,0.13149008403762885,-0.0013661935786067891,-0.6639023333579275,-0.6280849741111061,-0.019916705365460863,0.5021920198734332,-0.24635908166335818,0.09889468440600824,0.4456895342315632,0.24706729135821448,0.6076308541270778,0.18362001395102823,0.22992523666451947,-0.13850099519371295,-0.4906400303521409,0.41049146689990623,0.04997616736851229,0.23346429886485454,-0.11704566070753208,-0.22664233464240424,0.016577468029657982,-0.3090975279217515,-0.06065366311116438,0.08416899069716455,0.09700163593476696,0.3412864009002661,-0.2435461538919283,0.006357949757658243,0.0818387354376473,-0.09420001084002866,0.3463032401344852,-0.3280487631201063,-0.38140924376190555,0.6666521730257131,-0.36910450176639253,-0.3597800570034392,0.600194613130165,0.5881220429214202,-0.8903061599749831,0.1950234535514109,0.0728142708687578,0.19461783675099742,-0.5064711152411563
