,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,ente,ando,para,ment,esta,ento,ante,como,habí,cont,enci,entr,endo,pero,ella,aban,amen,aque,taba,todo,quel,ació,ombr,ones,enta,ados,estr,quie,cuan,espe,mien,comp,obre,esto,reci,pres,desp,pues,sent,rado,tado,tant,uell,uste,acer,cion,seño,eñor,raba,dijo,stab,anto,aron,sobr,pare,uert,asta,cien,iemp,orqu,cons,porq,hace,homb,toda,raci,casa,caba,mano,bien,much,stra,otro,inte,ello,segu,ontr,tras,fuer,mism,rada,adre,"nte,",amos,echo,nada,leva,onde,sper,ador,rand,part,anta,tien,medi,este,eran,ener,esen,endi
0,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,zscore,0,0.0,0.14960724684034046,0.03748158074396779,-0.19606933173898652,0.1803124008754992,-0.1194794405641434,-1.1243056512953014,-0.048132394126317424,-0.32922139343085943,0.6801976093907313,-0.6355390071455365,0.8479720018929299,-0.20872497790514968,0.1626493774669261,0.4293018442840956,1.2980582945175694,0.0011557270030119193,0.43228989998343614,-0.42486910336212336,0.3928969960255604,0.02663681683454211,-0.313193761431991,0.13067694651101758,-0.23743906932318626,0.8028938713373263,1.6672679714736132,-1.1185865793034493,-0.6161685672172341,0.18135253400508367,0.5140218190461336,-0.3743915521044176,0.10247653656497313,0.3172530363488546,-0.3635532663565537,0.4864100729590438,-0.035963352075269905,-0.7355504842349636,0.5780176245695718,-0.6282813249917658,0.4535994558687699,-0.4100773971254403,0.245138987664526,-0.5080518762583637,-0.08344157830921778,0.2957921255122167,0.09623459486626484,0.8199968379657524,-0.2253324119215876,-0.22783989780450165,1.05135746693278,-0.6248542125613264,-0.062004955528883736,-0.13881496356567746,-0.3768475049390474,-0.4304939182278885,0.19803459313634364,-1.017736048071327,0.09579761360716366,-0.15228236988445265,0.3843554059360954,0.7189247314119236,-0.7648145009198328,0.5296310201948505,0.18241483321599786,0.028462785736745988,-0.32258003246795897,0.6048592391909859,-0.00895107705410736,-1.1253739491454609,0.4079795158598106,-0.19515549891571626,0.8264311262251134,-0.4397729167706554,-0.6033966612372916,-0.3013039888582645,0.4569757523673869,-1.0066768093494864,-0.3051575246133149,-0.2268110902258349,-0.6133554602925617,0.06127629885465841,0.7998846198189778,-0.6271006562972419,0.3669581525562391,-0.08850967955341504,0.3567833139154111,-0.1778515554781417,0.06689368555381736,-0.3246894632083277,-0.7236913772353699,0.05325460960309725,-0.020788172538537014,0.2382259246358197,0.4711305926640176,0.3541792734969125,0.3580117551829615,0.20762529900653293,-1.1994874785557812,-0.7920068934587401,0.12510787412273328,0.1937849626622754
1,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,zscore,0,1.0,0.028267586424089112,0.03712459861892148,-0.2517315195145213,-0.07599464072809148,0.1858603876236482,-1.1635833846919108,-0.1471960532774546,0.2563403322836353,0.7408056893563794,-0.8427693173578229,0.8413649546977775,-0.08935664107442914,0.26220397085717273,-0.16597739956405122,1.4164398712584352,0.0055855801102914215,0.07196956042564218,-0.5044279990299838,0.1275410804454572,-0.10463492570390998,-0.4051072712258128,-0.04484502796160561,-0.4056592186258505,0.9863870559800494,1.5316225854515826,-0.9600988416700652,-0.5500914346170827,-0.10867145550914248,0.7782405794355225,0.2811157144152264,0.09778027158954816,0.20675522690776335,-0.32437698792388064,0.25042967651827497,-0.08334791897450977,-0.8934290488735862,0.5460098329299602,-0.7324970013591723,0.4789536610681442,-0.1492581918236182,0.15075543125149382,-0.4300770407506789,-0.00634140128006,0.16251336254464396,0.2526014949397484,1.0935759182659142,-0.14868139030842442,-0.14550990803355807,0.7703894240999536,-0.5527402249350698,0.09116403165198772,0.03165705219672055,-0.5430723388539648,-0.11510449367972495,0.2701495490657669,-1.3046713204196845,0.3369921890922408,-0.14982955667857034,0.6413300654445937,0.2950195966117688,-0.6553038111626178,0.14548658337216847,0.4645112146075748,-0.10254168600392344,-0.03428426655373745,0.43375227501262414,-0.2401890097301431,-1.562427274063214,0.1434015529047699,-0.07016217069445617,0.6349548862453825,-0.4756203061576969,-0.9966384176242872,-0.13148340143629011,0.44548991318125536,-0.8866206961356523,-0.17920570679313885,-0.2968368296045865,-0.5545179982715998,0.2353273932772121,0.7170574836784046,-0.341678366148296,-0.17416115663308912,0.2320859034482093,-0.10868761960467777,0.3641070702399448,0.1815964229230127,-0.5117246395681534,-0.4635727566236002,-0.22838712645941195,0.3033764858015446,-0.4198107309675345,0.4019086212033878,0.5780051488447187,-0.04783637860365436,0.4923768087583116,-1.1143813019771946,-0.6343740948379154,0.042488723998884925,-0.05939504814943097
2,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,zscore,0,2.0,-0.17225876473340218,0.08679476767193384,-0.17885271727951602,0.08486389300717101,0.09222854251965296,-1.203820593136022,-0.41035455038945534,0.13664952633001134,0.6660224140057676,-0.499237303094505,0.5651190479921329,0.1062473395170167,0.4521452184066546,0.08055937506820499,0.9731435357359222,-0.14035924234104696,0.4506546497429407,-0.3553018011135054,0.3355418405392794,-0.3005424167770243,-0.2378806109236857,-0.022857179121486267,-0.6387617387480211,0.8627068396261448,1.3927110858549858,-0.9563404689465562,-0.5059227752529519,-0.2852062432939292,0.8266116707132738,0.3613007600266107,0.38020330002076,0.4269145884475221,-0.6309198816910655,0.11544437025576056,-0.17865472154940676,-0.7629618760465601,0.5912292980508067,-0.6799756781558927,0.5113429061634469,-0.3740338092584163,0.062387372321691226,-0.4879018055045179,-0.0861677892393391,0.06824626818322294,0.3738599998885415,0.9980424473430016,-0.21144413117999614,-0.2118742723002336,1.1037183251525822,-0.7393366870070877,0.2114261561500637,-0.2098429836924656,-0.6910543905446602,-0.13454575102615002,0.22365954807212235,-1.00071075055597,0.2331462265417065,-0.4951441605361922,0.3936033254887071,0.7074097149461884,-0.8057404757127118,0.5521257219356746,0.576918783609806,-0.0828316962014275,-0.13129621152654208,0.3992252606573044,-0.18722767032375176,-0.9955102733599286,0.6304200326599724,-0.4191665105116873,0.8570984634296752,-0.3438128341380724,-0.5553180453887285,-0.0752864212876947,0.09442753015460542,-1.2142032816000774,-0.1058174188140928,-0.34908306666203026,-0.5701154892430078,-0.3022136829481735,0.7558679322633914,-0.4357439182451657,0.1276259302503419,0.4481695165426672,0.5780995644256587,-0.08413242854112735,0.0655535419662806,-0.2106510632165936,-0.424336847740822,0.060161299432583526,0.13346621141167025,0.107766473725371,0.4121062145217429,0.372418338271332,0.255808930487238,0.03395999997284477,-1.2796245363024297,-0.9921722529039192,-0.07529998478949018,-0.016692598400531056
3,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,zscore,0,3.0,-0.06934342964253393,0.06671191111371932,-0.28826439384702685,0.16664514454345158,0.3248240122157673,-1.1742954474120602,-0.09502400210909734,-0.05678565818842829,0.4567076700898147,-0.1680987635810145,0.9388379743803704,-0.1385029816858514,0.1542395054368415,-0.5129215873104541,1.3593336177701367,-0.19547803253631035,0.21348312106504008,-0.3794687622244379,0.3711524789767995,-0.11535476986818573,-0.2236764399398674,0.1353115616687144,-0.3283980151961593,0.6787419130349494,1.3964487636868403,-0.9426445272178302,-0.500192789940197,-0.09499931423987862,0.6250343614115388,0.2739740350780452,0.09080236739534908,0.2148711735378348,-0.3167156550394993,-0.04499252154745692,-0.1325198343121905,-0.5503467085662017,0.6002707574634647,-0.8000261547177772,0.2415968086668929,-0.2438872009948032,-0.1896462527166245,-0.3362603069063164,-0.16360268077265427,0.10156065685784764,0.04918293734453028,0.9819438945516386,-0.4558031740223308,-0.4571244322252282,1.0536111008976916,-0.60265072963945,0.18130811412717285,-0.07940192134627133,-0.9762943745167474,0.010385541207822755,0.3655955994747443,-1.0357044438009853,0.3143244720107665,-0.1524806778607659,0.2493310257336769,0.963747569014483,-0.6388708444148341,0.7022005685247141,0.6040949762474024,0.08400810584244299,-0.2417782455413873,0.3021534334457616,0.16427360797259105,-1.2842315046960189,0.14416948021306375,-0.11622732796814784,0.7060084951097472,-0.7675129251267023,-0.3690940358254191,-0.012238291467290274,0.0818835266945519,-0.8048016152612897,-0.2604961327643627,-0.5292151546409449,-0.860000592815662,0.14972728579788952,0.3292156897683488,-0.3853045959284285,-0.02793847986135345,0.1768531061821882,0.436834877028552,-0.2658914841105522,0.11759291938321816,-0.2804392806567596,-0.4141116126351774,0.19512888024305008,0.10440968689325147,0.2639866702065947,0.29333632659598763,0.5565176826059258,0.10071563320551837,0.03031291913083567,-1.1444579655021276,-0.8119776567806696,-0.12485980567052635,0.4992902998224087
4,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,zscore,0,4.0,-0.22798060806026701,0.16807268950359047,0.004817612381704167,-0.02125265556317224,0.10442627979839042,-1.1598757754946796,-0.4000046992021339,-0.4607271580509616,0.38592247500614574,-0.4651484833378879,0.9119028978080734,0.0344947791614241,0.3189741402659039,-0.11020973512794248,1.3263829455245153,-0.3223529030510585,0.3310793303774604,-0.26131742134196884,0.2242016437914901,-0.26959653010526197,-0.12541029934716125,0.09110067311577537,-0.3420520437612096,0.7560211652659949,1.7103106096650351,-0.9088790050933429,-0.4806779820126586,-0.03177193501226111,0.5714743002370616,0.4855101313115568,0.28257983318751395,0.15787501204973525,-0.2977149302278728,0.12364386556178965,-0.07479549930375702,-0.6104361943278563,0.4225164320972332,-0.5478735698312975,0.22172750674267955,-0.5378613403475067,-0.0587085470184741,-0.5442581435722821,-0.062437763224351066,-0.06916980473107044,0.28297345709285066,0.7092983611020702,-0.058687378166017275,-0.05847282588219858,1.1976223802531842,-0.8559279156028349,0.14215303639866436,-0.4073007691718917,-0.5535511141767344,-0.3425138269862701,0.206485568043521,-1.2995521162450274,0.3466649976074692,-0.20486804727770372,0.4890679659814529,0.351631983651953,-0.7464666942080921,0.2765945320524459,0.3891453208872875,0.1401502227817869,-0.2799097502678414,0.35974052724660976,-0.10020810987791992,-1.122988008990733,0.5502928644359479,-0.4173679184982359,0.9184619551170736,-0.4689093398927033,-0.6998609584326239,-0.416508836223942,0.33501040639934354,-1.0501200992550408,-0.13694582364167626,-0.272500181427792,-0.6606595357805037,-0.08419001206932553,0.5928162310412258,-0.5209846626358156,0.019291881532192662,0.6632836379505661,0.5464309968344762,0.29249717281832377,0.25669717116411744,-0.30244713676119145,-0.3826071795447525,0.06658062828876023,0.1980293744579577,0.25488333085910997,0.10013806893915096,0.6722901885612761,0.06680053651308808,0.4455332242062096,-1.0545173649239674,-0.990139489771022,-0.008986580755442175,-0.1840338356070652
5,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,zscore,0,5.0,-0.1089257046164135,-0.1411956471897871,0.07080597095861993,0.13183530251968742,0.09634176146923326,-1.3421100255710945,-0.22040896431978566,-0.07576143454415052,0.5727610253246296,-0.5830627815169963,0.8345919122215384,-0.07696784149348697,0.4256671562723362,0.11132417230656602,1.1451617723874914,-0.1474342095895129,0.3147861069805141,-0.5408662345943744,0.1982390982054909,-0.06419649314677416,-0.3912995047646721,0.1072951516396585,-0.3985472540447643,0.7029352449110531,1.7501717126239518,-1.038366594704435,-0.4482993973403536,-0.0804013374599684,0.5263971337321202,0.3261441491079789,0.1906856085481265,0.5517833061396429,-0.23991927117385814,0.046679412900916435,0.02805732376685113,-0.7894735068012059,0.2903020488761777,-0.7719537900357822,0.16400653474566876,-0.6146112729392953,0.08078658424452193,-0.2657139373303693,-0.161376934103625,0.1390141791467156,0.21553825402533228,0.6096760709570171,-0.06649277737115271,-0.06880119398511884,1.2263896700614931,-0.6669730839632114,0.11251340157235958,-0.18331261970227905,-0.5500714473624271,-0.17227569250716854,0.09591395663953514,-1.0633816907109424,0.2443989403299291,-0.08069504341754083,0.2770561090830404,0.5903205467018692,-0.8542147557942938,0.4564296916292848,0.476009559621736,-0.10235768659877922,-0.10696060984611064,0.5001366966553239,-0.09810055879543253,-1.1304674737401057,0.4108288444003231,-0.6021422987963573,1.0133654988875185,-0.5163500271878713,-0.6978434699344809,-0.28043385400977083,0.07003441754060498,-1.3522539057847776,-0.07827916236622247,-0.0913531033642185,-0.4821243603434794,-0.106096639890692,0.7878214906187235,-0.2727102437245429,-0.052005317113379024,0.4229845256476173,0.0467092945107038,0.12230531882232185,0.30943520450450795,-0.19913989728991996,-0.3450008677878177,0.09532987392155257,0.11016237254603137,-0.1675706819222684,0.5214149819455185,0.5437234511812684,-0.013444315310238876,0.32582646707125795,-1.1402815489923332,-1.0114929542354745,-0.1007808621369066,0.07466586332136349
6,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,zscore,0,6.0,0.014641564856108681,0.2776185441188357,-0.12819620788995567,-0.07411593046501762,0.15418727150743528,-1.0393943389464648,-0.377007080876562,-0.012469064554122777,0.39321938105461374,-0.4556012778087455,0.6435147086852326,-0.034604197076543615,0.5222093529337021,-0.04486695045113809,1.1328958202780126,-0.4131435221042356,0.3818687909991865,-0.3277951890371926,0.2384090460870543,0.18823240949122946,-0.22625362477618016,0.2246216432846833,-0.4154434803006032,0.6200101539933871,1.4575535797503385,-1.388377956130014,-0.7681440481930112,-0.15431340480203815,0.4475997535670618,0.09889684390667196,0.358090139990176,0.04039397533137712,-0.5751385902206573,0.5403514310962676,-0.3097461982413663,-0.4867124454651741,0.3768962060607772,-0.8147712928386779,0.3756198091723826,-0.2553571941054411,-0.14381063146038042,-0.6297552540824793,-0.06776033812319071,0.1891880676622334,0.15845741585141349,0.6822408270014338,-0.028660411343506945,-0.034097867337415044,1.0075332224215738,-0.820786699501832,-0.04066638631121888,-0.4750529004560202,-0.5402863860261221,-0.2821937161913103,0.1882135862183706,-0.7806322362545419,0.20885148889926144,-0.2669658196802565,0.2648245811698471,0.5283603250340965,-0.41204583883392587,0.4422241776442081,0.2998952007249853,-0.014145094516122003,-0.13423170289944553,0.7014027441170534,-0.21153350531239726,-1.2822074754887116,0.0142205860093908,-0.4194631892697862,0.9046324874125504,-0.5311259659457988,-0.4740437118789205,-0.5462172973389243,0.4156716258292527,-0.7901681706220458,0.0019001906570061953,0.28493876977716204,-0.40054658347745453,-0.2304015040883567,0.8865199997905365,-0.506411174005955,0.04885551201830618,0.35444661501110275,0.2302230910264336,-0.11863268793205628,0.2365815172987671,-0.3393986132914518,-0.3958565632371847,0.09213036014778453,0.3707817763225474,-0.34072222847322675,0.17092982540079826,0.7579866195980185,0.08018633806290476,0.3110342063122136,-1.226269510157591,-1.1553295285815923,0.17710490052472827,0.045643637013824456
7,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,zscore,0,7.0,0.26113244877925323,-0.00042885091480560083,0.057723200513142066,-0.10163799676720676,0.2583850229111995,-0.7331115791443856,-0.3080383138877265,-0.5546135221413292,0.3426796886804827,-0.27113585087201264,0.10473922565975724,-0.3405755535047297,-0.003080978710864546,-0.2983791314318236,1.2701502403127418,-0.2731987330104163,0.32368125990431784,-0.4661970571043065,0.2785128217745709,0.0930749756167853,-0.3387489542859549,-0.15477715953154625,-0.6346998666176115,0.7302256919357142,1.6141800553384744,-1.1610051957958087,-0.6362439881432418,0.2692851114416329,0.8528315729692076,-0.00901829927323361,0.2185142926752467,0.1680281045039962,-0.16446164381634076,0.2758370888684638,0.02781929834345553,-0.6683029999437564,0.3903272237632972,-0.5793454605408948,0.27077383365119895,-0.5154126913426044,0.019343744907843963,-0.5627341621218014,-0.07673057329812139,0.07421452091398417,0.006760091121443934,0.9187752414800116,-0.22288735014695826,-0.22525634264858999,1.1492079337592864,-0.6413297548538044,0.1791326200141914,-0.2218447962082175,-0.8703991953957981,-0.1337868979658665,0.3112639055513593,-1.1604189224409054,0.27977959598156565,-0.3172689652254965,-0.08918948369480129,0.5090176629074957,-0.5698828331758232,0.3458032545741726,0.5512688378763193,-0.4685989366599793,0.13694261816484488,0.5982894575371918,-0.06443857723098734,-0.9525836067271036,0.3243836229503334,-0.6653437800175366,0.8712070482714092,-0.4014264315601313,-0.7425561406779322,-0.6205045930884708,0.4197491652011687,-1.249958994226002,-0.05465426594276224,-0.34471757414968873,-0.5256196953924829,0.13242980096774634,0.6892726741848418,-0.1526867475681748,-0.09612554049770572,0.29239510234294863,-0.13082106013374314,0.20782673629324666,0.3613840121144971,-0.3574840693702153,-0.7795475232275579,0.043059132080562335,0.2858516914205416,0.5186432852874161,0.4786383692017572,0.7779698882135316,-0.017145724768323208,0.3484975621013794,-0.8926655119723481,-1.2803662749175195,0.0016738706035315245,-0.05962797744445125
8,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,zscore,0,8.0,-0.2897547700495884,-0.1626341688343591,-0.2298141003813721,0.2695658212608385,0.06722865752635898,-1.0421949560547512,-0.11735598404099767,-0.05451162952515976,0.7033740085820854,-0.5058517288699942,0.6703838893715384,-0.11011582015957444,0.07119972995670021,-0.004806497413212485,1.0917847476687073,0.05740683184307605,0.3924340343735051,-0.5794382154901585,0.41959341005660544,-0.08308838336015711,-0.4348353059399568,-0.15070872853579131,-0.2640157382358768,0.755471452855541,1.2651108731130347,-1.1698924460719575,-0.3929619067663113,0.3228634030982924,0.8073528096579157,0.1375092654488057,0.05942709777793297,0.4999481391578768,-0.2298565682011379,0.2051474916443714,0.08263439103516458,-0.8930133905065478,0.4599600152396607,-0.6326390212737375,0.5881303724234055,-0.1812239913889828,-0.1365056678195471,-0.8240727707884479,-0.25797008042605896,-0.08118775942378254,0.3555267920704633,0.8814928598520066,-0.14514808332862095,-0.14576813345405465,1.0060720783353556,-0.6954628520654609,0.016531849656841624,-0.4411759051981119,-0.2585080174463201,-0.05480074900226417,0.4650946375388004,-1.0576969301013737,0.383958640659624,0.07045655493469427,0.06394777000537122,0.4545787235795123,-0.7149248427470096,0.35422143300831765,0.4251811205202503,0.0068609221789643895,0.022101764308257388,0.348363806125362,-0.3718388030451676,-1.5053695131452067,0.34566386646265457,-0.2375963057855737,0.6950028417715568,-0.3318246860514179,-0.8555673839839764,0.04149879705490722,0.1975326324801745,-0.9461195890014498,0.315113412005712,-0.42733382531285735,-0.4756573283653085,-0.0719932677269659,0.7798613557024938,-0.3800362355534504,0.3012177610933764,0.23325970807914986,0.3344749781740737,0.12012380310082993,-0.05608069671881144,-0.3613946987372447,-0.6556152025554359,-0.2559749152359867,0.2581482556665071,0.08090498285650105,0.5820237637483966,0.6350350132129181,-0.09281189355583996,0.023556079828427667,-0.9784658930174204,-0.9431250181626352,0.09494665716237782,0.2499388554713147
9,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,zscore,0,9.0,-0.11250627898739696,0.08759347472528356,-0.12176306629104873,0.3184345067061072,0.08096449484358659,-1.3099337669417512,-0.4658771833639263,-0.2687744625644796,0.5911333932147621,-0.6345709835806435,0.8680895941824949,-0.0966438279836218,0.4834477294411457,-0.1019282316934046,1.3301532983660165,-0.2312800281750517,0.23421824646454906,-0.4608114724289218,0.18407599098006844,0.24952209953976845,-0.30041158520347233,0.1783807629961044,-0.2907501743109973,0.7704815256201017,1.715402380455749,-1.0831932312255776,-0.7075013313009688,-0.32457548998194,0.7560809300016218,0.3480452597709573,0.34016822015319026,0.3293992252340525,-0.2689934482855606,0.2747871439724777,0.06790638839809028,-0.9081530305877172,0.5644165787821888,-0.2638660037024549,0.3290258496007039,-0.3950763334766561,0.05732209411030964,-0.6229749561806628,-0.1430300491665315,0.08242873315197148,0.2723257233200449,0.973739279093182,-0.2469332192683921,-0.2488244603118316,1.0885756847239605,-0.3924380212713367,-0.01182512034241645,-0.35429502882413977,-0.6256643658389913,-0.1549164969835649,0.188614696894892,-0.9787558905072944,0.2331550682431344,-0.20950509714190213,0.42724283565031695,0.4872747664500608,-0.6882833785118476,0.3320152701786202,0.32980655534093195,0.050847933427119685,-0.12576651566856098,0.5847851407237867,-0.20740876723710344,-1.2093946799472397,0.30431258053116284,-0.14386827175402894,0.8006836560146947,-0.5252527179696506,-0.8176077132275844,-0.2561558465764139,0.34020767163319643,-1.1841006269441687,-0.17733076803073378,-0.2866389079752827,-0.5541648132178744,-0.16415875692330714,0.7844413999393898,-0.3683143363858258,-0.13519857489556952,0.3561632180066352,0.10950440275639227,0.13079937382899556,0.2388183689434977,-0.20234854198588725,-0.6093984230343892,-0.13748089233316907,0.19370702601063894,0.20773234462251836,0.4632541487717146,0.4283604326861571,0.2446146127947523,0.2698435160885082,-1.1290783715774446,-1.1772834182174672,-0.011215151937228884,0.056859040683816975
