,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl,a el día,a el fin,a el lado,a el mismo,a el que,a el ver,a la calle,a la casa,a la puerta,a los que,a su casa,a su lado,a y a,así es que,de el cielo,de el día,de el mundo,de el pueblo,de el que,de el y,de la calle,de la casa,de la ciudad,de la joven,de la noche,de la que,de la vida,de lo que,de los que,de que no,de que se,de todos los,de una manera,de y de,dirigiendo se a,el corazón de,el de la,el día siguiente,el fondo de,el lado de,el mismo tiempo,el nombre de,en aquel momento,en el fondo,en el mundo,en la calle,en la casa,en la mano,en la puerta,en que se,es lo que,la calle de,la casa de,la de el,la hora de,la idea de,la luz de,la mano de,la muerte de,la puerta de,la vida de,la voz de,lo mismo que,lo que es,lo que le,lo que me,lo que se,los ojos de,para que no,por lo que,por qué no,puerta de la,que a el,que en el,que iba a,que le había,que no me,que no se,que se había,que se le,se a el,se a la,se de el,se de la,se dirigió a,se en el,se en la,todo el mundo,todo lo que,una de las,una especie de,uno de los,y a el,y a la,y de el,y de la,y de los,y en el,y en la,y sin embargo
0,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,0,novela histórica,other,2.2871248124969448,0.5512606502843188,1.7144842462209138,-1.9874953510667352,-0.3450404899343198,0.18916587009498986,0.8942905416406015,-0.7030889358540959,3.8563214759941387,-1.0558131115529559,-0.8016108317347044,1.8368885790977032,0.5214805568118752,0.26977134369086286,1.8804723765927571,1.1765498299346353,1.7543336712051345,-1.2094529841178594,3.402842227470777,-6.929000752504369,2.6450989558948232,-0.8562605247496378,-1.521751611722879,-1.361989988560524,0.23444110963593912,0.6324543551414653,2.0597624184981016,0.21947507833288338,1.627311708058993,-3.298386946495093,0.3363840068242795,0.9598131317196128,-1.012480438430249,-0.789886329238225,-0.033807346271740174,-0.6306531456349349,1.7957207934330357,-1.8703941774411685,-1.1942558124848577,-1.4106686527415029,0.37564223705021127,-0.5453175550469533,2.2947540542060865,-0.7550396423377097,1.6405929354686855,1.9515915413699199,0.22731527889533187,1.2465137082625612,-0.6941167309924114,-1.3059625655523965,-0.7810566948332298,-1.8902038053222678,-0.8030772980724317,-0.021638461902936834,3.261742158602794,-1.3211881858159469,-0.11917628434633798,-2.5036212137439273,-1.8243863567069738,-1.2272934545611731,-4.493550328476632,2.193754413467347,-0.9767224258410829,0.40617200965947153,0.27604792308052684,0.8123391679681866,-0.4729851244903944,-1.5856847111797987,0.5497035762992889,0.5173733297108354,-0.30396860199318426,-2.628456826533405,-0.8438587299382518,-0.32228172803726873,1.5861615981296537,2.1114318819657254,0.7493077319932202,1.0846097502110532,-0.5716108196910987,-1.4300495451712498,0.6726559466795683,-1.2808347410525331,1.0398977368806506,1.948935764721453,-0.6092211868220434,0.554851475966581,-1.8930030212645956,2.1822915527123,0.7247654611846166,2.1397143766833073,-0.00540159579787014,-3.814315576093904,-1.888432684157133,1.2105339126392378,-0.26017573547864115,-1.0789940711581765,0.24735596157736056,-0.30303232197460894,1.5781605981780396,-1.680367453763404
1,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,1,novela histórica,other,3.3070572648904406,-1.454401274214252,2.3003719618705962,-1.5887666161987624,0.6270340775809569,-0.10291551563668122,0.6600581327314912,-0.3114239272980975,1.725565177912578,-0.6419565762544643,-2.250951364298923,1.814315297675798,-0.18666644537875493,0.6714429720696611,2.0784299616191637,0.48827711987807776,2.2497500395384673,-1.1651677249858874,2.134315323474727,-5.060618188443178,3.4781029296331663,-1.2902422418802562,-2.4831719976682054,-1.3107083449697607,0.4122162484503811,0.15759664970733556,2.1751979494655087,0.27146552252489653,1.8752906144703188,-2.3412520057962674,-0.6414493005022716,0.28878295287273964,-0.760636530220558,-1.0438291352856863,-0.08708079078014205,-0.3649285618502658,2.0863981933712457,-1.4364375359980368,-1.3083569616642523,-0.057680286794145136,0.37643866248339486,-1.0993490585425496,0.9892900903140357,-0.7761734894057226,0.502096102961648,1.575281288777228,0.36450034564804557,0.1938019009547305,-0.10653270562893757,-1.9315246731194,-2.3111087521840745,-0.4581736599927058,-1.0167227474424119,1.1837582345388116,1.679707856181321,-0.34570912971278545,0.2735733579132327,-1.438475248034461,-2.5106347037998997,-1.5587109868677804,-5.286476516086743,1.265998841030222,-0.8983715850614811,0.9941973954265982,-0.03394315010974158,1.4381599942300647,-0.6431041503669874,0.47180345500096,0.5864117354272794,0.18783025473986714,-0.00806450867867839,-1.0836651540755193,-0.36948744297550684,0.6405247321490108,2.0915317014934507,2.387096499731399,1.3344308169374066,-0.2486837233351047,-0.7444069326742007,-1.834248049772825,-0.22382353064482863,-0.7345839275733306,2.02464437981443,1.229351005852367,0.11789688326372216,-0.36666715092484314,-0.9830183845091507,2.8752509497822283,1.4967093623958803,2.1596380808063556,0.8596322699369239,-4.142695378498825,-1.809701054257919,0.2659358960068784,-0.28928147362283396,-0.4344842290476163,0.8250953490019025,-0.3216325842511234,1.6718671580326934,-2.791983706683154
2,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,2,novela histórica,other,2.6786218449892427,-0.787428303411437,1.3390586925437686,-0.8896749592161964,0.8762391391146287,0.4346855522257931,-1.4432675170439404,0.7767750269831437,2.346734369987123,-0.5677003316621039,-0.5438370463053488,0.9190400120235751,-0.025305216360775512,-0.23485229515809536,1.3717604310830347,1.37683270809474,0.28815421352874726,0.26570163512224626,1.2653399955695408,-3.27762198164074,3.03371065375012,-1.212379094986124,-1.85180771650399,0.5221849861209875,0.2523286357778465,-0.08698325869577817,2.928840327197525,1.4147609308340083,1.1007115539948458,-0.6002260370206987,0.3688856706382908,0.07208196769286834,1.0867685826584808,-1.1674357273392646,-0.59038434646195,1.0389953030125447,-0.07275179842272289,-1.80871815369606,-2.2865481838000274,0.5077669316225164,-0.6252824694510398,-1.9779964909581529,0.6282814625808385,-0.42277179935562514,0.9218770386898661,0.5590296334425497,-0.44101443711270205,0.20277289315064362,0.16001543965296805,-1.3815669941456723,-0.03636682456248186,-0.20498381616701822,-1.6375262442111138,-0.2928262167094957,2.2108097479588293,-1.6340683564126246,0.030609678693939657,-1.5448370564643064,-1.673173346823056,-1.3518264654869472,-3.1598677710075678,2.1358609431296633,-0.6323719682496995,0.29304494098895495,-0.3931663468189788,1.416591197089967,-0.6666327092080262,-0.32237874820774937,-2.6379554933132727,1.3899008380743112,1.2814418272029542,-1.345331554703229,-0.8084086250985593,0.9596182637609604,1.102578478584747,0.9098237586200049,0.3680609988057889,0.044513317727287394,1.9260098879091476,-3.5178380795992767,-0.5185285517841403,-1.4883312089908627,1.398891606374049,1.3580267568416047,-1.0992238721147292,0.6575298887170123,-0.7566735012927147,1.9817382508992913,1.1703215566688505,2.4419407830719395,1.3766869753113657,-2.4785533475842048,0.2164435790803556,-1.1097174101489133,-0.2141509312565184,0.06214212658989049,-0.49753555178028774,0.18592811309894408,0.5641949114530005,-1.3632958345884152
3,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,3,novela histórica,other,1.4630959124752154,0.21765597583456353,0.23810023740620068,-1.7140285359656855,-0.19869711704787013,-0.09714322776237216,-0.8209478328036273,0.6098082933779916,2.1655750138602583,-1.1394088351956486,-0.7360012222129845,1.2778754821250111,0.03644499101966636,1.456967603706354,1.7327933072541848,0.8266486312809034,1.6029339759471593,-0.9869113752913031,2.486785087438512,-5.079499079545502,1.4174361061769778,-0.779448922949311,-3.014722022994275,-2.177139371876403,-0.2275300690067058,1.2794196782415512,2.4235426327284593,-0.4051538438660365,1.628811492015493,-1.0510188862807393,-0.12913331773560574,-0.1414643373256399,-0.10205386132943892,-0.891490820693674,0.33120326107008424,-1.198790668120484,3.0287859306483313,-0.6625763520096731,-0.5233450096789061,-1.4854469369390613,0.3074534948500507,-0.6379552588750055,1.139046815354118,-1.2919469119428946,1.0114107371686372,2.3728655653261543,-0.35599187143710104,1.395434749771294,-0.36940398140171515,-1.5268640285633723,-1.8448116640910541,-0.8128424694684009,-0.37506394896116,0.0365186665487105,1.5676200314007631,-1.6477051194015402,-0.6775069145883295,-1.6143109431260112,-1.4120601626936118,0.5948685414549385,-3.4975909177796742,2.9047318759298655,-0.6735336860717012,1.523020191962912,-0.11801559441555187,2.0311046238182877,0.12016247370100963,0.6461705342428835,0.10291941985861117,0.5692944487096961,-0.6950194024159718,-2.0394935384383035,-0.9590223496047374,0.10642602390359662,2.401210240555427,1.796795555420606,0.3332088960048608,0.29157283587880806,-0.4173760218330731,-1.0213856738162157,0.06568790269642294,-0.21452049378948268,0.9444489420261332,1.6973591174258011,-2.4568471162706125,1.5532866239386687,-1.1786637844375023,2.3070173385050587,0.2637739591809436,3.106823432745132,2.2324962696247366,-2.693129867276345,-2.311127626887905,1.0561120374728001,-0.7751753758107973,0.1628292114447109,-0.0004965864561715105,-0.5557041628273269,2.0465967853449727,-1.922893313251492
4,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,4,novela histórica,other,2.1589983942166397,-1.648099593483541,1.3508885747542383,-0.43413162552993606,0.9161582194699598,1.1653670214051433,-0.1372794048498599,1.1853679611876133,2.4596762610038416,-1.4509950019939413,0.1056982890701128,-0.20007368556481483,1.3889386018833298,0.683066807462156,1.401415884897732,2.297926565420137,2.196598952115349,0.4230892294491017,2.3242161646528876,-5.169916619839811,3.304288474277887,-0.6408293493786691,-1.7594300213387442,-0.39983471399046416,0.5173592778329006,0.9146176460957469,0.883723030491266,-0.16402618273876657,-0.8598338241454256,-2.480218955533976,-0.0029452936457108753,-1.1444919087834502,-1.3078155660914916,-0.887684847745474,0.27079582579915784,-0.09638275939804108,0.18110199338854993,-1.2326144956719407,-1.073149730768127,-0.5962629096543931,0.23486441621397136,-0.6722112402645634,0.21797229715943042,-0.08940379810092436,1.874945679561627,0.41134125895285834,-1.1665346017726723,1.7948465759851855,-0.5012290878765121,0.05197811464486371,-1.2479351380749835,-1.6605008173253324,-0.7249496831390121,0.39269557817327044,2.5062605886573364,-1.3255422536486776,0.6701130170036171,-3.220739041027976,-0.1357307699658594,-1.188463918600862,-2.851720966862997,2.3270801671085386,-1.2715649754398937,0.8649322969615332,0.2697665061771396,2.4648891200979666,-0.8388950692227214,-0.9830938678718913,-0.5252371985440827,1.0750835704063144,1.1008957684517908,-2.62340407364464,-0.9145812701839355,-1.0271299447646578,1.5151626201110941,1.0248148030281992,-0.6525894083704076,1.4681698342447935,-1.7546482071049185,0.7249736644938103,-0.340810828697813,-1.5731570170458815,-0.04753609500112299,2.273445287122528,-1.0440601263114397,0.4978052447132953,-1.1061280420780608,1.5365735169141193,1.074262115337301,1.7987863090970717,0.2581022507755978,-2.73062812700787,-2.397300764714075,0.6745713914601371,-1.1488120202835153,-0.3836064402942566,-0.12477895125760585,0.5011318411737082,0.7564987543188848,-1.2780035660535682
5,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,5,novela histórica,other,1.0275226321581075,0.04138312461017585,1.2183138955622248,-1.2498607518601033,0.6613889153535855,0.24592546386042202,0.431327481397273,0.6746447293500966,2.5796918547503913,-0.6926776760756913,0.02543113869689051,1.2595717969834412,0.9161738822034368,-0.8846849866074562,0.9495648399847919,2.390122175769486,0.845168119526454,-0.10078814367398692,2.6237273547894127,-4.807162488714091,2.462879123911545,-0.006076198811715838,0.19034528580027704,-0.10382670594847765,-0.21085164788218314,-0.5515818899203662,1.462013689563265,0.9109342601943944,2.6762798992006487,-2.4306820453394242,0.4903362924932039,-0.6781144467001295,-0.9349608944607442,-0.12999976230661858,0.6617242484950981,-0.6841173516037614,0.31260131129793045,-0.5588180458984418,-0.3958757507918864,-0.5055603701933677,-0.4468681178185594,-0.7023317773305944,0.6435558692499377,0.8484340061028874,2.993022658048087,1.51132910053506,-0.6878832751240559,0.8684105409205859,-0.3730082911854633,-2.105012164828286,0.8302908977076309,-2.34595085940163,-1.3303609316886202,-0.5570047563306075,1.9834307439827312,-1.2249777657834855,-0.13711137548473118,-2.0586069884002995,-1.4360220349192634,-0.7514602844305924,-2.6902655381542,1.5498285684725222,0.19077273042219156,0.23090928446986064,0.2959428403281711,0.5357831395823538,-0.8187973257690251,-0.1474839250878882,0.1782745658602304,-0.20087203676238582,0.24741148294995033,-1.8693526211257847,0.056248171104747946,-1.6301191488302886,4.009850435148005,0.25881926677105627,-0.6352667005519184,0.7365184536983893,0.1487849880745351,-0.8574798634649029,-1.089050223747778,-1.5149861057670289,0.47314668122131787,1.8677135538262535,-0.6898466023613092,1.0365482474868406,-0.5588792703179699,2.1287503769069165,1.6738971321661475,0.5631063602916334,0.8546578358207164,-1.4263506848047782,-0.9856949269672282,-0.1485422292656941,-0.7221167336296127,0.1186980002912606,1.6584312889828405,0.2798851925038828,-0.4040360635074546,0.662208043402516
6,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,6,novela histórica,other,2.359952654446386,-0.564468583016466,1.5176564599216584,-2.035674641912962,0.6418341731380046,0.013092584755404202,-1.0574333649968688,0.09929378014723511,1.8591093683446198,-0.6573837778477737,-0.9924765104513786,1.8413382417876516,-0.04299890878622192,-1.2312256713278176,3.463037624699698,1.3241707338936584,0.16800640285194635,0.49291907585261185,1.2284034411871807,-3.8913716997200787,3.0988658295230103,-0.7439910150148055,-0.47747661094493193,-0.8088959262193718,-0.802749686749675,0.5772373842723388,1.732094983069072,-0.29371733771045216,1.9580317101008153,-2.213958010145955,0.949119510395616,-0.5743883524061904,0.8507495956787849,-1.032359837745607,0.48193830423312134,0.012373084314390548,0.6031846062435808,-1.4408648479180268,-1.3456693308484804,-0.6651830639866958,-1.5101596175905412,-0.021109700759942562,1.6772732393429128,0.37928416189341857,0.7638684767335852,1.6637800736650026,-0.16433566837221758,0.5358077382293709,0.07013909849530237,-0.5025823128863056,0.9166982399302603,-0.5224200909488661,-0.30476917267333803,-0.21677140978942178,2.6234744285018254,-2.2842471044393378,-0.5271010624236765,-3.1011647873102115,-1.7079763636962069,0.31974341287982777,-2.011719392873229,1.6441832284056042,-3.8090672407435067,1.2000442059086516,-0.6511481354702491,2.4708656944139262,0.20948227489955062,-0.29592482654456,0.9155280725259272,0.8611551835396136,1.1522434871503937,-1.363228522431309,1.29471154973504,-0.11963237559252482,2.7914817090455992,2.356536749979761,-0.7125067941027445,0.11796345035943606,0.4236195717062232,-1.4562348755009502,-0.1102327127386531,-0.30773159083094725,1.031014909411577,0.7648051860440566,-0.054067983505736605,0.7932147352195995,-1.5162159597135139,1.0910707201385137,0.9539125930747132,1.0154975906657278,1.1910766857987012,-1.6271387430162658,-1.1089725906817722,-0.9571394455008813,1.0819434312177796,-0.8712936150772121,0.5452472729955646,0.07460280274554199,-0.0777381990539534,-1.3617448606942242
7,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,7,novela histórica,other,3.4711089288272294,0.46133591538532226,1.4628787620440287,-0.3827516543222842,0.2586528727067394,-0.15131530818197092,1.0707466725733426,0.003839540912858652,2.892261321387771,-1.4048372435641419,-0.681942987458446,1.5768134873405781,1.6640123749907563,-0.12852249169772278,1.3587583754106272,1.119995024314247,1.3121931325576779,-1.9137725768283245,2.1575869255892695,-5.014138517698486,2.7640496449296865,-0.11605244244901236,-2.822362145080958,-0.4972543181215179,0.6190875906073074,0.293976981316713,1.9129216007976908,0.09572025330757583,1.0613668549402373,-2.665592130314055,0.5981627170296449,0.9524958763584968,-1.3419952641488813,-0.608033180079055,-0.4606226462251999,0.8811077343167453,1.0889081428955505,-1.1616583512812806,-2.4949284755757146,0.651319220923062,-0.15271568767858135,-0.5088348140359429,0.5605919114051545,-1.7334891183158048,1.276499253324789,2.522334844227984,-0.9155311202866478,0.7742642567958118,-0.8812142422588174,-1.2667601306501632,-2.535939455564149,-1.3706788278339177,-0.9762960686170254,0.6223136352813743,4.231218950818047,-0.687053597783942,0.029665385579336512,-2.1593049443328565,-2.071037412265852,0.23262525189424643,-2.7769306001684684,2.296298019284714,-0.8485432471415253,0.09524208032355164,0.670543555536609,1.7436696851133466,1.158533465991673,-0.8993359927150166,-0.12862445428259406,1.2707676918028454,-0.3559316394853438,-1.8342592852276356,-1.1298213236359853,1.5904380618266716,2.3813483031789584,0.990894762012787,-0.6430412544698245,-0.1643377413932079,-1.1611124575488176,-1.3741916886876329,0.006800490724554464,-0.20124003133230417,2.0347214579290362,0.22139155572491287,-2.520117477846953,0.7461432350522346,-1.1814661084700075,2.9971897476836293,0.9024892058172362,1.4809027862095245,1.2128753721018324,-2.385215130990078,-2.292923823288068,-0.8102699857514679,-0.018553412662345004,-1.5510287392848499,1.9019283437809569,-0.6999433830861941,0.9203003934587359,-1.5530247662931265
8,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,8,novela histórica,other,3.5941758729931035,-0.17750469858623097,1.5582262950159287,-0.6307401341617789,0.5256291595883149,0.6219677340152936,0.8592987474642213,-0.13759758165879915,1.8069026602810534,0.340858729391263,0.17830780543506575,1.4716062412788316,-0.06880300983482712,-0.45506613125104156,1.033396788991583,-1.471321021665569,0.8880275842952188,-0.6955812810181374,1.2939082103300563,-2.69275845818812,3.2540760320205093,-0.011928970601814415,-2.0381716619937285,0.1935159360754387,-0.18014104396313502,-1.1971534452619528,2.1073718697697066,0.4125965970239276,-0.297630926994759,-2.912959402567613,1.177875080998965,-0.03485051795602079,-1.2748392772750776,-2.7512729100165583,-0.39252154570130826,-0.5672794505970928,1.086938827756294,0.07385058853941828,-0.6540410570932307,-0.08173567725802755,-0.134648717472988,-1.318237045325882,1.143984253095172,0.4049321036182747,2.0177121600449848,1.402227922037835,0.13848380148649098,1.7692623810243706,-0.8517542650114871,-0.24152065337271855,-1.7391863338875566,-1.3510799600604333,-1.1877455545925337,1.5481641827328876,2.4274516508619395,0.4109860268708685,-0.7360636537894186,-1.090283784167832,-1.6662875095216902,0.05365860262005051,-2.175364936151884,1.8489109715315624,0.21157373623905462,-0.3332674237610007,0.2045182802753458,1.8817545205059296,1.441445111015354,-0.26595514877123017,0.5902649457526117,-0.11017992274322969,2.030126708099057,-2.274640500147396,-1.886970702701579,1.1631224655848245,1.336547577122917,0.4797993376786316,1.2993941361844397,-1.9013593534318514,-0.47808230199002466,-1.0264978561076123,0.19388173627061345,-1.3997803866488412,2.7964718166801554,0.3520399803050127,-1.3481584664429833,-0.2994457422401615,-0.09817799642396308,2.7772684174592115,1.4643995375390828,0.2809773574867408,0.8669861268297069,-1.8231001797351638,-1.9795290500459715,0.526857899772879,-0.06781524248619197,-1.2054741208104387,0.8681145340351404,0.024624286681253604,-0.004748740127187512,-1.4020401115889514
9,subgenre-theme,novela histórica,other,100,3gram_words,tfidf,0,9,novela histórica,other,1.069860783687281,1.486855606407409,0.8255278921645504,-2.3096596513635674,2.9760401422800027,-0.2016360129525907,-0.6623395091556801,-0.12406194492479194,2.7550117189489782,0.04500777814044765,-0.7513963587606758,0.12985854784802942,0.7185055153423154,1.0366015052300486,1.988587670759759,0.44272816320477504,1.7450750021470824,-0.6336728748287676,0.5374408759305704,-3.719925582257015,2.2991390407495977,0.18163199616652825,-1.2486934498130675,-1.0682543318506843,-0.3414826647790967,1.1816400368755564,1.6738551246625666,-0.21424552676927622,1.306931564291832,-1.2978414753764382,0.1218256434972278,-1.3692155036382663,-0.9896674852993979,-0.979210884219045,1.8160893491256354,0.3916348297057304,1.9207819694863795,-1.7347761301279432,-1.1096554986086609,0.2923444563670814,-0.14452537214759698,-1.45744233376799,1.2616426118319546,0.5158309965399028,2.0376432377455096,1.1865604052665293,-0.5571571481570594,0.9199789493463357,0.5063206685882209,-2.2706714997183983,-1.3567129111796683,-1.2223004821168275,-2.715421350922623,-1.102362486340567,1.2024656739967843,-0.6331252837161415,-0.3918276532597107,-1.320362338407569,-1.8737093332142396,-1.3820266320411783,-3.874739928226618,0.8442164716746849,-0.8232115948539667,0.7208398156204847,-0.2822015941277378,-0.48675237114987113,-0.9026436799980755,-0.339367506996225,0.6812716326315247,1.3125908378302735,-0.5947232860526563,-0.6604406687641737,-1.2347718269185801,0.694049719625192,3.037100722756909,-1.1407549312155356,0.06987463823905848,-0.1671641441199494,-0.653575932561699,-2.1837805903314758,-0.8675065943210285,-0.7149659812394107,1.3032574313274994,-0.343877761433665,-1.0869052583492445,-0.06049043681521238,-1.6399051012712051,2.6385746378606,0.8831704041777968,1.8743725969350131,0.9815152784629304,-2.4780317331180335,-1.6404272290858506,-0.39474149444192763,-0.9547838785065423,1.057530584686418,0.20861934690722517,0.012807396324117537,-0.29026715315330787,-0.17542262042632029
