,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl, a el, a la, aque, como, con , cont, de a, de e, de l, de s, de u, el a, el c, el m, el p, el s, en e, en l, entr, era , esta, habí, la c, la m, la p, las , los , más , para, pero, por , que , sin , sus , todo, una ,", que",a con,a de ,a el ,a en ,a la ,a que,aban ,abía ,ación,ament,ando ,aquel,as de,ción ,como ,de el,de la,de lo,de su,do de,e con,e de ,e el ,e hab,e la ,e las,e los,e que,e se ,e su ,en el,en la,encia,endo ,ente ,es de,había,iendo,mente,n de ,n el ,n la ,n que,o con,o de ,o el ,o en ,o la ,o que,o se ,os de,para ,pero ,que e,que l,que n,que s,r de ,r la ,r se ,s de ,s que,ue se
0,subgenre-theme,novela histórica,other,100,5gram_chars,tfidf,0,0,novela histórica,other,1.7403209328998175,-0.593493650480287,0.2425918123482309,-1.1623654690179033,-0.30745100122153524,0.09136948559357494,1.6385391911504898,-0.46768681073259266,2.335615773082548,2.2413809027211893,3.4712705942838387,-2.404742984609167,-2.680887710338732,0.976936783789119,4.042100094357549,0.19830825417186526,3.2090360829983937,3.8744772054802445,-1.0973503854308646,-0.3636178745569123,1.7767384927790162,1.3938900273040924,0.4665471949528648,7.606358042455877,-0.40406516833287287,2.2033572465195146,0.08346590187580905,-1.3630313985302696,-0.6763788839014264,3.0493932096828615,-2.0306789252958044,-1.7772778992109535,-4.735981970328712,2.7674427058845943,-1.9520603865046908,2.9951941646325055,4.466906131694074,-1.1851850028224002,0.8189143328392756,-2.7180046508162095,2.0468581335666647,1.37185964755873,1.0695048481894363,-1.2641237532584677,1.527284882888189,0.43352948969819316,-2.0724877234473773,0.4960185540307819,0.11803435620142455,1.6978952509872283,1.456653383215386,-0.7267402847083975,-1.0851901946356053,-1.164812729798118,-0.30329140550730616,-1.5322034377294511,1.1855788988331422,-2.767714126114867,-2.9788953134425,1.7390936000428923,-5.724188438616116,-4.140638597434114,4.107588887101599,-0.31549598485150465,4.097758182681199,-2.5233249635308024,-4.744793360821803,1.2511413855219216,0.010724525493974735,2.5650594770501627,-5.186888412372405,1.4190982199887667,-2.5442566678678142,1.3253762614368148,0.6437080169281102,6.262815423088628,-1.0734924646335777,-3.262420102781154,-1.3558048908306524,-0.2944315182195236,5.858035006530145,-1.8286289958393271,-0.5253341508609182,-2.0176384907175677,1.8728810369747282,2.597246608456837,1.373924301918504,1.6294305707226746,0.012781174082507896,-5.3426329964723624,2.2287915201789237,7.996979978668767,2.4119151945030204,1.3313159273410955,-1.2066422360948446,6.217849268805603,-0.34615792320301186,4.384015952146944,-2.0967448921921132,0.2476261452664863
1,subgenre-theme,novela histórica,other,100,5gram_chars,tfidf,0,1,novela histórica,other,1.1233268066895956,1.1342171733223179,0.6721784890243194,0.30431874474607445,0.0703905506450262,0.6795127168585697,0.3051670414827683,0.6253428722775141,1.0121946356254252,1.712633098039272,1.5691204998807633,0.9564400928790553,-2.563797098893775,1.4696998335941727,6.293309755996642,1.79225214349578,1.2260124985344483,0.9129217880941294,-0.7441886169398622,-0.6217362416472776,3.993339034705482,0.7513313497573386,1.1547286893890956,4.5408833964598445,-0.8440511971059919,1.8623979417508751,-2.038915606894868,0.025588746674293006,-1.3613978693181767,0.6390033748244841,-1.2326248816890697,-0.6351224609923332,-2.226626149218571,2.2144942848793265,-4.063989121623912,0.6516444670171779,2.628839941092267,-2.095566841838566,0.3594488291562561,-3.936198607508839,-0.8059138275566777,0.034860703573404095,2.6891292495212262,0.9133945088516553,2.154871952357242,1.1635035007922094,-1.2547529063085943,2.14088600341808,0.6391408162560825,4.300240440413114,3.327462782850645,0.46005597247085195,-0.7249123631485093,0.02972362504077175,-1.1511824815845113,-0.5259835432920115,-0.06475675093911182,1.589807660318593,-0.3251991334118003,-0.5569596999690365,-4.069824428685685,-4.505434548741386,3.06685739235511,-1.471107768503737,0.546114807572712,-2.2684627290297845,-3.7340192938710235,0.9967946760420006,-1.5920149184338577,1.2828302669894667,-2.696824942492598,-0.5019987527676388,-1.11375684141575,0.8194522196144374,-0.8923084362557092,4.148033841041989,-0.984604979197174,-1.3126723187585654,-1.4466800183929074,-0.9899207926651119,1.8901044274444896,-0.7454824805686524,-0.45005705927259587,0.005542501213282147,-0.3802683150120574,0.9362286883301945,-1.2539647059537495,-1.0209664723866645,-1.2314064997610519,-2.8148441392339367,-0.004979024561751366,6.3337322107728085,1.1165397010538705,-0.9980861655017481,-1.115008930066388,4.000279656160908,1.9468130116949274,1.2144556932113364,-0.816003284256646,-0.8083846356664388
2,subgenre-theme,novela histórica,other,100,5gram_chars,tfidf,0,2,novela histórica,other,1.761843041740665,-0.9490341781191631,-0.04156847878007497,-1.2266372916756119,0.16275843429430736,0.014502465097496753,1.2163532044809067,0.34260185062252013,1.5719093027385718,1.610195729769213,2.344649988234343,-1.711706593189808,-1.4356770831099084,0.9142125385543896,4.117136644037325,-1.1647558348906433,3.282345600655006,2.3223877821895993,-0.9159759654475046,1.2810084768288945,-1.7179011900822765,0.9712030840720658,0.26329004359834585,5.998466576610694,0.7147327295376869,1.8527116109889246,-0.4369448666533877,2.1656497722577157,-2.3193985782187454,1.401281463929207,-3.532144241237134,-0.1309331517774197,-4.05223488286595,3.3641083338644897,-0.9507229336218437,2.4560535689805754,2.934002002105121,2.194022431808712,-0.2051617458741859,-3.1294275518274794,0.8979146846620267,2.85354852413867,2.580372917084233,-1.8866640075044065,0.8055498657874285,2.97059491676635,-1.5475076950668196,-0.5242452254585839,-0.09915618287833539,2.8250582446626904,0.9330366642970578,-0.49926025575427957,0.1661243700840238,-1.5175173202209002,-0.3364574942024632,-2.1149123902707707,0.6861511718394375,-1.5473408423843793,-2.9089043208175163,0.06260495039986935,-2.7566648081970406,-4.497450041700922,5.649585563951838,-0.883615081063299,2.2414815173380234,-1.397430406931825,-3.8734864339175026,0.9273821217242464,1.0427619523687461,-0.03612591144411148,-4.470338404848064,4.575468257396256,-3.3594608756050697,1.0324117384567124,-0.32389894912519424,2.718055309915666,-1.8615315017366214,-2.7176930609003165,-0.9948412616257372,-1.4492927689566386,4.397536919241277,-0.8101502613794658,0.6756520238337949,-1.1766296725879855,1.6134612824359529,2.551631330884181,0.36613910152860285,2.7398325157960777,-0.5576536342524179,-3.35346905321442,1.4077473705990506,7.413543401419426,3.0322013415794054,-1.0692701508743951,-1.6012276017996,4.425796774100519,1.313121150766765,3.294774269886588,-4.230917758877393,0.2959654075039424
3,subgenre-theme,novela histórica,other,100,5gram_chars,tfidf,0,3,novela histórica,other,0.11794667716245222,-1.2408807947370002,-0.5475964156841873,-0.11229004201161996,-0.4673787909722993,0.271257668917416,4.992136958684214,0.6293924836164013,3.8117175167434265,1.6816664952369482,2.2248628646623088,-1.519543515241321,-2.3188138762622525,1.4957813625004859,5.761435010321053,0.3995807686809463,3.225276464658295,0.66375281574184,-1.0632337875988798,1.515005273193346,2.4170948491311535,0.5082757915877956,-0.17982401205177911,6.261029605788067,-0.10921388666260845,-0.4165551604185369,-0.26444658621564954,-1.2148609808466837,-1.228988014675356,2.551379591178684,-2.6471076819973196,-0.00422874380210736,-3.100394523020209,0.30234708130887045,-2.184546010570636,3.7400449606999873,3.4762224698471957,1.44870779525409,0.7421518912962961,-3.028201919331537,1.7253630046183452,0.7000377073536925,0.9404084320903725,0.9908421009748891,2.0299219599087,0.5459179351166915,-2.45133291399696,0.5823857601731726,-0.5977143374768443,4.666677238340429,0.23258264415618643,0.08465997786446189,-0.8776748761261932,0.3530360047280112,-1.2387333807257246,-0.9446738904517743,0.25318970407999775,0.14562934707323283,-5.847962765346767,-1.2426503767259818,-4.587181083163001,-2.6781973164009534,1.080884746087259,-0.7436477361476816,1.6777002778136927,-3.514536803281648,-4.1224093460312705,2.642058646204518,-1.1072274391929684,2.7319454590547934,-5.181631211391399,3.2314451694533686,-3.3925809748397526,0.48184099615039244,0.847719273362545,4.382491853598782,-0.052628625022824504,-1.5183529218623257,0.01732038690210258,0.14677073773508198,5.270617750945946,-2.2792274887692248,-0.3105490952453823,-1.6042213707089559,0.15016928281138342,3.6784470942212133,1.878067993151973,2.140713522561135,-0.16078397571745473,-5.449235874166794,1.1153534368079536,8.280316992074699,1.8073905218291921,-0.08419945410359997,-1.6132677336196264,4.632620107166493,0.46300897812540764,4.660745548880703,-3.3709223555437853,1.4824540748036896
4,subgenre-theme,novela histórica,other,100,5gram_chars,tfidf,0,4,novela histórica,other,3.0512143797917295,-1.4466229339720948,-1.1246618439308076,0.13945194773190783,-0.9677917392520436,-1.3536443260075797,2.2476950859551943,0.5717891413390039,2.5351812496139354,2.323085026331122,0.3124507037263169,-1.2613194700931278,-2.6881859868902764,0.10385568947378632,5.134596287089671,0.09264155632828963,1.0212558218082084,0.8466526524857163,-0.7093965008007155,1.152688986787167,0.38830078851741856,0.9355813122106271,0.7489590295088675,5.4402204619126895,-1.1909706994665354,2.263074561271829,-2.5609112925593616,-0.8182872621601591,-3.557609495109026,3.513644564894246,0.10275585886211669,-0.5938098013946691,-3.033746361571347,1.076949085889563,-2.7964233339204094,4.1237360936498835,2.4095862198847056,2.154548132473935,1.229173236111587,-2.715375199230521,1.7485615830401364,2.617540297833984,1.6079346270165864,-2.2341130908890077,1.711015466011066,-2.1177285321192247,-0.4782057644235893,-2.195696844077941,-1.3510953517552302,2.831992919617382,3.481697908592859,0.03748492701992623,0.0725226541877051,-1.2563169257566598,1.2687475362947165,-1.0591914107191802,1.037461049034432,-0.9376135032294939,-2.2484116501396603,-1.9352095248333914,-4.847388454848845,-4.771249562634548,5.3493674570632965,-1.5022835464899407,0.7598259421499716,-2.0814395428196297,-3.647714912893317,4.733731085937611,-0.24664808739811073,0.9157042738537027,-5.062674116003423,3.20939239521212,-1.3911149174341393,0.941451149984573,0.9788828830115524,2.7226461384423595,-1.996794060157419,-3.427597408807437,-1.469129231034775,0.10062797703800275,3.720831756405558,-4.543176392458669,0.5999185882052993,-4.734935852174496,1.3597585744483147,2.565615949436654,2.519452634260986,1.3797856175480625,-2.080146800592937,-3.2001833309788466,-0.7111243187286931,7.098420753249901,2.0966289057018113,-1.322227703777453,-2.420405557710536,4.9397643964955,1.6771778178013834,1.2249367538641325,-0.7602208691888412,0.6158577565686256
5,subgenre-theme,novela histórica,other,100,5gram_chars,tfidf,0,5,novela histórica,other,0.9344303570306236,-1.1447111779450587,0.02785902047601385,-0.7275798172083616,0.7498240642080765,-1.5694316547265705,1.1690991839122638,1.870063069958563,3.7559428471818714,2.0923761748749907,4.939906055199804,0.8084557443361726,-2.0341654086051353,0.0415405153994326,4.841067448217578,2.704567160926806,3.5749956417207684,1.252107952574948,0.3754553010596453,2.709579427647821,-0.06129393165651731,0.9349873548073624,-0.30393054945777553,5.622602173242566,0.07438131408955218,0.8149134132374187,-1.5651833255183116,-1.4723925151975505,-2.263339853108507,2.1074803865189997,-2.107016693975656,0.3928183182771363,-3.0200499637638916,0.09559718100105008,-0.8895570156855488,4.681687070171896,4.34132193436297,-1.11451538557342,-1.5584847805107325,-4.169802301270262,0.9202120959047579,2.6579228092398415,1.25727403961894,-1.2789978473512722,2.3783378259630994,0.1832490311565499,-2.931001538341068,-0.010892724474037663,-0.2647533441624774,3.7705010090066367,0.8447308748832743,-0.2922545840519968,-2.2067716067971594,-0.6036386585349032,-0.7448217773151793,-2.8355854816426636,0.8120781161028325,-1.5173879240784522,-3.2616196867527716,-1.8807416985374745,-5.603130539973766,-3.0371304673266835,4.021180981662253,-0.3198058378826656,2.9641208743352987,-2.0173214900230283,-4.74492172482655,1.34722681523652,-0.19398132997703765,3.289568601878489,-4.62487896333216,2.93495955697442,-0.6397670636951682,0.8305104272322763,1.4675040919679905,6.266610999220004,-1.1346530861907906,-4.988100897277242,-0.3342152036621293,0.8452724233625326,3.8050544450044423,-3.898027410230555,1.7882279260984557,-2.4279663973726877,2.2709195215749465,1.6508314395961161,1.9339432338634088,3.2589466247469536,-0.07895436010448043,-4.340430449073347,0.4713136436352583,8.971378251730098,2.865993643449125,-0.8976217540512508,-0.39310126600745354,5.208407391835701,2.398345936482346,4.440152781174833,-3.6758527433485826,0.7857481510832138
6,subgenre-theme,novela histórica,other,100,5gram_chars,tfidf,0,6,novela histórica,other,0.21032722096735768,-1.3887368911539895,0.3565860342598697,-1.684285366598111,0.16758577124834062,-1.9296762521286954,0.9112284198658962,1.6808540963555423,2.376692093218381,2.2446331309512786,1.6583495620382251,-0.4023447781486489,-2.47399835380903,2.1618103547119496,5.567213598269387,2.665664441202953,2.7413546840420757,1.8396815759487772,1.158368700907964,-0.3239603861819127,1.9051743619904329,2.278499949649504,-0.45434607601265853,2.6795730779305593,1.2974385666078057,1.2888316891244642,0.263769822187653,0.4037360490327373,-1.0763484723503396,3.9600001293403206,-0.5586599545728141,-1.166315967952464,-2.579556666623821,1.1921420456372704,-0.787488228729373,3.4532519263461428,4.505532799927318,-0.4491462552542709,0.526194805775507,-4.102614087967847,1.5116610789497784,3.4895955794697535,2.4722562797347187,-3.1571462321775385,4.025837447609902,-0.1134329039891444,-1.8371240526674129,1.2041764432011384,0.18567985278881594,4.5959545066878835,0.7135759274364499,-1.579434753840136,-0.8445774981782233,-0.16408685686537083,0.13986226528941792,-0.6620311474888929,1.1341443612334388,1.1786334414188282,-2.5959745930140947,0.6026332235261016,-7.222461495613182,-4.7210502048034435,1.565291923072234,-0.43668494243484446,3.245878637915826,-2.550639912489494,-3.1778466603071713,1.6149419929419278,-1.2066249509449527,3.0215170266303293,-2.901954623439755,0.11416518558650424,-2.4760360592166215,2.1600238565774283,0.15636584606635395,5.18414910830878,-1.5310137440098188,-0.6385333444129078,-1.0750710902085547,1.074353272850015,3.0550436687287092,-2.9078225053127085,-0.6977044809891222,-1.4584427492570509,-0.3543345709020471,0.6124180370044918,1.053330953896415,3.4842299795082123,-0.5423764623685194,-4.929212487233034,2.219333926382685,6.439469414742938,3.5564775413331198,0.13766887071734146,-2.838655990572274,4.7867808181929306,-0.6407097642313744,3.6978021380503456,-3.5773286512198084,0.34964206260702113
7,subgenre-theme,novela histórica,other,100,5gram_chars,tfidf,0,7,novela histórica,other,0.6915552474272033,-0.8176808888349841,-0.9170388900426358,-1.4154923374458481,1.5402106014217574,-1.222126265113213,1.7210489240313986,-0.5223197045891567,1.9659488256099165,-0.991262279621993,2.4207624084084474,-2.824411317649969,-1.189910253946179,0.2654049801610259,2.6087084806045744,1.0061114779222045,0.9284271825249434,0.6112089766589917,-1.5933436446320912,1.7424871077036754,0.25432394322163354,0.804529150902676,-0.11832549069113263,4.783737736181516,1.2389436119819512,1.329805790808168,-0.0010395439240900028,-2.7948230088215817,-2.1355696931961683,-0.5072409002998344,-0.3758491650578789,-0.33665587095689764,-0.92312630054173,3.330411345823257,-0.3531429618183718,2.4176237696944742,1.788816227853462,0.15344381414395536,1.1065966959617137,-3.094539066854865,3.6412880739537083,2.381131902547412,-1.4075785112008978,-1.97657942764913,0.7825156872226942,1.8174761732452205,-2.7747629800418463,0.32419636779112065,-0.8861404782383183,5.261053781158847,0.5816693261377008,-1.2245924619352402,-0.6295529268023391,0.691664957865765,0.16104952455972987,-2.008498792923854,0.9260777682945858,1.7710173307769348,0.2718237978522551,-0.4227880173848346,-0.68041399205739,-4.45222217748495,3.5161918197242996,-0.8936527618222393,2.809914010641331,-1.2760173804938097,-2.1474463479580512,1.1591123960040624,0.19462447795292948,1.927429025798879,-3.2872235537248167,2.9017240369278174,-2.284047739013994,0.7087467102143181,-0.3121509088625281,2.43762585760772,-2.2631225901755254,-1.4008462677346842,-1.7770409690393474,-2.345592493575293,1.7567281407983497,-0.9982995872895238,-0.5069890070387306,-3.0351343211325372,-0.03019594459547048,0.6699740783153063,1.4544586838453197,-0.7560300784460611,-0.5130923519267079,-3.7468988178167724,0.6162002338514014,4.542282725189655,3.0610828874905955,2.1863153066472707,-1.0895185605190862,2.414862395753505,-0.4323356271561638,1.2122005995179743,-3.0155684773535176,1.1467334570756118
8,subgenre-theme,novela histórica,other,100,5gram_chars,tfidf,0,8,novela histórica,other,1.46357975206762,-1.820660509470546,-0.6315071418844198,-0.3861166200626016,0.9337310765780273,-0.7623102319674615,4.056126319135441,0.9018218755869718,1.6347208186630162,2.544967714409516,1.0405078886921189,-1.124036140463005,-1.906340715997903,1.9251498627287855,6.761018339787494,1.7673078638968702,3.8613989702931804,-0.09475026875005899,-0.20746248890698382,1.016920640461672,1.0829905997722697,0.5995311578546634,1.5511144826245626,3.944425481983224,-1.2439752658640124,3.472617385424117,-0.7376308566134355,-0.28619377952406566,-2.597546553256418,2.1422117456905845,-1.118869931059196,-0.1342090673608709,-3.507470398512787,-0.9566815327121603,-2.411687856088072,1.3907528044134345,3.7705648330175645,1.9540191780228024,1.0508389002197962,-2.4172978936041183,1.8456894673377473,0.27823146931909193,2.4474230873636316,-1.6631239927982477,2.470192217634237,-0.7172807873147793,-2.234497576146506,-0.23113399773694798,-0.7245207370355295,2.6407859147816435,3.2023415748177246,-0.5671513032862849,-4.336002153461161,-2.9204052509371152,2.3988147897711087,0.18727365640145344,1.7081964604421813,-1.103196967781832,0.1445967036275242,-1.4109852902186724,-4.22626966252589,-3.9078500749395744,4.830273722505003,-0.5970726782645901,2.454034765264069,-1.6107068517220071,-2.3858031014333765,4.555840722111004,-1.722998893035264,1.3743518142326394,-3.90684077893728,-0.1267264338625651,-2.02269036232455,0.6113567265697561,0.5066810240423738,4.2920198961468365,-1.0401141990928693,-3.14687696864703,1.236575451044608,0.7724339028767275,2.1719580445259883,-4.471138372664541,-1.7614467956525601,-0.6952040088815892,-0.7315166599774319,1.4626956370085367,0.23817862138653467,1.6906997039855742,-0.2233318661642869,-2.6877988029534023,2.7085539290315737,4.610153779444547,2.6503042634491543,-3.9201200297106773,-0.1823545048184556,3.003081893360955,0.24245774813399024,1.5700682182945638,-2.338768687220302,-1.6960393556440572
9,subgenre-theme,novela histórica,other,100,5gram_chars,tfidf,0,9,novela histórica,other,2.120065718337278,0.047554491993111014,-0.17906347395029876,-0.3462648324238198,-0.39164632759913687,-1.0713733820952722,2.303155284407122,1.658918964430311,3.457045623902909,2.8024441436094243,2.5252291533517806,-2.315557820348456,-2.251644373174896,2.4258896371650804,5.495992191459825,2.3176555324374126,3.157523928026232,-0.16914539394582073,-1.1722590679290166,0.5386018529908876,0.7768050708306387,1.6240807701728581,-0.38588255598690324,6.921596545181309,-0.6167067410609341,2.6202507428147372,-0.6810794028459255,-0.6216533781719997,-2.170163356595822,2.055290622507819,-0.9430348426141135,-0.3638999611355125,-4.688924709146264,0.13042840714841875,-1.5526157570725525,3.654804720152912,3.6437566136385193,2.3809248607246305,0.2957956759836389,-3.0870679653399584,0.9670862897400863,0.8023857916546131,1.482758423120135,-1.1448620848206983,2.408053780671919,0.9363324155736752,-2.201069274885157,-0.42013343692641136,-0.4199438359584047,4.080205598807861,2.4635660956372103,-0.021228233218054893,-2.174816364047329,1.2882760734929875,0.2270440218139136,-1.340193195920202,2.1220524181239337,-2.176073343901842,-2.5518087939392764,-0.30278884119668525,-5.517778098994343,-3.9601710132794476,5.129390398021021,-1.3318353844656245,2.083300925916806,-0.9214846828507959,-5.502467299336523,2.2929533438556127,1.6417725244843315,3.547302214589146,-4.305872422113492,1.5407122786943646,-4.66145755064281,1.5494790979080975,-0.21567809419960682,5.6154820285605656,-1.0012555827328438,-4.479387927816848,0.4756604137328999,0.34522224815671976,4.5436888871188135,-3.663069953250756,-1.5927101384389708,-2.8944939951215707,2.4626570146305022,1.7007750051932273,1.6734028701921133,1.699138608685792,-0.15803534695691468,-2.868470721150344,-0.4134509064862151,7.173971566160283,3.0937265774551417,-0.09851152932926688,-1.395956783364051,1.8434644433139873,1.924131036990829,1.8939549146895893,-2.670546511492237,-0.1504079181309521
