,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl, a , ca, co, de, di, el, en, es, ha, la, le, lo, me, mi, no, pa, pe, po, pr, qu, re, se, si, su, un, y , — ,", y",. —,a a,a c,a d,a e,a l,a m,a p,a s,"a, ",aba,ado,an ,and,ant,ar ,as ,con,de ,des,do ,e a,e d,e e,e l,e s,el ,en ,ent,er ,era,ero,es ,est,ien,la ,las,lo ,los,n e,n l,na ,ndo,no ,nte,nto,o a,o d,o e,o s,"o, ",on ,or ,os ,par,per,por,que,ra ,res,ro ,s d,"s, ",se ,sta,su ,te ,to ,tra,ue ,un ,ía 
0,subgenre-theme,novela histórica,other,100,3gram_chars,tfidf,0,0,novela histórica,other,0.013020892331323806,0.010215091697317895,0.005119069558754877,0.0047640455899833145,0.009458614075186061,0.008921848770921099,0.009193635101148649,0.009595544352641571,0.004632832239685649,0.011213264888533097,0.007257881311285986,0.005190025458844828,0.017166715068795347,0.00823138639873945,0.014490621515721698,0.0038984467232625873,0.010735574629297145,0.005758999129662554,0.005393824148283517,0.009068431574962697,0.01891651692358899,0.00550158228495924,0.003891151076742132,0.007287389694217173,0.01231258008639911,0.0072894246652144305,0.0038366548459241603,0.009717724215955497,0.005115676322972994,0.014142079941075325,0.01476578701547097,0.011306706480747252,0.005042731849265552,0.00649628660441849,0.043621203937928454,0.009084017434164626,0.008273552632015816,0.017562264587285173,0.028343415834766638,0.0138576017275522,0.007492841931594469,0.006509412314516758,0.007211087355963161,0.007133568074378939,0.018410813154978122,0.012444211432528534,0.007793899201230922,0.007424594123258133,0.007411788841837153,0.008845821810969833,0.006744612917369448,0.014151772090489578,0.00632212762474646,0.01126092660439435,0.012585767819949564,0.007519046981027032,0.00428523316109382,0.005975460566172866,0.005785129877643236,0.021211855921594754,0.006113875468711394,0.010644294929993543,0.0028669473281885917,0.008767245586946346,0.023437671061411765,0.006661170162110113,0.005715494086913702,0.0046491046328213615,0.005704834283420357,0.031209267873181658,0.006125774717152159,0.021572909019220453,0.006399258097049252,0.01587441277797371,0.010757004643666614,0.007960349153035841,0.010401436417311836,0.006508452254553906,0.02372956912333728,0.006078032425411036,0.013460947048846372,0.017758133073170167,0.004254497630139345,0.0053503392751745584,0.009718937876181326,0.003936099479253729,0.004366001168845281,0.012032092344977072,0.007351968641433292,0.00441058231530671,0.011725810669333593,0.004741336322740749,0.005956533063773398,0.0025891904329848766,0.0034449281520855675,0.007925852182329465,0.010402392933688047,0.006070395351000853,0.010463184991713217,0.02665260847385829
1,subgenre-theme,novela histórica,other,100,3gram_chars,tfidf,0,1,novela histórica,other,0.015411473742889798,0.006747914824766819,0.0024926551713526732,0.006176087757850604,0.010819265096644335,0.014288719446889152,0.010195862641227358,0.006773927250728866,0.003285190925469107,0.009960722721732332,0.007190000574204375,0.010658649469295069,0.027104958119493948,0.008991690153696656,0.009171127236557408,0.010198166154571937,0.007064215349558585,0.01629200643758404,0.0056172507944173364,0.0035371966695089707,0.013216038734634927,0.0046684590221751495,0.00389247149355792,0.00401633399849994,0.01156162518345304,0.01421330395179305,0.008199909779883883,0.0038066273963982085,0.008018507062656334,0.010005162260771543,0.015423318032695341,0.0036140063276913176,0.006848270442283637,0.003219028889352412,0.06116930575342661,0.010918036890161116,0.004306796466745167,0.013295584951230035,0.017703427033759767,0.00721019427568818,0.005874634974638125,0.004640872982827906,0.007611713196687262,0.008374968848371302,0.018593502211490424,0.009895806011746265,0.0054020261043827185,0.00456783675038833,0.0023039157390012284,0.009969583511677616,0.007442981661149213,0.008669982355452119,0.007960621973875892,0.005779012237276278,0.02263489052290498,0.011593283384003464,0.0037064724290844634,0.007177281535203596,0.0015978959603101055,0.017829345936950156,0.004912414876957268,0.004549514855334906,0.005410131446760872,0.007418972487245453,0.02224306985796966,0.007558265056809256,0.01171509967953733,0.00427987643992623,0.012728093927460249,0.02248486536734422,0.010917015556295604,0.009790344288729786,0.005307074487513819,0.013741618108335496,0.008211972596778474,0.009566054040185535,0.006009861795068683,0.0060634681740582615,0.01921250779352325,0.012229048296346778,0.018664460982679015,0.02720646778653306,0.008619380446385216,0.004037423184857327,0.010583282637816282,0.006125260458188595,0.0048892454820736505,0.0176596118981016,0.010804405609375315,0.005158953652992833,0.009933520817775566,0.0042016210371907765,0.011008148557979835,0.0018641972377529093,0.005314900988163269,0.009223489957418965,0.006741234040309518,0.003936625128380404,0.009071276674637266,0.03169710747648904
2,subgenre-theme,novela histórica,other,100,3gram_chars,tfidf,0,2,novela histórica,other,0.009008754934976958,0.005650711258098069,0.009240219228073204,0.004898136674275358,0.013071896896795944,0.00847451020605276,0.010886807614583464,0.007618604779437379,0.01220771562335807,0.012561805222171476,0.005784192693134063,0.004004143711326355,0.01327797723413903,0.010795090022060711,0.011688553543952231,0.006297558632427338,0.005451180350132367,0.009222224456307335,0.0034707664885933816,0.007721689843258398,0.009818490944590875,0.0022412501327105246,0.006587980915380658,0.0046118648055634495,0.02405476265390192,0.0071577304021439555,0.00616368282718233,0.008564805311654626,0.011047499286337234,0.014354614995728465,0.016579797234082656,0.006069468926177004,0.007724933129698416,0.004366676168167865,0.07678134471394121,0.004899018528900055,0.006795909715630687,0.024699782323642748,0.022436900616596152,0.005420075349390998,0.005341162238713004,0.00911698166284474,0.010122282674941245,0.005566833346989855,0.014385506651642854,0.006995376494809749,0.009281962448101427,0.006727695134354175,0.00714782959072221,0.010737815796611932,0.008241191331984761,0.014751303435380912,0.006972002907397138,0.0078036025172545645,0.01737234236885937,0.00751784644890269,0.0028296271958911513,0.008856886362841617,0.006404003241504838,0.020009888933183295,0.0045016897615966014,0.01066383075050057,0.0007713329598757852,0.006601789020442116,0.020013248611866156,0.010145968949634291,0.010754248177949186,0.008138344591368425,0.0055621660964177986,0.033459144159519345,0.003628645995978133,0.01310329838802215,0.004764204813111912,0.007203265051917308,0.006514859053684632,0.004601768169205014,0.005471884492223973,0.004061924664639624,0.01724405405486032,0.010108767755231712,0.017236037024102844,0.011935925561054416,0.003794133269279143,0.0048903266044301695,0.012096588757586837,0.003854666650734167,0.005345508211415478,0.012871742813005328,0.012681056591171726,0.008448022517754766,0.010278701496848657,0.004079906363690504,0.010780946971657615,0.007237408566415738,0.0022078716377160043,0.0054268112995892025,0.005746359665976225,0.006274962395278377,0.016897088011182164,0.022710230895558334
3,subgenre-theme,novela histórica,other,100,3gram_chars,tfidf,0,3,novela histórica,other,0.010558040865814532,0.005815893544850615,0.008738818721892035,0.007531253764914877,0.007347957266886723,0.008542279370891866,0.005444873088890897,0.004902281852797394,0.007662958844642715,0.012534607652451586,0.010530436674875918,0.0016119750321302662,0.02554474786080985,0.004222061388121442,0.017106233109408325,0.0032892802213560727,0.00829504419985238,0.008250816996274541,0.003129765236721263,0.00982281958003376,0.019583842869897908,0.0063614754302380476,0.004991832973205753,0.004207921433177334,0.012572244218309594,0.007154583563529177,0.012107860900386234,0.00628489050919317,0.007013168979906166,0.013374371600617099,0.014226646268353316,0.0072800594825648815,0.0064925501275472485,0.004416510418348526,0.04219627394233702,0.008342219586876833,0.010290921731259384,0.014525411377370625,0.01702844841418196,0.011442296051664915,0.004379062931379644,0.016105650252361475,0.009263508976987835,0.0062607517102429774,0.010881414129523495,0.011070329283260625,0.0041922772993721,0.00389241666280234,0.006101095979045793,0.014238579030696452,0.012352718161633795,0.01370059913800665,0.007627350535656093,0.009386099902081833,0.016749818019262758,0.006808003836520688,0.0037049389201163348,0.006733808213096572,0.005754207184782572,0.03224912869319532,0.006998817312110783,0.008154613681746158,0.003672620519649902,0.007130320692296635,0.008166315815117372,0.006393993899397123,0.015726965538332385,0.003034538797469276,0.009028258873138094,0.036488477389458665,0.0032035030387608434,0.012065564832769564,0.00554206460017535,0.012814885957049237,0.010207553567673082,0.007887217692196807,0.008960664654951822,0.00564629844458727,0.018956997725626087,0.015273666861661941,0.01159444174385271,0.030942342858806225,0.0034998010127745087,0.007927817625820795,0.012322664984179279,0.005937943571019482,0.008689157403040805,0.010866605899594962,0.009446101458469,0.005555728071621409,0.0065451856817153285,0.004768572598821349,0.009959472148536664,0.005606502393261475,0.0027103822164203984,0.009365577694437697,0.011330734831903035,0.004250052795642813,0.007804700846531097,0.023295440256774946
4,subgenre-theme,novela histórica,other,100,3gram_chars,tfidf,0,4,novela histórica,other,0.017288317565780264,0.010888590036026276,0.008470844607533336,0.004304319656882111,0.009686911428847927,0.009392373919315977,0.011769234805548458,0.005337024254598638,0.003789132733220663,0.010926038215402261,0.014733557143233189,0.002689666385362356,0.01572069508911137,0.010946069003588396,0.024643839896287677,0.007234923968622408,0.0070716497774056105,0.005886095195535061,0.003978450308534903,0.008203230207879615,0.016007112859622717,0.006968739141081012,0.006120969182356353,0.006139648646080379,0.01658225338080939,0.010300524713346955,0.007946090035488147,0.010008014154621457,0.0067653346746665375,0.021784954586407706,0.008176778938745069,0.006051080127595139,0.00724158457808971,0.005082086455310223,0.041160446209021186,0.010474419118222859,0.005954362352181633,0.019767557105922377,0.022468559879367803,0.004372895644409909,0.00650037219960687,0.00595961244522474,0.0035831159297684484,0.005530273701820771,0.01665605631872143,0.006407716841288932,0.00275141489114286,0.0018901064731430073,0.006093126400198778,0.003584136716029687,0.011472027703464194,0.012069846293212354,0.007597746503665656,0.007907956680893127,0.012356694059838668,0.005192156894457884,0.00234358328719993,0.006772299943023366,0.003787902071959037,0.027309438270801092,0.00776943546451989,0.006077470862506414,0.004504187974163999,0.011996937635717528,0.0181614493936313,0.00953556555772535,0.017419143141595345,0.004035774858567908,0.0081513233294791,0.021615902946633216,0.0046884396294467725,0.01700285625425642,0.008405894563965928,0.02110317429895468,0.008416128795983248,0.010648190157768507,0.00513367932893652,0.006779977522153245,0.021014173245195257,0.008406441395493626,0.01178760519014829,0.018445521978741438,0.007535789599787425,0.0059913142002253296,0.007702127421534521,0.007504799061438413,0.0052106332633302275,0.013412585418288993,0.01418926816709671,0.011684736629354266,0.005891692066388964,0.0046226061872068,0.012119806361763241,0.006291796197096387,0.0028373215492786307,0.008157625518299691,0.010920164843698534,0.004500680057922022,0.012423311414134212,0.019804508910047744
5,subgenre-theme,novela histórica,other,100,3gram_chars,tfidf,0,5,novela histórica,other,0.022156284516413476,0.008107549445596893,0.005079092336184949,0.00341444664517591,0.007436493467232976,0.009028947674967917,0.009381402554798792,0.007944662802368174,0.0063313149269237055,0.01285201022127309,0.011017205559680695,0.002572106292314416,0.02771864980900464,0.012893250484145602,0.012535364989712243,0.005120183381958859,0.011954829621386892,0.009718072331552956,0.004485789040565088,0.0047198777196208715,0.015068688417656734,0.00705707188572268,0.002593269628092548,0.007200250425074035,0.028945903514212567,0.009137907774816729,0.0046465154238241055,0.006567547682006029,0.0024972233385065824,0.015121739110707647,0.011515663878089532,0.007510656224316886,0.006843952089069959,0.0037487861500843066,0.05050839311788955,0.00652266627567026,0.0048082455719227184,0.01568703899799996,0.021261618446963657,0.006759689405075836,0.0027990280175870367,0.00690456209110505,0.00808210712910544,0.00773197942643136,0.012871738229613502,0.004852282126475142,0.0027087039094752614,0.004134243654580335,0.009912029194861872,0.005901672662908503,0.012965443989958261,0.021594221126181246,0.010595045848897167,0.009185390924800087,0.0248398578822019,0.011504418431054021,0.002744323597376354,0.006339481728292962,0.0023737986881583397,0.015584235916748733,0.005887613014096258,0.004277493892297199,0.0025615116940293377,0.007263593863593798,0.009649992192433383,0.0066447632781027974,0.007083985014742473,0.005666592162286491,0.006394773735225029,0.04481710219977714,0.006275014335498503,0.014246707322797578,0.005328813604846493,0.0120993933733798,0.01716027358249437,0.0121863231936631,0.006008614749193117,0.005967856979388757,0.015980270992964004,0.0046429780103503515,0.02277830840829095,0.013013176184247617,0.005778813545168096,0.0046357531598659775,0.012207260424369443,0.005319932368437188,0.00690026182041611,0.0061163494119889925,0.012345971264968265,0.0073123707644807455,0.005546335909415449,0.0037987610370165104,0.008064433042785975,0.003972119515620845,0.0024467534069436124,0.0074243738398880165,0.008490388941922451,0.006537424425493364,0.007957686927480364,0.037114932655647005
6,subgenre-theme,novela histórica,other,100,3gram_chars,tfidf,0,6,novela histórica,other,0.011884634892772443,0.00954328534868066,0.003882018897974809,0.006430555678069911,0.005177948506776189,0.007379421047373161,0.010529832362108136,0.00481171960470108,0.012805953948647081,0.009967199569868617,0.011883855230233099,0.0048684148150341475,0.017239766811566068,0.011688162340958883,0.019066583793122455,0.005654390127563833,0.005192373585624344,0.008748352757694203,0.0027106704031443773,0.0059249202339530785,0.020291683422036688,0.0032956097377097155,0.009562908689167477,0.005140331617049829,0.009647008102528581,0.004187220287450909,0.012041633074269286,0.008697607250058269,0.0054342429277654605,0.016113230881071906,0.008531327351255504,0.011265203741498229,0.009385954852122673,0.005234682442131964,0.038805809808872875,0.006981101895763192,0.004286510029863748,0.01594688996685326,0.01751969734808773,0.00953668645325797,0.0030756377601157537,0.006190383021788388,0.006262469573188263,0.007552994573377112,0.012261885048489112,0.010559197189011292,0.008204959072585035,0.005323432300219607,0.01222980243486414,0.007343135479433116,0.007851347192758894,0.018514705684103745,0.006496554766600745,0.005554088247486634,0.01846441388869348,0.009025018318179383,0.0026844209761532917,0.012237415391990773,0.0037149575861438267,0.018871592420098858,0.0074693274598615226,0.00957602160219466,0.00586550363433806,0.004304630676238874,0.010454934992198382,0.005938502692217102,0.01100869457374234,0.0021899955909034916,0.0036752408164970564,0.03521393681656994,0.002731773403607636,0.019651562948368156,0.007693061845691237,0.024637128968996672,0.013994744695272909,0.011798795629181949,0.0031705736869330164,0.004953951456468004,0.014661056121165155,0.005907818480563685,0.006319286933727301,0.026930921755751354,0.006405113447251289,0.006253788981080427,0.009357160215145006,0.007143143328498163,0.007027575067997147,0.014523817155616096,0.013569081698369498,0.004930191464907077,0.006829747721147297,0.003745727259274878,0.012267917152780718,0.006817655316248846,0.008483753946472576,0.012535423869467184,0.008655719536522192,0.006863043642865958,0.0052057361737390916,0.041524128482164795
7,subgenre-theme,novela histórica,other,100,3gram_chars,tfidf,0,7,novela histórica,other,0.009666799113902832,0.007433440935923299,0.004291592746185456,0.0063851224541333325,0.013246909336282727,0.012572372801349293,0.010496936635415042,0.00397745595001818,0.00842883629031796,0.00962233417480635,0.012276871973913712,0.003377457768603199,0.023893451237765144,0.013599069659875881,0.010159453071020666,0.007116169264906748,0.00678705414264797,0.00682851250471097,0.0023486020204680023,0.006289304854216699,0.01595770710553801,0.004029399883157336,0.00619817510297711,0.006024478697043655,0.0200208494616739,0.009218855680370388,0.012139887947177372,0.007414981668837725,0.008781990565054996,0.01316744100353311,0.023689617451945123,0.01630778221611872,0.008269962963677031,0.006207604927703575,0.039789700499116676,0.0069673779779091055,0.006473829878511634,0.014581395067419492,0.016771332991545842,0.005345520866832719,0.007303638600451069,0.004873717607285823,0.006513504517854213,0.006503307825991088,0.02003604966042917,0.008175007774681288,0.006308101734115051,0.006139987308441478,0.00868200774283293,0.008728048181069026,0.0055975675648395696,0.01497410208880645,0.009188291877042879,0.006344705134166558,0.01900238403655035,0.007747030356415101,0.003367896920303354,0.0087795865287306,0.0019817350033737853,0.020588353093891357,0.007421894691755948,0.008929692908238814,0.005207192641932044,0.004744593500790794,0.011627737178168698,0.004369077100304409,0.010120352963862784,0.006524236852519824,0.0064635607636644036,0.02903785224544368,0.006932865520132682,0.014926649944846698,0.00770084409376826,0.014856080128871562,0.015645353686917725,0.014961146913846018,0.002690566416337795,0.006466561567769318,0.011432186357449492,0.004217706843508562,0.01425202630825838,0.019299044717051784,0.005152701045834528,0.010998850901528492,0.00826698276460797,0.006161277143294724,0.009807902334731429,0.008366082928239461,0.008193458665080902,0.0025344602933646044,0.005962096239433374,0.006456793936861472,0.010116929826534641,0.006514445447459528,0.0022900442552573528,0.006009913407015328,0.007920674098084191,0.00935178450916022,0.009310392536426194,0.041767323871768
8,subgenre-theme,novela histórica,other,100,3gram_chars,tfidf,0,8,novela histórica,other,0.01194852566897335,0.008180922774057828,0.003929755563323428,0.007562202011251523,0.008977694571110644,0.00919498384743891,0.008282544033598307,0.006345690638793525,0.009069025595618395,0.008994337086643399,0.007287076196413258,0.0057022027010027185,0.027280582161000964,0.012696612438979717,0.014361108608801288,0.007615879804217812,0.0026019736391711453,0.005014232599399879,0.005011224859338113,0.004446829426393835,0.020484452460722787,0.00929222064119709,0.013522770444866692,0.004333059973902214,0.01462490600889395,0.010744364349372721,0.004608839790714377,0.012218488536827698,0.004178856075868596,0.010573431272921485,0.013845938097127227,0.006694871503843574,0.005158443709118857,0.003677057944620924,0.04197000297142364,0.009913985915798104,0.005668237091003811,0.01772243641818822,0.01144037895047086,0.00833316166062904,0.004904319099573364,0.0022218971214754877,0.009495457185163812,0.004036381743268237,0.011298064625705677,0.014397324174391747,0.003246385443423291,0.0027537863671295497,0.004938023385721309,0.006347532728360783,0.005900635051381156,0.009237667793347407,0.006616503471579405,0.002161995593280238,0.016591433709131142,0.007811669693625279,0.00603938498584797,0.003207088635722392,0.005179721760501521,0.02502258152630453,0.004673128161983115,0.010647211465164097,0.006648346582622144,0.008420189380847673,0.012778792008373,0.008067111013523693,0.014052202497252999,0.004844703791391519,0.00356231368760868,0.03246153981586251,0.005686104004792213,0.017230155841864363,0.005673447486248454,0.013115242306940854,0.016062554601712617,0.013146674872999942,0.0041299413863210045,0.008352412798810325,0.022222461854325304,0.003769508289031751,0.008250488190208832,0.033879166208303405,0.006168388114726885,0.005523836743477888,0.007547463431236032,0.006375686499017671,0.009255175124868833,0.019971265786342726,0.011483850781969538,0.012303381578507758,0.0080773939447611,0.005022724701144649,0.011324305698556834,0.007716109789179712,0.0029352032964164543,0.007627277649570484,0.014793472973669399,0.006724561201788802,0.007888607880968672,0.03667043641963388
9,subgenre-theme,novela histórica,other,100,3gram_chars,tfidf,0,9,novela histórica,other,0.00997071325404566,0.0061442588896966485,0.00409074908325919,0.006082621605787491,0.008879106076258267,0.010082811485345691,0.0072526646993121315,0.0013410129215126975,0.004963177624492875,0.012926154765453309,0.008166679274413712,0.0045508215201449835,0.018479865389360015,0.00976493998674646,0.013899155086748386,0.004573992627787563,0.010837758564736177,0.0063334264679971095,0.006746068576211678,0.0055632645024553395,0.01425336524599544,0.005769330672429593,0.007726588963089352,0.007023116646678676,0.013316255895638169,0.006481443313598161,0.0069340738490516534,0.0032755959776336156,0.004458612234218408,0.01966710713265386,0.01607920298110209,0.005448089487686689,0.007437834071358886,0.008666344157530427,0.052230728957532,0.009065279860076991,0.00639711718802125,0.01640034171483208,0.013085113422244752,0.010334630275288302,0.005892929988046217,0.007541354213119302,0.00713478266244527,0.0040851675814708105,0.013387669482114563,0.008120804907566793,0.0043671080191436664,0.0055348856915957935,0.009153467665062968,0.005691674701782041,0.008852534760442947,0.011166479367411868,0.009655759138244244,0.00558175609032177,0.017259220740951885,0.011353529237894368,0.004016138390918589,0.007895026795075538,0.004631530703131114,0.018076694478786976,0.003016551343556349,0.00764298695481466,0.0035255498440304243,0.015010246986628678,0.0139407435141367,0.00428651690715043,0.011528443892043432,0.004908842909188951,0.0063029153211449345,0.03117859912166382,0.0033882767309909786,0.017384412274663086,0.00724388190650238,0.014708551169350685,0.017451608219529884,0.013068695583231059,0.006079058784611372,0.004003194332253771,0.019595440248513125,0.010625248615612842,0.008361678816759782,0.027843781787593943,0.0045107612527374675,0.0040544788379538645,0.011072645498573308,0.00494635883903513,0.006073059747257594,0.023156338646682838,0.007866010134077067,0.015556274054537772,0.010562783235607227,0.008173781625403666,0.010772981202465549,0.002681164734121682,0.004459799409221947,0.008924764432921981,0.016978435133206286,0.003797992901437314,0.009695132562001555,0.03152408342483377
