,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl, a el, a la, aque, como, con , cont, de a, de e, de l, de s, de u, el a, el c, el m, el p, el s, en e, en l, entr, era , esta, habí, la c, la m, la p, las , los , más , para, pero, por , que , sin , sus , todo, una ,", que",a con,a de ,a el ,a en ,a la ,a que,aban ,abía ,ación,ament,ando ,aquel,as de,ción ,como ,de el,de la,de lo,de su,do de,e con,e de ,e el ,e hab,e la ,e las,e los,e que,e se ,e su ,en el,en la,encia,endo ,ente ,es de,había,iendo,mente,n de ,n el ,n la ,n que,o con,o de ,o el ,o en ,o la ,o que,o se ,os de,para ,pero ,que e,que l,que n,que s,r de ,r la ,r se ,s de ,s que,ue se
0,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,0,novela histórica,other,2.357461136646256,-1.550602209741485,0.6779395868751923,-1.5815281181590013,-0.8266536436609542,-0.15364792213521739,2.771693156748059,-2.2873109417410573,0.833701191135817,0.9360968940168837,5.409089163350872,-3.2388933391417885,-4.882940122340376,-0.08203679302654177,4.902574889756357,-0.8564387490591194,4.934942857757676,3.6164074394783086,-3.951203335218233,-1.036979252622339,1.581702076490206,1.7873714316968048,2.0218353940081073,7.519388797851892,0.19212268864131854,2.9372591409132998,-0.05668525233087163,-1.2152409939396822,-3.0175858980355077,5.999048273547865,-2.684421014275319,-1.3289188935923768,-7.106987757254067,2.5190359841624366,-3.1289439395494156,3.9148004505934466,5.775028751010539,-2.7383930462672765,-0.3277021647004599,-1.8363550890752416,2.948383200017287,1.4744553191556307,0.30020324193860404,-0.6660995533716441,1.8797813443011453,2.9550147814441345,-2.5048192173350827,1.5230048281302728,0.6435058282454595,2.3431452853104844,1.2298016094039461,-0.65324598101276,-3.113578250741824,-2.961723172785053,-0.5579318920008918,-2.480079632207727,-0.011798861984923636,-0.8056378582703125,-4.4200587518681225,-1.1580768219420943,-7.435889327139115,-5.701489617115987,4.609914384989945,-0.45412791795931184,4.717871249299705,-4.019187187913223,-5.2691744104358325,1.8753187065942658,-0.40610144731240627,2.5820727922802593,-7.8321024352078785,1.343385136634252,-2.500837458742968,1.5386539263549468,-0.2568632869303209,7.960281683358749,-1.6649577324660996,-4.8095195464909715,-1.935160740459609,0.6366844038553054,6.371539042908115,-2.8745171650995083,-2.6358308201032337,-3.936005019662924,0.9351501291771909,2.9394577118290037,2.739818914260632,1.1036772235322019,0.0998712398501258,-6.856051482388772,2.330409393486912,9.363617775207532,1.470472100138842,0.8593734836141707,-3.2244597487482762,7.140743549629302,1.1404543197345505,4.5527524636669945,-0.9012522770414648,1.4375674733607582
1,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,1,novela histórica,other,0.811665926567513,1.9039718633003408,1.4586488613391544,0.10130371754625322,0.7038871578066432,1.177212305634347,0.1756430063806702,-0.35871583592436096,-0.6867121779336745,2.1955191492060138,2.6742982494586585,0.7666822697996252,-3.858045453837363,-0.3171572095840163,8.386039729378398,2.366576924916192,1.9807168923485508,-0.23337696676619757,-1.6958693908953792,-1.5276985695540057,4.489289247186078,0.7684155606614563,1.383383735151721,6.543399519364733,-0.8171309612761142,3.389615962042874,-3.1834015545304144,0.05903587064081428,-2.2521237746723193,1.7759889294321463,-0.550778601816857,6.217248937900877e-14,-2.7301990485220418,3.3898704402361295,-4.78934546837665,1.7674688724674805,3.1956926824777527,-2.884509871601298,-0.2921723864380015,-5.31665351369671,-0.27152707559142897,-0.7660790251241605,2.913451136562615,0.9757411032655274,2.5008276095581903,1.4320203457019902,-2.415463920099916,3.056534168531507,1.33212191451095,3.755058631689045,3.998421091601407,0.8670903418467524,-1.1236086637541431,-1.7369307072991838,-0.9017465897336017,0.081172482012831,-0.6903637991936575,1.713780361025914,-0.2970950360048592,-1.7029377369863457,-5.482923154144491,-6.731334366140372,4.868468339309305,-1.8781667619443505,1.4670215954767496,-3.8271029956281835,-5.793991451686261,0.8129515785970787,-2.3626863262536677,1.883604059391699,-4.118342827183809,-0.7699865540696336,-0.6511519130141119,0.8396304929510309,-1.3311987558192855,5.422791209357609,-1.7510280949073556,-2.5514057671471417,-2.414051626637864,0.5344614531459237,2.4097213582481656,-0.9506154341805786,-1.3713584966745014,0.18932556112018428,-1.6288181540418343,1.6951110457771517,-2.1567271189701502,-1.7096360087851554,-1.7261234428360046,-3.7600342230784287,-0.49545423979971126,6.51454787527387,1.1779549952780943,-0.29036073901376547,-0.515385697550899,4.490345130463625,3.11167465105009,1.15403038813146,0.003585174321767859,1.5661699056798914
2,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,2,novela histórica,other,1.9647930529367303,-0.8242724728254203,0.9320507916400693,-1.4944915753709083,-0.3908318563051618,-0.5478638076113033,1.909825818238151,-0.7874788037854181,-0.3050664869908548,0.7653640513861784,3.3827077491372073,-3.1885654471173552,-2.368823991424757,0.9516674087499721,4.8059897753388,-2.0601260795662224,5.041568826374378,3.0355745817662596,-1.639092237473316,0.9939393791810631,-1.303385438906536,0.939467136333109,0.6298944918629964,6.59982913078734,0.9137278826766911,2.406293081142521,0.0059716879791814614,2.579614024922118,-3.2906806062112453,1.9777567015287865,-4.649084185602839,1.3749914397755894,-5.040807975579972,4.718273680199485,-1.1221442759661295,3.9041414310415927,5.35351035365801,2.8538396101217285,-2.7146474088257033,-4.635899234562333,1.3512874475606471,3.536806802643066,4.030843359524573,-1.3008569689803542,-0.6006507374512147,4.240838671590777,-4.093049592949838,0.1809008816005552,0.9637941695822745,2.308473962460579,1.409724036667086,-0.22864352201585214,-0.702883973722601,-3.1399258058810244,-0.2931541596705979,-2.9104247081427714,-0.5783628490184161,0.1541045184652572,-3.5509416552035225,-1.0129108525657884,-2.7755472931617193,-8.934959408974969,6.428364220696647,-1.9289847229470527,3.136517683332404,-0.8909932924401647,-4.953766764284141,1.9052923007256484,2.1741931208927103,-0.2228103486651177,-6.1929019678436585,5.493797659453155,-5.421584933592213,0.8393739422083571,-1.3089572838947203,3.570245065853784,-3.5383153609495466,-3.7537882122068025,-2.3980723863967484,-0.7778270835044125,5.163789624901432,-2.873105274926238,-0.3651288004302871,-2.2337244491726143,0.2961176720619286,1.3233144213477654,-0.4772216723885756,4.057599216687564,-0.6135242681366531,-4.193396203207068,2.3885431764629206,8.69354503635295,2.9388079627898183,-2.2166257713340323,-3.6683616613449996,5.0972654653456155,1.5314718627064199,3.8945277836015517,-2.9642949090025716,0.19798483756704255
3,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,3,novela histórica,other,-1.3970401236503953,-0.7423081224796526,0.4307671743472099,-0.6572958425394759,-1.8248737560331953,-1.3258214402870099,5.055927719718747,0.3442118731610293,2.105323432217329,1.238018132008996,2.1590277039087127,-3.244656912997886,-4.426580912947475,2.07004694400071,6.361773875933281,1.6049870335891914,4.494953270827084,1.6516611992185553,-2.858841984587073,1.5070659765869898,2.039197504849472,-0.05637174162651348,0.8831461773433311,7.139006470863659,0.739895667772382,-0.43040093547866043,-1.851393925229626,-0.9543569222820487,-1.1973059231932588,4.587859242477062,-1.5790548383738088,-1.6885930773295854,-4.4372198934323155,-1.1334058926897157,-3.6897502860441023,5.370006322711962,5.833845018885846,0.67622860621813,-2.1073940168475325,-4.411497336094705,2.2345089751155776,1.4148417469413133,1.4292889694689421,2.3622159712922937,2.3900552502841528,0.21636626197794762,-3.871478359500168,2.0257842093579264,0.40956435020453696,5.455001594276981,-0.6642483700027491,-0.20427536540718627,-1.579046930051966,-1.127831936604764,-2.2805683731826214,-1.6896522050578309,0.8674988634114946,1.348203804143692,-8.823756188077095,-3.3411837371427353,-6.107463855674265,-5.150154123336225,2.501578587325433,-1.075801165853079,0.9739866497726908,-5.997189223764586,-5.055284376836912,4.771432807279879,-1.4751212244304082,2.73325767116025,-8.84398967979246,4.96761405098648,-3.849723324309327,-0.10667974461610541,0.8739320733749576,4.7847561487087304,0.5003158880598697,-2.0218516122202406,-0.4590520619021081,0.1855628135190237,6.919970113634889,-3.794185438134585,-3.0767267308057065,-3.4620721395548575,-0.9548130744645515,4.545288286736209,1.5483338513587857,3.2617657705957654,-0.8555595169508301,-7.109264633716947,-0.2855202420168297,8.703397858963541,0.6713975733646294,-0.29212622945428635,-1.5664969324815168,4.309095416907137,1.7492270658581361,5.148065309816921,-2.5572057662806174,3.7724588498870446
4,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,4,novela histórica,other,3.701065230803012,-1.7220537937160205,-0.34422480991134385,0.6297392622192177,-1.472055350505722,-2.0368420707087793,2.3957645100826617,-0.6294799861630471,2.21049619021189,2.3051086713526177,0.37246185770884677,-1.5879044176679673,-4.184848085821075,-0.22419098585743447,6.573353431207311,1.3351150583448754,2.902397238928874,0.41880616690331957,-1.99317771485662,0.6671956383541269,0.8741809873980533,1.4430199044667293,2.0317900178950503,7.189653060796892,-1.4351743533236412,2.5737938867756864,-3.5065582708199203,-1.3064704547954595,-3.8766663847362564,4.172603727766004,1.0075531049050792,-0.023968101619266102,-4.701427969127119,1.6222185431689884,-3.180691369845072,6.460492462788078,4.494870056114996,1.380766787010507,0.9917730570054577,-4.012852062153127,3.2595572386716247,4.339773289620228,1.98257916118899,-2.9785240969978606,2.5326315565648194,-2.7131949612012938,-2.4536805892085622,-2.830995311083942,-0.6094944498424928,4.472066551564252,4.957469248734862,0.5383068882777726,-1.7969247307366933,-2.9386830728023723,3.3158681949161615,-1.4274646369463726,0.8802018252316228,1.2582268653581723,-3.888222557520493,-3.435451097980561,-6.546041656125762,-8.176971452540457,6.287104928306081,-1.8037653833875433,2.3735101017797433,-2.422376457256428,-4.445911252283858,6.222139899300852,-1.1382485401847167,0.7185039745967952,-8.169342822367526,3.6089801083315285,-3.2814446431683426,1.3250268464558252,1.5874941830591658,4.679848537419266,-3.885424980331509,-4.524350535509618,-2.0105804132631633,1.3145696849679278,3.4942348548276083,-6.505758548900316,-1.9110213226181112,-7.900563733389835,0.06504399233887687,2.4126448263128193,4.947287582836367,1.7062242036444468,-2.4617774683735623,-3.029837713187631,0.15144194143910217,8.117417169311386,1.6482798397422056,-2.128813225615212,-2.991243016100979,5.661377226408852,2.7772136236529916,2.254236149688026,0.5340984607025414,1.1678724768480364
5,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,5,novela histórica,other,0.5282866484765982,-1.6384122140534316,0.4718949348779553,-0.9151303601498384,0.9406922667501139,-1.950845245580501,1.45521818885857,0.6757593991176343,1.4980034880122002,1.6585292468409634,6.905438665021606,-0.4029781276897957,-4.225355227435237,1.2425079943286708,6.195195376520008,3.9644974453844632,4.4637867412314485,1.6118435132048923,-1.694474157350804,1.720103971719812,1.0388948561947124,0.8112851677229536,0.6858592477112495,7.559387776949178,0.44158993992677154,1.203069733208074,-2.504888280023181,-1.8184182598220282,-2.5367957608250222,4.159740204488227,-0.2581440312618515,-1.0241482436032356,-5.109267544081597,0.36649949903524615,-2.0005739620733873,6.417297654781795,6.1124489656670224,-2.3942270568334063,-4.611338736016338,-6.194760499857914,2.510201812271392,4.482190351398877,1.0289056799304888,-1.8981699269648011,3.1152759431834482,0.11187817284169022,-5.9036502510106885,-0.33212620963719175,0.19490596160423834,4.149022100044824,1.2423572545020862,-0.0898381493054412,-4.074872495678104,-3.087225936786794,-0.580618667742236,-4.1208880087605575,0.7674902667349741,0.03584477701966016,-5.3260339867765545,-4.624511335662909,-7.278498811624896,-7.097639861784769,4.872637151433738,-1.7375961271423765,2.9480670846219823,-2.8388859524674466,-6.449456194987535,2.925844699248813,-0.8019024590902912,4.436326196113907,-9.311404207455336,4.136133147303816,-2.40695041017419,0.6065067713168268,1.3788696616270215,7.879642499773862,-3.4467975918318707,-7.334420001241545,-1.2593566440186166,0.1125126972047461,4.74164940257983,-5.9754512355214615,-0.017300195505736582,-4.793653242425462,1.1307744876929533,1.327124747320667,2.2239412163811405,5.4830778268995015,-0.4007204285760757,-6.24788467365706,0.7413205021275999,9.830314014624292,1.5745621501833504,-2.276123051233906,-1.1620653141069397,7.2320575917752805,3.2948474755800987,5.75601929762945,-1.8828612652634327,1.9760155961925285
6,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,6,novela histórica,other,-2.2799479063314783,-0.05083400392294113,1.0437387654499863,-2.1139918123474972,-1.2922188404398964,-2.2721013895558517,0.6703299530466511,1.4455350478657172,0.2748525240602868,2.6359809395208966,2.474676885427752,-0.9140882939927613,-4.184917223033278,2.591466189424827,7.790748293827148,3.689129757809215,4.543327601469764,1.4258519500801912,-0.4370639165767223,-0.6603002898776484,1.1978677990241815,2.360068015746535,0.6237314096565116,3.0379429459474734,2.683872858877262,-0.25848547673209454,-0.7324123905932991,0.6200155464317421,-0.8530453733591887,5.999617659953465,0.3112650719808734,-1.2317250016326895,-4.34300717003709,0.2713900199032544,-1.9526057107096317,5.734520567383914,7.09872555080398,-0.5428699091979299,-1.2986054455461211,-6.711486262641253,1.9594668122238676,4.693848830502555,2.7237394171385603,-2.5206020784512306,3.95655242545121,-0.5005162897018529,-3.1460324498154346,3.4253749647816534,0.9032603035146392,4.844296578306941,0.2701444030283353,-1.9290964542797484,-2.2896358759137394,-2.383274981162451,-0.35319296928699373,-0.9911049185836722,2.220129542686628,1.9456601341582402,-3.8720067169467747,-2.248853237192839,-9.442829292852386,-8.051756012633987,1.0504147439155025,-1.1935820942778088,4.123075085258721,-3.343230524632613,-3.9356983372173424,3.571804218438289,-2.4525439177655723,4.43189338438069,-5.829520282039351,-1.4704985345130739,-2.5214016640434025,2.1229032904072014,-0.5293194332274931,6.237677279888799,-2.7688446064317853,-1.6564561768520356,-1.525763602481124,2.186393213926392,3.4649843941736567,-5.202116387548182,-1.7239247519168268,-3.385157633763476,-1.3139482338935586,0.450043544417877,1.918957292179587,5.078693905494257,-1.7617200275013687,-7.253140948282448,2.550008996392794,6.6138422750789765,3.021798995017349,-0.2110059951390646,-3.752647118207477,5.308813417045979,0.08828563113161358,4.248129145268795,-0.5712832718748828,1.5016800299759971
7,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,7,novela histórica,other,-0.33032965641514905,0.0881710966799617,-0.5205557738968121,-1.3116337628510304,1.200756023592904,-1.59494125658026,3.0465679781545933,-1.0918106807168242,0.2882139146987687,-1.143026284135866,3.349768496461249,-5.34622528423289,-2.0227817653652735,1.2479868082057322,3.2857055643349553,2.428811043460356,1.9003362594314592,0.11147853488203247,-1.6859784399945275,1.4046207517813523,0.07894537072657049,1.11470446938286,-0.4709184057686737,6.924190963439197,2.679221542317766,2.5506541126572815,-1.0601185937091924,-2.6432362979535062,-2.8844010218353953,-0.28160794293461444,0.7971003228513787,1.673225706436121,-2.085615577769523,4.7369991071076125,-0.9546870772012388,5.26999620833367,3.0424468591850222,0.6147572125931937,0.9413510726198606,-4.811424121235613,5.417024579308186,3.1442702635332376,-1.5650677978721435,-1.264433301267597,1.141184804970207,2.3391783573560243,-3.9001669318062033,1.6997293206810928,-0.42378792246914027,5.459402896638784,-0.47681149444188425,-1.1763361058663342,-1.5644195498526947,-1.5787239865127263,0.8945370516638428,-2.891783825631098,0.12120209484697055,3.1954881653496097,0.10082955208941347,-2.2011493140703617,-1.6123691476563167,-6.302385631248566,4.523270379911775,-1.30850248264457,4.660296537569782,-1.6338005506881887,-3.5630592866023987,1.8217734701353054,-0.8047993635451451,1.0652208557189553,-5.533110589970256,3.236011029498681,-2.3572330511638997,0.9008749084817548,-1.2709902673291515,3.3523561348042206,-3.760782075243707,-1.9572159276902317,-2.230629262658049,-2.162628666863017,2.3750656525823852,-1.72787142179786,-2.569257493943803,-3.684425182446104,-1.1145030137811656,-0.4334348500359504,2.373788156663034,-1.802585851683348,-0.013599091223850057,-4.7862703192367135,1.5836329704858765,5.360476514706693,2.91938406633062,1.5614982276414586,-1.4211113086703988,3.23583996429302,-1.0729328400844607,1.6429814850136673,-1.3593712811463794,1.6049831701734514
8,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,8,novela histórica,other,1.6854172921430912,-0.3011342722157524,0.15047065653318903,-0.996393601237977,2.987594345533995,-1.4571997234580447,5.732715011432466,-1.739486495522454,0.11499941750409359,3.878293479065214,1.8824601364347204,-0.7657967760842945,-2.789835153470766,1.9873205584547302,9.043213795324085,2.1633329710716453,6.924283457834529,0.4340170555147611,-1.629738306957754,0.5718982317011168,1.7745292303874294,0.7048325157538091,1.6742855277056061,4.4146184958788135,-2.544764354010832,4.942037808747285,-2.2567258331614415,-0.6626936702554858,-3.8209785773419447,2.2491442798357695,-1.792546761000402,-0.2814015084907435,-3.785771968626462,-0.5853466678202155,-3.2927628040047656,3.840120905200647,4.9491229853198995,1.4502642155925818,0.7527362634322627,-4.433778559583242,3.013161419434811,0.9804906330825904,1.4857862070106211,-2.6339050793643093,3.679316521611282,-0.8255958961804277,-4.485843350728432,-1.4192549034572097,0.056360239007362756,2.724576175499725,3.857949974321148,-0.9185435086147593,-5.879455021803521,-5.122985715726155,3.178031607043281,0.03796709933848241,1.192036717361827,-1.5411527397954856,-3.0640453348864343,-4.664059906709052,-5.872870183045935,-6.409029454942104,5.093410816406271,-1.0353103727149788,3.980545616043969,-1.6695062248377344,-4.663627305304534,5.6973733446550465,-2.0064646012799545,1.8434647497530068,-7.201238986806549,-0.07700536620727938,-1.6911275593898019,0.6651418613538018,2.2005114391802953,5.867682073906863,-2.4259020650136778,-5.532581895019814,1.3729712011237103,1.672895055848734,1.9302098141561685,-5.757134152123182,-4.253717796213628,-2.5615565883053018,-2.200036431979032,1.1081535441580197,1.1478375993595715,2.9666563325023585,-0.4181398062148838,-3.1916552772149194,2.214447538171341,4.347470309990702,3.0016020571302438,-4.846755548240839,-1.2301538656690485,4.098978491639255,1.647837169030214,2.595817449282719,-2.452654220991004,-0.06693730506067297
9,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,9,novela histórica,other,2.460083844340069,0.33173005165743774,0.17467472576321086,-0.05384439844061717,-1.9158346537121744,-2.377815094541539,4.121321495364963,0.6210240876193538,2.514962182712644,2.4227597405845245,3.7450202741707415,-3.6397569775547396,-3.477426289433133,2.8850722598901015,7.523199787447631,3.6727251482841368,5.011533709096778,-0.6027350916994969,-0.5282033689790069,0.9252492825218326,1.142964286317536,1.336727661766922,0.9348562666705753,8.649294094426399,-0.4505093892087402,2.502080438401638,-2.2178805859964754,-0.7757135537910642,-3.220497565424786,2.898132268368421,-0.4708285704589379,0.7691826631469496,-6.81947158608601,-0.04370644928855327,-2.220788066663104,5.521809362670872,5.592820869141107,0.7947093700744539,-2.0001275893528963,-5.095003096575077,1.0402955591205512,1.879128048657769,0.301119125046867,-2.1393346770827577,2.317586547843611,1.7706878042584684,-4.388460365272309,-0.5681228135671432,-0.1687590729806132,4.755644042494623,3.462805860891045,0.5756514689361865,-3.753792303038793,-0.6233433291472643,-0.007250448433307355,-2.432993764133517,1.7168003676110644,-0.527327913713787,-6.2814312014183,-3.0341482100134556,-6.928250119529771,-7.210180433127924,6.291586609939166,-2.874954291572802,3.2348391722159135,-1.5603325283518004,-6.7380711596672995,3.321403035305181,1.453308008941118,4.25016957459237,-6.8438200410066585,2.1770582241487872,-6.673587580372967,1.1406392851742169,-0.581196755966964,7.721183233348505,-2.5305886216804616,-6.48519090458359,-0.34451952036346256,0.7470122076056356,5.742272229456816,-6.234033661780778,-3.501924271541398,-5.1302452746326,1.347092179414176,0.6981857175322688,3.244625711979502,2.8057186519457815,-0.588069387900731,-3.214650862003886,0.16041759285215562,9.036105088927656,2.3620400778056236,-1.1259718615380194,-1.3563540167435875,2.4777680604769827,3.093733099087288,2.9709197277739463,-1.5226600880507064,0.39730843034088537
