,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,cv_call
0,subgenre-theme,novela histórica,other,60,2500,0,0,0.00811123235164785,0.09154434911701848,0.006891228700881227,0.014219907999750913,0.032437328249126166,0.014277152596505237,0.02392699273531974,0.010410664686793766,0.00665037143498427,0.0043003664142708675,0.008496564213022048,0.016600388091621118,0.00793108421087073,0.00844521420638637,0.0049510845269333924,0.009421007780191412,0.005094270868586161,0.008390946485793863,0.003064173165766435,0.008173778972658122,0.059376734729100565,0.013901093635709322,0.008214812360886784,0.0269056110868604,0.009710436635845143,0.00976407143431263,0.007937238586168573,0.020390837492980058,0.011353803080003791,0.011149384590964284,0.012568164757041972,0.06041424196338858,0.009976204324552113,0.01965176766440331,0.03732446723540216,0.018876166284190782,0.06389779862800157,0.007706750432636489,0.006248941684282446,0.007830669577145415,0.012212213274380044,0.0187175066194479,0.00988541538529283,0.007856456303487904,0.007330470386478798,0.008859756965847402,0.014637876589790606,0.010011427010416293,0.01921244282606319,0.01204162607316619,0.008644004667292435,0.023667957044731288,0.02228781705066025,0.012441076156419328,0.0047422540184433966,0.010616243105478096,0.006789041322585921,0.051926640906733545,0.008444151251723677,0.013138320049556177,0.0
1,subgenre-theme,novela histórica,other,60,2500,0,0,0.010223846019106241,0.07710455703277275,0.003973663953498704,0.017869431524819415,0.033130248423915716,0.008384160303467624,0.03282127732981824,0.010218266252564034,0.003223908495206197,0.006015356472781021,0.016978554689276604,0.008957882500182764,0.006699588640622868,0.008369285425652987,0.00861527449220859,0.008318199851727062,0.00506746356400851,0.01120998911210178,0.006195140747565177,0.01189040992838702,0.040248725354551936,0.013685507120154395,0.023217204549600544,0.016659354669330946,0.007850602759765138,0.014210764188318934,0.009805904843192756,0.01608584417863183,0.012110059946248862,0.01014885904534612,0.014019562819991524,0.053997948019730665,0.015136764122929556,0.01681000745644073,0.05706816665008845,0.02434229947888376,0.05150277725895907,0.00754448951063192,0.007369674847558789,0.007246279810828066,0.01162314002256197,0.02212265933034716,0.0062656040644390254,0.006434693979247115,0.008445395412452282,0.0063701520234168175,0.010938099497276142,0.007876207743708171,0.0180343456934261,0.01648689804410524,0.006295426439697972,0.033257335209902206,0.01409283849664351,0.008464084391254317,0.0063496652296952324,0.006631510719005279,0.012087211289725869,0.043090676915708,0.01516951566371391,0.02563723844280641,1.0
2,subgenre-theme,novela histórica,other,60,2500,0,0,0.012309900622878121,0.08833643377663852,0.0063549723943820465,0.017199252302391114,0.019965173736693185,0.007340868541213474,0.03711264979887361,0.010776051111348158,0.006275544750214633,0.005937848927297209,0.02006845429082768,0.013171790386619451,0.009216589919196359,0.006045100361973557,0.004216628699229497,0.007693663285428748,0.0028215605724998217,0.007996341381467095,0.00715400960658615,0.00972460028958697,0.06112789269368415,0.004288887095182572,0.014302565531982748,0.03027854558337494,0.005172228478367961,0.010768140681535988,0.002886941340109393,0.01208155599039208,0.01221032525364232,0.006107814218650075,0.010986987514932165,0.05757752859693311,0.012428663230520037,0.015746669909103846,0.04519547973732041,0.02427569455766324,0.06650300000354037,0.007342359330884361,0.006746923107333579,0.006287137427491112,0.010651727800476142,0.017783883754364117,0.0060650198484394156,0.006407618538037655,0.010951267838277441,0.008673888156877715,0.016797479400746006,0.00829650646769892,0.013933416957298113,0.009301789725464887,0.007175785704952554,0.013763093931850582,0.02900614594586187,0.015801410092731744,0.005849192768972928,0.004496552491397261,0.010091578026162612,0.06940096691505941,0.013986941279228894,0.009532959318112088,2.0
3,subgenre-theme,novela histórica,other,60,2500,0,0,0.011837408380702009,0.0893471174547283,0.008092878252227556,0.019241900588140858,0.033286288796686804,0.009784630935721413,0.030799504316837943,0.00644230675403118,0.004382263168972455,0.008856382012890738,0.0190569433520605,0.017488215485114617,0.008874402631223745,0.009962218121718344,0.007355015044666391,0.009437197425783556,0.0037381890581852906,0.00846971131557691,0.006280103692492599,0.007337721856528628,0.05589683419200922,0.009837010258843495,0.01996105055941088,0.023397943320529455,0.007713268612817166,0.009404350218889584,0.003939152887977157,0.013131057398032784,0.015149921536714437,0.011864278757993112,0.011733042261933314,0.06511026784413683,0.0126449757916835,0.012490747944798698,0.041516513588347286,0.019224930235701772,0.06121946198935041,0.01180563877279977,0.006392572929711177,0.006627911326645173,0.0074528184280128655,0.010595680907222772,0.009010662050343772,0.006667272443097336,0.013261887724741872,0.006104794469494515,0.008214967628876574,0.006350985125275935,0.01604682465291151,0.01284272379937805,0.007514367258978136,0.015862851235382558,0.0235071621016835,0.011218821399167613,0.008477231165269621,0.012402121336047154,0.008362752736179046,0.05708466319485374,0.009190925379596572,0.010699157890871829,3.0
4,subgenre-theme,novela histórica,other,60,2500,0,0,0.009175311207142569,0.07806245800636853,0.005447428476623184,0.020543434446142213,0.032786095744117616,0.01933662170352813,0.026463587632365074,0.010667756407890779,0.008254214387500687,0.0037473655215981704,0.00907358979452638,0.011785175403072477,0.006838759937471661,0.006119011675538172,0.00994511234427567,0.010468902138258978,0.004423638876557839,0.008637945088007208,0.008590430598783198,0.010863266802005727,0.0590833897001813,0.0104657356531166,0.033689471246957585,0.026931495122464125,0.0061230695581935436,0.006395178056448283,0.0052042583762165005,0.00966107109746641,0.00745835997769158,0.003672637645338565,0.009551871017578716,0.08382527080787275,0.016211970106320903,0.012545109575507413,0.045544632338379326,0.011943285127711749,0.07380949817275477,0.010137864636663652,0.002786115282082197,0.0078604458102508,0.009877788413182948,0.013661344206316815,0.008540302861207693,0.008336130862477439,0.006122233558575019,0.0060364070015930145,0.007538260829098554,0.00736320242561879,0.01888093835445731,0.010340806182799282,0.006049612882289473,0.029060724991718776,0.01108764829650087,0.014364902662429959,0.0056713055806152535,0.006296336203426497,0.011969316078331307,0.0488016731727983,0.012618753115115606,0.01325147682047606,4.0
5,subgenre-theme,novela histórica,other,60,2500,0,0,0.010985843066135663,0.09872372549066044,0.005178974034933327,0.02089225700894267,0.03257267827129947,0.008706413229932512,0.022130120519870244,0.0051089023283860426,0.0048357134877041975,0.0038372989616118885,0.016169620309994717,0.01346408865709925,0.004952766800042838,0.0093364707672309,0.00828033474620812,0.005116088588304749,0.004401674956618668,0.012463550436597791,0.009141470067236056,0.009481485897971495,0.033355811359219445,0.013271756269523314,0.023474663511450118,0.02346847124106013,0.0038668595327148157,0.009251511605188185,0.003845285474032101,0.012285773373493241,0.008606940563869176,0.008294122200959026,0.02042170032159497,0.05888804462530816,0.0137481487306921,0.0159132594609982,0.05193450001257691,0.01790415386622943,0.08217594114685302,0.007240159237865844,0.004731235566047176,0.009572621822812705,0.01418994969737224,0.011108444802070148,0.010408671149894888,0.006462524285281138,0.010541356842418923,0.008480415264618771,0.008473760283403813,0.006593291227439416,0.02146643982891185,0.01581427435576916,0.005530949627948833,0.031046527504811718,0.018913012193187025,0.01637670030109607,0.0030830075942164642,0.00990661173309068,0.010081370508424586,0.042612622455674334,0.013617156079911293,0.0072624767151893265,5.0
6,subgenre-theme,novela histórica,other,60,2500,0,0,0.010767101696903654,0.10756426836541357,0.005678708960216505,0.01065404183868211,0.03438680159675248,0.016588120872172013,0.02817336147985632,0.016937042210296717,0.0093402501456998,0.003683669046080671,0.010217662551278796,0.017780208972222482,0.008602273014751709,0.008405703047184361,0.0065327791911785685,0.008555426753212272,0.004534043967471387,0.010031505044312852,0.005004141021601332,0.005814674907112781,0.047741291976064686,0.005239069391831641,0.02968217094590743,0.01992444955777549,0.008414467167298571,0.007406324151289809,0.0071431189273262466,0.01512312510604916,0.010540973889829448,0.008500691595753876,0.012817690619022356,0.07200882475920982,0.015691032377431968,0.008678185027228898,0.03801904203413408,0.02197583088883997,0.060628882309561226,0.011160019060083792,0.0034190392967273203,0.009609945038062107,0.009893083593860952,0.010055705903846829,0.009600887625343241,0.004074196769914624,0.01215492627659255,0.006359082084507712,0.009064569627037866,0.008976566985698193,0.0237704411912653,0.009000519503123888,0.01003293640926106,0.03366161028620097,0.0140989634476016,0.012826846115863657,0.004316983343788373,0.005547140567915299,0.007571680828979803,0.048233159904226434,0.008079580372326473,0.009705160360816926,6.0
7,subgenre-theme,novela histórica,other,60,2500,0,0,0.011003719403241644,0.10386312528336487,0.004064806103773606,0.021821726654093782,0.037766083157296265,0.019250359283844345,0.0229815366917095,0.009174196129530209,0.008200725090292267,0.0031284348095159033,0.0158360606349766,0.02124125461507136,0.01264460901752048,0.009514567304583305,0.0068515467250925615,0.0045106598572081545,0.00162432976088893,0.00794804529891336,0.004020652785755709,0.010637248150301915,0.04296247119386088,0.011564728847648635,0.01863853206500649,0.027130025336352337,0.008435525244122579,0.005853977651842111,0.006361004039807354,0.013802830711737563,0.007753987523799619,0.009170447353759707,0.014168219053870003,0.08604643882172303,0.010589392831779095,0.01031147537597782,0.04591198024217776,0.0203657947859416,0.051672791544658266,0.014463102464882685,0.0010615078975095915,0.007371775330687844,0.00930086254794263,0.020788045377911842,0.007224644808861849,0.006713208947643267,0.00741021926191985,0.005791312455469576,0.010700439704830887,0.006837960094195589,0.017207239413707994,0.013768189741974671,0.0038939513219721383,0.032698560413921836,0.011449411517684176,0.01721529340408404,0.004702845015670357,0.0064255440156026685,0.009791250675613906,0.040841512117571935,0.007538623878471348,0.009981190210829664,7.0
8,subgenre-theme,novela histórica,other,60,2500,0,0,0.007562185759085294,0.08116017635601956,0.00626022929121544,0.015382481967626054,0.0432164026941339,0.02207781004671785,0.03427672922062547,0.0066410815057084994,0.010109320985552032,0.007813763833439007,0.010023911879715856,0.01747776419874839,0.00521479396250035,0.0106600884865933,0.006270355848506608,0.0042891549911007465,0.001694444634212612,0.01188388286526748,0.0026920026495380386,0.004738221576839298,0.03708539899263615,0.01353473158074318,0.03161670428970012,0.01444893369107176,0.007147598737230795,0.008842119874586853,0.009748149093639687,0.013847521824821959,0.008073201489632491,0.00994382302699032,0.01474825583588874,0.08320956565702832,0.014445401810945191,0.008002414137760813,0.035215310420042716,0.028321842618654117,0.060570131154527286,0.006724902525185301,0.0039053012422907048,0.004037278921693379,0.0065566576704167686,0.013249268170440174,0.009581564780357326,0.005988784795186278,0.009066790301506748,0.004550875295925472,0.013547403590180506,0.007930930097957558,0.019696882973187245,0.009310980187584807,0.0055681142280972476,0.03339421478483896,0.01121788065986127,0.01450362381868973,0.0074099487282530295,0.009458748898574405,0.015485578102223032,0.06802350822771422,0.005796844168958857,0.006748010841830639,8.0
9,subgenre-theme,novela histórica,other,60,2500,0,0,0.00789772656826162,0.08787909998328136,0.0033926593691236463,0.013013312900897642,0.029392905188643736,0.015045651273294712,0.026722569449623843,0.005355228921668017,0.00861320787536748,0.004019154010796252,0.015893106617103206,0.014304712218360303,0.0046765787961021215,0.012541204401312955,0.007286044245038777,0.006048127037480354,0.004337150171948793,0.008248904300152161,0.006280263274164876,0.0076061660551016595,0.034952281924963934,0.013537676669729885,0.019303468130632283,0.029586164404922077,0.004601636968332933,0.008860481708839515,0.007267700858735127,0.013733250499631623,0.006247241994190982,0.0038305962749700384,0.012382569824198893,0.07419144968170288,0.011438102890312172,0.011296620861162388,0.052705091628429165,0.020409038412630885,0.07048823555555234,0.008824513618142564,0.007945833376781175,0.009765189006064844,0.014188741230324575,0.011272860083693206,0.011632011777784841,0.005977780975445573,0.01012996114129905,0.00790813009056126,0.011786179991470849,0.008559222036282694,0.01615324788596396,0.013404149895253013,0.004473090216582565,0.02183293781458309,0.015524958559029375,0.01723678485995779,0.0069727605666147895,0.010979702661807842,0.010313421327032569,0.07731948834696006,0.006251238918154358,0.008162414673549345,9.0
