,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl,que,ent,e e,e l,con,a e,nte,a d,s d,est,o d,los,ado,aba,a c,e s,a l,ndo,ien,e a,o e,era,e d,por,a s,las,a p,par,sta,a a,n e,res,and,des,a m,o s,tra,o a,ero,n l,nto,per,ant,com,men,una,ara,e p,s p,e c,s c,r l,o l,ada,s a,e h,o q,end,ido,pre,s e,dos,ida,o p,lla,hab,rec,ier,ión,esp,aci,e m,o c,cia,n s,dad,nci,nta,n d,enc,ten,a q,ció,n a,s q,bre,e t,ran,tan,r s,s s,ntr,l c,uer,s m,ell,ste,a v,qui,s l
0,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,0,novela histórica,other,0.0005818924060102165,0.0065574706589716855,0.00951545715118797,0.005724875745704608,0.02007525460083012,0.0066779527935601855,0.009370194886457062,0.0039017084085129234,0.005179171822115452,0.003234203880421669,0.004613456993795246,0.007084660841443062,0.006861817265532324,0.012341626854715753,0.011120385090775757,0.008369258947976228,0.007307480566744109,0.008786569098541419,0.006559632937393109,0.010281560990588932,0.004377750569851968,0.011995622797017387,0.007595239131273741,0.006324228950720737,0.0032513543519590827,0.016888627296311545,0.004312035965867774,0.009090364018949722,0.013185571615863858,0.011316180914762166,0.006251448280226809,0.007492830334021583,0.008492806134965673,0.00462639622267879,0.0422998894099617,0.007002393824134288,0.005186053524356657,0.009542136523444579,0.02074763352496236,0.003978224589333693,0.01314440277704974,0.0029860294656257214,0.00798612230163722,0.009756823572560115,0.006438563055915303,0.010513949472296764,0.007077348474516147,0.016231650648956424,0.011534943481958876,0.008022433176850955,0.008117023212822146,0.016381799389538213,0.008144942539901938,0.022151181745051377,0.0034042480675023578,0.011200436088540473,0.009395996769656696,0.010891626394379744,0.012661418818484952,0.0063230763138879655,0.012940043269317273,0.009974638814023386,0.01139108359374406,0.006993055047592333,0.01703436318586599,0.010921069658744535,0.004109186512391809,0.005980617692622191,0.010940314296585098,0.028870776231831045,0.005511285963602578,0.01167684254021248,0.00573740791809179,0.010096270530341078,0.010761820364894465,0.004070628981468527,0.009416020822868479,0.017220389228285574,0.01231457152214814,0.006591177912046942,0.015114383094488306,0.012844417031507653,0.007597514181146842,0.010446101285057359,0.007735537240093812,0.007109699667260094,0.014805226552850105,0.008662355714305806,0.01055241059333564,0.009135626378005109,0.009507486990824758,0.012716661698501074,0.010024529119617452,0.015393121564042425,0.004972717775202435,0.02152222918175285,0.016958619622103415,0.015951650543726915,0.012590028843894412,0.0033426831465307215
1,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,1,novela histórica,other,0.0,0.006578655060740784,0.007489070570710895,0.0028656260739324327,0.0123440426919198,0.0037669260146438953,0.009371565547454478,0.0024829535836338548,0.005602470671663013,0.013682843757352786,0.00433804309744328,0.008759023066380607,0.015276406320571622,0.010749107144473658,0.005085671332046742,0.0033632987331126555,0.003926482008304147,0.008582950521377761,0.005762508003239303,0.01111976168062273,0.009251823973497254,0.00764692556363535,0.013118854457127321,0.008645684444557872,0.0073763507219039865,0.006480910093286552,0.00824083758224921,0.0030484977712771735,0.011673872027242075,0.013948283764332908,0.002950019622137784,0.007348753433073805,0.00825666804468798,0.004922285137356615,0.05993928534612426,0.006208829801011202,0.006680031429052784,0.00474766038918271,0.02951937559141622,0.006729263169106926,0.011774987071750438,0.008585179826008057,0.01085244955066705,0.0065159857894955524,0.007364115013806232,0.011203986315538239,0.007347971500328747,0.00976884911255074,0.006810679510384773,0.007480214525464119,0.00539047887363287,0.011645096642754668,0.0063805850354035154,0.01879989677446047,0.008982782268691331,0.006326018661427788,0.011473392816285908,0.006228184610231631,0.008079601068124604,0.0038618908554813648,0.013597932509792163,0.012483981550537294,0.007340189572796661,0.0059655542936024875,0.013093664814224394,0.016390829274838852,0.007078084927794929,0.010058924837044974,0.008981892794197706,0.024127595525535325,0.003011424875688647,0.01912325359926186,0.0057687054930412405,0.006633959297664774,0.008957815425802212,0.009286640354809396,0.009116384976005702,0.021022437803877643,0.011714394468403925,0.008500071828489964,0.01254576340112532,0.018547180793546707,0.0034515643565984446,0.009478842730651423,0.0074506334811481265,0.007032932167346363,0.018372847839074353,0.010266988410482986,0.013066446200313903,0.014299542733117067,0.0028109202817459666,0.01584410321035215,0.005995733998315768,0.025678491688451058,0.008437291776810367,0.017868077025804563,0.014479313099393775,0.015873207158510122,0.00965019466526287,0.003842222694166138
2,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,2,novela histórica,other,0.0,0.007026818680901715,0.007149442451148585,0.005459860600622415,0.02047112847203809,0.001934558093980279,0.005416709730282807,0.005373723446511211,0.0024579524073196513,0.009520747175942132,0.004404446970696485,0.008583605609554177,0.0083444683033746,0.014846019652524878,0.005862804509362817,0.006214307143226563,0.0057942394106112695,0.007709400594732244,0.00517102851322928,0.0048258926886403705,0.0045876027435435215,0.005262171899856056,0.00397135445924406,0.010778868098200898,0.006580967796712411,0.014049068896769152,0.010934004630200906,0.003930884869882225,0.013424535758947375,0.011050756592788391,0.008031168853035448,0.007223854439274631,0.005427833778579405,0.003789668284664004,0.07407567622719724,0.00451220440880318,0.005908595265912351,0.006633960531988724,0.02688493369032401,0.006298905869421162,0.00681769256202439,0.0023179648743450612,0.004683543621421744,0.005550130687600603,0.006738549546629407,0.018389341021264903,0.0047970441041432395,0.03160536416914115,0.007509704575065795,0.0071858261785177424,0.008033363326292411,0.019077579220253268,0.009780804693839726,0.010043978299352717,0.0045525030894498645,0.010924109441856102,0.01624779269050786,0.010588431225642094,0.006895545414678633,0.00677092143264065,0.014569446864645737,0.010931099306475114,0.012673714975157412,0.0026477020168558184,0.028525445314755527,0.0062098002275897245,0.007908696094358698,0.005914953175286342,0.008522503333149816,0.027384717967172664,0.00915438266993939,0.012529445709692257,0.011333834228863445,0.007022584624831003,0.004037620394773945,0.006773660350152724,0.007366853920795705,0.020095992962636137,0.008504202869301133,0.005509262555672651,0.015442689722113837,0.01417715536303516,0.010842894629788359,0.009195762428530017,0.006894472008984442,0.009289017975805109,0.016791956652446243,0.003948573176017119,0.00611497357757958,0.009478204443809687,0.0057804107956358755,0.025073707490470186,0.013673939898382606,0.010906870594858892,0.0067087607089039185,0.019693400586159718,0.006469872522339452,0.011059205022053962,0.009385471242033285,0.003022379874235238
3,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,3,novela histórica,other,0.0,0.006893346286054094,0.0019884156183304687,0.007892983411006011,0.010241039877948244,0.004681858740863433,0.004053502500781695,0.005512248777354182,0.013164732169411796,0.009631947409904706,0.00564015153729172,0.012574421005442475,0.012650800049396164,0.022203208874343693,0.012222969764965548,0.0053691784088642554,0.00429226417116773,0.009729725466261328,0.014828656555841525,0.010761567702941273,0.005759322195251239,0.007245755541832207,0.007396436478032402,0.00926850107595991,0.006003168772783849,0.011521187931244318,0.010521932120128705,0.008718360399262857,0.015503091378126482,0.013145557731006015,0.005362315599428975,0.009664127283110547,0.007474066904178612,0.0025708653450192444,0.06412824069185931,0.006542548996966924,0.005476801807961586,0.005800843201908828,0.022831460860855756,0.005648646371064883,0.010211637738741007,0.005360380166462032,0.0018209916001261214,0.011587778734799586,0.0057411169201933366,0.016461968512966985,0.004472727150327668,0.027109551886683892,0.00916070956719205,0.010696997548798137,0.0053125129745369625,0.008814452030796753,0.007117585709712635,0.007622398651362053,0.00967035682179533,0.01157648880732666,0.0053222643366109415,0.008796234102498836,0.01558398797583027,0.0018862125000785141,0.0173605322178699,0.017198712717857646,0.00852163908764532,0.004696357128821607,0.013752899388731376,0.009615431839746806,0.015107447626736019,0.010197240652629096,0.007875033487298235,0.023498976294896355,0.006535272735828347,0.00965438624154994,0.005116684463349393,0.0050368129448673015,0.00800935730432572,0.008372741337188653,0.0033133897331257133,0.01525111731264535,0.004921363127732449,0.006606284273797609,0.012499648485435238,0.013862245605666871,0.010321496670659817,0.004121723735374823,0.010554526770649388,0.00739996135319609,0.014630790008299801,0.0067119992806945325,0.007707894286283755,0.009471232891507444,0.013020977968483283,0.0070089357756128404,0.007956944971363407,0.02179645442686533,0.006924064007106672,0.014543467794599694,0.011670268724083383,0.012532118480090938,0.011736364147769124,0.005644601948621978
4,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,4,novela histórica,other,0.0005738290398126468,0.006972907245900513,0.008720935173528387,0.00425076381396106,0.012453588411612808,0.004149419404752689,0.004397138133334823,0.00682124557412076,0.004933344600989269,0.013686621891584191,0.005513392174292408,0.011039841901999298,0.006397107575090532,0.012291924796475806,0.015672866044223202,0.005406930198025076,0.0037031909981237736,0.00858080165550959,0.005272356078082355,0.006855167372260138,0.00924710001335867,0.007072902897833436,0.004493624544658874,0.00809141052984991,0.006851035031545375,0.009465438074190521,0.007779429606039248,0.0037086530537432305,0.014776232405038761,0.012651668462098926,0.006134653742716337,0.007271483739326944,0.003396768541896089,0.0058989905529447636,0.049662575850212415,0.0037692922644911634,0.007391852296307535,0.005317691285440567,0.02835510752676995,0.003904522243012604,0.007732775558267657,0.005677049638295639,0.010625638897737452,0.008652835293520891,0.004199268819587759,0.014038065890250409,0.006191643768524547,0.015931889538619824,0.008040805927248087,0.01493092826036914,0.004837516811986461,0.010212445147159311,0.016208358226438176,0.012932169263364707,0.005205559058085309,0.010572312066616315,0.014518592538016493,0.006359732884320491,0.010516546199404456,0.010007581207618682,0.018861808436781067,0.008827535951298805,0.015349932494456455,0.008294884405109245,0.009389589730457022,0.010604913382798798,0.009839014983457869,0.002311388725647255,0.016452227074974495,0.013539312181254018,0.005582458051848801,0.011656525865722115,0.005741092787579831,0.009106818173516655,0.004676217621666685,0.012664456626157401,0.008166271462281199,0.01823228682252736,0.010110344037299065,0.0073664787430264885,0.0077157392723655235,0.01530254368643237,0.005037070501544983,0.00893939715758217,0.00924271142981441,0.008677088302629778,0.020219001989278812,0.00549484267675294,0.010568412794183068,0.013685213438839624,0.0132651444060476,0.02204080838145584,0.007441905064935948,0.017851900490296446,0.008662421529023035,0.009188092051614949,0.019026323242537755,0.023371273185288133,0.013368461003310246,0.0038025720976194374
5,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,5,novela histórica,other,0.0,0.0075507843667468825,0.012023371553857782,0.009828676718094849,0.00643566461132008,0.004952653179175778,0.012930406502963726,0.004994488551989692,0.003705835474274361,0.006545871516827296,0.005465969790329927,0.015021251722647153,0.013585425936464328,0.013571948818931732,0.008177964769286405,0.00397551135391149,0.0072312195074753114,0.0036862351758514393,0.007933559519084386,0.008042359775874561,0.009944458689532039,0.010074735370015435,0.00825787140560915,0.009826017793000444,0.004245963337285049,0.010429343755485022,0.006811907044901339,0.004172856522045521,0.01413687603874306,0.005257003977356246,0.006209580671009957,0.007760257829035063,0.006108226605329963,0.004462926796971076,0.07312044081950253,0.0030927408235970188,0.004558034463722789,0.00859778608570347,0.013699020139126036,0.005410530051866409,0.011985438094991667,0.005386450277085297,0.0062789903979737815,0.008246002882839613,0.006734628394900072,0.022510432895694255,0.006740817169063604,0.019586574892442178,0.006466488700292627,0.008797732312157535,0.00485303890975029,0.012735740502595674,0.007578457141298746,0.01063506294580569,0.0049935017645364385,0.007653357279675852,0.005978991333840051,0.009836395210551411,0.01230829579548941,0.005045244472822186,0.016718675438813044,0.005909443514582893,0.013316924914659762,0.007129928761059973,0.016325956974575263,0.014577834881323588,0.009721007636895837,0.0042854318764828795,0.015380986810094397,0.02771971384917904,0.006745297928496497,0.015911422334633468,0.006936811812351664,0.009081457289156145,0.0036960696603609345,0.01151764744471529,0.009574918545699996,0.014381437939641663,0.005175913932661841,0.005604640801299403,0.010188199467963005,0.016396317647838953,0.005697956943019323,0.011743140499281294,0.003738943738618354,0.009427628408654114,0.017563718194897382,0.0044097547879119806,0.010064553788881627,0.013343466856566462,0.0077226873996085015,0.011669685605232114,0.008797946767914778,0.018789381110624857,0.00770229744204408,0.020005079069789006,0.01533309314196813,0.013235577373935221,0.012397971697070584,0.005873659272745515
6,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,6,novela histórica,other,0.00030071077091306726,0.005203184688285722,0.007523239929888799,0.006834440074371093,0.009257914840118892,0.007059205824043165,0.005934270687343569,0.0053838218795844795,0.0048428717041309,0.013110696635653625,0.0031316414806488134,0.008062560884725468,0.008967799997502277,0.018919195686635807,0.010115170138311433,0.0046980619001617124,0.007587187676339138,0.0037903785453323444,0.010487606810183845,0.008536049408591331,0.005681159600850179,0.010832626163100783,0.007472671071722947,0.00528353595206221,0.00805199596330886,0.014152834735272336,0.008414301074916164,0.006705946424299616,0.01465100363952289,0.014058944766154064,0.010651532450661853,0.008934443957733768,0.006243894391884803,0.004935258410916312,0.05445593909733883,0.005559522540140812,0.008742143151764007,0.011176428840204478,0.020187138975933192,0.0052465372924609555,0.014368520682161441,0.007197903932132069,0.011744783527286931,0.005308628542289111,0.003681856497640193,0.012218884054865608,0.007409925186973,0.021475720276665344,0.008793489230196242,0.009513334736271436,0.006390642662711749,0.016992054942741912,0.011149358587832899,0.014754057719987765,0.008371653564406755,0.005249010212045771,0.007665549281959992,0.010697857842338643,0.013875424691820066,0.008009318691192506,0.011517326236384264,0.010246302265188145,0.011306062141431887,0.006403012659551882,0.012547729694889185,0.01005265412118334,0.007845685884632154,0.004829088079683474,0.008029542675503815,0.021714564651870584,0.007145210349813892,0.01546458926919685,0.005332357982282746,0.008039223157968562,0.00770475201518158,0.0037482104065249327,0.010136651200634872,0.017372654927920884,0.006880399152380089,0.003975672829200572,0.010348612034980347,0.014741262556081443,0.004716961565584819,0.01101624041528324,0.00799930653612883,0.010667265836148281,0.01691609001040732,0.0044632486362969105,0.006729835245756283,0.017363934340022195,0.014183654172445605,0.00927753482684598,0.00844815192424622,0.012347918336369872,0.008659962240722354,0.015352788848171883,0.024562743167150146,0.015661303905728244,0.005962456190455419,0.004237196583216931
7,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,7,novela histórica,other,0.00031666666666666654,0.009235768078487076,0.007793578366216881,0.004229335464800306,0.011569826852316329,0.005154863491619066,0.005933736482611056,0.0076901307720273005,0.004038263276975679,0.01302548434240237,0.00470755482106241,0.0073922381821113214,0.011975717689722519,0.01539505450532483,0.017096659280002292,0.0040498364895449075,0.006667607295447429,0.008042328218491754,0.007267980177064941,0.006563448854096203,0.010131817722846628,0.007589415562765647,0.0050789491336481266,0.0053344878931965555,0.01105847553254603,0.00971451178663604,0.012191057461898556,0.006466648653104922,0.01488373170741558,0.014863769564365876,0.006406691358140798,0.008897849470789617,0.0036822651928897776,0.00837907246962359,0.060888640208676265,0.008323718587112908,0.006402246633576879,0.009275845752233223,0.018996636746650544,0.0034704478209906316,0.013706833716672447,0.00753266389270533,0.008731463641844107,0.005468607046737512,0.007641102815539409,0.009339490715157163,0.008720501187786323,0.023113328216791997,0.005527208331604213,0.01319847880656601,0.004287228746765873,0.008716544794839763,0.005284080452833203,0.013319850757255917,0.005452979872835641,0.008178608312510766,0.006679864637157311,0.007667897751315835,0.012313303446479178,0.004111387557508818,0.018169814704318006,0.01509582258154997,0.019838953355684866,0.004806429184046943,0.011140576977782098,0.008239043408391981,0.00791435581132568,0.006888215196371445,0.006611747442191415,0.024325926400150376,0.004651294668878079,0.019287593790576353,0.00529885783844822,0.011884714772984023,0.004517354614252077,0.011113372490617019,0.005595373161403924,0.022975738279068028,0.0031942756869911882,0.0050291325360919395,0.014498163979686736,0.014684575948432194,0.011663073083226576,0.006178688618323936,0.00758218523499701,0.009700053899246048,0.016170752598776924,0.0024371448507895053,0.010051373428309675,0.013251828267601769,0.009491422502158807,0.007774000003075005,0.010176719662027071,0.016791244453576094,0.004997931221927914,0.008599947021742764,0.02115109124046954,0.02008141036207791,0.00507001765875428,0.003895999796670284
8,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,8,novela histórica,other,0.0,0.00723082329472834,0.0099410122703601,0.0025533603603890894,0.016317032959509287,0.0023447853242713965,0.008751220622705615,0.004692468062434502,0.007311134206601667,0.009360626344304589,0.005260346433373092,0.009296125526983702,0.010547246102128703,0.007918587249921293,0.015841776902386646,0.00316108333792392,0.003020917175255726,0.00344185283888815,0.008524190343790431,0.004789677511206133,0.005950344057626217,0.005690749634063076,0.003719071609872544,0.0060973838414296235,0.00530798583808624,0.007124728909246511,0.00803856308227038,0.00778349908928663,0.011578868840619181,0.006469618662027793,0.009041231362328088,0.009449829246316958,0.008220969778137027,0.005872423148042101,0.07135443043186886,0.0041664801433274525,0.005865506248142622,0.008951624357694326,0.023789920457902375,0.005199038095913089,0.00986922007702558,0.0031524754374421915,0.004965226157974044,0.008737525130627316,0.005048782141380107,0.015470112626370025,0.00974527947780598,0.022765312815154183,0.01058399645948559,0.007023659527829261,0.004797172274452439,0.015405647519115464,0.01122755595772224,0.01491121484253001,0.01038113499949458,0.006372023586056521,0.009496589303707899,0.008196035412092325,0.01842964862856296,0.003575452607806782,0.01767814300250303,0.012621769049025136,0.008327313538872757,0.008880830825482303,0.011863378471027948,0.01266935788221993,0.006497759732449949,0.0035980914045037433,0.008534713836661325,0.032040618049122734,0.0073616356892526776,0.02445138847389245,0.008222000288361625,0.004870094116464743,0.004980459630979213,0.0077125870861839444,0.004903066522160477,0.022302200211530496,0.0057482643492489,0.003044668435435868,0.007907729365193954,0.014787835441311634,0.010801506880410316,0.009182633294456876,0.014878632729560342,0.015243743172308208,0.011796187305098677,0.0023597987721038095,0.0027225986176920686,0.014161357749210221,0.010120535264542561,0.007322762056297843,0.012284127226622065,0.008301784841994463,0.007538922493685989,0.018359364801153747,0.02574800301544623,0.01699801031940651,0.009328956356748656,0.0037165710173776047
9,subgenre-theme,novela histórica,other,100,3gram_chars_word,zscore,0,9,novela histórica,other,0.0,0.006964405703969765,0.007620854014330226,0.005907294151270031,0.010745585976249108,0.0006960562987736899,0.004836868919074882,0.007158552804532896,0.009355599033365452,0.011385365702809357,0.00497697355652868,0.019942844735858306,0.008905081758202392,0.008203814056464564,0.016517911673480053,0.00569188267166848,0.004995270176671952,0.005230041099055374,0.009496032484834731,0.0070627547894128685,0.009092863613170469,0.011393239798458353,0.005051727972109838,0.008058477947056619,0.005949456978522056,0.010330107664083132,0.0049908330120863684,0.005811888307143701,0.01776706602788142,0.01467518720037898,0.00824470690748056,0.013486595510492532,0.003254402457265305,0.004989275096736125,0.05559869794220566,0.004181701471259375,0.005223903800301018,0.007555197603499316,0.018226327560455124,0.002086759936985187,0.010670267697784985,0.0039925137303282515,0.011459812452986535,0.004190653924420779,0.00455394096016283,0.016252173265883435,0.006508767925769659,0.010954377697376259,0.012777022080560828,0.004070141108609629,0.007213778556788458,0.016065307161855696,0.014314247388927346,0.012492008004196807,0.005499333369937469,0.008231364239876502,0.007550069743680982,0.009015286069442487,0.009960416955960167,0.0059304399031939545,0.016572156636838458,0.008028378374338115,0.01680666179190361,0.0036712693409548702,0.01551655747296933,0.020394557357221985,0.01096189388209235,0.018334044225697853,0.01097167870834214,0.02254654987847358,0.006844715229708194,0.02623494789452374,0.003895218677911707,0.010036147418153132,0.004383292817985665,0.01027980288655233,0.005989612038790414,0.01894729043720935,0.005986076351107153,0.004401980250295785,0.009393136460952972,0.012252693015649756,0.008702120715901165,0.008161310167440738,0.007752500850237254,0.0035407298271166255,0.007109600424263298,0.007873562510711366,0.006527630631049282,0.010151305864046271,0.014094845742077153,0.013958977425875894,0.009101821192434863,0.01635975125513274,0.00459561660012292,0.00833659067037914,0.021155171356369674,0.020831036564651732,0.010519498248557614,0.005415740154092773
