,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,cv_call
0,subgenre-theme,novela histórica,other,80,100,0,3,-1.6061666644839123,0.0359401311578231,-0.7933088287733165,0.4683394669663504,0.3716780086089384,-0.0784999680916734,-0.08340494236480242,0.7721949532911487,1.0558158925894885,-0.717701338936072,-0.7281177466051286,0.17210775590023056,0.2576741134514136,0.6159908264689395,0.4711491389196218,-0.27328830209747146,0.2365328083518121,-0.026029508799939143,-0.6237746949859296,0.027626447567786955,0.3330806564607982,-0.8819352417930265,0.4627299511466431,0.1979295157312047,0.4537673876290003,1.0460245209550478,-0.6615532010144367,-0.4786811695184794,1.2043007416636544,0.7254686068906382,-1.0915575072707078,0.4994033632392757,-0.0076638280587447705,-0.5967011970815614,-0.04144612990725882,0.20153648001193802,-0.29249622973012424,0.16177487189765682,0.09141778018345482,-0.05739880632916172,0.3457812234169489,-0.7064179248838275,6.377215072851e-05,-0.5239197894360631,0.15245512052655075,-0.14403742056941504,0.7053468959034189,0.2635208159660793,0.4325921958695008,0.6006504019508411,-1.0014193799306998,-0.644806201568834,0.4056795037005111,0.15802359301488028,0.000433835406812598,0.2373553791862179,0.9994576065148476,1.4981995315472094,0.9072791635419672,1.4375428003727788,-0.9157219333157556,-0.6097831971692099,-1.966881490498087,0.046289500046986204,0.4507352310034031,-0.4894295790525765,-1.14158611826404,-0.03258994818261863,0.2154862886602789,0.38590843402434377,0.7811900683800508,-0.2441837181333291,-0.7193565621924479,-0.7035369809190811,-0.395476470324739,-1.1047004620578469,0.5631543293792209,-0.8166854781576788,-0.20505131025780232,0.4763599744684857,0.0
1,subgenre-theme,novela histórica,other,80,100,0,3,-1.3229232045564652,0.22493330643505036,-0.9127591498052176,0.3561267306572306,0.2541003788371581,0.0447243657408468,-0.057573976116482475,0.02727851937411793,0.9936956924998755,-0.6976882002034972,-0.8326934280512266,0.16592825045555032,0.3296643462107013,0.7124897503502075,0.6022844724596845,-0.06667595430353579,0.3899685667474283,-0.052981041596402434,-0.5994423342799224,0.027588945128874613,0.4368497510824716,-1.1476948742986341,-0.14690601738427275,-0.16082826226011035,-0.062272820390169376,1.2243450197165289,-0.5858403479074727,-0.3609477034352537,1.474432468120405,0.7752350619622203,-1.0229477832825171,0.4070137866582144,0.08693622810654987,-0.4736886286849174,-0.1029548730808032,0.11141482126748307,-0.3213345309616639,0.19561863139886174,0.041091851545523986,0.30483397679702995,0.13636063812709082,-0.7467245754103633,0.609181276292692,-0.5284556631212892,0.6171084666077536,-0.3904235394234988,0.6724812150027116,0.3830497555006,0.4322763787643054,0.4539243215944725,-1.00585807960742,-0.5693338384304769,0.5584192562590136,0.16487403351593086,0.012364441083677371,0.5312507877588286,1.1195898387882264,1.5290359206749804,0.787394057357014,1.5314800654074157,-0.8253751510166945,-0.8118489648054303,-1.5652560357855194,0.09269661277889474,0.5043386107041586,-0.619954872001165,-1.130890138343309,-0.12813875275071787,0.22043773095370164,-0.0097563781665271,0.7324376266619628,0.4992361217451754,-0.9534879117039894,-0.5888663742326533,0.35081125637225685,-1.270203244310637,0.5161851260878009,-0.483957549599103,-0.21131882383508827,0.4791054320360618,1.0
2,subgenre-theme,novela histórica,other,80,100,0,3,-1.4362324282874048,-0.024768354436634197,-0.5541209213647861,0.2897553226250706,0.31693205686741394,-0.11669610983782548,-0.07610685995063537,0.7680656129013346,0.8913069928804648,-0.21155418670096804,-0.6849154930526106,-0.02320839600719074,0.3879666292252645,0.6447815778490229,0.8432551283982116,-0.21686784550958604,0.1363656931715223,0.0882583077633661,-0.6003359893591316,0.0275907422673796,0.40071351048952375,-0.7537693901067657,0.4626896793285882,-0.4628965269426091,0.3291906269150325,0.91904971472241,-0.5688563223124852,-0.36525031474349823,1.5139669912118183,0.7274349661926012,-1.179191404964186,0.2882683914147872,0.06552710404114151,-0.4715538230765072,-0.1632490017119856,0.08597899662138941,-0.38655513255380697,0.1509411498764281,0.00767981138582116,0.0066933757453847,0.2394535303115363,-0.6965340735832874,0.4157130050083189,-0.5110724014590626,0.6729275163970283,-0.4547244720931963,0.7246138152094476,0.3387455892643878,-0.009966088634291029,0.3443488818941173,-1.0127120591691985,-0.4465576307730139,0.7554100345628272,0.22332967142059693,0.0023038933873625426,0.16058091334826605,1.0164097994225567,1.0119439598405786,0.7432709905858884,1.6494989175237311,-0.8514528531971581,-0.8989088621687933,-1.4500736137193044,-0.010645159552750432,0.457188595616092,-0.5453828427847978,-1.0457973998150691,-0.06854442549469622,0.3147238420928227,0.4755477373481911,0.7551105613845567,-0.2792530716955426,-1.1528597261887026,-0.6807729646992182,0.4171266158175232,-1.2722816106976689,0.541086076636803,-0.5903888252960832,-0.2000945931355351,0.38642869302786775,2.0
3,subgenre-theme,novela histórica,other,80,100,0,3,-1.5044825786937168,0.001254113648957663,-0.912760941139392,0.2468492788940825,0.25369876471850833,-0.19597285363647768,0.05380897631965464,0.7574959144244829,0.9100394397470142,-0.7282597691647994,-0.7924741769899667,0.1723559711406799,0.22663190574007205,0.8527769357936443,0.4084786087283592,-0.004068650830501175,0.3945648310742482,-0.017605550904496045,-0.8082922056294869,0.012994397688888432,0.3619801920208917,-0.957745347908696,0.4785833480943541,-0.3371608803787989,0.2610749901394877,1.0892363415472095,-0.6820694145363978,0.044370427620593664,1.381021990004012,0.5791229713955548,-0.7304911389528179,0.33944574161278823,0.10699809479640754,-0.2613208844505191,-0.003986579760048237,0.11650005937044615,-0.2028036723205693,0.0033290424921431088,0.01941223745107481,0.08893662123752366,0.35145607964191045,-0.7358767494314619,0.504550022467769,-0.581639684927236,0.5813118262498136,-0.4737817964358033,0.6020533914800221,0.263515511074845,0.24141826681725345,0.19142154371995876,-0.003464494463062107,-0.8847061324754614,0.3218451989526168,0.12006800985096107,0.018420251781506133,0.2294756719562545,1.0074166138794374,1.4238593020363193,0.7333652372819537,1.5238442800298275,-0.8802804870033728,-0.76866441262657,-1.4711539028003604,-0.10311840768284423,0.4629975200556288,-0.7285945296696548,-1.1621271686660162,-0.11099328719605997,0.298937424108356,0.33223551499850396,0.6015120991179235,-0.3038319657329318,-0.9416291479670452,-0.7033570923720286,0.2933160638697446,-1.057291017709126,0.4214678465564771,-0.5769370232280157,-0.03600272041067445,0.5672164861260767,3.0
4,subgenre-theme,novela histórica,other,80,100,0,3,-1.4814188758847049,0.012793473258592923,-0.8741781062998226,0.2786122354053792,0.1923281988795141,-0.17356750472981047,-0.09940475222566808,0.7880354439577876,1.0067629927458388,-0.6418793285565833,-0.6469458678442854,0.18663903510127894,0.1701443770047727,0.9054833917766238,0.6927031819118665,-0.24121684698477736,0.4727384680665385,-0.05477717553318714,-0.2451280937867254,0.02759866396945337,0.5191783825491917,-0.9872557750558184,0.4657108794658518,-0.2393661135934517,0.3495357232195161,0.9570136169491792,-0.5506786547190052,-0.4651016579732053,1.36215647269117,0.6775836941674321,-1.1898674329843173,0.6004319795377281,0.05973781755610015,-0.2295053622993091,-0.000997644753290848,0.33049250921270124,0.004195354582191678,0.11973269430632738,0.02865575742624425,0.11670184788272035,-0.2885857147399106,-0.5533018774639883,0.3825262966585073,-0.4474347219160607,0.5336613555906371,-0.39318779708972135,0.6569289132421311,0.10791029951774844,0.35359481154374184,0.2282903711116809,-0.999327432515176,-1.0369391152911356,0.3570599296453647,0.1515217350637241,0.008892068139730697,0.2759555064753631,1.009295569758212,1.5259954165807352,0.7202679048719751,1.6812444513975784,-0.20039099158184326,-0.7099201247928559,-1.5813192255160886,-0.14893101872395836,0.41659009621487786,-0.3660102904181228,-1.1280625610503083,-0.2042294194028603,0.2484158782374304,0.4887532852790585,0.012659690639573321,-0.10490446122431983,-1.2115207231559293,-0.7934146292662433,0.22525061438261454,-1.2015530415056612,0.3043258983488698,-0.4776238893999446,-0.23761586318060834,0.472132030096028,4.0
5,subgenre-theme,novela histórica,other,80,100,0,3,-1.440447618204272,0.07558162711340623,-0.8774955980701334,0.223108263602276,0.24010791991654976,-0.009245157729583836,-0.08338040341107579,0.8105400356355603,0.7532598845810409,-0.7642292665299056,-0.2525794966894805,0.1788349590634263,0.4654654695101921,0.6815460505089954,0.7141020115838501,-0.2097680116561896,0.07153131724744619,-0.038832434481352734,-0.749381644588591,0.02760277284844357,0.4403879700584437,-0.8716632532787706,0.4908479991430103,-0.1608997108677205,0.5111113628797963,0.8782428914158918,-0.5472201282261373,-0.3432963037700699,1.5945097208428247,0.06586169965462403,-1.1666221691905592,0.3608549313011785,0.06474170043538953,-0.36465128088941895,-0.1835624012479526,0.25912397555285144,-0.14972943251447968,0.11943780680076099,0.0406047720868733,0.16174007094798742,0.27681876199646105,-0.5438236669467131,0.634962912532454,-0.5420859052836435,0.3637326845408496,-0.4008787686381953,0.695258612606287,0.3898150263525547,0.14711504236941952,0.2622320870119677,-1.0035467674380445,-0.7929649927205902,0.6334908945974872,0.17936254725590506,-0.00680574883891226,0.3077283968296862,1.1001395872294126,1.4575931842788696,0.3162369205471923,1.4597726426277666,-0.7952165961830002,-0.9060753887772116,-1.4198548917750171,0.008454894330539937,0.5554453564843341,-0.6280542858724957,-0.8191371399724384,-0.10100923898847752,-0.18986957465745016,0.3804588665953077,0.7629936544459524,-0.3435761738437177,-0.919177465114876,-0.7595830208407425,0.3802329944803078,-1.0327834680177976,0.5937623351159592,-0.6408059604269091,-0.3326897384870263,0.5683394934290091,5.0
6,subgenre-theme,novela histórica,other,80,100,0,3,-1.2671605253736908,0.2974937901670012,-0.6749486981506677,0.2501560428324555,0.20348791833518545,-0.11369619744094422,-0.08424235272464517,0.7464701561945247,0.9171080322567864,-0.5757950542352609,-0.6288875951474882,0.17062400613760967,-0.3821142746077697,0.8926101675030379,0.7524772193118157,-0.3737033228600118,0.13819886064787126,0.06353843070436661,-0.6892843531616517,0.027577119895430203,0.4569579095622688,-0.7951993739790056,0.4757799446984618,-0.18638426173800093,0.3300166738089815,0.4472789217669834,-0.5928612818633858,-0.5951738625193013,1.1873958491902548,0.5089882326342593,-1.089621681251186,0.43000168512069065,0.01970597209619108,-0.15881725333304814,0.22561134459138105,0.10792888380948193,-0.3989252615966245,0.13116198584867286,0.15533790418072846,0.21609272532172671,0.4289016231565819,-0.8132745891578755,0.4348030307176438,-0.6338300907517558,0.2968545446139784,-0.419299478365025,-0.0016561269699061868,0.4178326900157292,0.3549163269426793,0.6094283774061346,-0.9649066898416926,-1.2060472357639194,0.6444541280017111,0.14030412318772564,-0.03812331561892096,0.2074896517355878,0.912575320313194,1.5161270715245283,0.6089504382117631,1.2880881874771009,-0.7063138819962713,-0.6637720505026523,-1.236675356108691,0.26361663160834875,0.4154092013886153,-0.4684942506004794,-1.0330017095732895,-0.01688043776201885,0.2095365243624948,0.3871667893135196,0.8200153363606377,0.2006003232797106,-0.7693716734185607,-0.7072449893421625,0.5306728377321738,-1.0565269643304032,0.7394576315491564,-0.6709425520525589,-0.36991030871149305,0.4209815511300347,6.0
7,subgenre-theme,novela histórica,other,80,100,0,3,-1.4915046752136965,0.16335175585772102,-0.9127466782065216,0.2777924995905116,0.19694651549778006,-0.11167683512786243,-0.08169365743829125,0.8442754885915802,0.8118999769224513,-0.6845510354457659,-0.6536957499212639,0.16642236215823186,0.15523164452276147,0.852174158856043,0.6608781487637753,-0.0266809699886954,0.22829586302101615,0.012303805479513538,-0.7591727378956313,0.027706477304222512,0.30064760338952395,-0.6034930457981345,0.5098530454938657,-0.31472142259560065,0.2637041179271921,0.979282761572086,-0.5406760256347465,-0.5525580137456796,1.5489906008395786,0.6580950731156845,-1.1955251583749795,0.3637810001577448,0.012669386219298416,-0.35144566624873697,-0.2425134810954235,0.22163802870716373,-0.2237298893369618,0.18803791307788315,0.024144323263075567,0.35738751867426294,0.6064217389493423,-0.7463660891948789,0.4007894658039473,-0.5131249594418092,0.3502167845019269,-0.39145505258370505,0.7264495697968846,0.3774055399750308,0.35574028621647863,0.20038830566414284,-0.9997296130336264,-0.6005224596970284,0.5549656405647541,0.20223387510284632,0.02032149184707659,0.1256166270657445,-0.06505559309998322,1.4976428158571429,0.9444547135576754,1.5839163437624038,-0.7840217102994426,-0.7520930570205909,-1.3773118352236844,0.040931533720595104,0.5940626308818093,-0.6759693135013429,-1.1126030104721274,0.6884879997235043,0.13185813591339582,0.39617498206958,0.7309452147277177,-0.31649445417714905,-0.8783700452904271,-0.7676574274057665,0.3015603679747579,-1.035933879924175,0.5175540988373099,-0.5825898386778098,-0.28214290889753063,0.3897717064359202,7.0
8,subgenre-theme,novela histórica,other,80,100,0,3,-1.277761713184313,-0.0234597212736478,-0.7547713454378757,0.34821009226510363,0.2261533817915879,-0.5927046097879393,-0.07335034991574736,0.8224190603481758,0.8118337176303762,-0.6693217021013794,-0.4674980860898017,0.1928539180375604,0.3332547910525873,0.8422553055293805,0.8938023281729573,0.08485823791723257,-0.006906187859523072,-0.009637283595941985,-0.7707524080081893,0.014637953929571804,0.1857622026482737,-1.0543143652510008,0.5744088609088254,-0.2315601848302967,0.21519698204999832,0.9257961795857322,-0.7495215578269269,-0.6346637626203641,0.9186055526659664,0.6643479990345045,-1.2367929691640192,0.37999030522239735,0.0849408575913628,0.24360914994212304,-0.11182561427885288,0.24686750107499386,0.1060771061086057,0.2766658499261242,0.033017423991697936,0.3776881497132751,0.36035242664642697,-0.8873428370708947,0.418807742150466,0.3009903360092239,0.9652294212363671,-0.5358876602118104,0.3586412704793527,0.06686024700522754,1.0934468599280942,-0.05151255057806664,-0.9242969303639672,-0.3818385300562056,0.2969995636821457,0.11667785719294475,-0.002871014868331641,0.25250296484472,1.0568212384266518,1.0288337667400151,0.5549191897948961,1.8325454908803964,-0.7526280729013092,-0.9564639403617786,-1.0872418258298002,-0.006801092981353649,0.4397849655822407,-0.6477067902213742,-0.9932265818558812,0.10285884818764464,0.4544188386097546,0.5590606948352855,0.6668502542403768,-0.5177553309658421,-1.0395577964799014,-0.784411096455822,0.3175179976224119,-0.8582508461589997,0.4425652410669869,-0.2393774869029133,-0.3207226592189458,0.485325126575725,8.0
9,subgenre-theme,novela histórica,other,80,100,0,3,-1.645945600307056,0.1947687117312711,-0.3589418661802909,0.2090458438749031,0.24732536087214396,-0.2092693296840183,-0.04795054186213505,0.8329813387506018,0.9627990197344538,-0.5625938163131913,-0.8855792804585726,0.17477610270599467,0.2777412294402688,0.7705502035013425,0.3870803065569444,-0.015327654042801788,0.7537726012923048,-0.04497125079358212,-0.8071029388726035,0.027682725002955433,0.22256659000403453,-0.9724379740347115,0.5632589605293039,-0.26458504912533104,0.2787866234467461,0.9695883927296314,-0.2103593736155638,-0.5329866435959998,1.2748053574222542,0.6964931158663434,-1.0297782378395135,0.41916028438822384,0.03979766837736872,-0.4325686579627558,-0.0023217580786100145,0.10311288021101807,-0.036024046655625884,0.16308174689105656,0.031214248695047006,0.4761591934984472,0.3793739364528308,-0.4255343620422197,0.4747144322165602,-0.6260791162420243,0.4365273127378237,-0.5141804524513095,0.6169971784628036,0.37862464794192013,0.33806333668001226,0.3754374287215967,-0.9904451652312044,-0.7335585979849601,0.44505941638852536,0.17295320866835984,0.0031272614863926858,0.160198786436748,1.0742647843830708,1.4599491605857953,0.7771438306637661,1.642497362356961,-0.9438699199323566,-0.9396215843696288,-1.5496855765479698,-0.013013641708602657,0.489181722600847,-0.6723280019535629,-1.1899284933807683,-0.18587475348854748,0.3627665821696082,0.4748246570593923,0.5715028612964981,-0.2517474850575509,-0.4448170379198748,-0.7304050435062873,0.07029083675594777,-1.1361583034804479,0.4500035333346951,-0.6714945815302882,-0.35012750902989903,0.4630071063340964,9.0
