,call,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition
0,0,0.13918209075927734,0.011206388473510742,0.7857142857142857,0.7692307692307692,0.8333333333333334,0.7142857142857143,1.0,1.0,1.0,1.0,subgenre-theme,novela histórica,other,50,2500,0,0
1,1,0.13989043235778809,0.011370182037353516,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,1.0,subgenre-theme,novela histórica,other,50,2500,0,0
2,2,0.13788819313049316,0.011340856552124023,0.9285714285714286,0.9333333333333333,0.875,1.0,1.0,1.0,1.0,1.0,subgenre-theme,novela histórica,other,50,2500,0,0
3,3,0.14053702354431152,0.011465311050415039,0.9285714285714286,0.9333333333333333,0.875,1.0,1.0,1.0,1.0,1.0,subgenre-theme,novela histórica,other,50,2500,0,0
4,4,0.13788533210754395,0.011310577392578125,0.7692307692307693,0.7692307692307692,0.7142857142857143,0.8333333333333334,1.0,1.0,1.0,1.0,subgenre-theme,novela histórica,other,50,2500,0,0
5,5,0.14101839065551758,0.011492729187011719,0.8461538461538461,0.8571428571428571,0.75,1.0,1.0,1.0,1.0,1.0,subgenre-theme,novela histórica,other,50,2500,0,0
6,6,0.13829660415649414,0.011278390884399414,0.8461538461538461,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,subgenre-theme,novela histórica,other,50,2500,0,0
7,7,0.13688993453979492,0.011121273040771484,0.9230769230769231,0.923076923076923,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,subgenre-theme,novela histórica,other,50,2500,0,0
8,8,0.1384897232055664,0.011468887329101562,0.7692307692307693,0.7999999999999999,0.75,0.8571428571428571,1.0,1.0,1.0,1.0,subgenre-theme,novela histórica,other,50,2500,0,0
9,9,0.13876056671142578,0.01155996322631836,0.6923076923076923,0.6666666666666666,0.8,0.5714285714285714,1.0,1.0,1.0,1.0,subgenre-theme,novela histórica,other,50,2500,0,0
10,0,0.1380174160003662,0.011486053466796875,0.7857142857142857,0.8235294117647058,0.7,1.0,1.0,1.0,1.0,1.0,subgenre-theme,novela histórica,other,50,2500,1,0
11,1,0.13690423965454102,0.011338233947753906,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,1.0,subgenre-theme,novela histórica,other,50,2500,1,0
12,2,0.13820743560791016,0.011591434478759766,0.9285714285714286,0.9333333333333333,0.875,1.0,1.0,1.0,1.0,1.0,subgenre-theme,novela histórica,other,50,2500,1,0
13,3,0.137373685836792,0.011419534683227539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,subgenre-theme,novela histórica,other,50,2500,1,0
14,4,0.14028573036193848,0.011251688003540039,0.7692307692307693,0.7999999999999999,0.75,0.8571428571428571,1.0,1.0,1.0,1.0,subgenre-theme,novela histórica,other,50,2500,1,0
15,5,0.13750410079956055,0.011326074600219727,0.9230769230769231,0.923076923076923,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,subgenre-theme,novela histórica,other,50,2500,1,0
