,call,fit_time,score_time,test_accuracy,test_f1,test_precision,test_recall,train_accuracy,train_f1,train_precision,train_recall,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition
0,0,0.0011243820190429688,0.002652883529663086,0.9285714285714286,0.923076923076923,1.0,0.8571428571428571,0.9166666666666666,0.9193548387096774,0.890625,0.95,subgenre-theme,novela histórica,other,50,500,0,0
1,1,0.0010559558868408203,0.0025730133056640625,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9416666666666667,0.944,0.9076923076923077,0.9833333333333333,subgenre-theme,novela histórica,other,50,500,0,0
2,2,0.0010962486267089844,0.0025615692138671875,0.9285714285714286,0.9333333333333333,0.875,1.0,0.9083333333333333,0.9105691056910569,0.8888888888888888,0.9333333333333333,subgenre-theme,novela histórica,other,50,500,0,0
3,3,0.001085042953491211,0.0026092529296875,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.925,0.9268292682926829,0.9047619047619048,0.95,subgenre-theme,novela histórica,other,50,500,0,0
4,4,0.0010466575622558594,0.0026259422302246094,0.8461538461538461,0.8571428571428571,0.75,1.0,0.9338842975206612,0.9365079365079365,0.9076923076923077,0.9672131147540983,subgenre-theme,novela histórica,other,50,500,0,0
5,5,0.0010612010955810547,0.0025386810302734375,0.8461538461538461,0.8571428571428571,0.75,1.0,0.9173553719008265,0.9193548387096775,0.9047619047619048,0.9344262295081968,subgenre-theme,novela histórica,other,50,500,0,0
6,6,0.0010700225830078125,0.0024895668029785156,0.9230769230769231,0.923076923076923,0.8571428571428571,1.0,0.9090909090909091,0.9120000000000001,0.890625,0.9344262295081968,subgenre-theme,novela histórica,other,50,500,0,0
7,7,0.0010991096496582031,0.0024945735931396484,0.8461538461538461,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9173553719008265,0.9166666666666666,0.9166666666666666,0.9166666666666666,subgenre-theme,novela histórica,other,50,500,0,0
8,8,0.0010921955108642578,0.0025031566619873047,0.9230769230769231,0.9333333333333333,0.875,1.0,0.9008264462809917,0.9032258064516129,0.875,0.9333333333333333,subgenre-theme,novela histórica,other,50,500,0,0
9,9,0.001065969467163086,0.002547740936279297,0.8461538461538461,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9256198347107438,0.9243697478991596,0.9322033898305084,0.9166666666666666,subgenre-theme,novela histórica,other,50,500,0,0
10,0,0.0011217594146728516,0.002590656280517578,0.8571428571428571,0.8750000000000001,0.7777777777777778,1.0,0.9,0.9,0.9,0.9,subgenre-theme,novela histórica,other,50,500,1,0
11,1,0.0010764598846435547,0.0025305747985839844,0.7142857142857143,0.75,0.6666666666666666,0.8571428571428571,0.9083333333333333,0.9090909090909091,0.9016393442622951,0.9166666666666666,subgenre-theme,novela histórica,other,50,500,1,0
12,2,0.0011065006256103516,0.0025482177734375,1.0,1.0,1.0,1.0,0.8833333333333333,0.8813559322033899,0.896551724137931,0.8666666666666667,subgenre-theme,novela histórica,other,50,500,1,0
13,3,0.0010449886322021484,0.0025789737701416016,0.7857142857142857,0.7692307692307692,0.8333333333333334,0.7142857142857143,0.9083333333333333,0.9075630252100839,0.9152542372881356,0.9,subgenre-theme,novela histórica,other,50,500,1,0
14,4,0.0010509490966796875,0.0025649070739746094,0.9230769230769231,0.9333333333333333,0.875,1.0,0.9173553719008265,0.9152542372881356,0.9310344827586207,0.9,subgenre-theme,novela histórica,other,50,500,1,0
15,5,0.0011441707611083984,0.0026121139526367188,0.9230769230769231,0.923076923076923,1.0,0.8571428571428571,0.9173553719008265,0.9152542372881356,0.9310344827586207,0.9,subgenre-theme,novela histórica,other,50,500,1,0
16,6,0.0010805130004882812,0.002558469772338867,0.7692307692307693,0.7692307692307692,0.8333333333333334,0.7142857142857143,0.8925619834710744,0.8869565217391303,0.9272727272727272,0.85,subgenre-theme,novela histórica,other,50,500,1,0
17,7,0.0011658668518066406,0.0025832653045654297,0.8461538461538461,0.8571428571428571,0.75,1.0,0.9173553719008265,0.9180327868852459,0.9180327868852459,0.9180327868852459,subgenre-theme,novela histórica,other,50,500,1,0
18,8,0.001102447509765625,0.002489805221557617,0.8461538461538461,0.8571428571428571,0.75,1.0,0.8842975206611571,0.8813559322033898,0.9122807017543859,0.8524590163934426,subgenre-theme,novela histórica,other,50,500,1,0
19,9,0.0010809898376464844,0.002501964569091797,0.6923076923076923,0.6,0.75,0.5,0.9008264462809917,0.9016393442622952,0.9016393442622951,0.9016393442622951,subgenre-theme,novela histórica,other,50,500,1,0
20,0,0.0011162757873535156,0.0025937557220458984,0.8571428571428571,0.8750000000000001,0.7777777777777778,1.0,0.8833333333333333,0.8852459016393444,0.8709677419354839,0.9,subgenre-theme,novela histórica,other,50,500,2,0
21,1,0.0010526180267333984,0.0025496482849121094,0.9285714285714286,0.923076923076923,1.0,0.8571428571428571,0.9333333333333333,0.9344262295081968,0.9193548387096774,0.95,subgenre-theme,novela histórica,other,50,500,2,0
