,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl,o de,a de,s de,e la,de l,e el,de e,a el,ente,ando,e de,o qu,a la,para,ment,os d,a co,n la,a qu,esta,s qu,ento,e ha,e lo,de s,la c,e su,ción,el c,n el,a en,en l,ante,ient,ue e,en e,o en,e es,como,o se,e se,e co,n de,ue s,abía,as d,a ca,e en,o co,ue l,habí,e qu,el p,do e,s co,cont,r la,enci,entr,a su,e un,ncia,es d,endo,la m,iend,pero,r se,a es,ella,aban,amen,os p,os a,aque,la p,o la,taba,todo,os c,ar l,ntes,quel,o es,do d,do l,o el,n su,de a,el m,do a,r de,a se,do s,ació,s en,idad,e no,a un,ombr
0,subgenre-theme,novela histórica,other,100,4gram_chars_word,tfidf,0,0,novela histórica,other,0.015456567619957654,0.007585916143097977,0.004267149346686681,0.0040557516436270785,0.010253684464785978,0.012347437059302734,0.009667322047280037,0.015071506325260272,0.009104486605869247,0.006345872993940616,0.006544487866349974,0.004443457236632281,0.013065322702749764,0.00566473973906653,0.0080643162231313,0.012750356202929814,0.012666206546186588,0.005495902872450243,0.003725888420510142,0.008183836359206843,0.007891943478866577,0.0612206537595623,0.007463944471879153,0.00802448140865854,0.008647820655964342,0.009186662136425376,0.009694402247068471,0.0039046993268419742,0.012149915159177939,0.0074368303225042336,0.022481022710738097,0.002949203436711178,0.0060993821283360575,0.004378849949405364,0.003997505039130312,0.006448255150542302,0.01592735282401389,0.00677359229947853,0.006364189880331453,0.007237782866383648,0.00416183841707259,0.0016538050204323816,0.025144952552395523,0.010507499586172793,0.012505454528998431,0.005668765730183703,0.01606719942544604,0.005661015076295422,0.005369550370334884,0.004630571807232687,0.0064197096538172035,0.007764283074879026,0.0058112226868573215,0.011609714334092507,0.004797962365989066,0.012894210465763578,0.01360567794606194,0.009515886816661184,0.0030074178468384805,0.007158273123830326,0.02382699683963327,0.022756710226867705,0.006429938854448082,0.008962475998755041,0.028578010461835793,0.004421672426990988,0.0011165757057553238,0.004857873541838486,0.010899597422497995,0.010537288238839137,0.02023488332722765,0.007130552658323964,0.025148465902229786,0.012013590336693768,0.004443724000183448,0.012633368333089859,0.01253007862127556,0.009231128629118528,0.006883819412930407,0.010895128930992981,0.009275286247934729,0.006464444978608146,0.003983310822231887,0.0056104294933152846,0.0048483964545601044,0.006380427271184605,0.02133252375052576,0.007655225424380905,0.014988606036163142,0.007705325344893935,0.010653692013921783,0.0071519979622700755,0.010135299442942176,0.00616402750581783,0.0038069221646403867,0.011712013299273303,0.021075266152109463,0.004771126342021602,0.019208428618568595,0.006551662304711723
1,subgenre-theme,novela histórica,other,100,4gram_chars_word,tfidf,0,1,novela histórica,other,0.010438212302883389,0.010188753621457249,0.006022258150286702,0.00612669748697263,0.011384981964375446,0.011115096038815005,0.003522150318355316,0.01644862487842306,0.007185738019960974,0.006026983639544015,0.006437563844257882,0.0042777635611444395,0.008893907383980677,0.01121644955119283,0.0065574300400504095,0.015112028372055475,0.012511888800826489,0.003824546914653635,0.008580163344446874,0.011613458144635512,0.010566705382934694,0.025031260932185773,0.009628876505470703,0.0090344464803477,0.0036280867812301986,0.0027059073467412213,0.0023578489290840866,0.010382500325496398,0.005169825071382214,0.0044948042589064464,0.015641732652882486,0.0026205365626714118,0.009613714071189466,0.008562251634202152,0.004852595146295808,0.012685186804297198,0.00916359879277768,0.012248975779222421,0.009399863228629445,0.009719073982565659,0.008293780672543563,0.007762097052397178,0.027304010148154104,0.008797174292876488,0.009133093608223524,0.0153257955015852,0.009832586911164523,0.003040479445644929,0.005019773683225488,0.005599062104908884,0.005643580409684541,0.0032434070375256686,0.0035631787171755695,0.007480541122564067,0.01022838803841718,0.012277186461820912,0.016721330969712074,0.00615473058626016,0.006998011777434886,0.005265353238715972,0.011983002319223066,0.01168868855029352,0.007554550810091391,0.010334094231790427,0.03859009600362002,0.006405099435091124,0.0038537475741786047,0.00252402461712629,0.007243785269841298,0.016339977811862576,0.009698208375139546,0.016645454056896613,0.034070106321533414,0.00896237695805571,0.0025241339861688424,0.007935317052568823,0.010641278623602299,0.0066168664345984006,0.00669853436574167,0.03828708340821318,0.005174043990293645,0.007197711860190398,0.0034742227459868937,0.005317051999839218,0.01254267970038986,0.006011454033723068,0.023293218087291664,0.003235981121150919,0.008027769978763918,0.006992403872534171,0.011424211119833076,0.006268114705691519,0.013166617024245238,0.005734785525951036,0.00991473105985149,0.012757708606587571,0.02370157106675638,0.0032243561184463164,0.02521801810370582,0.016050874246264904
2,subgenre-theme,novela histórica,other,100,4gram_chars_word,tfidf,0,2,novela histórica,other,0.0120348254500915,0.004688139804333032,0.007056991895505838,0.004583914459502908,0.01237189689803353,0.0042760126075189146,0.007020729749259051,0.012266744703022003,0.009791819154562969,0.004972519856790238,0.010810579307879011,0.0031745468562422697,0.006721181576672773,0.004835025276865154,0.00850168993634502,0.01241922238516424,0.01307624580373197,0.0029092164789203535,0.00601243204743696,0.006772501982494992,0.009878830588721238,0.023215561788363624,0.008147084834969955,0.0060926032023910295,0.008414590839472076,0.008991305881223651,0.004994875294547885,0.014580424798686608,0.0030549741070905905,0.006396327882928374,0.01222904638526338,0.009070933005993606,0.008761135098666786,0.007764632896865697,0.010327768196765497,0.01252700214415415,0.00987550376991815,0.006586488067805397,0.010634273086359607,0.006297695766651965,0.004028995488273123,0.0033302504492496994,0.020459590426274793,0.007228051271534204,0.008976561222149017,0.01140579133506837,0.01919585874331552,0.007037969472727227,0.0052542643328477145,0.004752010266463256,0.004890984718831283,0.0047848553631461,0.006417218665069479,0.010697131015077063,0.004040414500576834,0.007650381821919936,0.02280915797584476,0.007087132998739389,0.007521940554776274,0.007148119245787922,0.02212113846496334,0.011682083980397318,0.009132642402005023,0.003987980340714847,0.042293818159916376,0.005979883808272344,0.010341076989987404,0.0030934848432545153,0.006820211393866949,0.009469247386881575,0.020845017644243437,0.0067140777506592446,0.03174212444675897,0.019422250432205156,0.0019078922688728983,0.0114775091875931,0.00905163849335774,0.01336399899680547,0.010910322790735436,0.029436073886235137,0.007740751996014821,0.006628408113203741,0.0054001798412345444,0.006197116922265437,0.014818105028212809,0.008509053741631948,0.027919852503572082,0.006097490669811682,0.006552909137766072,0.009095229868600915,0.009954330557206813,0.005805478920229176,0.005262851826409839,0.0080173512196378,0.009861004394003666,0.017442512437282686,0.012790770779685092,0.0019139020093996326,0.024185722022048373,0.009160530609172627
3,subgenre-theme,novela histórica,other,100,4gram_chars_word,tfidf,0,3,novela histórica,other,0.008794188186825362,0.008121937280323913,0.005210522603438099,0.003930627227722163,0.017921171588735765,0.0040891546138457045,0.011979619593325733,0.008956378982739602,0.007948026113741381,0.004448012915220059,0.0073641528834367965,0.005771317767836182,0.009734247365706505,0.007828820183639337,0.007232911781860201,0.01217562828507713,0.010845237593002677,0.006186881856886415,0.005605444737067736,0.00747320685515418,0.01317124592087381,0.03628779823126692,0.007738970661420911,0.00574032703922223,0.0060903791030497674,0.005784248679800687,0.005730878934474293,0.007567842281228176,0.005678820980961263,0.0111892681496082,0.026398231077998924,0.007536570124594407,0.004726672697953367,0.005608560602343727,0.007882428192116292,0.009617253612958464,0.01699956142320368,0.0061557452730873615,0.011781127071171026,0.005965867359898371,0.006740183831751494,0.010126420960758577,0.00983517089953108,0.0077544828844150005,0.00834746995841652,0.005460624912648696,0.02345573752755379,0.005801721312669518,0.00523594214473463,0.00603167087752572,0.005045935501120635,0.008554737549993165,0.006410108675014259,0.01778810262874079,0.006714016904739757,0.010644181999132593,0.00991073504358375,0.005078742759564499,0.004553903658739395,0.009810439057226627,0.019078505881702637,0.012335063511358688,0.005019807084146438,0.011140883746607716,0.031724011232592254,0.004585258548943089,0.006505639284013935,0.008510471137582961,0.00883156941498611,0.007678404930876174,0.020553597754396722,0.010847266292301394,0.029043434702410408,0.015185123933944911,0.007992867924740125,0.004832226252836035,0.013638324845663298,0.007056234019874401,0.003997634514348737,0.01884627448602586,0.013894581102381325,0.007893675762899219,0.004482820580841545,0.005305423394103995,0.008265726491563437,0.002946359583347168,0.02806943769805105,0.007513479809611129,0.0108863199555923,0.006443725327353333,0.007916460168503591,0.0052365144478888305,0.013865872384616012,0.0023438084973127753,0.006831616492819069,0.01585548198018687,0.01652904658694218,0.003798600988089695,0.030892012635588016,0.011056821692279246
4,subgenre-theme,novela histórica,other,100,4gram_chars_word,tfidf,0,4,novela histórica,other,0.014811210355701787,0.00569192184883117,0.007336448455512142,0.006174666118393517,0.005360964467273268,0.006137051227521027,0.005755584420496871,0.007986966574416169,0.005543489495435477,0.008082551097540922,0.00784205910148437,0.005380965916600178,0.002994053887565584,0.006744582855660468,0.010557350619297967,0.014354669799317163,0.013383208196554842,0.005596359651084463,0.005610236971454323,0.005820729086926853,0.0053084036719941875,0.04891392847633196,0.008641130476965376,0.004859556028026816,0.005650849806850229,0.00654778326036062,0.002872223027299706,0.012041074694274009,0.010287263538234174,0.006614550755775635,0.01310152726131745,0.006041906802178274,0.01314064641703377,0.0033657814113061293,0.012272565869907999,0.007698693997260873,0.010186383608334461,0.012987024481924537,0.015252366103181538,0.0047099457315127454,0.006895894829263392,0.004969938249687054,0.02049636925564567,0.0060616802070509014,0.005958266097355375,0.007201730622638934,0.02386440985220322,0.008040903950365217,0.0061523370832452075,0.00413298296071123,0.007643346188631349,0.007386074146743162,0.005860558073269654,0.01076691871135669,0.009019260293250885,0.009919891275960964,0.019410489614986752,0.012715011377766853,0.007030253950415056,0.004692103348048858,0.02430195470731565,0.014214844324858235,0.003959682194714552,0.009633963195558617,0.03284012705253333,0.0037636057751847135,0.007550387897930932,0.0074327003911882,0.007648825192125502,0.01413493585403448,0.0067344160272310655,0.009657077100970657,0.025465533318222152,0.013139114999213176,0.005670948393501131,0.006123354792374913,0.01593715213452221,0.016897892020628875,0.0014789611084720863,0.02381656333312729,0.013727561146838322,0.0053083889228134505,0.012867264171120503,0.004396661491923433,0.006622109447216855,0.006382856713501437,0.036065169418629084,0.0045504724679436975,0.00951065981193487,0.011293320132696351,0.008124672053096322,0.00914082399159899,0.006919532711808231,0.004853267409306921,0.007464533307877417,0.008072463048682066,0.01189656421081453,0.003914912553144697,0.01729470975724462,0.011314921762365104
5,subgenre-theme,novela histórica,other,100,4gram_chars_word,tfidf,0,5,novela histórica,other,0.01651865748415393,0.012131264639996359,0.006456787190594962,0.006006373153836266,0.01665671543913752,0.011282486879149348,0.012071880932823905,0.015980519288137107,0.010950121653488926,0.004737237202766977,0.00399618106584731,0.005239326959076562,0.004846886013727443,0.005285044429344371,0.007939214248153229,0.007048621871953789,0.014619784747483721,0.0037649141440264117,0.004113130176718029,0.00812709317447088,0.007730772176900937,0.05060446039839088,0.003929887027690259,0.007317563254384957,0.004673899899098451,0.006551701420367588,0.004451094243114726,0.012537859270255742,0.009767031606291771,0.00557389650666711,0.009797406384269606,0.0056391063499559285,0.006833243003764578,0.0049557430442053445,0.01176300592082599,0.009673802219630222,0.021455547493370468,0.010933827101221757,0.016117809385871405,0.0069223093934446785,0.007319909463489774,0.003981144574368977,0.021621653777075218,0.0065594500469175095,0.004151195577728199,0.008255361655895436,0.013223584633384865,0.005366354159633392,0.004533039931287541,0.006136171800993808,0.00622012281654995,0.01083791924312152,0.010193605681792537,0.013414472790453507,0.004486473899650484,0.007944284510757444,0.01329779694468016,0.008116422367215673,0.004843764970181453,0.0028787315239823335,0.02731647861626809,0.019268816227018957,0.005265124156521177,0.005719883861363495,0.03365635169032429,0.002024268041690472,0.0061299258103461735,0.008769071791089917,0.0057246479331183285,0.009792709226414118,0.007142582045408533,0.016762689273512068,0.01651609197520014,0.007196606826937881,0.00292461689219093,0.0058519080226539675,0.019465122072655026,0.019103812007536383,0.005466285288980167,0.009621071783545904,0.0049383837833206455,0.005469081605648528,0.0017251289550646212,0.005139023623183685,0.01309264408025644,0.006959653276273525,0.03932524836286767,0.007906395888056349,0.012153591901437225,0.0040233361122592,0.010255564368088915,0.006974910641631381,0.013433043442130555,0.0045690480718979945,0.010942215323329393,0.009647401213739432,0.012098028233280411,0.006859488779688715,0.01990676615944641,0.012479315471853804
6,subgenre-theme,novela histórica,other,100,4gram_chars_word,tfidf,0,6,novela histórica,other,0.022277969849902317,0.011971635469448938,0.008607541496677073,0.0007920439927965011,0.009947836121540505,0.006270192437642471,0.011131489871121038,0.010548124399503964,0.007032028347896673,0.008102104440206478,0.005978624035394469,0.005806911825541241,0.007686991354053219,0.005459767606472872,0.005978019608585142,0.012630402717379955,0.008828168540916182,0.012950888098289723,0.010603522224529741,0.012137096954700789,0.00940530866706711,0.04453531831427106,0.00510294718802303,0.0048991637961703334,0.004558871560375413,0.006769489899474002,0.00627767758753195,0.009112381021567131,0.0072135420986916,0.007757739224220905,0.010053702630557555,0.009139685341050297,0.004841116753142143,0.006711392953966629,0.011121053482508091,0.012769627590703643,0.013210528797825648,0.009607881755906073,0.010859356239662147,0.003773145101982506,0.006156732803209526,0.004148593318141286,0.011544081224993015,0.008432579674881095,0.006190780843481812,0.00975260696384464,0.02045560200687218,0.010339556060537658,0.0034853123850296,0.003298705158176579,0.007830507333638314,0.005094569980985846,0.009392503569852542,0.01455964794329217,0.004499317683216978,0.008849148556915576,0.02917796652283484,0.007998896118085219,0.0049960694038832494,0.006940962509994081,0.029137566471598722,0.016760468723085325,0.0034002447741529177,0.009376446076256591,0.02409208001780466,0.00368291851015612,0.0037802081421155526,0.006402499096307556,0.010423329710914865,0.010942059028683443,0.01240137198508653,0.007139518913031671,0.03863737034204668,0.010678889514235453,0.006175170368389996,0.005032548264614612,0.012587320924876723,0.016260732653734605,0.003421572420246885,0.020812477011636608,0.007646177767753674,0.008366252786791059,0.009253037196970827,0.006116471431182322,0.006106209341777335,0.0023887876079352194,0.013616780979693554,0.00467913152641353,0.011034389878713089,0.0074181194902945445,0.006005618426561144,0.008517066681992853,0.016606722256498858,0.01155017407403624,0.012686731061293447,0.007434173238536889,0.013869204637191542,0.006042442961009188,0.01612562040651291,0.007786665840703665
7,subgenre-theme,novela histórica,other,100,4gram_chars_word,tfidf,0,7,novela histórica,other,0.018961126284244553,0.012501770026826411,0.006045512384615728,0.0067839876537520525,0.011734645557367609,0.014090992040452227,0.012457991970575656,0.016792652159707926,0.008896379309052866,0.00692247386428261,0.005569342832617875,0.004624466148457739,0.0040383242107704794,0.00851511352110872,0.00669691971077263,0.007523409135291681,0.01838105710943019,0.005208307350196909,0.0019086893330104355,0.009115246920477178,0.0019686316199390946,0.04785971509116716,0.004986679959237559,0.00825956518741046,0.010151786699192556,0.007941876215875658,0.008140339759382074,0.010798396052409332,0.008650434689076215,0.010196618479795425,0.020898103573639797,0.003673693723534314,0.012091520499604696,0.004732219262360371,0.009163095465583753,0.008559982063106337,0.006038658442357852,0.013754601081763436,0.007738990778352555,0.005106260934402702,0.004096270347826763,0.004534929457256804,0.02936011865168291,0.007934921407776883,0.005454614362382581,0.01213419980622959,0.02446639048019528,0.010195981887297123,0.002455368079090163,0.0025940815289050515,0.009271180964981716,0.003382251128651093,0.005298556706129059,0.013644399826966289,0.005540417689061899,0.006730064892486718,0.014099220943365822,0.005968013467061919,0.002221611992539354,0.0032502888390425603,0.021676254128529974,0.01296329357577505,0.005071546825106861,0.008690733770393201,0.028811908931884365,0.004998769550885299,0.007464727168101756,0.007888496052600535,0.011466265254142871,0.008523861934333016,0.00712725748626451,0.008302839584870794,0.013901833171664461,0.01168083733395791,0.005493346321794554,0.00748525844600363,0.011600662304802471,0.01122786710427846,0.0019384092334190422,0.018544921631720716,0.006525160151122283,0.0040817294823539355,0.008816836010712245,0.0062013176404771405,0.011661479675316555,0.008471737707034585,0.02182702449216743,0.004254171754434219,0.010778762656683403,0.008073977244491033,0.009967809765900604,0.0038565166281840347,0.015569610829253216,0.006754618554423363,0.010985114626567262,0.00963637664912381,0.019580676085926438,0.0067315571935496876,0.020668759177322,0.02058521430429491
8,subgenre-theme,novela histórica,other,100,4gram_chars_word,tfidf,0,8,novela histórica,other,0.017135768407897326,0.009037188622663285,0.003209472536775528,0.009761413268794317,0.011820186157303117,0.010738062657475867,0.005365918850720491,0.01011279302513786,0.006298078115586686,0.005141508261165726,0.006940822875732542,0.0018438957373563376,0.009399381888481977,0.006874670056960785,0.0035994614726612972,0.019050707771389234,0.015743600224488803,0.009004861012155772,0.00638085535921396,0.007733147069690293,0.005462075018761349,0.03807461791974588,0.008148946238054152,0.00618572332739347,0.008806421140426408,0.009659627009491542,0.004767123805580891,0.005063840245016414,0.007557426854596849,0.010502430877193145,0.01129793564418526,0.007650339088679711,0.006398367742575267,0.005477474295662001,0.005268325677423144,0.014396180829220354,0.008724440141700181,0.010078482016769683,0.014442079753679176,0.005936962450746377,0.006639080659167931,0.004685290702997013,0.013139963040028308,0.008179881288332087,0.007850277303887898,0.01193771388118872,0.017773678506595218,0.004674491417285322,0.006297662648854727,0.0030929249311756296,0.007479416679413077,0.007438330913327975,0.006648658144412052,0.012535451704387732,0.005834547526507408,0.00960767193196765,0.020848687278280504,0.0053942908569373105,0.002935043986880499,0.007491662051942254,0.029652642073677668,0.005497052666740896,0.010078973915226592,0.006564711741261799,0.02479309290660106,0.0027445349975684812,0.0061393894303128915,0.0032551278761945523,0.0065739001129100465,0.02016115982418583,0.014048908765409786,0.012201292618823287,0.0356731458784978,0.01230968374246294,0.012181626678701539,0.005736681422707933,0.013185558723333237,0.014201878978889512,0.006054022745424472,0.02322142529639569,0.007327550958908243,0.010017175362609411,0.010336193871045818,0.007974889572062733,0.009988551361025052,0.004956958602506673,0.01886947520962033,0.003950900712586418,0.012995952516146053,0.01309490115029926,0.006858961014056269,0.005510889923712754,0.008831471039955257,0.006794405185731021,0.0060685978224881585,0.007670745541795656,0.013375550474728685,0.00517864435922027,0.02486604641379917,0.011481989610254989
9,subgenre-theme,novela histórica,other,100,4gram_chars_word,tfidf,0,9,novela histórica,other,0.021294370206629738,0.0052083910779960095,0.004902968636865131,0.006479769977693602,0.007246351932785336,0.005014655001710867,0.005351246783857589,0.010588374989929324,0.006884112629196759,0.007672085911900709,0.006033368888779699,0.0034595651916300403,0.009666512139441223,0.007912960082821338,0.007445160728676487,0.02094500194795078,0.005452105233051876,0.008011179883560548,0.009322108841248485,0.008868335248370279,0.011678609658350759,0.049199095871637566,0.007347889407677531,0.007951518863789156,0.008476421471836873,0.003854083868641401,0.0026384730068413883,0.009470405347050502,0.005546870592250611,0.006549159914118212,0.012086373197478885,0.004939625797742773,0.012943420158447459,0.006338416887689099,0.007797341401264928,0.0152355242711698,0.009326412826673127,0.006952812573297729,0.010178250534732616,0.005202697289555042,0.00702606875431092,0.003112926612943089,0.021620780749494525,0.0048699236636328466,0.006329319800986892,0.006384963964069015,0.017579196903505918,0.005954512671024544,0.0059735876404465645,0.0021802377408414184,0.008857083669659857,0.00610702792241408,0.010386949881950635,0.011403109363674105,0.007741707982327671,0.009214550234834444,0.016174325023705236,0.00820498328084261,0.006390443946240604,0.008783093570623653,0.01668346557014368,0.01342376267214533,0.003847450613497545,0.006194525000340091,0.03569857755668668,0.005618691476327074,0.0038391450447979717,0.009760605098735442,0.012590264636723697,0.010119686686591096,0.011236868653260543,0.013151768061269357,0.028862125361210952,0.009410193643962048,0.007413278430600124,0.007973206015683352,0.018356391745190097,0.008620830841573272,0.0052504311307067005,0.014846080992769628,0.005020831749773658,0.005242692142256454,0.004002025765444329,0.01032947176767951,0.009275322626938875,0.004458463528890105,0.01628346020506239,0.006249460193048661,0.011714599998280275,0.005680183645204922,0.010118900861297922,0.010513795829925277,0.007259476614727991,0.007006384113066469,0.013738484295450817,0.016897371158679186,0.02926438164146818,0.004924484848470598,0.019065597088547624,0.014290441041702179
