,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl,mente,había,ament,aquel,mient,ombre,señor,usted,cuand,quell,estab,staba,sobre,porqu,orque,entre,hombr,contr,cione,parec,mento,antes,quier,esper,entra,todos,conte,algun,despu,tenía,conoc,hacer,"ente,",mismo,spera,inter,prend,nuest,acion,noche,tiene,resen,mujer,prese,empre,compa,prime,estro,ciend,joven,tiemp,rimer,tante,quien,padre,llega,donde,estra,mucho,enton,momen,tanto,tonce,puest,coraz,pensa,ancia,labra,siemp,iempr,desde,esent,habla,alabr,"ción,",preci,palab,lleva,traba,compr,decir,otros,senta,conve,graci,pregu,uerta,cabal,parte,tambi,amigo,cuent,rente,encon,taban,lante,puert,neces,hubie,aball
0,subgenre-theme,novela histórica,other,100,5gram_chars_affix-punct,tf,0,0,novela histórica,other,0.004836964521291663,0.005887475523675169,0.003552829582470729,0.0054084247810547124,0.009475968949557432,0.005068254224975192,0.007087172911030583,0.010332890287262086,0.007788715443930224,0.005089183171054151,0.009915359911573496,0.0027052820312072497,0.004277118273535888,0.004760865457148236,0.004165621770928285,0.0031175670327508436,0.009305597875886959,0.024255514323643403,0.005358402357822465,0.00906213289456975,0.050621416930509325,0.0074582976842994,0.010663918615741815,0.009045557350368506,0.009691639772101353,0.008177102192970511,0.006407256527916589,0.012150747874311325,0.004377528101200854,0.008586293360819303,0.005615483587674416,0.0006616382191643111,0.012918862528417936,0.019151939551439023,0.01251121558395712,0.014881497105863686,0.009330217540946912,0.01120251361254131,0.007136531491965053,0.010739556389837377,0.0043822095292442775,0.009166903193379585,0.006482743231456357,0.017519442950767686,0.011678482060614077,0.012966293660920124,0.005925387640394695,0.026265525364955723,0.00867372071226144,0.006449833594384083,0.009876566295575828,0.007417159142815048,0.015359125280727824,0.007090208379418789,0.028627078140547425,0.008470645280349891,0.012232687301097458,0.026476459778589458,0.007737105815401514,0.00552436478855274,0.015297637350629681,0.007647217632036232,0.009626791224702504,0.021003976500711133,0.003633340499662443,0.0083731760822506,0.012698273526493196,0.0055343594627687434,0.012456482762016526,0.0119899045773414,0.008231154091763808,0.00833004939140559,0.006233358032815838,0.00709466538103451,0.0015669770966566668,0.01773682616977203,0.005765581765283999,0.006928379284803125,0.008540534362164119,0.010716408766923279,0.006622687828525842,0.01031133287208634,0.009477272247828947,0.009084831772158042,0.00404336009397313,0.0037065393240774003,0.006698913013291162,0.022646667984705507,0.010741179041693171,0.0068070228168084605,0.007177852567064738,0.005421282139998331,0.008145129715295966,0.00798775541473028,0.017314660478437605,0.005756949957744963,0.007238059180374214,0.004757160128779644,0.01202913660590404,0.03352461536641811
1,subgenre-theme,novela histórica,other,100,5gram_chars_affix-punct,tf,0,1,novela histórica,other,0.009953577678913644,0.004206967495510506,0.005593211097361871,0.0028446263404214222,0.00653357743244683,0.0062432936618757205,0.008674047789363013,0.007658547043058931,0.011501368454352675,0.0052742809738923774,0.008761693504844306,0.006554813747836338,0.007265748193017384,0.004855458815262418,0.007799020810362747,0.004315590191547752,0.008615076303505755,0.013330512677019825,0.00800384764673548,0.009320484260818763,0.03892758285968929,0.006987061466230906,0.00730167471258996,0.006224495977745492,0.010137712784897676,0.012226058273719635,0.005659351235491753,0.01160854992571983,0.0073168579748523095,0.008519393266014523,0.007236566187990958,0.010884431833851491,0.010140578626219273,0.021671382759590536,0.015402601985635176,0.007816616363747374,0.008503240515105216,0.013788567292382918,0.009686771362803728,0.00759374650315635,0.008055357428874825,0.003161822710780523,0.004758274440987582,0.01614435543314427,0.015646767199129955,0.0029661254703989815,0.004739561139106838,0.020128380413595024,0.012554989846181018,0.007078746699731908,0.012146799558677639,0.006913544758596342,0.010770393996592926,0.00694547761496674,0.0133203212336668,0.01360194905587728,0.015448798594394061,0.021666503140177318,0.004324270185222109,0.00573395904064509,0.009275598173067287,0.00574799355469441,0.02027074088013277,0.006918931994122699,0.006331927342671729,0.013892599600237445,0.007354704408575719,0.019076680097256573,0.010505836442943735,0.00719059081457316,0.00833665796743916,0.006786860692241566,0.005881964172481611,0.004320808566214585,0.004223473969762097,0.018161029884642195,0.005771048034982336,0.009711315028112788,0.009873053729013969,0.013219594548609733,0.004066536167413838,0.0150579486306135,0.011751366344421683,0.01012469820095089,0.006924383917140473,0.004750191438775558,0.010344951620503496,0.02766312052678595,0.008875569025789195,0.006782931932089166,0.005256915079791382,0.004308444355371681,0.01292494168910334,0.0037538284706746276,0.019596935991394383,0.006757559981035316,0.011909685791010729,0.004436201469696207,0.01414121442049159,0.036675781058842206
2,subgenre-theme,novela histórica,other,100,5gram_chars_affix-punct,tf,0,2,novela histórica,other,0.006479091156841559,0.0062474707793734605,0.003337110488226595,0.0028122409787123418,0.010185949429524315,0.006294778132061594,0.009374313152106933,0.006407898368722384,0.013242516645548331,0.009644291423337396,0.011875661485501596,0.005821242926944389,0.005544692941040468,0.008077624671424017,0.004668259263087374,0.004328721583043685,0.007297177811839939,0.022960561143654832,0.0017313073711444052,0.009024594776190616,0.04155646212390502,0.00523202915873662,0.018537190121254682,0.008258461892169562,0.015087858556497125,0.00987746934346471,0.006296394673599735,0.015857048111336803,0.005022637850049934,0.007076546212774678,0.008455581575315107,0.009363801418353768,0.01116070629052968,0.01467397873894935,0.009026885081995256,0.003911215010125656,0.004915819128678494,0.012697891080857598,0.006133930275848133,0.011946692725433614,0.012003785384851145,0.008754862715402989,0.00977411752988655,0.011894746622198225,0.009530943799189137,0.00783244475917722,0.006927776202169112,0.023987704732361573,0.005850180502533571,0.005199322418965151,0.009408406159473578,0.008915306768935954,0.009176440730381933,0.01876647784395658,0.0182607817515817,0.007299553127019484,0.015965861910792592,0.028009735770480184,0.003656491567737983,0.007510687507165831,0.015103558638062361,0.00816867870268412,0.004193065263633171,0.015345691390058556,0.004546867125607887,0.013019265832497807,0.007110217135806913,0.005907462485915756,0.011687899660357819,0.006539488347613421,0.00945421882864393,0.015584440048466864,0.004039003828965088,0.0045111660874795016,0.008264407688822294,0.009894053662225571,0.0041474404551334765,0.011155270942237974,0.008144725800013488,0.008056157749960127,0.004598164820579947,0.01887004494378133,0.0071626177460127885,0.014595267282984518,0.007590108701499441,0.0035506816762193457,0.0059478034685868505,0.023561833862707972,0.008365293841100704,0.009484330586420153,0.004670894924875546,0.0030735903565902475,0.0064623840187255826,0.005971996642483156,0.021594491641302338,0.005346223427458132,0.009118691856004916,0.004214895883974115,0.02067394602608514,0.031103926915959222
3,subgenre-theme,novela histórica,other,100,5gram_chars_affix-punct,tf,0,3,novela histórica,other,0.003647494761501621,0.004168392722284167,0.007477685670537772,0.005300048076594724,0.005619406681296743,0.002866453823868452,0.006246354819963079,0.009201332949380156,0.008226953811386797,0.005621332743502574,0.007850697771917058,0.0037733337604159566,0.007673382617256096,0.004196036627954412,0.013789856135122043,0.00394751930705876,0.00332708338598975,0.012197551256340143,0.004117905231682981,0.010624906123520328,0.04374787998925591,0.007125966000614543,0.01161912041029796,0.005409124899745559,0.008474108370636231,0.010030784731199307,0.008226559900205228,0.012779088785641624,0.0047189441016994346,0.010285737493685096,0.003982947378117758,0.008354136275256803,0.016303774170563886,0.02296913012125415,0.01456097600647605,0.006193471842976845,0.006824785135476835,0.010873032857014903,0.01032709112819762,0.011494000825705097,0.02280185446000868,0.0036975094095768437,0.008802622582260479,0.012597851148308413,0.011243611423304645,0.007798799816013919,0.005443158824361014,0.034220287198303806,0.006214070911908988,0.012364224273378617,0.005807021177934202,0.003785941073522651,0.008343364380838844,0.015479617825498348,0.019414284811711605,0.010126090254495193,0.01889638259652977,0.033922123028873985,0.006099963896217712,0.006013945911956491,0.012415580339364327,0.01031937997372784,0.011359969736057067,0.00863392925675056,0.009020281791591273,0.009853084046172146,0.010609225344793041,0.010477214682325518,0.012220208366760844,0.008445108137007289,0.006025284520266676,0.010941609579711117,0.0035874143611420526,0.00401331410617874,0.0055733376605606455,0.009334528116247397,0.0043309470538710594,0.014180853354371364,0.007675270176799542,0.005706138866230196,0.007166545167735584,0.010314212740879085,0.007144883127749014,0.007212625525969119,0.004036776113547846,0.007187452654613107,0.008619398076224999,0.032109270647034144,0.011845626187892089,0.004389417011501036,0.003091155450017201,0.0038770037913914545,0.0067637500195487,0.004232932009054177,0.021468342956937437,0.016215503531191604,0.010791984680974443,0.00246447137165655,0.009859174076844019,0.029239681682711037
4,subgenre-theme,novela histórica,other,100,5gram_chars_affix-punct,tf,0,4,novela histórica,other,0.005769876310013157,0.00234109649820562,0.0049063376788740015,0.0030616090733043794,0.005861777821283074,0.012364932888658026,0.004765744557965554,0.0026550979172333144,0.011903751565762156,0.005790023759704796,0.004001124855070306,0.006394193871770736,0.0019176227621345047,0.008964814195138969,0.007765169284459739,0.004526425077070356,0.005895348405492695,0.01995922159095843,0.004210391012282676,0.009478025872783045,0.05674287259413596,0.007718524883219116,0.016442907627096028,0.005513783500446743,0.006728475952777499,0.01828972277065403,0.008598059410727525,0.011148328166036914,0.005147125968464962,0.006702189543323578,0.003515168120586315,0.008311084032406347,0.014433896601884324,0.018696954069884298,0.012909096365501204,0.010654889055230637,0.006223852978356264,0.02136156335042825,0.007051555969415306,0.01197439579330187,0.012717471644410401,0.004650200824143618,0.0075757470801537585,0.008752156172500492,0.005349110702292739,0.01153917669037837,0.0063308215667007015,0.01749332038127575,0.006958275974482182,0.007804731012086119,0.006433663060275894,0.004753408196322569,0.004390211830201697,0.014178958808201747,0.013313148747398583,0.003515367718244096,0.026320198006727722,0.024327853765554845,0.006306459749905514,0.0077427285052914865,0.02033056979252368,0.009900114348886905,0.005558762562109663,0.007998992743996155,0.007018199482283075,0.009509343555548394,0.008193627432016438,0.008412050023525196,0.006348316773772605,0.0056176708978722244,0.008408197528201917,0.010585502858731968,0.005060261451871943,0.008305576382126893,0.0058023698201873685,0.015140738628224215,0.003963941407102844,0.012220261905119762,0.012017341998000735,0.012925337346290932,0.005350665378975027,0.0072153462125539615,0.00806452298934871,0.006216085650725911,0.004037205840823199,0.006688813823123874,0.010288032248498023,0.027610444363477264,0.010681426650633761,0.00540786063447955,0.009888961437091661,0.0022367229783939245,0.005323327211822331,0.007800592635222357,0.01340729239836539,0.011753045167632764,0.00990325381740554,0.005288171628422772,0.015489157325322897,0.05288185248069717
5,subgenre-theme,novela histórica,other,100,5gram_chars_affix-punct,tf,0,5,novela histórica,other,0.006744083900032068,0.0022060157172248958,0.010680931380759859,0.004974797498730978,0.004698300688236618,0.006549709569566159,0.006709209874079553,0.005669705330302197,0.017699017982296658,0.005613928626056355,0.006213392956027908,0.009028298040563886,0.006044314644901523,0.007724493003862587,0.011133802171879936,0.006567577491646157,0.009016424831815154,0.01773671892468998,0.0063807444205627424,0.012411111980139304,0.06148465388031136,0.005475257162267148,0.013341099287176581,0.004907863691485638,0.009791781396697615,0.013519436054733975,0.00460601681171944,0.018516829841512667,0.012976162546013572,0.010092089914769967,0.005006389296578329,0.007122739523487519,0.01425323575802418,0.025163091168156227,0.011900817511423198,0.0067147996469886055,0.008488954909012015,0.016231644102948944,0.010257182702091652,0.01789073600307181,0.005459739402961631,0.005599478356460039,0.008249594500252682,0.00795420735227998,0.013464025966507524,0.005604539204454172,0.004188634803275254,0.017420642932268735,0.006045310714188639,0.004085464778702569,0.0069626284263736085,0.0064439893250003875,0.005294341877061785,0.008760415591204612,0.01918862356600608,0.005948622396898053,0.00814826951977514,0.025036331336048254,0.0061852741110396394,0.004717787080990468,0.015092099075801309,0.0071438943989727876,0.0066039660136004985,0.012737015882094216,0.005827696313974302,0.010334908369917836,0.006145443586606505,0.005381438141988808,0.010579472560215696,0.006943298596156399,0.00859760555142762,0.010171999124147393,0.0057657392154189325,0.0017532833111124943,0.007680649757194676,0.01399896625175817,0.007670466026136203,0.015551455250898984,0.018906763460934145,0.00826134520106293,0.00616990862666959,0.010610167053776957,0.009157888543214213,0.0031623263546407703,0.005548753403415837,0.0036893794120837777,0.008159293337392353,0.030881579362474775,0.004495703091084561,0.005538869106399987,0.003689751079687168,0.004166223969977408,0.011567360100609842,0.004465805779470251,0.009902572398388976,0.006198299131943142,0.007895618675903913,0.00781663571759355,0.011392875452482703,0.044042201829776105
6,subgenre-theme,novela histórica,other,100,5gram_chars_affix-punct,tf,0,6,novela histórica,other,0.00645106196685838,0.0032114570261152792,0.008187953131314304,0.00624369190531225,0.007606595660664819,0.007585295970861505,0.006829868834447024,0.007314034348116573,0.009374267162261404,0.008691924936630631,0.005898622647347191,0.005308631808871122,0.005059286007886611,0.01054878254026337,0.010005430715789814,0.0060554864417974455,0.008969832724884119,0.03106977487522563,0.006597987028659729,0.014226638738644026,0.0418053716156173,0.0027379762170121878,0.012896771478494613,0.004377182522917787,0.005761256698484607,0.015188332909455683,0.007280584078380979,0.018423106803534005,0.002986370223545443,0.008802764127609273,0.007195635663107666,0.003159615773067628,0.011831479521658495,0.021140726993922224,0.011342038464696004,0.006034852963521822,0.009523896543284876,0.018490562661996765,0.007341337611541496,0.003094966885203758,0.00693296737501304,0.005902283251046251,0.008131847496075059,0.0046288804655753605,0.012900159685259458,0.00734372714447384,0.010289932033060863,0.015461742038334336,0.009857571800514876,0.00645027722321378,0.005937239912922736,0.0038411594129667413,0.008010079443619346,0.008592053404021634,0.021156130333989536,0.006033094779737968,0.01646715923340189,0.03547653568612933,0.007690490303697852,0.010707605788490037,0.013276955511764318,0.005432726192476735,0.0067788849718186765,0.007232762555158152,0.005596825301794518,0.01069725896045352,0.00852604759311937,0.009420380360159434,0.010335194390230418,0.012928636866462196,0.008775645583331469,0.010703664449124453,0.004804887803630985,0.004056559513579905,0.003506586441452941,0.017271679565114224,0.007514282546796397,0.00440351021810603,0.01272846545547296,0.009255083202436551,0.006587521681343673,0.01087911547729961,0.011378147662135909,0.0040315823936758035,0.004587059078571144,0.0073898459509620755,0.01016244777899883,0.02660233871068172,0.006773606135424212,0.006593267630927843,0.008691751063206755,0.007387352761722877,0.010122100618879472,0.004715152620455259,0.015446027092811968,0.008819559156786484,0.008857159567664346,0.007353119318809045,0.0186792225526264,0.03523519422398555
7,subgenre-theme,novela histórica,other,100,5gram_chars_affix-punct,tf,0,7,novela histórica,other,0.007184051146080731,0.001074009913743938,0.0032503008758242302,0.006170849568173688,0.006486114470412854,0.008802193501735027,0.00811836327894035,0.00647075812153556,0.008491532250331226,0.010226529998325557,0.006449774778058759,0.006053925107246686,0.005153054914197955,0.006987163849256965,0.0076791558164882225,0.005948994932711118,0.008731770820158991,0.009147385388754805,0.0057965084051374806,0.01685478627108862,0.0545703448897862,0.001014498772632928,0.008646105163207553,0.004599544768130909,0.012868011611916388,0.01109694133452569,0.009638158684794383,0.0251394856057011,0.004165901702469777,0.004970102348945359,0.009053119583719694,0.004410140374226751,0.006702926344954884,0.029776999198163318,0.01507712235068939,0.004642572575997928,0.006173599476654162,0.023516210593139512,0.0102964928297314,0.009392923852899882,0.012525874695027767,0.007356465857006872,0.007913539835210915,0.004176584656245389,0.014818429951244905,0.00996058572481368,0.0038609653191644367,0.03174753746305786,0.0070865795151907355,0.0066510808282318435,0.005442035604465485,0.008717409350312866,0.007831539609870602,0.007097272900820538,0.00970214242612625,0.005920424764856103,0.02349899088856662,0.03056710144616336,0.011484406517890778,0.006976354652551587,0.013845414341927344,0.005588176399210991,0.0037230461200472337,0.012667462479007534,0.006167622630531381,0.009710588037888608,0.011245984012508346,0.012061677210254924,0.00560805002921014,0.007457743184012436,0.007229548810659658,0.008732814395274386,0.009078218375446874,0.005868253482194696,0.0060889408395740155,0.014709524029757703,0.005660636394130048,0.013241525345453163,0.014274174326862983,0.01280859710161295,0.004878543304646822,0.008901775972756362,0.010495413296137457,0.0061208389386853525,0.004394816087304575,0.005911174454147258,0.0029861428690758406,0.023660627768218766,0.011172573986109236,0.00825135471194694,0.005675962476410508,0.004547340268834297,0.005859997013778918,0.004247759890241572,0.01643376016695429,0.008097642258888817,0.012889371038145237,0.005377668085971299,0.015406910928455681,0.024758581460416745
8,subgenre-theme,novela histórica,other,100,5gram_chars_affix-punct,tf,0,8,novela histórica,other,0.004783777160343869,0.0048531954513243054,0.004726257581045919,0.008820695637572177,0.008397235236004339,0.007123242263499433,0.006551726693036843,0.008864065881163978,0.016848241689683442,0.0073091507292204014,0.003721727828447737,0.008076006313104145,0.007765574833681534,0.010313900481231509,0.008740065314776873,0.006903625719964316,0.011754153268314093,0.009203510276330236,0.004780786051092129,0.010416185637838036,0.045996671749118215,0.003388620310906274,0.015953382805122807,0.008087750107383333,0.012757894637528338,0.018865950529578034,0.005313547363447821,0.009623758425076094,0.009475231788875686,0.005882913807239163,0.00776500035273892,0.005155753511525197,0.021731439171008674,0.026149691397757115,0.016612904795659602,0.006223018057143532,0.006300732394262863,0.012020518977568461,0.00267551145237204,0.010304968151247162,0.010900138819435827,0.00814432820948175,0.010454023545764768,0.012803385401708733,0.009647245383012893,0.009471601744798386,0.004539833783606227,0.016712232368405314,0.011968829068361117,0.0030882210875690795,0.004351531227683745,0.006521270090150954,0.01971746062100012,0.010090481195271775,0.010726825841421334,0.008840294304824291,0.011833817144845181,0.03078224649208261,0.0077745465625735834,0.0070914266657285665,0.010534501668490842,0.006618511301388647,0.0017762830251534174,0.011657732962130976,0.0067148186382588815,0.011384448449571032,0.0070742871540232614,0.008432072188558608,0.01233291333539477,0.013173967030761043,0.005613162996784751,0.004507235472461731,0.0058853385217657065,0.004877292532423269,0.005972801524349984,0.010911079637222773,0.005021176948858265,0.01220552462353341,0.009442344328062844,0.006160694169600424,0.005640119966060992,0.011980220130293562,0.00880573039261975,0.003242428184990707,0.004058240597663013,0.008201920502112658,0.007882974287662596,0.022181042087481697,0.0074126280747035785,0.006381904595082327,0.007683774223798897,0.005774160612814934,0.007451179750704478,0.007920378250864226,0.024332148779333117,0.009155206830385643,0.01444860294880131,0.004204284327147919,0.025917312869485846,0.021331432688237187
9,subgenre-theme,novela histórica,other,100,5gram_chars_affix-punct,tf,0,9,novela histórica,other,0.0045876255612924705,0.003111577444028973,0.0037929267053107073,0.004657726659001533,0.00864396917880171,0.00807892747241771,0.012169987568621131,0.011329619639987583,0.012075784773224253,0.0030183969603803217,0.00849877812236015,0.008718031915240393,0.006193896431320455,0.003915616027414873,0.009207648824100034,0.005359554019852117,0.009241550715893443,0.011533539612193255,0.00560883779551094,0.013186256908947827,0.03817064179334554,0.010663386222349266,0.015685833577581788,0.007791334117953859,0.012215161709896585,0.01285429716218763,0.0019931676808466123,0.012265022994081247,0.009599780149594296,0.006932311876436779,0.004018016994197655,0.004314329888310776,0.00948116525884182,0.03289924370927526,0.011724442998251242,0.005793521470046682,0.006829183903264339,0.0164569248832704,0.004289309257031268,0.01244213348563331,0.010696833141179191,0.007800699935195506,0.002215544602849187,0.007870715521940408,0.00983409119745389,0.007606584941887736,0.0055876481154057194,0.017870335457750457,0.015622998385432778,0.006442882662146184,0.005254704894591313,0.008759231635302163,0.01570845847808142,0.008024259482762206,0.007907286156555171,0.008563296341403301,0.014203046531344693,0.02345887869217849,0.007514298162063501,0.013811413091855611,0.009456793116140994,0.00922314909198021,0.00577151817936479,0.0069394738683476,0.00400947189937102,0.007211108428565913,0.00568918537724986,0.00790696752451418,0.010272469837369097,0.0084894426755072,0.006376719280855855,0.008284593425539036,0.013708373208975609,0.005366085480635363,0.006345044152769354,0.016976905279015776,0.009569512884821805,0.009733415570385909,0.01550588467201131,0.007118688495953386,0.0034556457885616533,0.008752528441087737,0.013032086981257088,0.004398225194893483,0.010563056049223927,0.007880495244227986,0.00793593608584319,0.03780595717315078,0.00819507779899494,0.004536525805681992,0.006240676627656177,0.004704176741970788,0.007585317160303517,0.004897683746649575,0.027306371103995877,0.007324747871239832,0.007675541717698962,0.007607276429197354,0.013913417679850375,0.038131785013465536
