,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,cv_call
0,subgenre-theme,novela histórica,other,100,100,0,1,0.010550500858968269,0.007076443123542464,0.003147952725713303,0.004491746278540123,0.006941271387922391,0.04180250499184318,0.006006030298915732,0.001269411716149852,0.00726721499858156,0.0006251831065543798,0.021219723805802698,0.0018930791952817285,0.0043153206142106,0.014363662104833927,0.0016352704093615911,0.0,0.020266464798636905,0.002539056475337135,0.001834627470182776,0.004129090401354641,0.0053075369461668,0.06414050858228594,0.0034967749191468,0.0018917013803806254,0.010377938252908413,0.003265681357737112,0.013609692362461186,0.00791624634631933,0.019184257080373943,0.01020999207144341,0.004237985632334529,0.01462002342090926,0.0016387595431731714,0.005245478782298148,0.0051183348492811285,0.008035329008963437,0.005453765027953699,0.01853208257379197,0.005073057041723557,0.003949844608312672,0.055719655278618135,0.0064033347194423105,0.001747761625108308,0.01907664485089705,0.0007134148120630367,0.005844253267725876,0.008836828841830518,0.0038485865971676562,0.0011004986013732649,0.0012003244517630708,0.019231477348788363,0.005410985156019886,0.04219596217956975,0.002239957982558852,0.004708700888946981,0.005101395715865526,0.0029821574536936946,0.0055011683568191826,0.00712533428634796,0.028110081173750315,0.02516943647787717,0.009439506083118908,0.0003166711760461767,0.004643103566488012,0.009051465576296665,0.0011462612706877532,0.0040401744072750935,0.003155133450285281,0.025878775674010108,0.00417016675045584,0.0783470454520423,0.007385467918756376,0.0032391645645579122,0.005048702200854165,0.004049934073482132,0.015163492608237466,0.001193034287822629,0.004036192205255532,0.003914447331065518,0.0020382144224702185,0.006174619858928003,0.01479844861072449,0.005413636964074614,0.023762673334772957,0.000867566074094126,0.004869333843701354,0.00773132981047771,0.00033793297662630244,0.04288767514323779,0.007736457012715322,0.006513448871817175,0.002747941943178949,0.004658076222047156,0.006052453557587561,0.005990246361856111,0.006094397602296425,0.0052348482480121345,0.006682435706518932,0.026250813434567432,0.00399120678763207,0.0
1,subgenre-theme,novela histórica,other,100,100,0,1,0.008929620331526224,0.0053547044589688,0.0038083268593997353,0.0064441919422005296,0.0050134326718594135,0.033649138348827726,0.0064163896710561896,0.00423266003207899,0.0059963378990098215,0.0009483657880794136,0.016333664386800596,0.0007864563640573619,0.007543749307773307,0.01960859050137893,0.002315064724862897,0.0007291666666666666,0.01881102801319608,0.0025402619712166005,0.005338466100079575,0.003305932470199984,0.003634813247870921,0.04215438411859376,0.003439078109075157,0.0005765308165436897,0.009467557951347613,0.0010767357992090343,0.012856167244719037,0.006117481648876733,0.01979984708209289,0.010022632726816841,0.007667059362547243,0.008940998817614967,0.0021995051235189607,0.008173439138345492,0.0035782774459808897,0.005971210866325041,0.0035713943473381564,0.004946401496191191,0.0037593877399638882,0.006608201335057577,0.05757801770178175,0.010302007011311412,0.004053605410553243,0.02427640724536133,0.0005469690532992941,0.0072860975640992925,0.0076185965794131425,0.002572039703398223,0.002063271945137009,0.0025779448388338843,0.018362324621293846,0.007316168636157258,0.05193930231963434,0.007232845676236324,0.002409603799745189,0.003389730301798473,0.004419922051489547,0.01327781474505108,0.00497380148845318,0.029337691501884214,0.035057424744298814,0.005650255527231645,0.0,0.004903309666789213,0.003750672657921993,0.0001312054013049936,0.002056858818678711,0.00755794969022378,0.033859228716027645,0.005746705954618956,0.06740451432372213,0.01052708132983792,0.007684455798221962,0.0068790098917445065,0.007286369020486605,0.017170564142019572,0.0012817011629228823,0.0050434356773326645,0.002372712259991921,0.002281269590298997,0.006522265631665484,0.0050978457056690355,0.010690332502735071,0.0326944149070484,0.00039474802602200296,0.004704375503567367,0.00868817880854345,0.0002673350041771094,0.02921455639502636,0.009157594515042371,0.006210762346681832,0.0019458830822974699,0.0016940439884791884,0.008427736084831168,0.00523385563445267,0.008290845863041518,0.004759266060686297,0.004678600180912936,0.03611852214889594,0.004363298114349471,1.0
2,subgenre-theme,novela histórica,other,100,100,0,1,0.00904662297642834,0.004059173771188028,0.004834532056876344,0.0029013339408077497,0.006591122233986327,0.026908443970750887,0.0053252526010787934,0.004698011105558975,0.005305260139761704,0.002652338568919489,0.021271295121958682,0.0008460539686244761,0.006445954174658343,0.016496741426706443,0.005819881237551107,0.0,0.017538356683085902,0.002772693887848375,0.0023983073872491326,0.007180057754947361,0.0035182730602197235,0.050471756141143735,0.0012354149844345929,0.0032610250340270237,0.011440171100223457,0.0010760259392072517,0.011526168738932741,0.004934433185294207,0.024719198189557128,0.007534830651110192,0.0042250714830303895,0.012029997929654392,0.0002244668911335578,0.007483961795968561,0.00412148648019988,0.0073779217547087295,0.002252812296831146,0.013446324310335562,0.005516715151629372,0.0070670164521109856,0.04328717801667275,0.009066013127344914,0.004262315435207313,0.025106911318690892,0.0013622763788243824,0.003803066864950979,0.008453645748256515,0.002998258456631106,0.0015391480286552428,0.00023148148148148154,0.01547674532350989,0.011666236521276116,0.06159337829381105,0.003954601326258585,0.0036696828075313257,0.0052201064877483066,0.003907318683520997,0.016302872528497294,0.013066548233920006,0.02411946063571825,0.020069528849109626,0.008826306764759139,0.0,0.004191483419752858,0.004197290606779518,0.0024597426622310803,0.002994739507895261,0.004626738346600243,0.02073533023197864,0.004416090164225375,0.08579712721129625,0.006956622680022987,0.006196025413690534,0.0077203481617234655,0.005652365444823721,0.009968504080300141,0.0024298000494651284,0.008064058442751482,0.0020499972506404962,0.0049788318550910895,0.004283242192689527,0.01020992978060225,0.009624738916298815,0.02534511590903981,0.0007884154831523253,0.006496587047535396,0.010222512499115877,0.00027594136246047714,0.03274271098238443,0.0071800053146930404,0.0050136017571561576,0.0033445571978280033,0.0058792355746815,0.011149921639103269,0.0039338234772346705,0.008012224699828365,0.006009694003736101,0.0012027301037914274,0.03612717587071074,0.004185154768574432,2.0
3,subgenre-theme,novela histórica,other,100,100,0,1,0.0072735217387836235,0.010919288415047574,0.0040072705520585545,0.004938074505752468,0.009301693953574473,0.032576347143922664,0.005090142799549305,0.005578894845048583,0.006291560234965538,0.0019779990260888488,0.027545635053608204,0.0008811588621562412,0.0116271550433803,0.0111302716733882,0.00474790122274402,0.0,0.014887611092935831,0.0026572646370007897,0.0031177372916862322,0.008145597129537184,0.006517297074394825,0.03742893736183625,0.0028582972735955565,0.00041572398190045233,0.009235089649434921,0.00035978794677543786,0.015871523290645704,0.006485773998788275,0.01809276441450357,0.012013422937710605,0.005955486985039664,0.011342058483010772,0.0009934035017515775,0.007044347380968181,0.004368269017693173,0.004481379127683915,0.005544937807911045,0.00794990847894899,0.0026078523391759004,0.006369870415550242,0.05841004988118618,0.00933995474127813,0.0037002122229997133,0.02130601300949427,0.0016128782394521427,0.004286379991340788,0.005298600855219618,0.0049128653659915285,0.0006669909853219022,0.0004509222661396576,0.016398604604551153,0.007252272190610251,0.051418390074239886,0.0040521800799823635,0.002992543147639959,0.005629196704020132,0.0032226974486422397,0.004877805531247431,0.008987311471510153,0.02585610292706726,0.02143505190769295,0.010145126237404637,0.00031451176962012887,0.0027543296749113193,0.004539245625335813,0.0018542671197724913,0.002156494658387809,0.009058303738417544,0.04293907986801746,0.0044082487782029205,0.06514874893164636,0.008617549237228784,0.008297019844319383,0.004223286222179568,0.005806162519239026,0.010573999384408677,0.0011330241159559313,0.005435099599570612,0.0034642791969042787,0.00428192483424521,0.006643003866159244,0.008841366167317228,0.009815568091207687,0.029027900987191838,0.0017593446054136712,0.004165898538696499,0.007378331730175726,0.00025062656641604015,0.04083199798332685,0.008257578047317691,0.009341398220545331,0.0035680376006438476,0.004145634687127659,0.007905813697560231,0.007117559345855988,0.009734966670208595,0.006783795134335902,0.0030208882090588824,0.031684864060565136,0.0038364441009327774,3.0
4,subgenre-theme,novela histórica,other,100,100,0,1,0.015346438419521215,0.007295960875468903,0.0043278916995508655,0.004176537371729887,0.007328882437732688,0.048858951367152965,0.003459359950186242,0.006009221402215192,0.005174494098675068,0.0018926864078708172,0.031740070734142214,0.001128104294586458,0.009285420211052732,0.0083769021622976,0.0020554446117553725,0.0020919452442136623,0.014452414466267703,0.001093958155382846,0.00085978874089434,0.00459974714155352,0.005735617318219844,0.05608206916641165,0.0026225335767354674,0.0049471507683881135,0.007152955892472086,0.0018040685677712094,0.01968633231357956,0.0066925558149920905,0.02848728055975305,0.014924788056369485,0.0026790830255829768,0.009453621469159366,0.002962605252841106,0.006221049819668104,0.0058565271595719965,0.004988798136641958,0.004952313571717253,0.010256135255471728,0.003261977868175741,0.005839628834997618,0.06703349377156377,0.007743908196811067,0.002604542610280301,0.015803086409205302,0.0013813193448283842,0.006425890577620042,0.00491056846941669,0.00790432663796984,0.0009636428730862015,0.0020480036597959194,0.004527474828030414,0.00417982705924677,0.02226912776479686,0.003221921190231673,0.002690774239243038,0.007632912702049349,0.003570019555570151,0.01033479086401234,0.012486903139933751,0.030538796797700676,0.01961581691544804,0.004552052068951969,0.0005625,0.003470200088961448,0.004839601602318121,0.0022212606688569846,0.002761357040501629,0.005456244252671034,0.035533683492004545,0.0038410408230883783,0.06454962625243597,0.006913436020540333,0.002696124730571776,0.0043733497805272655,0.00271431550883662,0.011331421227329887,0.0027155749468077447,0.003433705630902578,0.003851008109892345,0.002466796631389512,0.0067308814734367076,0.006294886252575407,0.011488337098408968,0.030857385065186045,0.0010095877715121133,0.0042933545001195275,0.004121543497997238,0.0020795066105002338,0.046919149370871084,0.0064651425134867714,0.010118466480889064,0.0027738213904517817,0.003820101042505017,0.013692935359736643,0.004882990896729468,0.005023381273194495,0.003973674465100774,0.004339409958305361,0.035553630129598064,0.005230056145195582,4.0
5,subgenre-theme,novela histórica,other,100,100,0,1,0.01057431679419906,0.003574796031972772,0.0038488193567138506,0.00602385896818308,0.0045117438207250464,0.020054460027553442,0.007390208639490138,0.0016738116122885574,0.00812064534520717,0.0017576337147983765,0.018480149537671388,0.001685593054725928,0.009541412501874048,0.018705145817921508,0.003336636732131892,0.0008407270059837518,0.016050399964432444,0.0020859783673452406,0.002368031881892129,0.004443047262340328,0.006282524573425965,0.04996815979017892,0.0029174381925344307,0.0017612006428002524,0.01205432945492443,0.0011634463272540455,0.02032660706531913,0.009711391818558185,0.0237327214382456,0.010801780418591029,0.008766166946383231,0.0121050725130927,0.003902809108397755,0.004547450975382189,0.005015969032009546,0.004513570424408712,0.005614575243870068,0.012773273663640887,0.003406699882116306,0.004780030858792707,0.06454016115479752,0.006008497516146493,0.0016439975074291743,0.02040120150840809,0.0020472416999668852,0.0042652645519010175,0.00826123918950513,0.005042811531639672,0.0028581614858179585,0.0003957850657189344,0.010280243359166608,0.0031420907614902807,0.039158868722485037,0.003620816963693839,0.004045858017027366,0.005587428523506741,0.005052255988920546,0.011627727386485829,0.012538283380004041,0.014806794623486863,0.021926913088224885,0.008168164349597568,0.0006169835765847557,0.0023603298853736143,0.004411617676578279,0.0030266324567492465,0.004217847195018189,0.003497775229425874,0.029839636067288237,0.006828258027006495,0.06053291794297332,0.004733282299642285,0.010373850184912652,0.005262836032217432,0.003013798633380955,0.01402678648310798,0.0012381578814719227,0.006039174302371868,0.003722535896828178,0.0009412558047239703,0.006899304824657766,0.0041048516035588935,0.014848892976842309,0.032193410589834486,0.0016961792876507935,0.004530122653352674,0.007038361365572731,0.001267626323753545,0.04738872773238157,0.006865390078514174,0.010654533793226466,0.002853088056864445,0.0069690821541948,0.009902402954907113,0.005757237032411309,0.007898048972898919,0.006006016955327716,0.002997308410098057,0.042690949609267774,0.0081223478662325,5.0
6,subgenre-theme,novela histórica,other,100,100,0,1,0.010289310577440796,0.005091021094728209,0.003392978851743912,0.007822355600827283,0.004198126227738371,0.03493383875538627,0.00793456830111372,0.002749585852882368,0.008191094655589736,0.0020235395228654345,0.034980984675043535,0.0026766151937895988,0.009467121523566985,0.015136399967414484,0.002436022216703691,0.00034002230380032424,0.017768503798196306,0.001359693601499917,0.0028765084287529965,0.0060064427688967205,0.006457492361772703,0.05982281980690383,0.0018768306393896106,0.00202687751909744,0.013877962366266957,0.0025379714543138344,0.009444199310434824,0.009293535285422806,0.02284947972304973,0.009631373443002756,0.006927665893607415,0.012158480938183764,0.0011039345598485416,0.004006780748927986,0.00404959297488486,0.012239925523326593,0.003927282585276048,0.0057872616444645366,0.0036750119528083857,0.005266973765602219,0.04813849620479645,0.006980417268761691,0.0005994052831574602,0.015751380487481346,0.000755041159827572,0.0015739667383727672,0.009965008263085016,0.005145639195191667,0.0025585007780090426,0.0007784308831106857,0.011250011530495756,0.008335238378371357,0.036746660528572124,0.006487647889168285,0.006966097845617352,0.00820088629707821,0.006131648862942119,0.010182463488494777,0.021295398961833672,0.01898124603919393,0.020430619420245915,0.00657580671542267,0.000449171305668016,0.0023088739403002013,0.0006016607826562572,0.0018673817574720488,0.006530162548446344,0.0044224800647505,0.029127676195369514,0.0035406531689633897,0.04598617132769806,0.003381263544553373,0.01098148811140883,0.0030806079708328694,0.0022636172312988237,0.00853811057395131,0.0,0.005717115853743952,0.004672465267123967,0.0,0.0038896201673588467,0.009859453291887612,0.0021714778578658814,0.033345425404280524,0.0020391446118530445,0.006345059967784498,0.004096630472849561,0.0,0.04151674132909396,0.010486448448261762,0.008085066550457591,0.004891513316807646,0.008287938021941763,0.010761516035856969,0.005349588266087025,0.0068328220924386476,0.008002402190106344,0.006460859487528382,0.057332395169189074,0.006310799040317848,6.0
7,subgenre-theme,novela histórica,other,100,100,0,1,0.015085634467801031,0.004395048528091543,0.005193914935808217,0.006583689436796513,0.003951804297131923,0.025473059726367705,0.00625232014878175,0.0031611741362946822,0.009083446022071884,0.0025158093307107946,0.029860572066105963,0.0024772105207853637,0.009177656491346584,0.015280235331241468,0.004248803155173839,0.0005320656244408449,0.02107652302639852,0.002606817374040877,0.0002965285341118697,0.006984471018958376,0.009385855645871995,0.05611927742883817,0.0023445511273676644,0.0025370935208473603,0.01655156258409416,0.0028085954601064387,0.018465268062560238,0.004804165266147557,0.01773651708319992,0.01019556785943592,0.004358173578047268,0.014362083589522382,0.0036667763492076095,0.007183906451076723,0.0030067458393107024,0.010077737786313164,0.007483924998252763,0.013108146394641732,0.006485073103813107,0.004057300019484999,0.05586625276882202,0.015772147704607036,0.0012026438926529008,0.01913904917476685,0.0007264820807597423,0.0016793570447364565,0.0076512218413653955,0.0019340212245357328,0.00040901408450704234,0.000570738124309553,0.010922563902592832,0.008742054079525944,0.031609455706176744,0.0040990664023753945,0.008427414982061874,0.004822818491739146,0.00022076263455573809,0.008761844196171384,0.007635992629600926,0.023891485171994797,0.02067697851656537,0.009466233828807315,0.0,0.0015925430513699782,0.0038851918863045953,0.0016130625517110314,0.005628509081800658,0.004079273157101196,0.01887419658060681,0.006330760938742866,0.05639060159181029,0.00688850446326225,0.009591885169821913,0.011176399980599546,0.0026550764600528987,0.010479054946237656,0.0016380666365015866,0.008318820393074728,0.0018005922714555969,0.003474431200416554,0.007872134291282652,0.003867148753720919,0.008752506501806605,0.028898669465621862,0.0008432494310291711,0.002162019461935816,0.00373604487899953,0.0,0.039443142609628334,0.007406681934333674,0.010956890572046608,0.0016782394276241195,0.008062364499255317,0.012962724365054041,0.007325868341181642,0.009118738258219164,0.007349659984203045,0.00485968740357157,0.04489672445644567,0.002187830199340559,7.0
8,subgenre-theme,novela histórica,other,100,100,0,1,0.011365106473685296,0.009149296450617002,0.0014513771607564455,0.007554152083587905,0.004858790839812013,0.02328183571995367,0.0062248826342484,0.0028553832025734922,0.008447529127133625,0.00249305723181787,0.01736305655501539,0.0009021399480922127,0.007183293140978233,0.02217150254487697,0.0034118863598888464,0.0004762011619783495,0.020774714484169225,0.0014842943279027747,0.002907373014656185,0.007281172644348152,0.008490113899159898,0.04171306913441679,0.004139792986745363,0.002007231943537731,0.01341174239055302,0.0014079405152537252,0.015048708920547263,0.006791589131912624,0.019846563125186963,0.011817316132095556,0.005644713182646243,0.012436614441245565,0.0017080532284914852,0.007570888542452075,0.003870318427735801,0.008071789236758997,0.00459467734309309,0.011466596562829298,0.0056047906192569965,0.003029594381487071,0.06826222298289222,0.011814749567023124,0.0006128682911291611,0.016026355714078788,0.0009218430581123717,0.002833701499104724,0.013104543301016632,0.00273719766403017,0.0019617635361440693,0.00047619047619047624,0.01221671282737872,0.012269842962222586,0.050900334583721576,0.0063476715692916364,0.004374015386747981,0.004480142875334496,0.001730615536402287,0.01141857137409706,0.01347615312746582,0.026833712348235783,0.03014247013968545,0.009741769674404757,0.0010800161630793194,0.003024381092333995,0.00215244299153288,0.0006696342105276593,0.002516496211686025,0.0040438401050605114,0.037195123970673184,0.007464718913509611,0.05817827061010724,0.004963431624878056,0.006629931983791376,0.004949342744198504,0.0006477156464332925,0.01076262591681282,0.0011730192747023474,0.00457684702018232,0.002844930208070305,0.0011728181409622516,0.005126957322190697,0.004803351309813528,0.007599539286751472,0.034097790395250786,0.0009103290266918404,0.003367258608278328,0.004045332654003153,0.0009858462615815558,0.027528768913886385,0.009233146203352631,0.010467585312618023,0.0024776270331030256,0.004026300316278261,0.007904505509729275,0.009222815894600587,0.003611945777102317,0.002920841161059093,0.0058821858598417185,0.04427967667217359,0.004470011906944654,8.0
9,subgenre-theme,novela histórica,other,100,100,0,1,0.016286759224728182,0.006232917266376132,0.002460329621038909,0.005968351955613405,0.004365283729517652,0.03155385600843223,0.007502383306173633,0.0044201337911453685,0.006138915879800535,0.001911351788231521,0.024955331964638016,0.0017499340940724526,0.005510424981333271,0.011411486157047259,0.0014167148422420373,0.0014090484667341153,0.01902219786210701,0.0051140279985162785,0.0019604777051382494,0.008491991998856498,0.0035108209154126797,0.05923143672782636,0.004433830912501739,0.0007298961628798774,0.016765389070383108,0.0022308073301726228,0.014888872896301662,0.0064852520905339505,0.018740105168702947,0.011059345945704924,0.008235340293761188,0.008717798490874382,0.0008197397990964346,0.0071956930348265795,0.004220064096821771,0.006822482252688277,0.005794787960966622,0.014724565607647216,0.0051858983940311285,0.0024061600450796987,0.0746989821036885,0.007588795769491515,0.00443050020246436,0.013406795288912915,0.0005657018362900715,0.0022986047194842336,0.007528479055127773,0.004332422281303705,0.0005832301638418982,0.00032202156754121506,0.008918588696644277,0.007604703176086094,0.05216065398337439,0.005032642866932818,0.005020380853654094,0.0060594588028413075,0.0010295429520112678,0.010345958155996844,0.009011053798860543,0.02114225096784092,0.020209984348862974,0.006118695253189964,0.0014594411304391175,0.0016702323615676786,0.0022924249872173018,0.0007451871960937438,0.0100673907564496,0.0042541044592719285,0.03673428481703588,0.0068279793574782975,0.06378651105351779,0.004673483479494073,0.008417018322977414,0.005514365628198051,0.003942267831865837,0.01345523086283224,0.0019208218200388281,0.002175220850124991,0.0041225606970189356,0.002440465530458089,0.007819286896868664,0.007856364631739674,0.0072827659322082985,0.026627626571295655,0.0016828593662094665,0.0042193609343276406,0.004416593527299852,0.0010577225123701882,0.027646878511382963,0.009383725979904648,0.0059974445847395365,0.0032822937241709905,0.003514356824263267,0.008000937075390407,0.008116789833263624,0.006175705528035968,0.005414495071607653,0.006194966448585334,0.0400060829010308,0.002315099320827935,9.0
