,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl,ente,ando,para,ment,esta,ento,ante,como,habí,cont,enci,entr,endo,pero,ella,aban,amen,aque,taba,todo,quel,ació,ombr,ones,enta,ados,estr,quie,cuan,espe,mien,comp,obre,esto,reci,pres,desp,pues,sent,rado,tado,tant,uell,uste,acer,cion,seño,eñor,raba,dijo,stab,anto,aron,sobr,pare,uert,asta,cien,iemp,orqu,cons,porq,hace,homb,toda,raci,casa,caba,mano,bien,much,stra,otro,inte,ello,segu,ontr,tras,fuer,mism,rada,adre,"nte,",amos,echo,nada,leva,onde,sper,ador,rand,part,anta,tien,medi,este,eran,ener,esen,endi
0,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tf,0,0,novela histórica,other,0.2573617297018096,0.3845243462968604,0.9943735943404661,1.8996177025649592,0.38025412910019707,-2.304507967241964,-0.3195359576553045,0.7232848945435482,0.6892387985432737,0.8657285509009869,0.9708084131292845,-2.608612096397662,0.22097060105737132,-2.508265250154392,2.1803631769624854,-1.1160788541299818,-1.0577298458320632,-1.2717831523900376,1.0450411663098285,-0.7325037776873327,-0.9373245889012036,2.0607979352059482,0.24828806684478266,1.9860431947629786,1.087586533089099,-3.9935245398414025,-0.5457166689318362,0.8585775892151011,-0.7105509775508212,0.16758766437769568,-2.084726927447618,1.4877070054041148,0.18226295111559931,0.9445038564043884,-0.7339006607870227,-0.9711252490455129,2.795498524953639,-0.497437139085783,-0.29566579086831,-0.8492933030063154,1.0363149462760513,-0.5353392473988423,1.0716799854278092,0.5416929358668617,0.42631223490800974,1.0690873601541697,0.3534956374699495,0.36886454987170814,3.223826785751628,-2.3525946644365843,-0.16625293908816285,0.8493237462509469,0.910167791361471,-0.10871741043278327,2.8042058816327415,-2.6563146283992385,-0.8634734372744042,-2.9334919922788596,-1.4017918991670069,0.8357935726045245,-2.3333680975412836,-0.33563278246955,2.723408226553894,1.1846128487536665,1.1802041204886313,1.66984020914437,-1.7510489424799758,-1.4743831850431617,0.7684942793104517,-1.703088586389337,0.8298876085738551,-1.130071567569981,-1.328375539994238,-2.6505779483405423,3.65704647717114,0.1482285074117149,1.1338250596151211,0.46138025516818315,-0.19959302125217704,-1.6212667449007494,3.811091745366443,0.7309799037010074,-0.11501850622874521,2.3487303070845105,1.6285591988926305,-1.7300876129411495,-0.40588854902791205,0.4948139861417524,-1.5952183470038377,-2.13243138291114,-1.7172465459083988,1.726789825823614,0.5722309968714718,1.1505373648806736,0.39850360115496297,1.5764335745587577,-1.074075385526836,-3.256050523601158,0.9584569381912154,1.029917438108856
1,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tf,0,1,novela histórica,other,-1.0675872587427633,0.09824098569168527,-0.23623072856391758,0.29856338276867644,0.6593861675100348,-2.4042613021979165,-0.9838426737521004,0.5378062219348168,2.307814243802985,-0.38548643157014295,2.4300753659191816,-1.5908816607669307,-0.3183414723677438,-2.3879719162317725,1.7152679594864089,-0.8942739238233424,-1.0145684161281943,-1.0573847008974413,1.1869049737886386,-1.1018992814715454,-1.0420556554659866,0.5614394969087155,0.5320506737511038,2.330033189104207,-1.4024272003986127,-4.7984806458904075,-0.832729370978228,0.20548087620250644,-0.824311661592303,0.8691671170268638,-1.4849093230455126,1.6658794312135923,-1.3556988099999816,-0.2539241657459901,-0.4244512378280183,-1.2708418425092853,2.6360744270244663,-1.0059555118313779,0.052897782435519014,-0.19090188820486265,0.9028748201801515,0.1430998708163831,1.4594904122563723,0.27575354097846616,2.7377810835972545,1.84870725616256,0.7879326614595118,0.8654384318776549,2.282468346329015,-3.2030606221369218,-0.3045525545441917,0.957323117592936,0.05869170068322771,0.43470026491148595,1.3541149725168136,-3.5152730331412396,0.5560550864231533,-3.6328726967441796,-0.4527981703897017,0.3865169489790131,-1.9174611873661025,-0.39092910838860584,1.200449292287369,0.505765094796852,0.9788507776104329,0.8449736339642591,-2.0437725280107872,-1.9640199695241058,0.5147678950895398,-0.9190408532655008,1.0276728949151372,-1.2933718130837004,-1.8402631407946237,-2.0261631003848897,2.0397841673254073,0.3337947659583449,0.2214110313243114,0.508734131958336,-1.4405076622769222,-0.6700414044626126,3.938783047353048,2.602050604964101,-0.026574496478293907,1.7795140137880514,1.2370664140420877,-0.34804444186200434,1.351346950654061,-0.7760999726998645,-2.3520157274914704,-2.7024103609151453,0.10852056449352993,3.4068108596879663,0.4585130848280933,0.92966912219941,1.1568584047583523,2.0611521429105504,-0.5096958057093163,-1.4241506991301693,0.8192859224988844,0.5895226780879241
2,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tf,0,2,novela histórica,other,-1.2401621953130935,-0.5855349425889997,-1.9146503459906796,1.768538758425179,1.0127970348093323,-2.308882180852698,-0.6181140054479881,1.0002318841652613,2.4909925875819496,0.8273587083430947,1.9570766611052122,-1.220239400282252,0.5744730175253254,-0.92687169586197,3.111360064547325,-1.637839113816991,0.0226211136093184,-1.6751652315230903,0.05661327098284019,-0.5978123027287916,-1.1034962402759998,1.6484686432326008,1.2101425100179979,1.4134305516865995,0.5737508335517543,-3.7248333975529704,-0.8399886476917073,0.016569135034600002,-2.0708755630971334,1.7124449899386587,-1.91597069120408,2.6242169475843022,-1.0220622587828383,0.38874641569262813,-0.27569279061368235,-1.5059266128677287,3.2701279689257268,0.06154032533366571,-0.6817605140704437,0.9342412747682571,0.08426246282520733,0.02565660184979368,1.286319686854748,0.7022188835842664,1.5652392005438163,0.808912371818963,-0.13370214872345088,-0.047327518915947886,3.7489955094141685,-3.5572583768808377,-0.1892785742570977,1.0761017653003955,-0.27860096523744016,0.9231199396577203,-0.11767463425595137,-2.3020327051643994,-0.09958169525475036,-1.8065357567461864,-1.067280579797031,0.6049504769317662,-2.425697441116373,0.016907046297395922,3.423048443648261,-0.1386981717231679,1.0329731907146176,0.5269286685464794,-2.021369781949265,-2.553129076922626,0.8818168517863603,-1.5797694235713764,1.8796251747149149,-1.522869040761353,-1.680327370290902,-1.4527948062824745,2.370794756036293,-0.21819886915208997,0.6619448038844356,-0.2715543029131533,-1.2794025412763048,-1.726772330187199,4.735245162011244,1.1939093546119355,-1.0694476611133488,2.138076257654073,1.1142035664840648,-1.7921061122889785,0.04994148477346805,0.37275825966648046,-0.47344724508815883,-2.058645365019227,-0.377074001276696,2.298868667102769,0.09402413842521362,0.8039555945075045,0.45432409351800995,-0.4845082848290776,0.5027803905259187,-2.683629172286672,-0.2940375990341684,-0.18510191132399534
3,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tf,0,3,novela histórica,other,-0.32304071832929004,-0.3564537035144806,-0.366151931410009,1.2272454826657242,1.330419267188483,-1.8389235651194058,-0.49289927007257184,-0.36394033115632496,1.2502120494637197,0.24574379019739245,3.4826296898866946,-1.6681308026526631,0.8876568858873206,-4.0181505226314025,2.6378100141580276,-1.0066212795639702,-0.4960326511015616,-1.0626580617583379,1.4544819336029793,-1.2348156704394366,-1.0957685369405468,0.07660801335109646,0.34045422837562445,1.8512703947419955,-0.0042471265600356745,-3.288250104940884,-2.4974050176206246,-0.14501811313216706,0.15784704122650695,1.0464076690181843,-1.6652269415819285,1.2900841690206422,-1.682320078876363,0.018659705390553505,0.42036502982496415,-1.1862287905915387,3.632443071514132,-0.4066406768185393,-0.23459830490960165,-0.20091734903841107,-0.9161774096607163,0.7748670525691059,1.0872639168306844,-0.09565087134532946,-0.14127421675478935,0.9995377177404254,0.11797758023613114,0.11589334216219127,3.893829569924629,-3.6101653070983595,0.2415374421947769,1.838625763915024,0.6084123662752496,1.2723672465029896,1.0748380366243993,-2.0259878924783026,-0.571348960483947,-2.2737812526822228,-1.0474735949524288,1.4276115468429773,-1.5553485216312408,0.18235797213423455,2.7789854056762806,0.4943606755452463,2.9303652643520834,0.5126162934932541,-0.9661673190800961,-2.5102303666568613,-0.7063752174230995,-1.9393372551058383,0.3380141092555502,-0.6881500602866071,1.0360622463092417,-1.6487255782892944,1.2687585956152923,0.37896474077926534,0.45132033753681444,-0.34329533799533296,-2.8515244690462733,-1.0280271097429878,3.304284731631933,0.8976641327575099,0.7913332388542109,1.0771969583133543,-0.0022168640660646943,-1.3005450647537629,0.41885638999846186,-1.654807321478006,-1.010512945247111,-1.5550608723336325,-0.8881220343657272,3.5357937928259906,0.2790536151120051,0.9687296786303321,0.7223885610242498,2.382165034542534,-0.32391821026797984,-1.4569975591957096,-0.6846395268413161,0.25270601182703345
4,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tf,0,4,novela histórica,other,-0.8276416279389451,-0.8573189198103606,-0.1424054394282681,0.5280146479919363,0.6455161485148073,-2.078443677760454,0.4120813122248439,1.0465561671597596,2.196276552478425,0.08047866568945317,2.4133149737101096,-1.9109427177906708,0.4048088842727724,-1.971424415661848,2.3442660076462314,-1.570067282534536,-0.594201579510214,-1.819004254975546,1.2121852444306143,-1.2727924586464807,-1.2811354382473237,-0.2906157568045762,1.5449023051109583,2.129386380729874,1.0813510719776938,-2.9367294328327382,-0.4667070556545485,-0.01657618790784987,-1.714156900943622,1.5422879069676854,-1.1053668771921457,2.736456463035281,-1.5955438441934326,-0.4838484426520022,0.15313183778477146,-0.7779709467499138,3.5690744191177872,1.0753842137210539,-0.8750267890797705,-1.7107863880699359,-0.7721481488783857,-0.9964080684394876,0.8715432713718609,-1.1739067954967113,1.9500872489361747,1.4866702700982373,0.7829465593524192,0.9135954585575066,4.198540327269563,-3.047333935447365,0.39592514938669066,0.7431793369639075,0.45101814160594955,-0.1216749485744657,1.3153227103920626,-2.977763474624137,0.29042138304259346,-2.7043842496139807,-1.0415545132428496,-0.02933980985599227,-2.4025322199386503,-0.7480455496502523,2.2161398676184367,-0.20568000197853298,2.096858771896202,0.9887025810109522,-1.1055486285355478,-2.1243085294704285,0.29574324790669415,-1.9362305038276881,0.757097947077316,-1.86379102681309,-0.9219885796010994,-1.7390839619447114,2.9066943709364566,-0.10222608269013378,0.03971832419207999,0.11440831922351835,-1.77952240284705,-0.8423603754147937,2.8014919439831183,0.5852621906718645,0.6013684603783798,2.427470659315686,1.8658425708186215,-0.4340459589227299,0.8023043472433837,0.9751313150374576,-1.5683770662449996,-0.5531659801787221,0.027167860334385896,2.885280727965524,0.4775160471458295,0.8994356498333853,-0.6509049175484236,0.9376193574566827,-1.5180659351571553,-2.675378416208124,-0.8486822065211044,0.009894420911679802
5,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tf,0,5,novela histórica,other,-1.6182967271418036,0.23134626592335117,-1.168315321894875,1.9828917885585273,0.21690044996346103,-3.3440035587616705,0.669408198965729,0.3051967287800732,2.835133009271196,0.25405078704364925,2.0948516545880427,-1.561976649381803,0.32161439497835964,-2.4788620286668053,2.0061872201937945,-2.2222128317084344,-0.5742113566673623,-1.8092039735171515,0.5899253130967246,-0.6281393773283881,-1.5194268938097277,1.0385538133614745,0.8591016392215458,2.286522370703561,0.9006437779997487,-3.008829945363839,-0.10385061543578189,1.2914768180595484,-0.33356598390427816,0.3726934415548371,-2.119646279656873,1.7348631294627825,-1.3724661104245115,0.28102718271120075,-1.784020972037565,-1.554367283824515,3.482502120590521,-0.7436923316948665,1.1121682154787118,0.06749895291603814,-0.927284579894514,0.1990975636629475,1.049070205256637,0.3773004875413788,0.9357461301831602,2.544332160660846,-0.1892059928754486,-0.12175010353189264,4.686479460745111,-4.031534780346156,1.136626203377527,1.6378596116542763,1.3926953780532383,0.40024112654324195,0.7816724553729868,-2.906475343546669,0.08488146707083288,-2.8667547666860136,-2.380653962984118,0.8813663332799448,-2.8423876069415037,-0.492641192991929,3.009997419284593,-0.3056226634282133,0.8423763226266576,1.8221922338395,-1.1250353590752873,-1.9178355989274039,1.058153992922076,-0.2465232033455549,1.4365686112152862,-0.03696571658988379,-1.5201428547186158,-3.164901315953239,2.5504641581344174,0.388558440145264,0.7153882342012947,0.37327819247380667,-1.4593157116994089,-1.7892814156553314,3.751826025906626,0.6646580790327454,0.09040021866486647,2.1723380159513757,1.018528203098457,-1.9019397584437208,-0.8627075135608013,0.2896512900073587,-0.3237126368304244,-2.737560243572169,-0.9093725098528376,2.189990020232962,1.0316331605569014,-0.09876985041425046,1.243023197080377,1.4871229329629845,-0.23440727973733289,-1.8731966346206832,0.59275301234252,-0.08234940693202031
6,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tf,0,6,novela histórica,other,-1.375154091307124,0.21391084736296664,-2.5503603513993016,0.27239841805516074,1.481211332389385,-2.8968077414301097,-0.6722506501290176,-1.559957182348543,2.0201650430178777,-0.21495949705887274,1.1368018257586716,0.6865972818589208,0.14995097185615752,0.22758104907106932,2.532413880482843,-1.4839929531852607,1.0690493228862485,-1.060367155221991,0.37052283670083414,0.09002024624992752,-0.9853295553173875,0.5186650365983781,0.20769844519947187,1.3723443303063316,-0.5893177953680465,-3.0325757381341645,-1.7352178010864385,0.19222510748612254,0.5392072330418165,-0.41014390200883255,0.5464560786707359,1.337840408995355,0.482743016521157,0.9388167356412586,-0.3900900611216841,0.3164413002958639,1.7935213969620025,0.09641358218629906,0.4335794112575057,0.18024139372929487,-0.7607112819922153,0.6278230263498108,0.8279949794060745,0.20988839233729922,0.7558603116841762,0.6573013148592978,0.13336818486354385,0.13332850716230815,3.7972396429214355,-2.8217812170704,-0.14845516014016663,-0.04071392611845753,0.7916206588806615,0.05186591690902009,1.5653437267729173,-0.7969687722677642,0.9718965101059951,-1.0326703715396424,-1.212886179339673,0.7224283180093818,-2.0829220606554473,0.12456644505516201,1.0933288926862852,-0.6506615445060564,0.12893012179271243,2.6239948327845397,-1.462393798860684,-1.9570897346146663,-0.8346174503929058,-1.496241539550135,1.4189251240188787,-0.5418516387101913,-1.24170433922248,0.4127424307404256,1.605752021846874,-0.12188501806470176,-0.7136886195487618,0.3862487314013647,-0.3030979720675722,-1.187844496399513,1.7293312871419095,0.1488696430870627,1.3289840556926444,0.470465719602965,0.6037982726602853,-1.149480131888426,1.139900971304831,-0.3044556545707216,-1.3561921709043876,-1.2330422447565992,1.650389097335741,0.9279665502713698,-0.5309606874760516,0.873299716916481,0.20145685164043226,0.6770166998923891,-0.6853265748796893,-1.2509939915646453,1.0519981988154132,0.07764837967042884
7,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tf,0,7,novela histórica,other,0.4513678123492004,1.3196643369882428,-1.1428901548077588,0.48991165837602535,0.43782261186783056,-0.9029926034851711,-0.12521092566850678,-1.198629888784354,2.483766142181122,0.02750947999535691,1.8263985899048083,-1.2817142971038549,-1.3266710628970664,-2.5882179603260775,1.0617244475099938,-0.9626204448800392,-1.1944964397174602,-1.265987132279497,1.2824931865099969,-0.04345662208557988,-1.2739565755621516,1.6805266685155935,-0.7379251829120896,1.861484001135059,1.5481344856006,-3.9788065187370973,-1.6322555872520386,1.1340552344772699,-0.7713916869410616,0.1525798280094689,-0.9265407315407966,1.0378361039354667,-0.6824298973823072,1.1657056624187119,-0.44129768232451105,-1.414450674748665,1.782022757828638,-0.7662317027710089,0.3503670007350723,-1.603940337086311,0.23569935411100185,0.5576677218528725,0.7789203198463024,0.49153717146038955,0.9549976717236208,0.9390441460736443,-0.00933444241626373,0.015447182473674895,2.8017387952645665,-2.3003523501448524,0.7135091098130681,-0.3173522860854282,0.45640973281549896,-0.4281919495847033,2.4709835194097733,-2.691476329131386,-0.7493394664476285,-1.2290116620137608,-1.0357526233271477,0.4850392958344717,-0.7532456159931571,0.002717625781193167,2.341738613005088,0.012092298272502244,1.770925159522865,1.1292123639855869,-1.4883302232289308,-1.1870228890950816,0.8400228334714303,-2.7800614269783184,0.9901698585089596,0.3266349336962405,-0.4161018813880846,-2.255811836240038,1.6461318171399328,-0.029186422353415842,0.5191768207661484,-1.1531749903362687,-0.10390246587182539,-1.3293093168566705,4.531536411519796,2.2549273197190782,0.7804601298509295,0.49200162623611543,-0.7192137105116525,-0.8205581543918259,-0.7391732316264976,0.73740017890335,-1.7013035453995815,-1.0718974232482825,1.3768690726302264,1.9674098505210764,0.5489148282642491,0.17138162847302452,-0.28530398171136845,1.7782099633239195,-0.39088850217189697,-1.7951020271928213,0.6100176400235746,0.11450949694638202
8,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tf,0,8,novela histórica,other,-1.6109397264103444,-0.5975463658616382,-0.3466253065385576,1.8833798605309324,0.6099807833918343,-1.8079035413839444,-0.052806234535956786,0.6410059375272423,1.7565325999917292,0.15436045379483954,1.5880435504379187,-1.2924333138991426,-0.37201673446186856,-2.238913883013013,2.4413853108801007,-1.971452738343693,-0.35849233671108394,-1.8952602069326163,1.4622092819044683,-0.07992095627939078,-1.5910385406825451,-0.1924697491385312,0.3624879147739164,1.3319213996294461,0.49246796690427264,-3.695533582879583,-0.9163051980747966,1.5602177315672892,0.44684362842370273,0.7299063919471642,-1.220635497246064,3.1252438702500354,-0.12860718203431576,-0.5331830969085258,0.3739414529699978,-1.394691810413458,3.0266615993411863,-0.580740038967841,1.4006181182621433,-0.6217521280458942,-0.1878172390436741,-1.19209468948012,0.6993388517667904,-0.18371744181316618,0.7548404069808532,1.6128210791366495,0.2865777973756015,0.37076698347886616,2.4785265537656667,-3.393527672347115,0.6815316867151857,0.185656383706019,0.9329190063960215,0.23210476658999601,2.0880144095894586,-2.8274860415141108,1.0562443652761981,-1.2344175938722963,-3.057279824449332,0.2519307800187738,-2.4224834663963373,-0.7241745743820649,1.093164963861157,1.2810982205341568,2.1289306222577467,0.1785278277946798,-1.2243236668879025,-2.8743762960377417,1.5725871513007408,-1.1862029600172466,1.2082313612620845,-0.6967653385934982,-1.0930665503080266,-0.43450134202140456,3.152443626688177,0.15297688153033295,1.8919822385567295,-0.2411712988506951,-0.7423206553069077,-2.2293314181137633,2.579592170910405,1.047149762221451,0.7216140399907309,1.1702316091009979,1.715393878463137,-0.9347540914894528,-0.6066890785613523,-0.321271323000319,-1.7872551770534888,-2.9434489690112233,-2.058411202979503,1.8491904505759322,0.40524519677173787,0.4792758067946239,-0.46735950595978304,-0.19247494194580606,0.5225122784707841,-2.301228148319729,0.5151876628505692,1.5451948482330677
9,subgenre-theme,novela histórica,other,100,4gram_chars_affix-punct,tf,0,9,novela histórica,other,-1.3377356569207492,-0.6048019704403211,-1.251539133298377,2.7607296828533503,1.0550195058521843,-3.1184010180334902,0.5370350078229023,0.47368917832627755,2.052186539606666,0.0967508187657713,2.008182570213016,-0.12670866996723396,0.9331890742926445,-1.46174338896477,2.718257187532319,-2.600752440979756,-0.871133727447603,-1.5199205028369462,0.360947068381269,-0.25480521055623107,-1.1983550974463757,0.41798587864107906,0.4457435004743857,2.212732336076922,1.5467863050235717,-3.0639065459923938,-0.9811927961547593,-0.32300771223341185,-1.0183593495001255,1.11407851406934,-2.0271118267964745,2.0943052000439035,0.7103235179397442,-1.168450318060414,-0.6789334262879034,-2.2287181595502603,2.1728814704322494,2.1660990742132,-0.5112581312019202,-0.499785563368631,0.27010216659612896,-0.24005208786570087,0.48379735619273134,0.26781527966452257,2.0876001476068233,2.726708677113582,0.46797492449371486,0.5523244253088468,2.1850559413089723,-3.364218489977394,1.5468208472019125,0.925573719394162,0.208002064470298,0.32437564393939144,1.9282142594671985,-2.3304251448857727,-0.4318775530163679,-3.0980065844084717,-1.153982668284149,0.8224381577348199,-2.0442716713524964,-0.15166265520209699,1.4252463444616206,0.8193740238975908,0.8766916776880014,1.217575672351206,-1.7111223739105532,-1.3962420803680171,1.1516199474921986,-0.6753479697536353,2.0371305221337876,-1.4476410055411622,-0.3199423194672726,-2.335400743306315,1.650840275890145,-0.3674959540534539,0.4617916213488056,0.5477495625626738,-0.23143485175279288,-2.018044912715343,3.543681135162104,0.7574948474765204,-0.5646766173218825,1.646420554314855,-0.5023884687864797,-0.4852048575562615,-0.2721821541277927,1.0511190883913484,-0.7158268417957507,-2.3790359907524294,-1.3147461895329267,1.4357465396104825,0.2442080919335865,0.08935039956354496,0.19100587184782825,-1.0588745124291619,-1.689947666240568,-3.634723121783164,0.6213554465121438,0.5126848198555067
