,subgenre_level,class1,class2,num_topics,optimize_interval,data_repetition,topic_repetition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,cv_call
0,subgenre-theme,novela histórica,other,50,2500,0,0,0.01394231119174263,0.03170701347970924,0.007070426291655831,0.010325853653364758,0.01285555580632141,0.010527389808184013,0.011234245225575113,0.007179006741027174,0.00908658150457579,0.015604679229403309,0.015165007507076203,0.04624342189222398,0.008707400104249821,0.010906201473857098,0.008902567252924579,0.006831353600043575,0.005684141366416817,0.01613192201510016,0.039756703852570734,0.07885248221466383,0.009919734381339166,0.036762119713290166,0.004569727815478868,0.028367986236397538,0.012588204759305107,0.014070716697734213,0.035550631257380214,0.010170463900713895,0.0324143610143962,0.013594498542134752,0.005207807609922724,0.055438489455976826,0.009996174804543735,0.01745412975554159,0.031855059853604546,0.01865502965022929,0.0063243773972989975,0.023295810396832727,0.054495550245640574,0.0064425463186065495,0.06183179837342648,0.013805912680508792,0.007683466226470844,0.003771728008277025,0.07821473096040955,0.013308004327308757,0.007415714833643685,0.007306446823680005,0.007130359897912312,0.005644153851308795,0.0
1,subgenre-theme,novela histórica,other,50,2500,0,0,0.014637162094873998,0.024991450029308627,0.012879127448333949,0.0104536218464961,0.01217114099602956,0.007294569801585487,0.0122762978774419,0.011300980449409734,0.015340273876930119,0.01472099298967986,0.019122567888434444,0.05746340329486549,0.008633185853770752,0.011858260485757471,0.0077369578813512125,0.006086192827367478,0.007230722165572119,0.012788921741428405,0.03656167872128382,0.06775509240372715,0.006972984695940508,0.04449694332384253,0.005805776018334366,0.01871932165485616,0.009632752580671096,0.011531122710485684,0.028317123856999138,0.006791800492568736,0.01634818473131155,0.01327860551341694,0.0067286724560352935,0.0669963984137442,0.007529266480614883,0.026761262696980568,0.042573112574388665,0.007197905829755959,0.008024361279303234,0.02437994835018716,0.070617188867203,0.008642164970599041,0.06017467696425926,0.010589842077034204,0.005099530909205889,0.008231446081643536,0.057940306772483366,0.01886843604495362,0.004034956886116598,0.011223162386042032,0.01071935033573221,0.010470793371642856,1.0
2,subgenre-theme,novela histórica,other,50,2500,0,0,0.012562372454072056,0.019566762737267124,0.011106496429800428,0.005120207509761007,0.00918985559596195,0.012867125482312943,0.014590657456610444,0.012250941350375659,0.00866057887078404,0.015695952074423678,0.010543272396215962,0.0514045047381622,0.009442490865247044,0.012814073051472807,0.013418996272448408,0.006192344128462547,0.008633364487947902,0.0199632377361534,0.05341585995663906,0.07121351725170423,0.005083757453309965,0.02151663579803606,0.008054381953097323,0.013565048264810371,0.0089376939445295,0.014174533417039725,0.04246356906119577,0.01397742552412181,0.04853740194830488,0.009827595516709177,0.004696456537747869,0.06314478446852488,0.009232922513288486,0.023273142507457042,0.049464323635082734,0.01394766709673165,0.009894835413631795,0.02054809660603651,0.06505778030104775,0.0046275205180553725,0.037481859205350604,0.009119284153221231,0.0028099364807194238,0.005916972637143699,0.06889863949355353,0.01799181046754798,0.006025556024761659,0.008208427070488905,0.007041693568752402,0.007827637573879024,2.0
3,subgenre-theme,novela histórica,other,50,2500,0,0,0.019173671543405883,0.0202971656772382,0.01673998361604901,0.01000382082241638,0.010925645543556076,0.012527122579363871,0.012747820765614405,0.009151304136459136,0.008478689047032945,0.0152163025683326,0.02159235739952684,0.054452218756494204,0.013330713994524377,0.015682825803852073,0.004469970054648394,0.008001310713894552,0.018564302585082668,0.014909002326682491,0.05200872163823272,0.062081699966360135,0.005736954817441821,0.016540020990589988,0.007538964699210437,0.017276786922737052,0.011316791494797043,0.008201245027126552,0.05443070121516833,0.009894619513238856,0.040379687320347,0.011219007796421605,0.008668897171639305,0.0468100386370254,0.010153692348648631,0.02389948355275694,0.03920808476721414,0.009333843672445271,0.007177602894960055,0.02865373472690873,0.07888964492414972,0.002757536234928777,0.029754620564035567,0.013361794791855192,0.005432053987763891,0.006683645778261272,0.06699016528712377,0.0123274751252221,0.0027860722197822194,0.010502379590914813,0.006421101015082092,0.007298703373436466,3.0
4,subgenre-theme,novela histórica,other,50,2500,0,0,0.016479061820911894,0.028885711517244256,0.011487778687310846,0.005227462603410564,0.009327956947165551,0.003487577968526277,0.011543810541635656,0.008707990102418687,0.011849190188693251,0.013613386010679716,0.012733595273369664,0.062075915065098575,0.006531184132841007,0.017491569011984714,0.008929497708994028,0.0024459114360769877,0.008465761278000906,0.012161968885228238,0.06026806859249316,0.07511259374485585,0.008232350370087006,0.015720069778705596,0.011614247253297488,0.022728830944092462,0.009681491102262258,0.012360966339542234,0.037534971102161016,0.009744325973165874,0.04022946882730083,0.01426357168518521,0.005592501849322719,0.04141530453484547,0.007411883036540933,0.01927166863211389,0.0630237064056535,0.008395867158155835,0.0119062450559751,0.017012836538954794,0.05352395330693364,0.005245156336952542,0.03957389229137913,0.013976630399077,0.0033037310206816967,0.006556594515499464,0.08412744612812212,0.014596782976886324,0.009411060347141115,0.013283291244160136,0.007006021781181775,0.006429141547683136,4.0
5,subgenre-theme,novela histórica,other,50,2500,0,0,0.019260262126792355,0.01949545457255397,0.007157308261248148,0.009470163846150485,0.00892878582907196,0.007429122698334883,0.00882738415345857,0.011659507699482987,0.00892552417167018,0.01270975341896486,0.02659270932280776,0.04719104546374107,0.01059590469304878,0.012466987133113179,0.009847133511968541,0.005393946054902568,0.011003621381522359,0.011549641821088748,0.06561455954915939,0.08832913934129151,0.007553340587490684,0.029315281129763095,0.007428286875239189,0.029249597970452183,0.01531904295374751,0.005681177687071753,0.04040018740014307,0.010208156276451158,0.027204869332349984,0.009638493286879494,0.0069292254388799756,0.0391698702148354,0.010587597368770556,0.02078617308292593,0.046600569341808916,0.01134079865930255,0.00808616898784228,0.01879165354509831,0.0879724226348096,0.006073635578241622,0.028290800290185887,0.01350692400060734,0.006233420276374665,0.008550517335640556,0.05284721868333172,0.014005982394712615,0.009996802735516949,0.008782362121404066,0.010556718168696529,0.006444750591054086,5.0
6,subgenre-theme,novela histórica,other,50,2500,0,0,0.010813522228528471,0.02522351559894988,0.006114341427847956,0.01324183517703225,0.012085573547513169,0.010737247698253669,0.008539806196443572,0.0048320042335146295,0.009256833618234716,0.028050620816016246,0.013279761217787973,0.06155755087791963,0.010146572156662105,0.008481380702872306,0.0056204070657356366,0.00510639054852988,0.0076992530869027815,0.016060314136351554,0.0476625684414894,0.0627145708604827,0.009325789411390674,0.03134268517091593,0.005049889599392754,0.024942389218577585,0.013620152367050132,0.007006993090240743,0.048249022284109,0.01248168421037741,0.0341498682788536,0.011658122761860531,0.007601380623856726,0.03996762816577533,0.00662328035929105,0.018392549294942263,0.03917697664832948,0.0180246204008437,0.008348712961941049,0.03486959506873522,0.07138212896289492,0.006716323493801056,0.024913144296448832,0.014420189695265671,0.0077558806909367685,0.008038220530189735,0.07517147241252024,0.012227696322117008,0.008525858797023887,0.010847326859459898,0.012783032071039934,0.009163316314750387,6.0
7,subgenre-theme,novela histórica,other,50,2500,0,0,0.016699185101449868,0.0279226506644169,0.011647236846224956,0.010092984536844842,0.013369517356947944,0.0071742645108534234,0.012204428268741857,0.009582580010966195,0.01565007829042299,0.0162637228969855,0.022967649349213245,0.05758447500169326,0.008296116344133237,0.010659158060557051,0.010861140368888826,0.0032549030405137538,0.005722810965841958,0.008609208730714708,0.04911958239635005,0.06584406822029103,0.01073651875111405,0.028182549708605106,0.005391436891263907,0.026410205412696227,0.010285174565815215,0.01194843277651465,0.03735437197143198,0.016027769061116318,0.03992792946457895,0.015151814957832972,0.008411919935819372,0.029552244278831793,0.0107276198402755,0.022977828757415445,0.04437970316430685,0.016984317697689478,0.010761604206706554,0.028938160499959512,0.07076748416652343,0.00643624257386706,0.034838549069570734,0.014347477220170182,0.002997386266575835,0.007285805442547287,0.06221581312742084,0.015878959542640132,0.0056923275271437345,0.0059911442168365464,0.009995854082133843,0.0058775938605449074,7.0
8,subgenre-theme,novela histórica,other,50,2500,0,0,0.013339959662012565,0.020814338104533217,0.014694047730881109,0.014899037361202766,0.009184145700696521,0.008795036338333099,0.009078949058159098,0.004294944539077731,0.0065073891718026656,0.02893628838778435,0.01840538851065948,0.061579395174419876,0.009893630784285672,0.011918898062434938,0.005498645531554764,0.009033024268103792,0.005151659300617096,0.018957651708929064,0.029330149389494995,0.06681076834982808,0.005465043243760889,0.024560638852028104,0.008443165381522894,0.014680204089346966,0.013149675965356187,0.0094213449941027,0.04023284163787611,0.018989122867420844,0.019619537347494186,0.012117945748154616,0.009793431761919954,0.05886658505030616,0.009631565142818602,0.019311799795526132,0.04482923305626843,0.012742575675618723,0.011991825348323748,0.023955385309405747,0.0705789496634993,0.005994821001214882,0.058898347148890674,0.014887846221974338,0.0060423002750428926,0.004706555935337839,0.07135520849564463,0.012798328679557585,0.008659587401038147,0.007612188306193151,0.004994897622859465,0.008545700846685322,8.0
9,subgenre-theme,novela histórica,other,50,2500,0,0,0.015615078869233044,0.018736795691342338,0.0043118519594795785,0.010640202927396192,0.009178092751819966,0.00621563142007339,0.010709882028583495,0.010039268911748287,0.009034864636269156,0.016930533930237246,0.02074203714570137,0.08035022838829013,0.007908310996192667,0.012403508612266894,0.004126616632883906,0.006449531751368312,0.005442725957456935,0.0277748447628512,0.047813335227284766,0.07253536865255995,0.007033649134752014,0.023535410165367792,0.008727261539578602,0.027152097883957012,0.012216034087285691,0.0070438363925506625,0.045174120265203184,0.020711313018893757,0.02806028116697649,0.019584422881506025,0.008403136326285024,0.04758652445681049,0.005782222481987481,0.015750409669909583,0.03844327361722428,0.011408297854822063,0.007813443642899206,0.02090957630939378,0.07456846842852541,0.0035588468540354453,0.04229557346926717,0.01139019257017514,0.0049077558109241115,0.0066153777995522755,0.06039151196074353,0.02075864714938084,0.006146301553594756,0.006481115913046241,0.0057888897102943105,0.004803296632018636,9.0
