,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,class1_cl,class2_cl, a el, a la, aque, como, con , cont, de a, de e, de l, de s, de u, el a, el c, el m, el p, el s, en e, en l, entr, era , esta, habí, la c, la m, la p, las , los , más , para, pero, por , que , sin , sus , todo, una ,", que",a con,a de ,a el ,a en ,a la ,a que,aban ,abía ,ación,ament,ando ,aquel,as de,ción ,como ,de el,de la,de lo,de su,do de,e con,e de ,e el ,e hab,e la ,e las,e los,e que,e se ,e su ,en el,en la,encia,endo ,ente ,es de,había,iendo,mente,n de ,n el ,n la ,n que,o con,o de ,o el ,o en ,o la ,o que,o se ,os de,para ,pero ,que e,que l,que n,que s,r de ,r la ,r se ,s de ,s que,ue se
0,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,0,novela histórica,other,0.005227975425402231,0.006264770645203485,0.007902404552310172,0.02124685331162375,0.016524513004608974,0.013139545323103944,0.009605213567734175,0.007295814629338725,0.00857507570009202,0.003955276574568488,0.013785700970062655,0.0071428512984262026,0.008136182991605328,0.005369129497899624,0.008631879284488332,0.009342376914449974,0.011888719637652007,0.007647146023441712,0.007535069123136163,0.010201565289987375,0.00875474884273302,0.01630630198937565,0.00385748086327984,0.020344976085454484,0.009994013439691264,0.013889599229295224,0.007961542762649045,0.008988577270469393,0.01807170779757366,0.006610161269256278,0.007185411047996575,0.0,0.008807376383833687,0.005529154215923435,0.022807762617992697,0.006167609305911431,0.007850510217803535,0.0068436359882036646,0.0033053394463996248,0.0027059228686899203,0.00866437875808917,0.00524363860216136,0.02218847767837436,0.010838310917714334,0.01105492020845997,0.01699235967141857,0.003906976741966264,0.013447225589262927,0.010165061404946432,0.006705711797345649,0.0052631598962883394,0.014515375697986494,0.005232455733491904,0.005711088286523975,0.007049518219272059,0.010737181526341419,0.00794889537940026,0.017016953715256154,0.00826700983808143,0.007615922683356937,0.011581060949365186,0.006844253609839306,0.016405880672207804,0.015962495352424035,0.01045943072538627,0.007136278509190323,0.007082494498671874,0.01995465280439363,0.006778826904082126,0.014847159158586731,0.010912582573448577,0.0014555712224627424,0.0037630614265783888,0.011034546784545065,0.00995289326400467,0.00597121528836148,0.013472827343728006,0.00952150405403483,0.011215248138032355,0.005057286106960363,0.013091278050593388,0.005865035577627216,0.033828054321622975,0.006082493719228602,0.01244442973331496,0.008593547103628398,0.009336144049592102,0.010895147375366506,0.01375244679258874,0.007991400373564241,0.013148971170903691,0.019231418892372985,0.013014957097783112,0.006580929913167666,0.005202380005493196,0.01139332192556366,0.009978325906964503,0.0067956902878588766,0.008349596805832003,0.01105064375722381
1,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,1,novela histórica,other,0.009135275453548482,0.009834019215979447,0.007895288281048077,0.011638640249142266,0.007374035287135742,0.01109017051440146,0.010532937130561592,0.0028101823175564777,0.005975111927203768,0.005595900434831469,0.014527391149012083,0.003244730406453969,0.00926091531117095,0.002342234959301589,0.001676661221866871,0.008113811371414759,0.009423034408223141,0.005310274812157141,0.014940251133780946,0.006245839450859682,0.011803304298643232,0.012840159711764101,0.0056111709402520615,0.02423272040772697,0.010438226675432807,0.008291914172895263,0.004493238456731017,0.01331282149162463,0.011572649532706742,0.00754370054778671,0.010688722065370585,0.0,0.005357104385000803,0.010528919712039812,0.023889107118872228,0.01922192680875816,0.005155507980817213,0.005374290104313831,0.005993632046161211,0.004747275127347207,0.009317259545385157,0.008343871675569662,0.022814795818478187,0.013100794708833376,0.016735250175389016,0.014169992134760973,0.003985795985199919,0.01227167313433479,0.00877976716808128,0.011188127502100766,0.008119627100222506,0.015297052882150452,0.007752352744744092,0.004263601321889857,0.006339123381369523,0.005716697559531273,0.008521479281967762,0.009806073566261215,0.009259328745376749,0.009688547082709121,0.009681312009145269,0.008081236668753126,0.012059075686909301,0.021966323737380507,0.006346341250841168,0.016224003130762967,0.004987928759743784,0.018585445206640728,0.008858674034371437,0.01994843590865768,0.009643981563712127,0.006363181233801475,0.008668437631754075,0.007278481515344115,0.007886047315962803,0.005639073862263656,0.022808597371217883,0.014779131534635122,0.007749597340212415,0.005321249004752182,0.006196394355573222,0.004958155322384741,0.01653844043865204,0.010312417672433316,0.009615643693815392,0.008470197542279229,0.017933872029557322,0.01288927424779741,0.012156561761713997,0.008759972049932991,0.007264881695069467,0.01755295341609062,0.02042256799071407,0.008967678587148215,0.005023976887033805,0.0064283161922959325,0.007287223207295485,0.006788653273531328,0.011843196594896563,0.014178760140673027
2,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,2,novela histórica,other,0.010007327514187737,0.007664734837697517,0.005706604008813249,0.013705941682508327,0.014162157966091868,0.00874342035039662,0.005176490994204815,0.0091750079825265,0.009524089275257039,0.012100800823869383,0.01740738814946785,0.009707818297427456,0.0075711100902227935,0.010545983515758488,0.005204086783169156,0.00610330740319954,0.0075836889149502726,0.00735476795525242,0.009889588513012327,0.020474437013799727,0.009636156537292703,0.009790253024050115,0.006430749369038397,0.03398629058408543,0.009971876998910294,0.009494453541578485,0.005221247274887672,0.01748974843306172,0.012626789642528604,0.006831025297982954,0.005705924332083037,0.0004977377825182539,0.009740099021277015,0.009045114862055654,0.016686418311210774,0.013631103407744918,0.007146570923548472,0.015357123374202208,0.003960974151598833,0.0072099694007476565,0.008893729295025403,0.006358619468900171,0.02823916139095836,0.007387086007892548,0.014539938880183479,0.01191463782197008,0.0040428089964278414,0.0077060575067630244,0.007192067026341423,0.010882432394028151,0.007849358924937645,0.01290646141003636,0.00796893485923138,0.005597280271499669,0.01299557710392659,0.005350439937393549,0.00636697269656561,0.010782541256576383,0.005265473286040108,0.0079060722609439,0.007547554589142833,0.0067213661388698,0.013614463279646705,0.02788971298990885,0.011232572012400884,0.007368321197823966,0.004295932229648587,0.020573476009082884,0.008479528627143688,0.011035374077100847,0.011465926764546613,0.0062916440043022095,0.005986333169469141,0.008216997649276235,0.007060336833750462,0.007107486679752044,0.010484823527312693,0.006100429247224878,0.006489502954769038,0.005748884453268591,0.007257678377419277,0.0035995647955549383,0.021168182050187855,0.006237517072232021,0.004148254139119915,0.009139416534416897,0.011373319448562031,0.009825911135865409,0.012106645911291887,0.006875696038663418,0.011352075498448674,0.012598794478069043,0.024865066524372956,0.005867334620590176,0.007662903458215715,0.011638362671148246,0.008804289937577987,0.0067536447744881555,0.015651881085332223,0.01094876587614426
3,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,3,novela histórica,other,0.0061417412721803,0.008279493291729657,0.008278755106899117,0.011428630306471526,0.011119145109978922,0.008294957719277721,0.00866004328035576,0.005108007890981806,0.0030589307433618986,0.003249250423412877,0.01601210620712221,0.014392210857989347,0.0067872901138570155,0.005617213506761816,0.0042449053943090466,0.007096266368381362,0.00549509042672125,0.006601231727043593,0.01100850538385249,0.009667007543368205,0.003395668498874012,0.007556036067284403,0.011969097308053163,0.039833519263792964,0.005474219173629612,0.00500864787339663,0.017491397737032618,0.012670956539718415,0.016570962871910885,0.00956530678364251,0.007704409905164507,0.0,0.006244329898005013,0.009373704529622488,0.026764671613805576,0.013133870057648109,0.0076475344204717235,0.012516070971672899,0.004396815881609906,0.0032655868543583376,0.010648868881255585,0.008317260506514422,0.0210012173801791,0.014023927710947732,0.025013165195162834,0.012160534472735135,0.004657208361974478,0.00853020809742986,0.0066976833266696525,0.00875863765877932,0.006422568061693715,0.01830540483461741,0.011840964448758571,0.007850375261156681,0.013610065361246919,0.007518402347021303,0.01258850580853959,0.009436101541802463,0.006602711506674249,0.009444877015689558,0.009916541789096282,0.007252098812898487,0.01791305455543376,0.01353995353981076,0.011240595471799926,0.00603036138726938,0.00468599286540389,0.01272086304932027,0.011555488185624725,0.004342655114562223,0.010663204440697724,0.005796040051500051,0.004676546920488578,0.004034595143866793,0.005408977205223578,0.01185910871164817,0.009697573611926056,0.007117397994736172,0.00910074591866594,0.010045331907937523,0.01045162985205079,0.0030912662981699953,0.01960139365239187,0.008463832717098031,0.01123760172778927,0.01132443265041018,0.005019016174347511,0.01261267902824912,0.011961803750011825,0.011421869429802625,0.01373548400061869,0.014504364367929859,0.01824331263676725,0.003374986110518602,0.006724975271015604,0.014448802622795996,0.008148288571322732,0.011174036211212992,0.01336840555247268,0.008942415994515838
4,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,4,novela histórica,other,0.007403325525635948,0.008720008435696253,0.009606536722849576,0.010047378739461326,0.015592949896490887,0.014112969475814214,0.011604798418086863,0.00897726620129339,0.008403741580179178,0.006517992821992961,0.014208146939595889,0.008652038982468871,0.010598601556791796,0.003915358168093579,0.006691246801518102,0.008410287406881382,0.010836107740197666,0.007490879688239242,0.008352689962892674,0.01751158013989403,0.00518386501971156,0.005090011677516786,0.005835741529693402,0.02563291702738435,0.017183685045178785,0.013117500768268852,0.012563229078668232,0.010990885279459375,0.018226137488050163,0.008589251358460578,0.004416953225512002,0.0,0.008113870553636729,0.007097890453176602,0.02286397746125362,0.00884024212352429,0.011709572620876765,0.012413509562857868,0.009697440204648959,0.00743475258726013,0.006284794062201801,0.006189248032980385,0.01659440529335865,0.007228963688186869,0.0123905920337316,0.009790513655284999,0.0055226173907863985,0.01398602719447142,0.013006577845906905,0.009884816042676518,0.007088150006409466,0.017314241556507487,0.011775813331031828,0.009059826235824882,0.004867733393502741,0.006677079801598981,0.010825688204734354,0.018686735069508388,0.004423253204154452,0.006481914338909176,0.007861197486423152,0.0034527742604719414,0.0067728095658217335,0.018545519805399684,0.006618878090257375,0.010904320818725898,0.011848443239411498,0.01622646610923978,0.00846899424921092,0.0066740968152375225,0.0060477749241004885,0.005639066477446518,0.003768746112883965,0.007085950020838961,0.006840255463465392,0.009952088058737943,0.015052537376318016,0.005399569938382469,0.013086394077825903,0.014696312846479319,0.011299542117654625,0.00563001205733662,0.027509671789213586,0.0015846019868640479,0.009863070280945416,0.005770583955265081,0.00794742788053792,0.008646396482150263,0.017357463358014972,0.006444788000352123,0.011222603884338848,0.01776688320385843,0.009877694020889272,0.0083170534424524,0.007657043438886029,0.017487394675991096,0.010565491835621216,0.004419893906403663,0.007733870708260404,0.007221988587305343
5,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,5,novela histórica,other,0.008520397579257539,0.009358491778093439,0.0068443536938086625,0.012208421365249363,0.013625449224832836,0.02046944924511944,0.0077190569863926336,0.006163641125625241,0.007041304804307198,0.009090399222631143,0.01177826683936475,0.008067361711175263,0.01122676241283426,0.005385418089972024,0.0072535784592950734,0.009576640543008634,0.00959424629830633,0.004978955450985878,0.006787771761470749,0.019973804216714183,0.00782080978025595,0.005827264288675952,0.009170051336865952,0.02761868801742446,0.011877735625355578,0.006656685543869068,0.010607935926740912,0.01104349008542277,0.008225156776599471,0.008478841658522042,0.006106016787987727,0.0,0.005204443838484344,0.006560297398616685,0.02411488927169458,0.012861141907413796,0.007492752098112948,0.008388874502231832,0.009493782022529073,0.011917143026793052,0.009964371019604523,0.008329262258126418,0.023842429158268265,0.007806622340255653,0.012878859633261741,0.009483721612748009,0.0054283334344400296,0.012965718717979009,0.00957779042737162,0.0073354226263080856,0.015399713258638053,0.019991754628224022,0.004296875463519251,0.007376401487645675,0.009631461980490481,0.00459658477649742,0.009263277246985765,0.01090770064863308,0.006441861905982652,0.010605312841887428,0.005693626875273381,0.0037459292679656486,0.016988335553286552,0.017247151256479198,0.008416886626708803,0.01353585553461659,0.006466908405177333,0.01113244035060406,0.007421055348825256,0.007355859210105201,0.005219554341878228,0.011096056540167678,0.005104415580105055,0.0062734211755803935,0.005577291348807729,0.017769557808948695,0.014917315806123165,0.006793856123586064,0.013285016007324702,0.01337443549382338,0.006716295516739274,0.006997966396128426,0.02489633283764622,0.010768521391076244,0.009984360417090644,0.008097233233038993,0.007141387403214255,0.004848594410646373,0.011977923431840405,0.007678036550328614,0.014088462371651962,0.019798557031973432,0.008001230164727986,0.013082186487097098,0.004761321653884256,0.007243882274489741,0.014950556717752923,0.004682926144306841,0.007653340126197187,0.007962670615873994
6,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,6,novela histórica,other,0.006860561701087124,0.008595948783936073,0.010499021448684335,0.009059244701422246,0.008254345602030321,0.009578614435810002,0.008859321929226687,0.005909927342083117,0.013215081892461384,0.006994217600069511,0.015638381702119494,0.005819142896132135,0.012932071300993433,0.004800269927108474,0.005868768979581824,0.0070290881330950464,0.008424666588694148,0.006146959905030735,0.011117234103714626,0.010726765447808921,0.005502580410130861,0.006363357512516091,0.006847820820271321,0.025827338901034072,0.009616008003312122,0.012221002341801172,0.009796496381388586,0.007963672366804626,0.015841608862478037,0.011439288027954823,0.013833079286648575,0.00027722879102327317,0.005215713610827086,0.0049105264611998545,0.0440086882227052,0.008590095696342033,0.007547824056591743,0.005584904418364342,0.0072845342658563765,0.005114934088306678,0.009330998068277089,0.005168792044171372,0.027926025777660794,0.007523833470963172,0.017116977813260485,0.011787383908457983,0.004767640654423619,0.013730316974793877,0.01043990367612144,0.0038711242729072516,0.008029042571241618,0.01007592261546098,0.0030712716700311204,0.007264849408572898,0.01641413193370258,0.014516681415492685,0.010669051146281553,0.010162478462300393,0.009110975867652422,0.00859008615650364,0.009656847904612083,0.0037189709649404455,0.01751295026161177,0.02264901977518205,0.01469612349386221,0.00938965236676224,0.007948238748822218,0.01828449233261179,0.007394845744216605,0.012247882664656071,0.0073768991687325446,0.008188004157762495,0.0015847523443008526,0.005119492068643645,0.004936381150793874,0.003977350484135568,0.009683481131808164,0.010753690513071153,0.016427597929736675,0.006771806224174912,0.0105858579178714,0.006646086068623861,0.017876351209690205,0.002164028654766209,0.010273329527561402,0.005185997029797274,0.007060143505633827,0.0105453504844214,0.008306620800826958,0.010158548541021304,0.010757895444232302,0.016985950611368653,0.01337218237805608,0.008732594493566784,0.007685000636473708,0.021140125211753676,0.007880673765941102,0.004585881375057547,0.009379431048783604,0.012675647009191873
7,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,7,novela histórica,other,0.009809109683611948,0.006215308739187829,0.010495138758104112,0.01062915037151147,0.010858807515019766,0.004740409325165952,0.005256240727351076,0.010648033208227064,0.01065372900879768,0.0061389364529526895,0.010621560477568182,0.00950666266246932,0.009839443942491732,0.007966232849357142,0.00655392029024244,0.0061366586101550095,0.008567417382706765,0.004732349816818169,0.010663192593227091,0.017738917929871104,0.006689553125512809,0.00606662622222029,0.010403035452201101,0.02470191616485684,0.01076816794590095,0.010657011824655156,0.005740565687565635,0.009266292765423234,0.007744440645313846,0.0074308933390801355,0.010802603264974666,0.0,0.006615791670782915,0.006995513088560924,0.02321918882126005,0.0129172390932752,0.007577123889980863,0.010381700234997536,0.006899049066953402,0.00658802467101349,0.016284334315622602,0.0038557664979124344,0.031035905683463504,0.008400279372594537,0.01210516649186084,0.008091586964885608,0.01004914477429889,0.013333452864551676,0.01519995677831801,0.007093120868684519,0.01895301486237627,0.010761363985950807,0.008605070345126925,0.008495352571205901,0.0077715487594942215,0.009370434597010695,0.009921803800064277,0.01035886555080742,0.007335842089386676,0.015261814122292567,0.0037733425742213877,0.007841860904671098,0.0158506831869663,0.0163431855880911,0.013002689272298189,0.007137198009871511,0.005426234642352911,0.02066190964797982,0.010453569937336033,0.004221856307387971,0.010330331068017208,0.009220087121657594,0.002018267103261502,0.008182876018629501,0.005831247398908854,0.010690120888897876,0.017537171608019268,0.011877565659226548,0.010681671708337838,0.010426366417652558,0.010485188376864345,0.0046935731122654065,0.022547133414104574,0.004166996629139161,0.009507869843183593,0.007651415103071163,0.00821881991178228,0.006681162862627651,0.014328625207379087,0.006519118739717198,0.00757940194452455,0.024490229490710606,0.013160352645141172,0.009915821772041231,0.005392909245280505,0.01213766045781725,0.00810501349180991,0.005068846148142269,0.010844844302662731,0.005476999622676269
8,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,8,novela histórica,other,0.01366964172496551,0.006008325347935183,0.007988306538705955,0.012705981291696693,0.012397039399974117,0.006324185541730631,0.005808685780961,0.007658425188739834,0.007800401544671599,0.004746492808551325,0.016921154942639575,0.002297677186218464,0.00793253173683536,0.003819183114281996,0.006366573775442379,0.011438985496239071,0.017557074745488722,0.006372877339822127,0.015026995075351856,0.018417221457898335,0.006670326400812773,0.012742593807979052,0.006551810424177251,0.011263240176052,0.005896323238878341,0.004621394167051189,0.00814514303008775,0.009446145806129158,0.014117978112039051,0.008891674684697067,0.005217351304237628,0.00031078224101479927,0.004014510830456732,0.0048343358325991055,0.028863730907350386,0.014284377809963604,0.007109829029049708,0.010068750648681873,0.009261579029698276,0.008807728686276916,0.012449430980455404,0.003839963251373376,0.020845919324068166,0.008224494363113469,0.008228955936735583,0.005904483782690192,0.006891738278085475,0.00825174200422054,0.013392754876561186,0.006810262497028983,0.006662316296669906,0.014049484056469427,0.013906923697721004,0.01297761601445331,0.011360360683209565,0.0068632057505637395,0.01229534541397514,0.007753756863898905,0.011788497207016819,0.013240443936577992,0.0064445697583518135,0.005146410809117014,0.010025028349531808,0.026078615185038106,0.013670211711099153,0.012083584511332712,0.009723018498716778,0.027569325128623964,0.005037192740692069,0.010823972579089531,0.00848607042088497,0.007656007001550211,0.0065283530008190035,0.013424756637715288,0.006021891481635333,0.010216196663705804,0.00573272973343242,0.014423180828816108,0.011091519005209917,0.01343171836806705,0.00990482950175216,0.0031089218591646237,0.017915238865304817,0.007113531437675239,0.010079059197459043,0.008927380259290055,0.010366520042385934,0.010947030510033266,0.017321250848453366,0.0071560309380246075,0.008060849287336677,0.009239781926497409,0.007889655781659392,0.007024390894075167,0.0039025260470630773,0.008637618059694872,0.012305456158739316,0.00604024257662171,0.022035575725309137,0.010294696249760633
9,subgenre-theme,novela histórica,other,100,5gram_chars,tf,0,9,novela histórica,other,0.007192627835829924,0.003262275347592956,0.007194495048298806,0.011346660916161464,0.017508278685926124,0.009507738610247533,0.00839292810955451,0.011562265326765199,0.006008955820087664,0.004394713988845669,0.008769067810701772,0.010926292388123848,0.01182056597448558,0.007177679706042829,0.004200642790303208,0.0119566052219181,0.0056363527037734,0.004700691508247526,0.010144489100721769,0.01619735144827686,0.00567562280322242,0.011087094869807636,0.00940013765922885,0.022431108822677744,0.004668761031954115,0.0049916643622793634,0.019989366960199137,0.008458815603221922,0.013839902591202137,0.005881969734909688,0.005640527135090786,0.0,0.00734864394723459,0.003490898995662153,0.020660401874574193,0.0128478888685902,0.009107353635900641,0.01593586578830866,0.005834919989830613,0.007008174617689176,0.011403774935675594,0.008391163914096417,0.018264697529769496,0.007814919779388009,0.016448284940325186,0.014310817607269622,0.007871662222456091,0.0067814690142972145,0.008726276128830408,0.004494443972749041,0.006244255284757896,0.018542856396024883,0.008326096982066619,0.007278938304746352,0.012282986029084465,0.010392287115316534,0.012189207714631806,0.011178249558144688,0.0053596902161065505,0.010829616262248569,0.014518555996351613,0.009988947668585997,0.010063963684760159,0.014037721666780977,0.011354078394817406,0.00895572232854763,0.011724756447015991,0.024430794446438125,0.00920552772839015,0.009281130863456817,0.005662871554319979,0.005486769313266994,0.004717586996171825,0.0071450913873998675,0.005583136874705592,0.00863029178192104,0.013430436412299853,0.00409020774907319,0.00920363443625883,0.015606935957423447,0.010889875687731337,0.012086212830515114,0.017519069784632448,0.007367109255321723,0.012403560035046054,0.010100956996110655,0.004185811088313532,0.012575456452272843,0.01463238518254655,0.010927638777255945,0.004314587592022251,0.01517513018866831,0.011770969675043656,0.00755939909111017,0.006086210307379852,0.01810565952505426,0.010048836697169114,0.006548571117410469,0.018093599685835376,0.007159306801100812
