4584
6494
10123
4393
7831
10505
9359
3820
4966
10696
5921
4202
39346
8213
5348
3056
6112
7449
6112
6494
3820
6303
8786
6876
4584
11078
8213
8213
7640
4966
7831
25403
30751
7831
8977
4011
5921
6303
12033
5539
2292
5539
3629
4011
3247
4775
5539
6112
15853
7640
16999
12606
5157
4011
9550
3820
10505
14134
10887
9168
12224
23493
29672
62052
31596
